,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002460.SZ,X002466.SZ,X600585.SH,X000792.SZ,X601898.SH,X600019.SH,X600011.SH,X600660.SH,X600111.SH,X600547.SH,X600010.SH,X000708.SZ,X000301.SZ,X002271.SZ,X600886.SH,X000877.SZ,X601600.SH,X600795.SH,X600426.SH,X600362.SH,X601699.SH,X600027.SH,X600176.SH,X600803.SH,X000983.SZ,X601991.SH,X600160.SH,X000408.SZ,X000629.SZ,X000786.SZ,X600348.SH,X000723.SZ,X600219.SH,X600378.SH,X600995.SH,X600096.SH,X600489.SH,X000933.SZ,X600157.SH,X000807.SZ,X600985.SH,X002080.SZ,X600688.SH,X002353.SZ,X600141.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600660.SH,0,0,0,0,0,0.0381430573674288,0,0,0,-0.100873950639254,0,0,0,0.0282340072698061,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0689018442795237,0,0,0,0,0,-0.0184546954910186,0,0,0,0,0,0,0,0,0,0,0.022997250461959,0,0.188129277026237,0,0,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.118956863219288,0.108809280514633,0,0.113759413617928,0,0,0,0,0,0,0,0,0,0.104822126039781,0,0,0,0,0,0,-0.0162193449221778,0,0,0,0,0.0332717869770802,0,0.107208995708622,-0.0499599980830929,0,0,0,0,0,0,0,0,0,0,0.194895002267238,0,0.000937270216342382,0,0,0,0,0.0216787318445087,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0481171358840766,0,0,-0.00884724340553801,0,0,0,3.0932411113097e-05,0,0.325233838167616,0,0,0,0.063876835194014,0,0,0,0,0,0,0,0,0,0,0,0,0.157175812291481,0,0,0.0711478674468771,0,0,0,0,0,0,-0.00183428615475636,0,0,0,0,0,0,0
X600010.SH,0,0,0,-0.0632989720317224,0,0,0,0,0,0,0,0,0,0.183801377776734,0,0,0,0,-0.041911718764754,0,0,0,0.087014624730866,0,0,0,0,0,0,0,0,0,0.163971782866008,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0105403959379405,0.165450491718391,0,0,0,0,0.0181761300597837,0,0,0.0408848882191189,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0.0707567664126971,0.110701140667957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0248995472865693,0,0,0,0,0,0,0,0,0,0.00125233509719075,0,0,0,0,0,0,0,0,0,0.0571860177849163,0.133150731266962,0,0,0,0,0.00894545043210018,-0.122794437321307,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0.0442406091793953,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0840795070022299,0,0,0,0,0.226580347737912,0,0,0.223925359210921,0,0,0,0.00746192791287559,0,0,0,0,0.0454963254104654,0,0,0,0,0,0,0.139806669146553,0,-0.255137758823381,0.117833896804853,0,0,0,0,0,-0.0917048366762873,0.129210707256402,0,0.065500396634543,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0485046373545829,0,0,0,0,0,0,0,0,0,0,0.00738241257584272,0,-0.00744813807313984,0,0,0,0,0.0408259787036284,0.624635627123154,-0.0218340877681636,0,0,0,0.141515259595314,0,0,0,0,0,0,0,-0.176016808823334,0,0,0,0.00542000310804089,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0392800121431657,0,0,0,0,0,0,0,0.140593576688474,0,0,0.0645772260759117,0,-0.038314100058294,0,0,0,0.0232687152806567,0,0,0,0,0,0,0,0,0,0.0767740546366018,0,0,0,0,0,-0.0283262664661593,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0.102240136586076,0,0,0,0.149938857724661,0,0,0,0,0,0,0.0429764941743859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255661774714841,-0.0884800271943523,0,0,0,0,0,0,0,0.0782465606672811,0,0.0517883161864543,0.226258776649671,0,0,0,0,0,0.0310396729686789,0,0.386751425303188,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25073631160972,0,0,0,0,0,0.0902499357773604,0,0,0,0,0,0,0.207698719292921,0,0,0,0,0,0,0.012833628100426,0,0.066477974331331,0,0,0,0,-0.0394104022514428,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0.316035562115579,0,0,0,0.103079176353477,0,0,0.0426614061680397,0,0,0,0,0,0,0,0.0331238485397845,0,0,-0.048542725259536,0.0481679979102057,0,0,0.041752464208782,0,0,0,-0.0806802802653214,0,0.0356333077180856,0,0,0,0.198725347691846,0,0,0.0946337428567449,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0
X600426.SH,0,0,0,0.292102904578767,0,0,0,0.0326046059526578,0.0119755502493653,0,0.128208791812601,0,0,3.46944695195361e-18,0,0,0,0.115549477460318,0,0,0,0,0,0,0,0,-0.0251416061706725,0,0.0110298712667062,0.0230816428820167,0,0,0.0453892801402179,0,0.126402248946379,0,0,0,-0.0143845405531036,0,0,0,0.0520416182029324,0,0.0323366425082982,0,0,0,0,0,0,0,0.0183975594117793,0,0,0,0,0,0
X600362.SH,0,0,0,0,0.0220185742038003,0.0359372590507581,0,0,0,0,0,0,0,0,0.251144886272658,0,0,0,0,0,0,0.157639207653223,0,0,0,0,0,0,0.0173035643707417,0.0389890846498855,0,0,0,0.0510814494095538,0,0,0,0,0,0,0,0,0,0,0.141184398143074,0,0,0,0,0.0251150810895975,0,0,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.34134846545091,0,0,0,0,0.019686842274461,0,0,-0.181570579126476,-0.0824214196123423,0,0,0,0,0,0,0,0,0,0,0,0,0.0320194691781201,0,0,0.295359247886947,0,0,0,0.0857254944944661,-0.171768804106252,0,0,0,0,0,0,0,0.0246449282770414,0,0,0,0,0,0,0.278101405836131,0,0,-0.0961205886667606,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,-0.000730720870528155,0,0,0,0,0.0471771115552395,0,0,0,0,0,0,0,0,0,0,0.157173822270724,0,0,0,0,0,0,0,0.287691781301759,-0.228941698609159,0,0,-0.00455688163132571,0,0,0,0,0.159259316322257,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0.0828688484915868,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0.0460470006892216,0,0,0,0,0.0613513938144023,0,0.0251730660771643,0,0,0,0,0,0,0.469093313196516,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.0285890523926394,0,0,0,0,0,0,0,0.0141961062631855,0,0,0,0,0,0
X600803.SH,0,0,0.0647510851096384,0,0.263312087593118,0,0.0533418115811088,0,0,0,0,0.194850742000064,0,0,0,0,0,0.0741885404604248,0,0,0,0,0,0.0327055358324532,0,0,0,0,0,0,0,0,0,0,-0.200317101306281,0,0,-0.0734196564233089,0,-0.0758901346752015,0,0,0,0,0,0.0514112494205816,0,0,0.200285811747362,0,0,-0.0775098451237559,-0.0484818626582991,0,0,0,0,0,0
X000983.SZ,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0.433416697465047,0,0,0,0,0,0,0,0,0,0,0,0,-0.154878422238241,0,0,0.109840946010768,0,0,0.165595128817525,0,0,0,0,0,0,0.140911235866701,0,0,0,0,0,0,0.187462202809242,0,0,0.375468929905218,0,0,0,0,0,0,-0.0787274702420465,0,0,0,0,0,0
X601991.SH,0,0,0,0,0.0812273125383378,0,0,0,0,0,0,0.253121499265394,0,0,0,0,0,0,0,0,0.0674385493036377,0,0.144246704853802,0,0,0,0.0657993862845542,0,0,0,0,0,0,0,0,0.154688103813024,0,0,0,0,0,0,0,0,0,0.109850292048537,0.055943962168658,0,0.144432903001973,0,0,0.21402371370397,0,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0.0142968131821471,0,0,0,0,0,0,0,0.220748810969344,0,0,0,0,0,0,0,0,0,0,0,0,-0.116015053685021,0,0,0,0,0,0,0.0323646999043287,0,0.221965676604185,0,0,0.199192278119907,0.175449046279162,0.0825717646283105,0,-0.106855499605524,0,0,0,0.0532856619174721,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0.409803618936529,0,0.374888246867224,-0.138806099486246,0,0,0,6.93889390390723e-18,0,0,0,-0.0172530647116567,0,0,0,0,-0.0343443176532085,0,0,0,0,0.0426404570469208,0,0,-0.0372134505093959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139776861512242,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0.494455366059443,0,0,0,0,0,0,0,0,0,0,0,0,0.0420837920967259,0,0,0,0,0,0,0,0,0,0,0,0,0.0159712987909686,0,0,0,0.304521543607512,0.0047553967606458,0,0,0,0,0,0.107657515182999,0,0,0,0,0,0,0,0,-0.0371169243808161,-0.0426884365392727,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0.341101427878179,0,0,0,0.030958309892431,0,0,0,0,0,0,0.256310098306722,0,0,0,0,0.179687486001695,0,0,0,0.0462429110538118,0,0.0449224384027529,0.123183239953521,0,0,0,0,0,0,0,-0.0757952393106766,0,0,0,0.0485005459913718,0,0,0,0,0,0,0,0,-0.071295695142454,0,0,0,0,0,0,0
X600348.SH,0,0,0,0,0,0,0.113101858366101,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.283765619167574,0,0,0,0,0,0.0680412246048729,0,0,0.23266611524234,0,0.466992624278695,0,0.125425191270264,0,0,0,0,0,0,0,0,0,0,0,0,0.528796951759928,0,0,0,0,0.00858927300218778,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0.126206270752153,0,0,0,0,0,0,0,0,0.059975076627376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108851688629266,0,0,0,0,0,0,0,0,0,0,0,0,0.0682951931403485,0,0,0,0.38117977288031,0,0,0,0,-0.0200857176296408,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0968912190045349,0,0,0,0,0,0,0,0,0,0,0.255758727674992,0,0,0,0,0,0,0,0,0.0374531031589245,0,0,0,0,0,0.0120049511533586,0.039734250981951,0,0.0987982153704429,0,0.289104448364591,0,0,0.155905956092554,0,0,0,-0.0230397991259738,0,0,0,0,0,0,0
X600378.SH,0,0,0,0,0,0.0722244185018428,0,0,0,0,0,0,0,0,0,0,0,0.0644178612928418,-0.111397425979963,0,0,0,0,0,0,0,0,0,0,-0.228344212076385,0,0.185656202113031,0,0,0,0.122550934837309,0,0,0,0.00475606763637039,0.0704747828768859,0,0,0,0,0,0,0,0,0.052212734477791,0,0,-0.0270068034742162,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0243003960032575,0.07991380730732,0,0,0,0,0,0,0,0.083505757705755,0.021902712274313,0,0,0,0,0,0,0,0,0.0824317096600936,0,0,0.0390093321759734,0,0,0,0,0,0,0,0,0,0,0.291719162109256,0,-0.151360321947236,0.183891505959302,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0.0719290472982252,0.169473360910387,0,0,0,0,0,0,0.108327665035548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0361210028539511,0.00600676713909359,0,0,0,0,0.187824801054116,0.139178872687963,0,0.00344596398324606,0,0,0,0,0,0,0.00440136076748199,0,0,0.219561352084839,0,-0.0168212749631426,0,0,0,0,0,0,0
X600489.SH,0.159251114762172,0,0,0.0758127176528164,0,0,0,0,0,0,0,0,0,0.0440373432740979,0.26217845558849,0,0,0,-0.0187993854761057,0,0,0.088198876334569,0,0,0.16894821563097,0,0,0,0.0173519840736756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197090621870164,0,0,0,0,0,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0.311860678577841,0,0,0,0,0,0,0,0,0,0,0,0,0.0767719305211859,0,0,0,0,-0.186517422676744,0,0,0,0,0,-0.13379419327351,0.0980316627096737,0,0,0,0.192261390543262,0,0,0,0.0799475040855226,0,0,0,0,0,0,0.557121760956688,0,0,0,0.174275884322387,0,0,-0.025127212733481,-0.0743530043086065,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0.0962551551693397,0,0,0,0.0453517757433344,0,0,0,0,0.117204311003539,0,0,0,0,0,0,0,0,0,0,0,0,0.052701155504282,0,0,0,0.0657590442248809,0,0,0.0135356701522012,0,0,0,0.0948508214780695,0,0,0,0,0,0,-0.0385436222144614,0.00566689379742806,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0846076827981992,0.16199516071215,0,0,0,0,0,0,0,0.191404547907616,0,0,0,0,0,0,0,0.0388575072831669,0,0,0,0,0,0,0,0.204308133003048,0,0,0,0,0.0976330490590344,0,0,0,0,0,0,0,0,-0.0355965353361645,0,0,0,0,0,0,0
X600985.SH,0,0,0,0,0.0884999246009897,0,0,0,0,0,0,0,0,0,0,0,0.0725244353655005,0.0531003787345205,0,0,0.215220786646674,0,0,0,0,0,0.177737237184919,0,0.097595142474564,0.242024983050123,0,0,0,0,0,0,0,0,0,0,0.0283114930396119,0,4.33680868994202e-19,0,0.00202027942579762,0,0,0,0,0,0,-0.00817545722602049,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0.12835367601764,0,0,0,0,0,0.0372308101768403,0,0,0,0,0,0,0.200244871813462,0,0.0494840920349529,0,0,0,0,0,0,0,0,0,0.0585955814270344,0.228175429997072,0.120432309861914,0.0230738132789623,0,0,0,0.0988401508632364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0.0659509694568193,0.0889387610121825,0,0,0,0,0,-0.0425531210227787,0,0,0,0.0346022120800246,0,0,0,0,0,0,0.0445813160031486,0,0.0361758968080128,0,0,0.0505773660509908,0,0,0,0.0922919114988058,0,0,0.0281949794728711,0,0,0.176111099868441,-2.16840434497101e-19,0,0,0,0.035910672633756,0,0,-0.0165479374117943,0,0,0,0,0,0,0
X002353.SZ,0.303136313270453,0,0,0,0.036421193601337,0.0625061891472096,0,0,0,0,0,0,0,0,0,0,0,0,0.0449610917702742,0,0,0,0,0,0,0,-0.0567428135169228,0,0.100915356979946,0,0,0,0,0,0,0.0757158891360838,0.398632935996344,0,0,0.00842657696957956,0,0,0.0995789955409121,0,0,0,0,0,0,0,0,0.0190795328829574,0,0,0,0,0,0,0
X600141.SH,0,0,0,0,0,0,0.109683906407755,0,0,0.0193666276990114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0232818140280158,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.317533622282718,0,0.0241077205197304,0,0.138414537490689,0,0,0,0.0366904557613108,0,0,-0.0177217606559586,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.00666289848844021,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.046559129171882,0,0,-0.0908546917678971,0,0.175768207151519,-0.00128248239343621,0,0,0,-0.0283962237074166,0,0,-0.0603369392452006,0,0,0,0.150791090634768,-0.0928504928060264,0,0,0,0,0,0,0,0,-0.228954861824463,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0495517515700832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196881004303218,0,0,0,-0.503307587921324,0,0,0,0.0358867985637184,0,0,0,0.125551362000503,0,0,0,0,0,0,0,0,0,1.94656491959103,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0366669020540102,0,0,0,0,0,0,0,0,0.187087750648619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.27196397996104,0,0,0,0,-0.284698401124535,0.486773631257673,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,-0.0783510371508007,0,0,0,0,0,0.0138221503064619,0,0,0,0,0,0,-0.0516536826273421,0,0,0,0,0,0,-0.103069814832021,0,0,0.0106189425585956,0,0.12798055177116,0,0,0,0,0,0,0,0,-0.0541812877929399,0,0,0,0,0,0,0,0,0,0,0,-0.0384050029962374,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,-0.0403148594799754,0,0,0,0,0,0,0,0,0,0,0,0.100028714905179,0,0,0.105979914279418,0,0,-0.0571871124492889,0,-0.0411421969220916,0,0,0,0,0.0048768695495412,-0.090145976646937,0,0.0126998254809738,0,0,0,0,0,-0.0363047583707942,0,0,0,0,0,0,0,0,0.0665239914432375,0,0,-0.00441407627304542,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0.00058187234461356,0,0,0,0,0,0.000173636025097846,0,0,0,0,0,0,0,0,5.56622875294769e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000163898376589915,0,0,0,0,0,0,0.00108963983327454,0,0,0,0,-0.00287137621171054,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00555678645112109,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0.00165341410450252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00134206416320635,0,0,0.00076977637212148,0,0.000892386686158991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00884804083708119,-0.00806336342324218,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0.0132240648231885,0,-0.00353578410276477,0,0,0,0,0,0,0,-0.000366816233621731,0,0,0,-0.0014555587049395,0,0,-0.00147929198337001,-0.00416530069579887,0,0,-0.00039106853556555,0,0.00600511784790523,0,0,0,0,0,0,-0.0177495072324711,0,0,0,0,0.0112664651871431,0,-0.0023081551195057,0,0,0,0,0
