,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601898.SH,X600660.SH,X601991.SH,X600688.SH,X600188.SH,X601600.SH,X600362.SH,X600795.SH,X600886.SH,X000898.SZ,X002466.SZ,X600516.SH,X600547.SH,X300072.SZ,X601992.SH,X600027.SH,X600111.SH,X600176.SH,X002460.SZ,X600352.SH,X000553.SZ,X600299.SH,X002110.SZ,X600808.SH,X000786.SZ,X600801.SH,X000932.SZ,X600426.SH,X000709.SZ,X000883.SZ,X600339.SH,X601158.SH,X600583.SH,X601699.SH,X601003.SH,X600219.SH,X000830.SZ,X002271.SZ,X000408.SZ,X600489.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0608803944788953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114631555211144,0,0,0.0895233033350451,0,0,0.138699042289451,0.017292182289895,0,0,0,0.00183966077893636,-0.0144889185172106,0,0,0,0,0,0
X600028.SH,0,0,0.332604645036447,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,-0.102606375751303,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0398651315181522,0,0,0.0297119117823959,0,0,0,0,0.014634888694165,0.0141114858539344,0,0,0,0,0,0
X601088.SH,0,0.0927176772703272,0,0,0,0,-0.0450578400252846,0,0,0,0,0,0.49364712460201,0,0.153593624454342,0,0,0,0.0359206741853136,0,0,0,0,0,0,0,0,0,0,0,-0.0562361897357581,0,0,0,0,0,0,0,0,0,0,0,-0.000636772818299218,0,0,0,0,0,0,-0.00337919336664095,-0.0194727987749992,0,0,0,0,0,0
X600585.SH,0,0,0.0482025466855893,0,0,0,0,0,0,0,0,0,0.054574233863674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0781484599855223,0,0.111110898094051,0.162587365927386,0,0.0537345709981946,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.0622303371803981,0,0,0,0.00190483971004834,0,0,0,0,0,0,0
X600019.SH,0,0,0,0.0847910937490468,0,0.083027739701347,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0.0663033421983398,0,0,0.0136856034423923,0,0,0,0,-0.038781551853577,0,0,0.108774303284644,0.217787867507269,0,0,0.0935524320044654,0,0,0,0.0139958794072161,0.0275179731737564,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0423439628498517,0,0,-0.17703766943738,0,0,0,0,0,0,0,0,0,0,0,0.129796072510236,0,-0.166150586730075,0.150287112471007,0.167875692366829,0,0,0,0,0,0,0,0,0,0,0.409001414955529,0,0,0,0,0.0134051865621459,0.0111430849847092,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,-0.0215692330036305,0,0,0,0,0,0,0,0,0,0,0,0.17899925280039,0,0,0,0.680494842673863,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,-0.00849178946168402,0,0,0,-0.0275463691192282,0,0,0,0,0,0,0,0,-0.0795040700071608,0,-0.00227697778665172,0.0173723686075855,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0193195099195968,0,0,0,0,0,0,0,0,0,0,0,0.196550331915374,0,0.102036398320769,0,0,0,0,0,0,0,0,0,0,0,0.0844841243110369,0.31341602042725,0,0.176233977551709,0.0461150927793392,0,0.00539964059315304,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190082477096232,0,0,0,0,0,0,0,0,0.114993288317773,0,0,0.0110297356658297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0751315417976863,0,0.125402393975373,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0
X600660.SH,0,0.0574019365164368,0,0,0,0,0,0,0,0,0,0,0.0808560904620425,0,0,0,0,0,0.0990167228038973,0,0,0,0,0.0429719257801212,0,0.0270564385398583,0.0309380462431711,0,0,0,0,0,0,0,0,0,0,0,0.0474476677089113,0,0,0,0,0,0,0.0237066516159267,0,0,0,0,0.0223543313922087,0,0,0,0,0,0
