,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600010.SH,X600585.SH,X601600.SH,X600309.SH,X600011.SH,X601898.SH,X002466.SZ,X601992.SH,X600111.SH,X002460.SZ,X600688.SH,X600188.SH,X600795.SH,X600362.SH,X600516.SH,X601991.SH,X600660.SH,X600547.SH,X300072.SZ,X000898.SZ,X000709.SZ,X600886.SH,X600157.SH,X600027.SH,X600808.SH,X000408.SZ,X600339.SH,X000959.SZ,X000807.SZ,X600549.SH,X000792.SZ,X600219.SH,X600489.SH,X000983.SZ,X000723.SZ,X002092.SZ,X600352.SH,X601699.SH,X601158.SH,X600008.SH,X000883.SZ,X000630.SZ,X000553.SZ,X000825.SZ,X600299.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0.000473691346232919,0,0,0,0,0,0.0522462674304314,3.04962918219118e-05,0.0566565462503454,0,0,0.00502651319612891,-0.0113408638862357,0,0.0619560729415227,0,0,0,0,0,0,0,0,0.0225163967485542,0,0,-8.67361737988404e-19,0,0,0,0,0,0,-0.0161238424894897,0,0,0,-0.00904224820756465,0,0,0,0,0,0,-0.0101757473043028,0.0140227862271183,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0.0985904095324247,0,0.0259842129693596,0,0,0,0,-4.33680868994202e-19,0.00414401474462244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00414023387420445,0,0,-0.0245196331903919,0,0,0,0,0.0917561929358593,0,0,0,0,0,-0.0158745092771693,0,-0.0256698132927308,0,0,0.00711457365334227,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,-0.000869399000505538,0,0,0,0,0,0.264209532363451,0,5.67637623322554e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7762635780344e-21,0,0,0,0,0,0,0.000902030534794094,0,0,-2.32282917227175e-05,-0.000248060204262233,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131379766677614,0,0,0,0,0.155026629168994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356386238764114,0,0,-0.0177752800785745,0.00773157755501417,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0025012656093148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179688788625998,0,0,0,0,0.116917318549762,0,0,0,0.0706974482694223,0,0.0163856120277874,0,0,0,0,0,0,0,0,0,0,-0.0115629467772196,0.0008835128661159,0,0,0,0,0,0
X600585.SH,0,0.140119379852136,0,0,0,0,0,0.20565004610197,0,0,0,0,0,0,0,0,0,0,-0.0791100555561785,0,0,0,0,0,0,0,0,0,-0.0171773070373189,0,0,0,0,0,-0.0551371569253858,0,0,0,0,0,0,0.010437359037523,0,0,0,0,0,-0.0277594084606858,0,0,-0.0277586691211915,0.00200243029202807,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0.0288958595353664,0,0,0,0,0,0,0,0.0107819384538187,0,0,0,0,0.0986344392350346,0,0,0,0,0.0153884813890141,0,0,0,0.182556863885541,0.0798240479188718,0,0,0,0.123642117171266,0,0,0,0,0,0,0,0,0,0.276849393337469,0,0,-0.0277931053385354,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145236681077011,0,0,0,0.13751377171771,0.0116920525634482,0,0.252369159858534,0,0,0,0,0,0,0,0,0,0,0,0,0.0818405709845285,-0.0545394672212089,0,0,0,0,0.112552902236044,0,0.0354333094205614,0,0,0,0,0,0,0,0,-0.0183915478178309,0.020738531263733,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0.077032837968886,0,0,0,0,0,0,0,0,0,0.033038351586916,-0.024866126481338,0,0,0,0,0,0,0,0,0,0,0.0772302374867014,0,0,0,0,0,0,0,0,0,0,0.0380259865351972,0,0,0,0,0,0.0373886662526614,0,0.024114647024668,0,-0.00318793389316392,0.00476533377180397,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0.0432660680202367,0,0,0,0,0,0,0,0,0,0,0.0147475820918774,0,0,0,0,0,0.240394286884252,0,0,0,0,0.0652428769440849,0,0,0,0,0.0405410127706251,0,0,0,0.176275090625758,0,0,0,0,0,0,0,0,0,0.0430056478221238,0,0,0,0.00815420222993347,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.499146831854461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0496551829471401,0.0449620096459525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0157647216607116,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,-0.106694793941319,0,0.0358424472227117,0,0,0,0,0,0,0,0,0,0,0.102901610661127,0.108783233747663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0233891183742142,0,0,0,0.604398965436581,0,0,0,0.0413171551889376,0,0,0,-0.00397185032420587,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102198051118668,0,0,0,0,0.0853083286522043,0,0,0,0.116771148984546,0,0.194024695850643,0,0,0,0,0,0,0,0.0192896585633292,0.185307429297573,0,0,0,0.123961405155378,0,0,0,0,0,0,0,0,0.00191721569071294,0.104073785050086,0,0,-0.0249357623609963,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0.562040363409749,0,0,0,0,0.0104932114647007,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242089262084426,0,0,0,0.149471061530559,0,-0.0879392341394803,0,0,0,-0.108637743862537,0.13445925402695,0,0,0,0,0,0,0,0,0,-0.00277272276149321,0,0,0,0,0,0,0
