,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600010.SH,X600547.SH,X601898.SH,X601991.SH,X600660.SH,X600688.SH,X600886.SH,X601600.SH,X600795.SH,X600027.SH,X600188.SH,X600362.SH,X601992.SH,X002466.SZ,X000898.SZ,X600176.SH,X600111.SH,X600516.SH,X002460.SZ,X000709.SZ,X600299.SH,X600352.SH,X600489.SH,X000629.SZ,X600808.SH,X601158.SH,X600219.SH,X600801.SH,X300072.SZ,X000786.SZ,X000825.SZ,X000883.SZ,X000539.SZ,X000553.SZ,X600583.SH,X000408.SZ,X000792.SZ,X002271.SZ,X002110.SZ,X000301.SZ,X600339.SH,X600612.SH,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0034274486189699,0,0.0456093072561812,0.112600155373525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132481935518691,0,0,0,0.00907678504974534,0,0,0,0,0,0.0424588366262254,0,0,0,0,-0.0203447904548945,-0.00764148401919809,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.133723507083677,0,0,0,0,0.17037882377965,0,0,0,0,0,0,0,0,0,0,0,0,0.0251310224479092,0,0,0,0,0,0.0628739451507945,0,0,0,0,-1.73472347597681e-18,0,0.0299147042567997,0.183261507888364,0,0,0,0.0323923153493029,0,0,-0.0075570993579693,0.0240875743814604,-0.0140478286360473,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0.236796075644293,0,0,0,0,0,0.0881893740707091,0,0,0.00991780536092135,0,0,0,0,0.00304602557071845,0,0.00643479718688101,0,0,0.0124460865880768,0.293822883813905,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,-0.00536030318037242,0,0,0,0,0,0,0
X600886.SH,0,0,0,0.0463399201011442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229973179067714,0.0883301760534483,0,0,0,0,0,0,0.141792060911234,0,0,0,0,0,0,0,0,0.0222974152760339,0,0,0,0.0389174905732096,0,0,0,0,0,0.0237263737801765,0,0,0,-0.00393543881777432,0.0153909940887152,0,0,0,0,0,0
X601600.SH,0,0,0,0.105065078259124,0,0,0.020241961638068,0,0,0,0,0,0,0,0,0,0,0,0,0.0408904951349814,0.0407277202547368,0,0,0,0.0987316389060175,0.132830668752954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115043405533092,0,0.0905680762360376,0,-0.00224742539868853,-0.0524582951804917,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0864864879540437,0.0580170516887192,0,0,0,0.0815275313612656,0,0.0404566134408302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0355864071280851,0,0,0,0,-0.00163442848505877,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.519311985888351,0.0256390711459788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204729946767752,0,0,0,0,0.0150879138169965,0,0,0,0,0,0,0
X600188.SH,0,0,0.233819383673571,0.0615587060841649,0,0,0.142382567888898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21328364927508,0,0,0,0,0,0,0,0,0.0223510966066232,0.10739578420681,0,0,0,0.0560942516908594,0,0,0,0,0,0,0,0,0,0,0.0415056353940671,0,0,0.0359169891226923,0,-0.0197271969797217,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0.00711320764460154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170997152149264,0.0739424503036071,0,0,0,0,0.0649189932725899,0,0,0,0,0,0,0,0,0,0.0359200127185296,0,0,0,0,0.0668297109341047,0.093658790450504,0.0226877543680803,0,0,0,-0.0027197673574013,-0.00269203271535775,0,0,0,0,0,0
X601992.SH,0,0,0.0626852811968955,0,0,0,0,0.0883565779543828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0925180197093452,0,0,0,0,0,0,0,0,0,0,0,0.20152229366669,0.0963882464911545,0,0,0,0,0.146930862948018,0,0.148045799281867,0,0,0,0,0,0,0,-0.0131989387205488,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0.0496524726432375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122244624859006,0.572971382510741,0,0,0,0,0,0,0,0,0,0.0560777261598893,0,0,0,0,0,0,0,0.00212417435721292,0,0,0,0,0,0,0,-0.0206788105501446,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.305888914299153,0,0.0276858384341164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0757520315783791,0,0,0,0,0,0,0,0,0,0.207341702296813,0,0.0465561945169048,0,0,0,0,0,0,0,0,0.119873836569353,0.0418960613443794,0,0,0,0,-0.00864335206430611,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17480532891857,0.245595773257466,0.0803381750561886,0,0,0,0.233754928298518,0,0,0,0,0,0,0,0,0,0,0.00045292483222399,-0.0284453173273928,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123689763687138,0,0,0,0,0.175283602891446,0,0,0,0,0.14728137519459,0.0249269579442723,0,0,0,0,0.0807451254016278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0252905613993819,0.0314499402575665,0,0,0,0,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0.0860123481629143,0,0,0,0,0,0,0,0.0651706222160437,0,0,0,0,0,0.264668970025876,0,0,0,0,0,0.148588485498334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23801281267224,0.00954777472455738,0,0,0,0,0,0,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.732892216786976,0,0,0,0,0,0,0,0,0,0.0644746442087559,0,0,0,0,0,0.155356523834756,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219495579711961,0,-0.0218682646771095,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0839923297945211,0,0,0,0,0.147489174671724,0,0,0,0,0,0.1130153887584,0,0,0,0,0,0,0,0,0,0,0,0,0.00455081081968981,0.116520605428739,0,0,0,0,0,0,-0.0125872352621396,-0.00194522461150242,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0887837797082891,0,0,0,0.336771990203461,0,0.0634328667318091,0,0,0,0,0.181651586166218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00595301245220884,-0.031279474671913,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0.0751015524610302,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00377117033042862,0,0.0132670650418703,0,0.0947089376452643,0.0430191593969848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239949646652439,0,0,0,0,0,0,-0.0259609346990141,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.657501332961677,0,0.00416913629673168,0,0,0,0,0,0.0591543042313203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10771227150107,0,0,0,0,0,0,0,0,0,0,0,0.0512578611176358,0,0,0,0,-0.0050180044590622,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0.0677367771688169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169229271709279,0,0,0,0,0,0,0,0,0,0.455713025388029,0,0,0,0,0,0,0,0.0794313222243385,0,0,0,0,0,0,0,-0.0193225807664456,-0.0238883063235952,0,0,0,-0.0622954061408623,0,0
X600808.SH,0,0,0,0,0,0,0.0432338339854972,0,0,0,0,0,0,0,0,0,0,0.00985911062294254,0,0,0,0.0468813105853812,0,0,0,0,0,0,0,0,0,0,0,0,0.0869790419529652,0,0,0,0,0,0,0,0,0,0,0.362702707545861,0.0576594759499042,0,0,0,0,0.00632931108462837,0,0,0,0,0,0,0
X601158.SH,0.0659880905701681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0607751713010511,0.0409704535494466,0,0,0,0.17661882078954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.104795922426102,0,0,0,0,-0.000212210700161293,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0.0948066821954771,0.209473559696363,0,0,0,0,0,0,0,0,0,0,0,0.146274281747178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0820575361085143,0,0,0,0,0,0,0,0,-0.0181173851390159,0,0,0,0,0,0
X600801.SH,0.0632418271735054,0,0,0.139291528608857,0,0,0,0,0,0,0,0,0,0,0,0,0.124930307249269,0,0,0,0,0,0.156375562192377,0,0,0,0,0,0,0,0,0.0562170383065781,0,0,0,0,0,0,0,0,0.366598813425082,0,0,0,0,0,0,0,0,0,0,-0.00373623721038713,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0.0174248943165327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277682527942589,0,0,0,0,0.162967034430356,0,0,0,0.311059029107084,0,0,0,0,0,0.0090865133986782,0,0,0.0498066949278392,0,0,0,0,0.27403825675232,0,0,-0.0202971704860871,-0.135551626089046,0,0,0,-0.0506044795875888,0,0
X000786.SZ,0,0,0,0,0,0,0.0379592302418322,0,0,0,0,0,0,0,0,0,0,0,0,0.17622037341664,0,0,0.086494298950712,0,0,0,0,0,0,0,0.143100716535719,0,0,0,0,0,0,0,0,0,0.0553722615173005,0,0,0,0.392092374004208,0,0,0,0,0,0,-0.0103890003178107,0.0333739222135869,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0.0738359950980827,0,0,0,0,0,0,0,0,0,0,0,0,0.164667441481936,0,0,0,0,0,0.0947951188217517,0,0,0,0,0.122334461511443,0,0,0,0,0.00819530647910701,0,0,0,0,0,0,0,0,0.0852219388998698,0,0,0,0,0,0,-0.0216876921895698,-0.0175424917304753,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0696705575554665,0,0,0,0,0.0831566847798374,0,0.0847571100140312,0.0523170199054553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012785460391477,0,0,0.149788769713896,0,0,0,0,-0.00171374518521201,-0.0278958070198979,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0.0368842164684426,0,0,0,0,0,0,0,0,0,0,0,0.160528921437725,0,0,0,0,0.19061202238737,0,0,0,0,0,0,0,0,0,0,0.101659634019652,0,0,0,0,0.220912942481709,0,0,0,0,0,0,0,0,0,0,0,-0.00670775812195084,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0385917971825213,0.0580149181846626,0.293640690816404,0,0,0.148122583477172,0,0,0,0.0934142151095722,0,0.171604433146002,0.125260596006474,0,0,0,0,-0.00947726914607975,-0.0614906962299692,0,0,0,-0.0162695952405153,0,0
X600583.SH,0.379357652654055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.0516032780311016,0,0,0,0.246452040494036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339504341740637,0,0,0,-0.019568876275172,0.0175114381318216,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0545713247379637,0,0,0,0,0,0.103433107209944,0,0,0.300996940821148,0,0,0,0,0,0,0.163728669306582,0,0,0,0,0,0,0,0,0,0.0554685682357379,0,0,0,0,0,-0.00670162744498183,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,-0.0337655643595731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318065340033985,0,0,0,0,0,0,0,0,0,0,0.206597434165976,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.0510858843173808,0,0,0,-0.205909959898797,0.00676206324122549,-0.100072490661467,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0712065991078566,0,0,0,0,0,0,0,0,0.277581170347777,0,0,0,0,0,0,0,0.493540513769003,0.0238576182200298,0,0,0,0,0,0.0420957519552269,0,0,0,0,0,0,0,-0.019043998517631,0,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0,0,0.0453220508748167,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0422122667412961,0,0,0,0,0,0,0,0,0,0,0.424795682493545,0,0,0,0,0,0,0,0,0.193182715496554,0,0,0,0,0,0.0144407733044642,0.0474883680699658,0,0,0,-0.0112220280276805,-3.50059915603926e-05,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0.0481831819236108,0.155152432250412,0,0,0.062687827751152,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0865348415040012,0,0,0,0.0779636601192276,0,0,0,-0.00874245232218992,-0.020554682732216,0,0,0,0,0,0
X600339.SH,0.0717779871355182,0.376439649083446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0683669447078703,0,0,0,0,0,0,0,0,0,0.0709359955574275,0,0,0,0,0.0482276816618234,0,0,0,0,0,0.369368266505018,0,0,0,0,0.157986410777388,0,0,0,0,-0.00534114710790948,-0.0180747274604133,0,0,0,0,0,0
X600612.SH,0,0.136923077264116,0,0,0,0,0.0241224318635902,0.0835056091126732,0,0,0,0,0,0,0,0,0,0,0,0.198790644400223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127574190570435,0,0,0,0,0,0.0202473997315952,0,0,0,0,0,0.129663909480142,0,0,0,-0.0198235433811389,0.0158560897251605,0,0,0,-0.110727038199625,0,0
X601699.SH,0.0151797578528423,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0.000829661226284823,0,0,0.0238805429399431,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.179700148904916,0.17138709619819,0,0,0,0,0,0,0,0.00629251987161086,0,0,0,0,0,0,0,-0.0221988417870791,0,0,0,0,0,0,0
Change_TY3M,0,0,-0.157848716453885,0,0,0,0,0,-0.0293507574893518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104039729513275,0,0,0,-0.276324103578213,0.0740648451901226,0,0,0,0,0,0,0,0,0,0,-0.0218591173126949,0,-0.156154225122586,0,0,0,0,0,0,0,-0.0218344249695083,-0.0798004536160261,0,0,0,-0.0522581852485909,0,0
Slope,0,0,0,0,0,0,-0.0290481893422711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.78343178605672,0,0
TED,0,0,0,0.344108610243578,0,0.15312401158539,0.0253183886657242,0,0,-0.474769849121033,0,0.0765274785548766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.110394568275483,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161215314662679,0,0,0,-0.20995666756668,0,0,0,0,-0.872310753540218,0.120532977044449,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,-0.0418701860556519,0,0,0,0,0,0,-0.0920521777189822,0,0,0,0,0,0,0,0,-0.0184008749532253,-0.0613466870491955,0,0,0,0,0,0,0,0,0,0.0109723099418417,0,0,0,0,0.114312248663962,0.0682247027762985,0,0,0,0,-0.0501245491149956,0,-0.0659035953913883,0,0.0451735667013276,0.0194987605931418,0,0,0,0,-0.0083416407414848,0,0,0.148560765048016,0,0,0,0
MKreturn,0,0,0,0,0,0,0,-0.0269969358929006,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0597004038022045,0,0,0,0,-0.262758134369751,-0.0749482304879015,0,0,0,0,0,0,-0.0113873879798591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00686532514564409,0,0.284702238581834,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00297320104676132,0,0,0,0,0,-0.0036149716674029,0,0,0,0,0,0,0.00233648016290854,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00293801666966062,0.00185447956279475,0,0,0,0,0.0376263964091207,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0522324062003963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0974681587836392,0.0967346163858784,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0135340344558678,0,0,0,0,0,0,0,-0.0507942472071469,0.0620656723129557,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0.0012503145500391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00420233597405782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00503039511617802,0.00963424204019617,0,0,0,0.0255122438103083,0,0
