,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X601898.SH,X600019.SH,X600188.SH,X600547.SH,X600886.SH,X600011.SH,X600585.SH,X600660.SH,X601600.SH,X600795.SH,X000792.SZ,X600489.SH,X600362.SH,X600010.SH,X600111.SH,X000708.SZ,X600027.SH,X600803.SH,X002460.SZ,X600426.SH,X601991.SH,X600160.SH,X000301.SZ,X000983.SZ,X601699.SH,X002466.SZ,X000786.SZ,X600219.SH,X000807.SZ,X002128.SZ,X000630.SZ,X600176.SH,X000933.SZ,X601168.SH,X600985.SH,X000877.SZ,X600096.SH,X000408.SZ,X000883.SZ,X002353.SZ,X000027.SZ,X002271.SZ,X002409.SZ,X000932.SZ,X600299.SH,X600995.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.273359542778584,0,0,0,0,0,0,0,0,0,0,0,-0.0408868247827852,0.0182873823208141,0.116144468397526,0,0,0,0,0,-0.0361573062204137,0,0,0,0,0,0,0,-0.0506011904305227,0,0,0,0,0,0,0.196465352777539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0814711525019134,0,0
X601088.SH,0.258771677599676,0,0,0,0,0,0.186597845392088,0,0,0,0,0,0.073809808788456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180265328288642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00801658328037698,0,-0.0447704702665607,0.0417254802935682,0,0,0,0,0.0307023713949054,0,0,0,0,0.011135389810666,0,0
X600028.SH,0.482426336003253,0.15712059731442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0250984834732333,0,0,0,0,0,0,0,-0.0756632352868694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0697410092532204,0,0,0,0,0,0,0,0,0,0.0411205516611557,0,0
X600309.SH,-0.120720003205292,0,0,0,0,0,-0.0150753134068543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356686270668812,0,0.066696964841,0,0,0,0,0,0,0,0,0,0.0118687370388774,0,0,0,0,0,0,0,0,0,-0.0214136728613713,0,0.208514246842459,0,0,0,0.0349087762840612,0,0,-0.0433096072498171,0,0,0,0.0111768933640264,0,0
X601898.SH,0,0.0282440700827642,0.0920427935826029,0,0,0,0.160291322172136,0,0,0,0,0,0,0,0,0,0,0,0,0.131820338950367,0.0616704734743161,0,0,0,0,0,0,0,0.258298233521819,-0.00872210208157069,0,0,0,0,0,-0.0302598795536951,0,0,0.191543546403312,0,0,0,0,0,0,-0.00243111235990182,0,0,0,0,0,0,0,0,0,0,0.0104686099307611,0,0
X600019.SH,0,0,0,0,0.220208168661511,0,0,0,0,0,0.120840995068355,0,0,0,-0.0723557181572094,0,0,0,-0.00532709440479889,0.230078469486201,0,0,0,0,0,0,0,0,0,0,0.0216141255915822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173574974487703,0,0,0,0.0498098583163775,0.0442850343651852,0,0,0,0.0190390957863261,0,0
X600188.SH,0,0,0,0,0.152462840004125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149685795580119,0.357395635244397,0,-0.160402227396135,0,0,0,0,0,0,0,0.10640544749128,-0.0627521863116193,-0.0586635805245985,0,0,0,0,0,-0.0126185577844762,0,0,0,0,-0.0687841240020809,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.519172158599774,0.252534223441259,0,0.0431334876125983,0,0,-0.0493444260878884,0.0303447829078197,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0951926925025507,0,0,0,0,0,0,8.67361737988404e-19,0,-0.0653137519377582,0,0,-0.13386554269472,0,0.119817128666145,-0.0367464430787303,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0.0133422864402051,0,0,0,0.0808799167515599,0,0,0,0,0,0,0,0,-0.01007275753407,0,0.126691121856314,-0.139536145486829,0,0,0,0,-0.0289552726891159,0,0,0,0,0,-0.0131742045701439,0,0,0,0,0,0.125867473469521,0,0,0,0,0,0,0,-0.119569472543922,-0.022891295399488,0,0,0,0,-0.0394076739620031,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167317233132309,0,0,0,0,0,0,0.0903087959016226,0,0,0,0.282588777505263,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,-8.67361737988404e-19,0.0277425190824906,0,0,0,0,0.0928250030423711,0,0,0,0,0,0,0,0,0.00658906497450229,0.0461382265772804,0,0,0,-0.0855718324687214,0,0
