,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X601600.SH,X600688.SH,X601991.SH,X600027.SH,X600886.SH,X600362.SH,X600157.SH,X600299.SH,X600111.SH,X601992.SH,X000792.SZ,X600188.SH,X601158.SH,X600160.SH,X600583.SH,X600623.SH,X000027.SZ,X000539.SZ,X600352.SH,X600309.SH,X600660.SH,X002466.SZ,X000709.SZ,X600098.SH,X000630.SZ,X000898.SZ,X000629.SZ,X000883.SZ,X600021.SH,X002470.SZ,X000060.SZ,X600547.SH,X600489.SH,X000012.SZ,X600578.SH,X002004.SZ,X600315.SH,X300072.SZ,X600863.SH,X600022.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.349206371091795,0,0,0,0,0,0,0,0,0.0626747732021515,0,0,0,0,0,0,0,0.0134185836053021,0,0.0518336873620306,0,0.0034743290127629,0.0490869407752442,0,0,0,0,0,0,0,0.0527020510329775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0.231499936628512,0,0,0,0,0,0.186733894522572,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0761342894272659,0,0,0.153720382472026,0,0,0,0,0,0,0,0,0,0,0,0.0312836706383536,0,0,0,0,0,0,0.00109593126660446,0,0,0,0,0,0,0,0.00722287808464895,0.00101808781265074,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.224670424335907,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.152616658418589,0,0,0,0,0,0,0,0,0,0,0.0233988572566925,0,0,0,0,0,0,0,0.019777509279117,0,0,0,0,0,0,0,0,0,0,-0.00226474796375367,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.279435053932902,0,0,0,0,0,0,0.00297766121213058,0.0958021224802092,0,0.0567225393798612,0,0,0,0,0,0,0,0.000642730313221183,0,0,0,0,0,0,0.0375240937581549,0,0.0243931206657314,0,0,0.0419740339023749,0,0,0,0,0,0,0,0,0.0155034727802016,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0.0284662387139116,0,0,0,0.0180179552171349,0,0.0250511447568393,0.255681232364618,0,0,0.0976053982717091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140716359649987,0,0,0,0,0,0,0,0,0,0,-6.7762635780344e-21,-0.00225400936955256,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.218005177198226,0.0127945044212925,0.0387564683337382,0,0,0,0,0,0,0,0,0,0,0.0555051653071556,0,0,0,0,0,0,0,0.055996552549964,0,0,0,0,0.000416030912083546,0,0,0,0,0,3.3881317890172e-21,0.0217966485749021,0,0,0,0,0,0
X600585.SH,0,0.248989703821599,0,0,0,0,0,0,0,0,0,0,0.0713143597443804,0,0,0,0,0,0,0,0.063786321506687,0,0.0195340033143787,0.145439073015134,0,0,0,0.0507361049507484,0.00852565374765953,0,0.0677161701584296,0,0,0,0,0,0,0,0,0.039725573901056,0,0,0,0,0,0,0,0.0764386036657227,0,0,-0.0256093920268072,0.00344050781803464,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0.135923475342808,0,0,0,0.0287705368340998,0.0870286908776783,0,0,0,0.006854691090325,0.121780638359885,0,0,0,0,0.1112591302363,0,0,0,0,0,0,0.0313528963198964,0,0,0,0,0,0,0.0911490515977629,0,0,0.0173066097282621,0,0,0,0,0,0,0,-0.00399747872263807,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0.0107495501707605,0,0,0,0,0,0,0,0.0453105121897104,0,0.142834876124449,0,0.032371552037903,0,0,0,0,0,0,0,0,0,0.0753371973624271,0,0,0,0,0,0,0.00212030207919965,0,0,0,0,0.0263442971347402,0,0,0,0,0,-0.00322912901771164,4.33680868994202e-19,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0.0803375541295194,0,0,0,0,0,0,0,0,0,0.283975539815199,0,0.0302249246624912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176948407952982,0,0,0,0,0,0,0,0,0,0,0.0075029427917543,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244190790780161,0,0,0,0.00578245629669171,0.0173631421889417,0.0545712014879324,0.00421814959536655,0,0,0.0899463551953435,0,0,0,0,0,0,0.161612800562073,0,0,0,0,0,0,0.179838181216057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0.0328292556276137,0.208884939749151,0,0,0.115433569081109,0,0,0,0,0,0,0,0,0,0.124666344690182,0,0,0,0,0,0,0,0.00556800023496624,0,0,0,0,0,0,0,0,0.0455731807218929,0,0.0139597940809432,0,0,0,0,0,0,0,0.0344080918682508,0,0,0,0.0121977921236063,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141951794942069,0.0394130478270802,0.020169249491656,0,0.0058829242481005,0,0,0,0,0,0,0,0,0,0.0800039615486174,0,0,0,0,0.0703386355524271,0,0,0,0,0.0496290195308644,0,0,0,0,0,0,0,0,0.00798019719072281,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0948235180709468,0.0154519226547237,0,0,0.0148725639331638,0,0,0,0,0.0739385867218605,0,0,0.0328531224219387,0,0,0,0,0,0,0.224995334980349,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,-0.0200735876608133,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.500052081962633,0,0,0,0,0,0,0,0.0141691027311985,0,0,0,0,-0.00233818849019412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181339732852731,0.110349034808368,0.0952764686695771,0,0,0,0,0,0,0,0,0.00948138351591338,0.0133350878148838,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0.124835340712147,0,0,0,0.122336510143066,0,0,0,0,0.038346208812093,0,0,0.00821813121993399,0,0,0,0.072664745464304,0.050653549663183,0,0,0,0,0,0,0,0,0,0.0384589548449329,0,0.0786523925923041,0,0,0.0910187125636207,0,0,0,0,0,0,0,0,-0.00901798351104744,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224975069137849,0,0,0,0,0,0.422609283998456,0,0,0,0,0,0,0,0,0,0,0.0196926095067171,0.152150075383116,0,0.151400390736311,0,0,-0.110778683475451,0,0,0,0,0.02627196757191,0.0216212820538429,0,0,0,0,0,0
