,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X000708.SZ,X600660.SH,X601898.SH,X002460.SZ,X600886.SH,X600010.SH,X601600.SH,X600362.SH,X600188.SH,X002466.SZ,X600801.SH,X600795.SH,X000786.SZ,X002271.SZ,X600352.SH,X601991.SH,X600688.SH,X002353.SZ,X600176.SH,X601992.SH,X600111.SH,X600027.SH,X600583.SH,X600426.SH,X000723.SZ,X600299.SH,X600489.SH,X000898.SZ,X600516.SH,X601158.SH,X600219.SH,X000883.SZ,X600612.SH,X000709.SZ,X000792.SZ,X002080.SZ,X000027.SZ,X000630.SZ,X600808.SH,X000553.SZ,X600486.SH,X000825.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.00695022227357573,0,0.0932801454735254,0,0,0,0,0.0248809114741471,0.0150784702629087,0.0223377607739307,0.0157555735775594,0,0,0,0,0,0.234307883934593,0,0,0,0,0,0.0175329033234407,0,0,0,0.160484816092361,0,0,0,0,0,0,0,0,0.0428338802439024,0,0,0,0,0,0,0,-0.00671419197001962,0.00703759620053624,0,0,0,0,0,0
X600028.SH,0.106700886926803,0,0,0,0,0,0,0,0.000395439023989911,0,0,0,0,0,0,0.0225211782953838,0,0.0523018711675968,0,0,0.050912245375642,0,0,0,0.336723860116639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00010586507813114,0.00136010243642154,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0.0436099576949198,0.0207282312077355,0,0,0,0,0.283620705126623,0,0.0222546840864518,0,0,0,0,0,0,0,0,0,0,0,0.0174249686647276,0,0.101845258142027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040937241408241,0,0,0,0,0,0,0,0,0.0025144656222466,0,0
X600585.SH,0,0,0,0,0.0341716938991842,0,0,0,0,0,0,-0.0334308618500436,0,0,0,0,0,0,0.363150424813143,0,0,0.0248329947327251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224873914550982,0.0941072536142587,0,0,0,0,0.0103327646136163,0,0,0.0155088340090276,0,0,0,0,0.0516083462661277,0,0
X600309.SH,0,0,0,0,0,0.170682043223353,0,0,0,0,0,0,0,0,0,0,0,0,0.244103649369644,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24312879516523,-2.16840434497101e-19,0.0939873044526549,0,0.116253271902225,0,0,0,0,0,0,0.103323230532742,0,0,0,0,0,0,0,0,-0.036446836371246,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.0249969602733583,0,0,0,0,0,0,0.183395975285767,0.0860834264450299,0,0.0236435941370061,0,0,0,0,0,0,0,0,0,0,0,0.0992153102877519,0,0.0105971431887245,0,0,0,0,0,0,0,0,0,0,0.00796840658254651,0,0,0,0,0,0,0,0.0161643903840554,4.33680868994202e-19,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0456240846190659,0,0,0,0,-0.0821121535246292,0,0,0,0,0,0,0,0,0,0,0,0,-0.0490610314599282,0,0.0132193150078757,0,0,0.883354952944112,0,0,0,0,0,0.155182638631662,0,0,-0.000914970367409021,0,0,0,0,0,0,0,0,0.00368951609693398,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0.0412458313487991,0.0207458647478255,0,0,0,0,0,0,0,0,0,0,0,0,0.223038785828935,0,0,0.0824675329898896,0,0.180094083930371,0.0459464831961065,0,0.149284890474321,0,0,0,0.0102125539492858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00867476691882238,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0935195204704957,0,0.180477765287628,0,0,0,0,0.156422394356845,0,0,0,0.13710477017201,0,0,0,0.0247636823395055,0,0,0,0,0,0.223817651995586,0.324951149968769,0,0,0,0,0,0,0,0,0,0.0235102521241108,0,0,0,0,0.127266207698603,0,0,-0.00680099155940316,0.0303866564321408,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.154998360987656,0,0,0,0,0,0,0,0.158561125298333,0.06397369179701,0,0.0220085425663148,0,0,0,0.0746154274738257,0,0,0,0,0,0,0.123245039027487,0,0,0,0,0.0240507414475354,0,0,0,0,0,0.00373964810286154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00558498058909257,0,0
