,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600010.SH,X600585.SH,X601898.SH,X600547.SH,X600362.SH,X600688.SH,X601600.SH,X600188.SH,X600795.SH,X300072.SZ,X600157.SH,X601991.SH,X600027.SH,X601992.SH,X600111.SH,X600886.SH,X600489.SH,X600660.SH,X600309.SH,X000723.SZ,X600623.SH,X600299.SH,X000792.SZ,X002466.SZ,X601158.SH,X000959.SZ,X000898.SZ,X002075.SZ,X000709.SZ,X000983.SZ,X000408.SZ,X600583.SH,X000883.SZ,X000012.SZ,X000630.SZ,X600352.SH,X600549.SH,X000937.SZ,X601699.SH,X000539.SZ,X000060.SZ,X000027.SZ,X600176.SH,X000935.SZ,X002092.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0.0267911991621033,0,0,0,0,0.018347877580956,0,0,0,0,0,0,0,0,0,0,0,0,0.139286304093733,0,0,0,0,0,0.00531581110629893,0,0,0,0,0,0,0,0,0,0,0,0.0228514993548116,0,0,-0.00620330702023991,0.0268037881426155,0,0,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0.00655183223056513,0,0,0,0,0,0,0,0.0218727831787679,0,0,0,0,0,0,-0.0221164789326999,0,0,0,0,0,0,0,-0.0198128574234008,0,0,0,0,0.0595037395229893,0,0.187933135066247,0,0,0,0,-0.0305203291733627,0,0,0,0,0,0,0.0199064149632215,0.0518456105400911,0,-0.00491270998439733,-0.0164109672190614,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.166672469677676,0,0.0459870357979502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0548412366450356,0.0817841562494588,0,0,0,0,0,0.0581314840284094,0,0,-0.00906803141839767,-0.0466684157866162,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.0392953161625643,0,-0.0426996171098417,0,0,0,0,0,0.00650803911617777,0,0,0,0,0,0.118185580706665,0,0,-0.014338257040752,0,0.0275106411050478,0,0,0,0,-0.0259256026197652,0,0,0,0.0403317269193034,0,0.0519363419800479,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.0220176955848417,0,-0.0176900107835811,0.0273814666409104,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0.187398902284969,0,-0.0697269272771145,0.0288898890909107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0101288217781235,0,0.0235918056658463,0,0,0,0,0,0,0,0.100040778279894,0,0,0,0.0585001441469613,0,0,0,0,0.0241101339431749,0,0,-0.0115152204180876,-0.00547237859277055,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00460181021002844,0,0,0,0,0,0,0.127898053474002,0.0721081847918985,0,0,0.0127196690453385,0,0,0,0.00645487493910456,0,0,0.0340939921302977,0,0,0,0,0,0,0,0,0.146020918788602,0,0,0,0.113805392168524,0,0.113420069585896,0,0,0.024947752344032,0.0144939044694909,0,-0.00718049557571928,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,-0.0725322922842745,0,0,0,0.0858362301494909,0,0.0348633765723861,0,0,0,0,0,0,0,0.17490378367227,0,0.0636197417541025,0,0,0,0,0,0.000918866204943853,0,0,0,-2.16840434497101e-19,0,0,0,0.0632214156619146,0,0,0,0,0.135046323897598,0,0,0,0,0.00841060826852864,-0.0390083493241115,0,0,0.0192525081793738,0,0,0,0,0,0
X601898.SH,0,0,0.237490692788218,0,0,0,0,0,0,0.0750144142166573,0,0,0.00670222825791006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0511420898435646,-0.138944590357955,0,0.322749347005202,0,0,0,0,0,0,0,-0.000334460288085117,-0.0443954012683915,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0256096409084516,0,0,0,0,0,0,0.932880293219446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225841206161847,0,0,0,-0.0231329825035941,0,0,0,0,0,0.0676540257426881,0.0549491203316228,0,-0.037976678891473,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.12959223797757,0,0,0,0,0.0544273422040118,0,0,0,0,0,0.0230084291834997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308794326550886,0,0.0405732470427446,0,0,0,0.21598060212343,0,0,-0.00727994387533481,0.133743551583301,0,-0.0175773485355944,-0.0111404309215112,0,0,0,0,0,0
X600688.SH,0,0,0.0300395259439437,0,0,0,0,0,-0.0186708393634572,0,0,0,0.0274149078023777,0,0,0,0,0,0,0,0,0,0,0.0591983903277825,0,0.014002244885673,0,0.198701916005078,0,0.00588256481511738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0432086484279372,0,0.00876539176619652,0,0,0,0,0,0,0
