,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600011.SH,X601898.SH,X600309.SH,X601600.SH,X600688.SH,X600188.SH,X600795.SH,X600362.SH,X601992.SH,X002466.SZ,X600660.SH,X600547.SH,X601991.SH,X300072.SZ,X600886.SH,X600111.SH,X000709.SZ,X600157.SH,X600027.SH,X000898.SZ,X000959.SZ,X600516.SH,X002460.SZ,X600339.SH,X600489.SH,X600808.SH,X000983.SZ,X600219.SH,X601158.SH,X000723.SZ,X600352.SH,X000630.SZ,X002271.SZ,X600176.SH,X000883.SZ,X002092.SZ,X600299.SH,X600549.SH,X600578.SH,X601699.SH,X000792.SZ,X000060.SZ,X000539.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0.145777290450199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00954124479531758,0,0,0,0,0,0,0,0,-0.0332869151275308,0,0.0102516300096825,0,0,0,0,0,0,-0.0177781377057832,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.134111449148738,0,0,0,0.0128496618860609,0,0,0.0200466170021895,0,0,0,0,0,-0.121020016879345,0,-0.0867822461725431,0,0,0,0,0,0.0340225818362071,0,0,0,-0.0381974670138246,-0.0912867654511125,0,0,0,0,-0.0311296045372966,0,0,0,0,0,0,0,0,0,0,0,-0.00443495764082049,0,0,0.000458024198958732,0,-0.126265941127177,0,0,0,0,0
X601088.SH,0,0,0,0.027597909559003,0,0,0,0,0,0.0244661765460972,0,0,0,0.034746183773528,0,0,0,0.0249412634583745,-0.00312513094355931,0,0,0,-0.0171561359338463,0,0,0,0,0.00829412399375886,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,-0.0109196088405161,0,0,0,0,0,0,0,0,0,0,0,-0.00875944402058375,-0.00545177578680416,0,0,0,0.0358895249196578,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0.0479442013419703,0,0,0,0,0.0109906886424033,0,0,0,0,0,0,0,0,0.479536343756122,0,-0.0570103780691623,0,-8.67361737988404e-19,0,0.300548076397639,0,0,0,0,0,0,0,0,0,0,0,0.0049119105727758,0,0,0,0,0,0,-0.00847301553877854,0.0160843926136934,0,0,0,0,0,0
X600585.SH,0,0,0,0.18405124747889,0,0,0,0,0.181919996735129,0,0,-0.108737058894394,0,0,-0.0217673650648584,0,0.177495687891209,0,-0.113818041971268,0,0,0,0,0,0,0,0,0,0,0,0,0.0657032808069316,0.125531477127352,0,0,0,0,0,0,0.106536639429169,0,0,0,-0.0233734475898371,0,0,0,0,0,0,0.00535486313482552,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.181069971183364,0,0,0,0,0.0601910885788183,0,0,0,0,0.0231443234594051,0,0.0399769332902781,0.0513081000400705,0,0,0,0,0,0,0,0,0,0.0458348701529049,0,0,0,0,0,0,0,0,0,0,0,0,0.0393987747984802,0.0659025209341824,0,0,0,-0.00610508547822394,0.000564503353964202,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0481319650730792,0.29124075409833,-0.0566680375739948,0,0,0,0,0.20124255661913,0,0,0,0.068502957146739,0.0516918659892925,0,-0.0256691453522364,0,0,0,0,0,0,0,0.0675551903238782,0,0,0,0,0,0,0,0,0,0,0.018031272501433,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00925552718615282,0,0,0,0,0,0,0,0,0,0,0.0904419774649329,0,0,0,0,0,0.101754386241121,0.181560638270411,0,0,0,0,0,0,0,0,0,0,0,0.017938990213801,0.120523396595573,0,0,0,0,0,-0.00605015723408824,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0.323648812266259,0,0,0,0.0400494228595998,0.135923323457825,0,0,0.186602383429452,0,-0.0692851496103953,0,0,0,0,0,0.0245492640203924,0,-0.00184884566676326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00858200184677646,-0.0583287535289866,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0.0636317301671725,0,0,0,0,0,0,0,0,0.0309426345870536,0,0,0,0,0,0,0,0,0,0.173654912394758,0.124828895741497,0.169274314412568,0,0,0.0505775158984334,0,0,0.220944596056579,0,0,0,0,0,0,0,0,0,0,0.063751267143831,0,0,0,0,0,0,-0.00381745365578132,-0.0323320624474203,0,0,0,0,0,0
