,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X600011.SH,X002460.SZ,X002271.SZ,X600801.SH,X600886.SH,X601898.SH,X600010.SH,X600660.SH,X601600.SH,X600362.SH,X600489.SH,X600188.SH,X600352.SH,X600688.SH,X000786.SZ,X601991.SH,X600027.SH,X600111.SH,X600795.SH,X601992.SH,X600176.SH,X600299.SH,X600126.SH,X002075.SZ,X600426.SH,X600486.SH,X000723.SZ,X600529.SH,X600315.SH,X002466.SZ,X601158.SH,X002353.SZ,X000401.SZ,X600516.SH,X600219.SH,X600612.SH,X000898.SZ,X000932.SZ,X000553.SZ,X000883.SZ,X002409.SZ,X000709.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0.117558713694091,0,0,0,0,0,0,0,0,0,-0.0212814073778989,0.0378964821221237,0,0,0,0,0,0,0.0750857431791904,0.0841661491278821,-0.101197700373948,0.0191522426146575,0,0,0.251558829524069,0,0,0,0,0,0,0,0,0,0,0,0,-0.0306919703955881,0,0,-0.00213754571975545,0,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0,0,0,0,0.0645386906054129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174862975650728,0,0.0209762239355727,0,-8.67361737988404e-19,0,0.00501841437607607,0,0,0,0,0,0.0694768846995085,0,0,0,0,0,0,0,0,0,0,0.0199391674294975,0.0558002762880373,0,0,0,0,0,0
X600886.SH,0,0,0.100115512863744,0,0.148581041535772,0.00145538667097856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0851998851547685,0,0,0,0,0,-0.0166809979422896,0.0207271743451371,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.0854581639915958,0,0,0.00176723033441287,-0.0289124110303989,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0.0595441374410781,0,0,0,0,0.0104027481948211,0,0,0,0,0,0,0,0,0,0,0,0.0621742308282095,0,-4.33680868994202e-19,0,0,0,0,0.0996544865814561,0,0,0.0567932781611735,0,0.0287716760124594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00708161551938108,-0.0157003562407944,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.0178075733343022,0,0,0,0,0.025736316627539,0,0,0,0,0,0,0.111390376828989,0,0,0,-0.00437320773308063,0,0,0,0.0587848595082183,0,0.095941742853787,0,0,0,0,0,0,0,0,0,0.0232210030997857,0,0,0,0.0738418444137451,0,0,0,0,0,0,-0.0552369074023719,0,0,-0.00644787727359939,-0.0217946083800294,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0.095992170912207,0,0,0,0,0,0,0,0,0,0,0,0.0193599432500923,0.209325544389489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.109999487615596,0,0,0,0,0,0,0,0,0,0,0,0.0253467046777431,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0843770500225325,0,0,0,0,0.0912331979727279,0,0,0,0,0.0377470071520458,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0140871672619213,0,0,0,0.145980576120854,0,0,0,0,0,0,0,0,0,0,-0.01377737432064,0,0,0,0,0,0
X600362.SH,0,0,0.148453547977713,0,0,0.0485170042144258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153217080526148,0,0,0.0414461557908999,0,0,0,0.0557870437860968,0.026140072271264,0,0,0,0,0,0,0.0500209487835632,0,0.0455685278105507,0,0,0,0,0,0,0,0,0,0,0,0.0125524872297042,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0.608927961945255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00658306672264395,0,0.052164234214299,0,0,0,0,0,0,0.0310435151015958,0,0.00525045632175499,0,0.0789742096949679,0,0.0398481764752205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315189236143946,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0.0470449360670548,0,0,0,0,0,0.0414312456781491,0,0,0.188066833363637,-0.0161572253977471,0,0,0,0,0,0,0,0.0941201499108234,0,-0.000915654076246475,0.1192522256916,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0.0242388273219223,0,0,0,0,0.00522585196626653,-0.00669590189237638,0,0,0,0,0,0
X600352.SH,0,0,0,0.00849545264971411,0.0702839074433702,0,0,0,0,0.096146922086166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0310865307480705,0,0.0363590819154249,0,0,0,0,0.0267511059079865,0,0,0,0,0,0,0,0,0,0,0,0.0260398943793842,-0.0150823151273666,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298746786937998,0,0,0,0.104002787753627,0,0.0539157991850907,0,0,0,0,0,0,0.243617328629465,0,0,0,0,0.0472143313055717,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0.0656525084732471,0,0,0,0,0,0,0.19615740634221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265231158216335,0,0.110247186002629,0,0.0588744415128676,0,0,0,0,0.0881315114046199,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00268534174189084,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114167062728138,0,0.135642838755109,0,0,0,0.0420668289660928,0,0,0,0,0,0,0,0.0657431302376336,0.107503894797079,0,0,0.0542101997979867,0,0,0,0,0.0835554084975361,0,0,0,0,0,0,0,0,0,-0.0042459584986071,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0.277334623506485,-0.0257387185650436,0,0,0.0117847387817715,0,0,0,0,0,0,0,0,0,0,0,0,0.166254223322533,0,0,0,0,0,-0.0311675681063629,1.73472347597681e-18,0.0682890879751418,0,0,0,0.0645184348896729,0,0,0,0.112067303561264,0,0,0,0,0,0,-0.0524009714390334,0,0,-0.000527892763071768,0.00520895835481004,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029625510116687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0490797364697214,0,0,0.0159578441459626,0,0.0909054008273169,0,0.0846600786345821,0,0,0,0,0,0,0.00115727312066201,0,0,0,-0.0276939087666229,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.107049121809014,0,0,0.0150230013371816,0.00184213586621016,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0665522060449255,0,0,0,0,0,0,0,-0.000667204796419655,0.136734402189419,0,0,0,0,0,0,0,0,-0.0172156511095654,0,0,0,0,0,0,0,0,-0.0439401828179277,0.000635710024628761,0.0219224541066533,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0553247943104881,0,0,0,0.101950895335695,0,0,0,0,0,0,0,0,0,0.0869208401085377,0,0.0505537722540774,0,0,0,0,0,0.0599403720720735,0,0,0,0,0,0,0,0,0,0,0.0125067786670986,-0.00182848174104741,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0.035994209762738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215792300761849,0,0,0,0,0,0,0,0,0,0,0,0.0241338110780187,0.0272521453474708,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16973698689449,0.186019344327219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243374264769421,0.115453423120138,0,0,0,0,0,0,0,0,0,0,0.0118141736271666,0,0,-0.00717384639424036,0,0,0,0,0,0,0
X600126.SH,0,0,0,0.223041061246934,0,0,0,0.466990003655435,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0697606398247681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0548232955559605,0,0,0,0,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0.0989416209994354,0,0,0,0.0899686479206797,0,0,0,0,0,-0.15861628248685,0,0,0,0,0,0.0866527743000639,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151906140449286,0,0.238317057229243,0,0,0,0,0,-0.218571042701267,0,0,0,0,0,0,0,0.0357828459062531,0.0168934176474947,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0.0474829143782832,0.0518733651700289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0794345440204728,0,0,0.0207825077258284,0,0,0,0.124712578728,0.188537253144815,0.0443140058338114,0,0.135164734561973,0,0,0,0,0,0,0,0,0,0,0,0.00596706760564381,0,0,0,0,0,0,0
X600486.SH,0,0,0,0,0,0,0,0.0899622355050969,0,0.00147888822790575,0,0,0,0,0,0,0,0,0,0,0,0.0440185061378028,0.191239974619987,0,0,0,0,0,0,0,0,0,0,0,0,0.0196246657577938,0,0.0126628199792088,0,0.0441248100567011,0,0,0,0,0,0,0,0,0,0,0,0.0384158959383147,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119177054883297,0,0.40999363315187,0,0.121877360524443,0,0,0,0,0,0,0,0,0,-0.0044741103795491,-0.00978667578352262,0,0,0,0,0,0
X600529.SH,0,0,0,0,0.0459924405803877,0,0,0,0,0,0.256706282898369,0,0,0,0,0,0,0,0,0,0,0,0.0627096091442213,0,0,0,0,0,0,0,0,0.0334499545855907,0.0345250838452371,0.0995997213106853,0,0,0,0,0,0.0136446320187507,0,0,0,0,0,0,0,0,0,0,0,0.0117492634910824,-0.0120884457976938,0,0,0,0,0,0
X600315.SH,0,0,0,0,0.00850396162468195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317851877060242,0,0,0,0,0,0,0,0,0,0.0582422344955698,0.0249546598788144,0,0,0,0,0.0399582404282481,0,0.153612374358593,0,0,0,0,0,0,0,0,0,0,0,0,-0.0263133666923074,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.0692498463765872,0,0.0613393266919297,0,0.429915036695002,0,0,0,0,0,0,0,0.220486323108032,0,0,0,0.0422805164032422,0.24585647802058,0,0,0,0,0,0,0.0602472857574163,0,0,0.122374463013379,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0591763315924064,-0.151536061451678,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0.0302867499117324,0,0,0,0,0.031804035472755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00830520030988091,0.045260582391659,0.0624643895875797,0,0,0,0,0.0348927705780621,0,0.0175674955548461,0,0,0,0,0,0,0,0,0,0,-0.00494703290761755,-1.0842021724855e-19,-0.0110450520242733,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,-0.172793819723279,0,0,0,0,0,0,0,0,0,0,0.0530678036703858,0,0,0,0,0,0,0,0,0,0.0252518435188853,0.654396465442379,0,0,0,0,0,0,0,0,0.373963896485352,0,0,0,0,0.018237792618097,0,0.0571896283249491,0,0,0,-0.028717329084356,0,0,0,0,0,0
X000401.SZ,0,0,0,0.00385062126080526,0,0,0,0,0,0,0,0.529712069938576,0,0,0,0,0,0,0,0,0.0732050696324099,-0.0186390347089551,0.00598568437876446,0,0,0,0,0.0976510798765561,0,0,0,0,0,-0.0410857229834621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416402460178113,0.00907109516072349,0.0789213456873256,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0.0610333023658797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0872716855223131,0,0,0,0,0,0,0,0,0.166591939643254,0,0.0491326432017012,0,0,0.234319932781408,0,0,0,0,0.148351457276969,0,0,0,0,0,0,0.0826098167344299,0,0,0,0,-0.0127463355222599,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00330209002793572,0,0,0,0,0,0.134619205640018,0.0903491077212267,0,0.0304319659254653,0,0,0,0,0,0,0,0.0511701654403124,0,0.0392915184552017,0,0,0,0,0,0,0.00474445606722249,0,0,0.00599244259862494,-0.0111422953637973,0,0,0,0,0,0
X600612.SH,0,0,0,0,0.108599428982456,0.100036628158721,0,0,0,0.00897514412767889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0495398100599095,0,0,0,0,0,0.0804252231043404,0,0,0,0,0,0,0,0,-0.0304770902268831,0.0234723238380388,0.0096036238667153,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0744131047247217,0,0,0,0,0,0,0,0,0,0,0.0135006567214948,0,0,0,0,0,0,0,0.0141567080873827,0,0,0,0,0,0,0.0630785772651926,0,0.0487624638245086,0.0150803523086111,0.051227863402982,0,0,0,0,0,0,0,0,0,0.0173825082584366,0.0137350228311871,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0.0140601548690832,0,0,0,0,-5.42101086242752e-20,0.0123789267721707,0.026983906686435,0,0,0,0,0,0,0,0,0,-0.00615399583505076,0,0,0,0,0,0.120043178083203,0,0.0297917518931803,0,0,0.183613197034337,0,0.0519553032537449,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00221794186110807,0,-0.0644598845462048,0.00384201618442596,-0.00642440662649733,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0509822658442745,0.106619661288825,0,0,0,0,0,0,0,0.0341972836634829,0.0688702090134788,0.107293427736643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0280213356740734,-0.119547283711432,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0.0615408115978462,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.050072424057419,0,0,0,0,0.0531222926600108,0,0,0,0,0,0,0,0.0898300107889416,-0.0370765877339153,0,0,0,0,-0.0201022652610031,0.0227142465728386,0,0.0783626687681664,0,0,0,0,0,0,0,0,0,0,-0.0449237576787662,0.00500407917251257,0.0272005241588191,0,0,0,0,0,0
X002409.SZ,0,0,0,0,0,0,0,0,0,0.133593900511946,0,0,0,0,0,0,0,0,0,0,0,0.173278666094769,0,0,0,0,0,0,0.424926735953453,0,0,0.090143150153876,0,0,0,0,0,0,0,0.0782311290816078,0,0,0,0,0,0,0,0,0,0,-0.0883601482899524,0.0511165589511107,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0659898900613167,0,0.0945277179176362,0,0,0,0,0,0,0,0,0,0.00268996580648397,0,0,0,0,0.0794583325249047,0,0.0373409176941509,0,0,0,0,0,0,0.00833177631445041,0,0,0,-0.0134936307825309,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,-0.128130151645764,0,0.166631849630833,0,0,0,0,0,0,0,0,0,0,0,-0.132590405834178,0,0,0,0,0,0,0,0,0,-0.0431623024671125,0,0,0,0,0,0.162957159497113,0,0,0,-0.0764274773167555,0,0.183482440419529,0,0,0,0,-0.169777775579695,0,0,-0.0697859384426339,-0.189049904961328,0,-0.0933243689950441,0,0,0,0
Slope,0,0,0,0,0,1.63409238552428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0988034841042003,1.060148113625,0,0,0,0,0,0,-1.33549058853922,0,-0.795306217827271,-0.287839555770477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00553151385794751,0,0,0,-1.59742109003388,0,0.934131510716278,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,-0.173754910050634,0,0.172684838419056,0,0,0,0,0,0,0,0,0,0.102600273954336,0.0293317384499579,0,0,0,0,0,0,0,0.154337301247594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.717902088998375,-0.233382436090189,0,0,0,0,2.31693683645805,0,0
RealEstate_excess,0,0,0,-0.0562201744258933,0,-0.0113602696729004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13123912636053,0,-0.00361934620709177,0,0,0,0,0.0318608177568223,-0.0222168345200901,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104721959006014,-0.00678492361759401,0,0,0,0,0,0
MKreturn,0,0,0,-0.0484083387352161,0,0,0,0,0,0,-0.0906501936440404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,-0.0417642938569733,0,0,0,0,0,0,0,0,0,-0.0626886008628725,0,0,0,0,0.0272643306488044,0.026179624432019,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0.0543937407140446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.035298559112807,0,0,0,0,0.0105510342806027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0.117556647511918,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00169313263905232,0.0039610425017866,0,0,0,0,0,0,0,0,0,0.00620942728647089,0,0,0,0,0,0,0.00318945938820649,0,-0.00801037552340828,-0.0038434694166662,0.0143060080463698,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00456436007232774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00515790650090774,0.00228384530338618,0,0,0,0,0,0
