,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600585.SH,X600188.SH,X000792.SZ,X600019.SH,X002460.SZ,X601898.SH,X600111.SH,X000877.SZ,X002271.SZ,X600011.SH,X002466.SZ,X600010.SH,X000708.SZ,X601600.SH,X600547.SH,X600660.SH,X000301.SZ,X600886.SH,X600426.SH,X600362.SH,X600176.SH,X000983.SZ,X601699.SH,X000786.SZ,X000723.SZ,X600803.SH,X600795.SH,X600096.SH,X000959.SZ,X601991.SH,X600295.SH,X600219.SH,X000408.SZ,X000807.SZ,X000932.SZ,X600801.SH,X000630.SZ,X000825.SZ,X600486.SH,X600489.SH,X600141.SH,X600985.SH,X600157.SH,X600688.SH,X000830.SZ,X002080.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600096.SH,0,0,0,0,0,0,0.0245546863707519,0,0,0,0.0912054410203085,0,0,0.0527805164034541,0,0,0,0,0,0,0.0505721844458003,0,0,0,0,0,-0.0147745780144455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.410799750040469,0,0,0,0,0,-0.0585844372785635,0,0.0376862428116117,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08298784619556,0,0,0,0,0,0,0,0,0,0,0.0584427193851016,0,0.119247960907926,0,0,0,0,0,0,0,0,0,0.277874262152865,0.116427513361061,4.33680868994202e-19,0,0,0,0,0.00935942532772156,0,0,0,0,0,-0.0411912765699351,0.00981693799897324,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138796911285466,0,0,0,0,0,0,0,0,0,0,0,0,0.039440802905112,0,0,0,0.115975279983959,0.0291741611147803,0,0,0,0,0,0,0.334147683963845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600295.SH,0.0380405649293602,0,0,0,0,0.0222575457313453,0.069694353621973,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0347719531800832,0,0,0,0,0,0,0,0.344253430392771,0,0,0.172335604564581,0,0.0337024067345316,0,0,0,0.234747731208715,0,0,0.00584198163987969,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0.0522475362739163,0,0,0,0,0,0,0.0585030903936353,0,0,0,0.226184910575571,0.0241178983606505,0,0,0,0,0,0,0.144663347364879,0,0,0,0.278789686818286,0,0,0,0,0.0173780364434002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0.426966257879656,0,0,0,0.0249787513718237,0,0,0,0.149093757120816,0,0,0.0295600050678166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167178098896632,0,0,0,0,0,0,0,0,0,0,-0.00772538870875646,0.0235528482333082,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.837176110389821,0,0,0,0,0,0,0,0.230790700928243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00194837346033291,0,-0.116023934038012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0361094034099063,0,0,0,0,0,0,0,0,0,0,0.079191263902569,0,0,0,0,0,0,0,0,0.399254657784401,0,0.0554304950977713,0,0,0,0,0.0379498085426898,0.0444224185271736,0.0797373321500375,0.0147177802310225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600801.SH,0,0,0,0,0.632638874543685,0,0,0,0,0,0,0.123961532200664,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0.0800609080208944,0.0232152394021222,0,0,0,0,0,0.0113880836636747,0,0.103009771097749,0,0,0,0.0234307324926395,0,0.0116833437999971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0.183869394456006,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.138223949041898,0,0,0.137160797163768,0,0,0,0,0.147620118422003,0,0,0.0116700630925741,0,0,0.132360801552034,0,0.0943362573087431,0,0,0,0,0.0844837681614225,0,0,0,0,0,0,0.0427120779345889,-0.0193384119591464,0,0,0,0,0,0
X000825.SZ,0.00950138513222569,0,0,0,0,0,0,0.0738584760729573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122617372501916,0,0,0,0.0366984021638238,0,0,0.0391524457374159,0,0,0.161562012290686,0.366264755191892,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,-0.00804635784950457,0,0,0,0,0,0,0
X600486.SH,0,0,0,0,0,0.0367789381866283,0,0,0,0,0,0,0,0,0.113772212534434,0,0,0,0,0,0,0,0,0.309753424537335,0,0,0,0,0,0,0,0,0,0,0.0571270274599654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205194972703612,-0.0407161363652513,0.0312201176736332,0,0,0,0,0,0
X600489.SH,0.053925681809553,0,0,0,0,0,0,0,0,0,0,0,0.141629119704379,0,0,0,0,0.0412144678339322,0.495423584804392,0,0,0,0,0,0,0.070221279118106,0,0,0,0,0,0,0,0,0,0.0987015915523472,0,0.0307490885382187,0,0,0.0398913407703577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600141.SH,0,-0.0088041682159525,0,0,0,0,0.116498686570447,0,0,0,0.00963734132558191,0,0,0,0,0,0,0.0852332232243184,0,0,0,0,0,0,0,0,-0.038031428562269,0,0,0,0,0.363277245800528,0,0,0,0,0.153725837685404,0,0,0,0,0,0.179634298387469,0,0,-0.0227378561968088,0,0,0,0,0,0,0,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,0.230204688565513,0,0,0,0,0,0,0.128661904381887,0,0,0,0,0,0.0447234679578264,0,0,0,0,0,0,0,0.287882246962841,0,0,0,0,0,0,0,0.013805234839572,0,0,0,0.0283784692951371,0,0,0,0,0,0,0,0,0,0,0,0,-0.000247449857994912,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0.020838530435289,0,0,0,0,0,0,0,0,0,0.031140049427868,0,0.138636164176898,0,0,0,0,0,0,0,0,0,0.0506905998563694,0,0,0,0,0.069804829575331,0,0,0,0,8.67361737988404e-19,0.138647836703603,0.077411243728871,0,0,0,0,0,0,0,0,0,0,0,0,0.0233817186531391,0,0,0,0,0,0
X600688.SH,0,0,0,0.0474721372651765,0,0,0,0,0,0,0,0,0,0,0,0.0122779786509568,0,0.0802231103534315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00668470624602177,0,0,0,0,0.225532027293004,0.132552318987874,0,8.67361737988404e-19,0,0,0,0,0,0.101472807311321,0,0,0,-0.00779060562997283,0,0,0,-0.00462016214156433,0,0
X000830.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00882763039830752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.125667875752947,0,0,0.125561408540643,0,0.174496885551466,0.0743514682597147,0,0,0.143631904408997,0,0,0,0,0,-0.00838139900628458,-0.0125379513575109,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0.0184846806658421,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.0963034561883932,0.154386276479844,0,0,0,0,0,0,0,0,0,0,0.0309394321573076,0.0153875519659262,0,0,0,0,0,0.0473210955862606,0,0.0277716170672338,0,0.0451505469928988,0,0,0,0,0,0,0,0,0,-0.023038596234082,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0.0784721905799392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168137311117006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10265787712539,0,0,0,0,0,0,0,0,0,0,0,-0.0211161134805945,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,-0.0385043789708998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0193024372846412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.637877266497056,0,0,0,-1.14950912943335,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0.229302665272892,0.0943088857369931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0524775288444987,0,0.0286877995289131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.168409417831515,0.793871341023715,0,0,0,0,0,0,0
RealEstate_excess,0.0628391106360308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0935799115432094,0,-0.105278393760945,0,0,0,0,0.1289192748974,0,0,0,0,0,0,0,0,0,0,-0.061142417532412,0,0,0,0,0,0,0,0,0.0194882679749435,0.00726769182211445,0,0.217943056131356,0,0,0,0
MKreturn,0,0,0,0,0,0.0555910844466445,0,0,0,0,0,0,0,-0.0571088087693307,0,0,0,0,0,-0.0444916819508915,0,0,0,0,-0.069978806851029,0.0733099011038806,0,0,-0.0071943813600335,0,0,-0.0129247723498169,0,0,0.100536282741002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00189137550077527,0,0.190478817124502,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000884895392039881,0,0,0,-0.015150844249994,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0.00724666361910819,0,0,0,0,0,0,0,0,0,0,0,-8.470329472543e-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00853433703538672,0,0,0,0,0,0,0.00279691537236729,0,0,0,0,0,0,-0.0599154709093536,0.0492268436719426,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00937868958792156,-0.0232900787449086,0,0,0,-0.128293183681668,0,0
CarbonVol_Hubei,0,0,0,0,0,0.00509736812751778,0,0,0.00620608677875201,0,0,0,0,0,0,0,0,0,0,0.00686816423515326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00181541789842529,0,0,0,0,0,0,0,0,0,-0.00241779485907918,0,0,0,0,0,0,-0.000957436388513717,0.0143094234205285,0,0,0,0.0189398768766457,0,0
