,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600011.SH,X600010.SH,X601898.SH,X300072.SZ,X601600.SH,X600688.SH,X600547.SH,X601991.SH,X600795.SH,X600309.SH,X600362.SH,X600660.SH,X600188.SH,X600886.SH,X601992.SH,X600027.SH,X600157.SH,X600111.SH,X600489.SH,X600339.SH,X000898.SZ,X000959.SZ,X002466.SZ,X000709.SZ,X600299.SH,X601158.SH,X000408.SZ,X000792.SZ,X000630.SZ,X600583.SH,X000883.SZ,X600352.SH,X600219.SH,X000539.SZ,X000983.SZ,X002092.SZ,X000723.SZ,X000027.SZ,X000825.SZ,X002460.SZ,X600176.SH,X600578.SH,X600098.SH,X600021.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.194605168011869,0,0,0.0799719933625029,0,0,0,0,0.0285730856772751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0180138752443159,-0.0690415013201217,0,0,0.0212171412047154,0.120705294225044,0,-0.00319714425270176,-0.00208393520684747,0,0,0,0,0,0
X600028.SH,0.019502994667412,0,0,0,0,0,0,0,0.0521489522849197,0,0.302198410976119,0,0,0,0,0,0,0,0,0.020158050163826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025083938748901,0,0,0,0,0,0,0.0623858367550105,0,0.00407769050485068,0.00381357710681018,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.162559721058061,0,0.109832150186628,0,0,0,0,0,0,0,0,0,0.0600862474832784,0,0,0,0,0,0,0,0.110920129518784,0,0,0.0513501474488956,0,0,0,0,0,0,0,0,0,0,0.108162169429726,0,-0.0204295089356272,0,0,0,0,0,0,0,0,-0.00226523085429841,0,0,0,0,0,0,0
X600019.SH,0,0,0.0653824070662501,0,0,0,0,0,0,0,-0.066734933749581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.348617878445965,0,0,0,0,-0.114452506521886,0,0,0,0,0,0,0,0,0,-0.0875875592968047,0,0,-0.0852270859877353,-0.0513647559290409,0,0,0.0357488549223049,-0.0481060766186859,0.235192005639533,0.0244328553551016,-0.0159141079700976,0.269897353402673,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0.244116574212596,0,0,0,0,0,0,0,0.0496762173799617,0,0.181353516982416,0,0,0,0,0,0.0340869771324646,-0.0448691068318712,0,0,0,0,-0.172342028431826,0,0,0,0,0,0,0,0,0,-0.168775206279844,0,0,0.0147070864403924,0,0,0,0,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0.108807377616165,0,0,0,0,0,0,0,0,-0.247235127435985,0,0,0.074979304129122,4.33680868994202e-19,0,0,0,0,0.0614540191909554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0582114162020319,0,0,-0.0122831724155514,0,0,0,0,0,0.0572442409990946,-0.0222850861250125,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,-0.0202813796947607,0.0173503334022701,0,0,0,0,0,0.0349686864074202,0.0353324733038478,0,0,0,0,0,0,0,0,0.188755784251954,0,0,0,0,0,0,0,0,0,0,0,0.135830312388842,0,0,0.0808687733204217,0,0,0,0,0,0,0.0519892105667702,0,0,-0.0052141430635375,-0.00161144303404209,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0.00753158714443075,0,0,0,0,0,0.0656495783958775,0,0,0,0,0,0,0,0,0.0827194938796785,0,0.00835550611313642,0,0,0,0,0,0,0,0.32540815562429,0,0,0,0,0.197311351788174,0,0,0,0,0,0,0,0,0,0,-0.00231106259659594,-0.00136736081723907,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0577556621780978,0,0,0,0,-3.46944695195361e-18,0,0.0257035893170913,0,0,0,0,0.264197617128262,0,0.0252780906921512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244502470532177,0.0695357845403887,-0.00151565773042325,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180779964066794,0,0.0838699795512256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.423139879332965,0,0,0,-0.0268881449822377,0,0,0,0,0,0,0,0,0,-0.00562275451455962,0,0,0,0,0,0
