,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600010.SH,X601898.SH,X600660.SH,X600688.SH,X601991.SH,X601600.SH,X600188.SH,X600547.SH,X600362.SH,X600886.SH,X600795.SH,X000898.SZ,X600027.SH,X601992.SH,X002466.SZ,X600516.SH,X600111.SH,X600176.SH,X000629.SZ,X300072.SZ,X600299.SH,X000709.SZ,X002460.SZ,X600808.SH,X600339.SH,X000825.SZ,X600352.SH,X600801.SH,X000553.SZ,X600583.SH,X002110.SZ,X600426.SH,X601158.SH,X000786.SZ,X000301.SZ,X600489.SH,X000883.SZ,X000932.SZ,X600219.SH,X000792.SZ,X601699.SH,X000408.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.241823496531742,0,0,0,0.0947401597456327,-0.083701614903112,0,0,0,0,0.109177285778612,0,0,0,0,0,0,0,0,0,-0.042634091166984,0,0,0,-0.0368983741124579,0,0,0,3.46944695195361e-18,0.0341982725409537,0.177072604564236,0,0,0,0,0,0,0.0064671325520778,0,0,0,0,0,0,0,0.00398780684749148,0,0,-0.0581617801572977,0.0255585838038562,0.0246027235559142,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.304809578010699,0,0,0,0.0568398816966254,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127875900307828,0,0,0.0438652215164421,0,0,0,0,0,0,0,0,0,0,0,0,0.0334548042893307,0,0.0389432951643854,0,0,0,0,0,0,0,0,-0.065369444145871,0.0108234638417572,0.00529974364476001,0,0,0,0,0,0
X601088.SH,0,0.0736465828573592,0,0,0,0,0.0485909944803522,0,0,0,0,0,0.0371803632997274,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00133619581639776,0,0.0572221059694677,0,0,0,0,0,0,0,0,0,0,0,0,0.374129455320151,0,0,-0.00833393263990257,-0.0263170515847984,0,0,0,0,0,0
X600585.SH,0,0.0535530179887969,0,0,0.137610126208015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0949248224480391,0,0,0.311678758909541,0,0,0,-1.0842021724855e-19,0,0.31017131877915,0,0,0,0,0,0.00445898491621036,0,0,0,-0.00666365263908665,-0.00822251197341397,0,0,0,0,0,0
X600019.SH,0,0,0,0.117401572780764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.453911819548638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0539271370885154,0,0,0.0029732875385459,0,0,0,0,0,0,0.0503814976352629,0,0,0,0,0,-0.000789160871931767,0.000521300442096091,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0548832560909508,0,0.0410523367195776,0.787096340047946,0,0,0,0,0,-0.0259175963261989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0266973150541016,0.0483780705957,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,-0.313276713334754,0,0.321102809599233,0,0,0,0,0,0,0,0,0,0,0,0,0.386480884051576,0,0,0,0,0.0764821087421919,0,0,0,0,0.0781923541533455,0,0,0,0,0,0.0379631743972778,0,0.0679301639513217,0,0,0,0.0876867807959976,0,0,0,0,0,0.0150829887681764,0.0351025233428851,0,0.215265110953386,0,0,0,0
X600010.SH,0.0573490744668911,0,0,0,0,0,0,0,0,0,0,0,0,0.048084586503161,0,0,0,0,0.0273959816976335,0,0.0381431547569238,0.0906098160581596,0,0,0,0.0179466836076436,0,0,0,0,0,0,0.0828263099095251,0,0,0,0.0734755331950019,0.0320160114348813,0,0,0.0889700592216377,0,0,0,0.0691494716706636,0,0.0850042268472416,0,0,0,-0.0193871951600173,-0.0157193345795064,0,0,0,0,0,0
X601898.SH,0,0.0456266271473972,0,0,0,0,0,0,0,0,0,0,0.224310337108455,0.0593344626278971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0701284193323217,0,-0.0186198952810618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221606630519664,0,0,-0.0085206569829347,-0.00127715188637223,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.104236543584936,0.0942977835689554,0,0,0,0,0,0,0,0.0965650040944026,0,0,0,0,0,0,0.120991961320893,0,0,0,0,0,0,0,0,0,0.0135590294459686,0,0,0,0.01070871650631,0,0,0.0966446123716158,0,0,0,0,0,0,0,-0.0128904582461849,0,0.150999967557882,0,-0.0106050501467617,-0.010144306679598,0,0,0,0,0,0
X600688.SH,0,0.306668721890054,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185942808564175,0.0933630373060373,0.0119933498795287,0,0,0,0,0.0464722819458365,0,0.028987165925419,0,0.0119247507099913,0,0,0,0,0,0,0,0,0,0.00251206620622379,-0.00828048531976211,0,0.0430148342132463,0,0,0,0
X601991.SH,0,0,0,0,0,0.00551256706619811,0,0,0,0,0,0,0.218746375860997,0,0,0,0,0.109646202150108,0,0,0,0,0,0,0,-0.00586394854810356,0,0,0,-0.0166450970743381,0,0,0,0,0,0,0,0,-0.0627700766049721,0,0,0,0,0,0,0,0.0461606333886029,0,0,0,-0.000259780757844081,0.0237408416050081,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192287884784006,0,0,0,0,0.0637331367909213,0,0,0,0,0.015199390654215,0.0810704323422438,0,0,0,0,0,0,0,0,0,0,0,0.288338502088248,0,0,0,0,0,0,0,0,0.126090560445746,0,0,0,0,0.00713863078206949,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0680108114519272,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0453689747738647,0,0,0,0,0,0,0,0,0,0.094486931814277,0,0,0.0761195170451732,0,0,0,0.0787234521284813,0,0,0.474152368843038,0,0,0.00847261862325486,-0.00114635836004847,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0.0684949019276126,0,0,0.00174041236429271,0,0,0,0,0,0,0,0,0,0.0258766864387881,0,0.0968874982425045,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0.247016830757419,0,0,0,0,0,0.134997614223212,0,-4.33680868994202e-19,0,0.34585236442261,0,0,0,0,0,0.0230523768805512,0,0.0128255403028003,-1.73472347597681e-18,0,0,0,0,0,0
X600362.SH,0,0,0.164803474988849,0,0.0233735201677144,0,0,0,0,0,0,0,0.124754901635337,0,-2.16840434497101e-19,0,0,0,0,0,0,0.03914572397744,0,0,0,0,0,0,0,0,0,0,0,0.0945846576903825,0,0,0,0,0,0,0,0,0,0,0,0,0.0542821500621597,0.125061340599285,0,0,0,-0.0209466085875237,0,0,0,0,0,0
X600886.SH,0,0.204445610715638,0,0,0,0.133587240335071,0.0698910110280056,0,0,0,0,0,0.0887282997275121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0318476085680291,0,0,0,0,0.0700059919491333,0,0,0,0,0,0,0,0.00160104450936039,0,0,0,0,0,0,0,0,0,0.00643276459337952,0.00420828664109477,0,0,0,0,0,0
