,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X000708.SZ,X601898.SH,X600660.SH,X600010.SH,X601600.SH,X002460.SZ,X600886.SH,X600362.SH,X600188.SH,X002466.SZ,X600801.SH,X600795.SH,X000786.SZ,X600352.SH,X601991.SH,X600688.SH,X002271.SZ,X600111.SH,X601992.SH,X002353.SZ,X600176.SH,X600027.SH,X000723.SZ,X600583.SH,X600516.SH,X600426.SH,X600299.SH,X000898.SZ,X600489.SH,X600219.SH,X601158.SH,X600612.SH,X000709.SZ,X000883.SZ,X000792.SZ,X000027.SZ,X000553.SZ,X000630.SZ,X000629.SZ,X002080.SZ,X000825.SZ,X600808.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0.0675950133283408,0,0,0,0,0,0,0,0.0226701627802756,0,0,0,0,0,0.208954705393494,0,0,0,0,0.0445208028411725,0,0,0,0.0249290113617219,0,0,0,0.196961924156423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00829718379287169,0.00609547946375351,0,0,0,-0.00818187666213487,0,0
X600028.SH,0.140491814218043,0,0,0,0,0,0,0,0,0,0.115193081560024,0,0,-0.00993002576255507,0,0,0,0.0285417080228312,0,0,0,0,0,0.212729231017532,0,0,0,0.0415667124673939,0,0,0,0,0,0,-0.00640382025533646,0,0.0553442671951925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00704574832358976,0.00427427299239819,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0.0771888034367925,0,0,0,0,0,0,0.250421640779829,0,0,0,0,0.0547375891031063,0,0,0,0,0,0,-8.67361737988404e-19,0,0.1399103597585,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0572704513123029,0,0,0,0,0,0,-0.00802347086335155,0.0163995107575924,0,0,0,0.00786486145234494,0,0
X600585.SH,0,0,0,0,0.0583804989269232,0,0,0,0,0,0,0,0,0,0,0,0,0,0.404114694152683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0286164736130391,0,0,0,0,0.0368875468120815,0,0,0,0.0203840937937516,-0.00631034459279206,0,0,0,0.0429749801466893,0,0
X600309.SH,0,0,0.113552368224876,0.085780553945494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0792786391773783,0,0,0,0,0,0,0,0,0.0269697721336189,0,0,-0.239589189842438,0,0.125436931066892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187176636382714,0,0,0,0,-0.0434929972131058,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.0297541970128042,0,0,0.0295099818221321,0,0,0,0.12586882474066,0.0493435934956701,0,0.0354576975982838,0,0,0.0880087962366741,0,0,0,0,0,0.0594114669728521,0.00571194759519923,0,0,0,0.0531485019929008,0.0273879484909028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199508149459674,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023859931128236,0,0,-0.0567174076468826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00494921231109,0,0,0.122690360195579,0,0,0,0,0,0,0,-0.0140965988752867,0,-0.0575070578029236,0,-0.00715940025371155,0.00690238125070021,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,-0.151298333088928,0,-0.0704298947188614,0.0163611432037155,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0590068525144377,0,-0.0321540898001445,0,0,0,0.186825958285006,0.138241679849401,0.0798072871486646,0.100544783540894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0533467931716783,0,0.0284006882833048,-0.0224134673595037,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0.396419073822289,0,0,0,0,0,0,0.258670352040676,0,0,0,0,0,0,0,0,0,0.0520511165076729,0,0.129048339315188,0,0,0,0.261585512128166,0,0,0,0,0,0,0,0,0,0,0,0,0.0736542648462831,0,0,0,0,0.00236700607702237,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0.0589086651762481,0,0.00211044761699517,0,0,0,0,0,0,0,0.544567777534573,0,0,0,0,0,0,0,0,0,0,0.0236410341189388,0.0722267320605505,0,0.105071972161754,0,0,0,0.0299567328895838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00450200484289895,0.0082423005085113,0,0,0,-0.0111040189383374,0,0
X600660.SH,0,0,0,0,0,0,0.0781254897579447,0,0,0,0,0,0,0,0,0,0,0,0.00534696952365196,0,0.17347118288018,0,0,0,0,0,0,-0.109624221935819,0.018470500622865,0,0.0569268648302039,0,0,0,-0.0260527326501075,0,0,0,0,0,0,0,0,0,0,0,0.129099009465284,0,0,0,0,0,0.024213107910215,0,0,0,0.032619514624809,0,0
X600010.SH,0,0,0,0,0,0.0984843418307287,0,0,0.160767843965459,0.0400672171223523,0,0,0,0,0,0,0.0518902257598886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0789747706268449,0.0130247455017758,0,0,0,0,0,0,0.00254593963573082,0,0,0,0,0,0,0,0,0,0.260311757164769,0,-0.00431758226465166,0.0300487480049753,0,0,0,-0.000323054805803384,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323486450338706,0,0,0,0,0,0,0,0.162534405753397,0,0.176481160831521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0622968385150283,0,0,0,0,0,0,0,0.00566839056376154,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3418387510836,-0.0754479680651862,0,-0.133568730030192,0,0,0,0.204291960617683,0.240070309179228,0,0,0,0,0,0.166388457347499,0,0,0.0719567855840465,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.0210040088391401,0,0,0,0.0211649171635048,-0.00419421729697395,0,0,0,0.0402541500162709,0,0
X600886.SH,0,0,0,0,0,0,-0.183954683798782,0,0.112365440976722,0.239070903696315,0,0,0,0,0,0,0,0.00630825637965936,0.141190548860012,0,0,0.0519267506851558,0,0,0,0,0,0,0.0586617595184463,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124325827547129,0,0,0,0,0,0,0,0,0,0.00570125772327484,0,0,0,-0.0133423269249257,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.0402340951700636,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0.0340806824587289,0,-0.000360354299812632,0,0,0.10733724656691,0,0.138126345356433,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0858870806796474,0.102984704927498,0,0,0,-0.0100409186202319,-0.0158462617073232,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0.219885479646199,0,0.0153350778744984,0,0,0,0,0,0,0.0601391659605284,0,0,-1.73472347597681e-18,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0.0130113121999838,0,0,0,0,0,0,0,0,0,0,0,0.308060433747715,0,0,0,0,0,0.00787629397995349,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.274618730416105,-0.0137054196752382,0,0,0.194617393576146,0,0,0,0,0.555094955767459,0,0,0,0,0,0,0,0,0,0,0,0.0558194946808484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00353872427984664,0,0,0,0,0.0192811873537646,0,0
X600801.SH,0,0,0,0.658132290798304,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0629570350316111,0,0,0,0,0,0,0,0,0,0,0,0,0.0286238043701532,0,0,0.0149066793667801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0144617735365802,2.16840434497101e-19,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0.0173364299948371,0,0,0,0,0,0,0.0992411182150473,0,0,0,0,0,0,0,0,0,0,0,0,0.0894271807202733,0.137017593230876,0,-0.00751418448256871,0,0,0,0,0,0,0.0215122448661493,0,0,0,0,0,-0.00935176241411354,0,0.115251740839185,0,0.014034733939783,-0.00438962709053888,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0.00181168749344452,0,0,0,0,0,0,0,0,-0.0485422846426919,0.195699483667855,0,0,0,0,0,0,0,0,0.0548634279395647,0,0,0.0603185547848456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0567311746854488,0,0,0,-4.33680868994202e-19,0,0,0,0,0.0506612651379043,0,0
X600352.SH,0,0,0,0,0,0,0,0,0.0589431403038921,0,0,0,0,0,0,0,0,0,0.103860358451186,0,0,0,0,0,0,0,0.256953525596513,0,0,0,0.00764612961002864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192656839260863,0,-0.0084562745882678,0,0,0,0,0,0,0
