,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600011.SH,X600010.SH,X600309.SH,X601898.SH,X600688.SH,X600795.SH,X601992.SH,X601600.SH,X300072.SZ,X600660.SH,X601991.SH,X600188.SH,X600362.SH,X002466.SZ,X600547.SH,X600886.SH,X600027.SH,X000709.SZ,X600157.SH,X600111.SH,X000898.SZ,X000959.SZ,X600339.SH,X600489.SH,X601158.SH,X002460.SZ,X000723.SZ,X002271.SZ,X000883.SZ,X600299.SH,X600176.SH,X600008.SH,X600219.SH,X600352.SH,X000630.SZ,X000792.SZ,X600578.SH,X000408.SZ,X000786.SZ,X000539.SZ,X000983.SZ,X600583.SH,X600808.SH,X002092.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0.00689636619234225,0.24879629925929,0,0,0,-0.0226086399335673,0,0,-0.0425587061853192,0,0,0,0,0,0,0,-0.0420500388329741,0,0,0,0,0,0,0,0,0.0204983302236729,0,0,0,0,0,0,-0.0274483760010658,0,0,0,0,-0.0424792821864875,0,-0.0202866071332735,0.0247770237105659,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.0248852334990412,0,0,0.000862639362590538,0,0,0,0,0,0,0,0,0,0,0,-0.142400284652581,0,0,0,0,0,0,0,-0.0364966111439309,0,0,0,0,0,0,0,0.0779589800481613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00348426649054515,0.0154265914209003,-0.0382982929009978,0,0,0,0,0
X601088.SH,0,0,0,0.0248798915271661,0,0,0,0,0,0,0,-0.00749456754959423,0,0,0,0,0,0,0,0.0312863369747993,0,0,0,0,0,0,0,0,0,0,0.0122131887497951,0,0,0,0,0,-0.0200009397829949,0,0,0,0,0,0,0.00990495551864963,-0.0102638948424972,0,0,0,0,0,-0.0119732792856051,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0374035121912994,0,0,0,0,0,0,0,0,0.0903561600308824,-0.0478170593035849,0.05508256001933,0,0,0.0134068611430566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055783207743052,0,0.108415546631398,0,0,-0.0166835002095532,0.00300327788043852,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194481445281845,-0.0941786011183535,-0.0491518494534064,0,0.0515634243698596,0,0.0336688429517445,0,0,0,0,0.393595043240004,0,0,0,0,0,0,0.0304983057976752,0,0,0,-0.0472867421273771,0,0,0,0,0,0.144601447106497,0,0,0,0,0,0,0,-0.00155627875736547,-0.000799248238340625,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122681570736538,-0.0529828342467314,0,0,0.0128128968466156,0,0.297795757267835,0.0521192126250053,0,0,0,0,0.0589653204078663,0,0,0.0607070605041915,0,0,0,0,0,0,0,0,0,0,0,-0.00528441713897989,0.0464721824335862,0,-0.0270222205884892,0,0,0,0,0.00752689826074505,0.0416253622991229,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0605123488055529,0,0,0,0,0,0,0,0.066016110387349,0,0,0.185874639442757,0,0,0,0,0,0,0,0,0,0,0.0760735822570135,0,0,0,0,-0.0568894219195343,0,0,0,0.082241138212999,0.0563443734686748,0,0,0,-0.00238564407150048,-0.0368962149315266,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0.0627618982539356,-0.0844644938080416,-0.0287103278395582,0.187604974833887,0.0780070662070603,0,0.326674946903772,0,0,0,0.198515259988662,0,0.0410786642900967,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.103046824426549,0,0,0,0,0,0,-1.73472347597681e-18,0.000134010702153568,0,0,0,0,0,-0.018992454676409,-0.0277782846888324,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,-0.0292858104871006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00413439857086927,0,0,0.123751421235372,0,0.0274617058735107,0,0.0757802065755032,0.00996128156276309,0,0,0,0,0.0319168712453104,1.73472347597681e-18,0,0,0,0,0,-4.33680868994202e-19,0,0.00712428741454039,0.182218443084243,0.0587144241027539,0,0,0,-0.00692790476522876,0,0,0,0,0,0,0
X600688.SH,0,0.149551977779,0,0,0.105324966256136,0,0,0,0,0,0,0,0,-0.011101482823512,0.0356586309545917,-0.0110175108509632,-0.0275095725195846,0,0,-0.0584074757736129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00484067942349708,-0.0388846133977695,0,0,0,0,0,0
