,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600011.SH,X600019.SH,X601898.SH,X601991.SH,X601600.SH,X600111.SH,X600362.SH,X600188.SH,X600795.SH,X600010.SH,X600886.SH,X601992.SH,X600688.SH,X600027.SH,X600309.SH,X600583.SH,X000792.SZ,X000883.SZ,X601158.SH,X002353.SZ,X000898.SZ,X000709.SZ,X600489.SH,X000629.SZ,X000539.SZ,X600547.SH,X000825.SZ,X000831.SZ,X601699.SH,X600315.SH,X000027.SZ,X600660.SH,X600352.SH,X002470.SZ,X000959.SZ,X600808.SH,X000630.SZ,X000983.SZ,X000937.SZ,X600549.SH,X600307.SH,X600578.SH,X600490.SH,X600098.SH,X000960.SZ,X600863.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.11889121326012,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0648414020421477,0,0,0,0,0,0,0,0,0.576719055379529,0,0,0,0,0,0,0.036279113124949,0,-0.00504587676228335,0.00472003205761762,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0447236322130719,0,0,0,-0.0564784384202095,0,0,0,0.15901000916352,0,0,0,0,0,0,0,0,0,0.13869560091277,0,0.0216911899708276,0.0778589893295097,0.0897877767188737,0,0,0,0,0,0,0,0,0,0,0,0.00972878069948757,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0.182910593350052,0,0,0,0,0,0.2205795646975,0,0,0,0,0,0,0.21356943338087,0,0,0,0,0,0,0,0,0,0,0,0.0432141254927602,0,0,0.0917819403700296,0,0,0,0,0,0,0,0,0,0,0,0.0153276301240212,0.000660640485494095,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0.0320775828869821,0,0,0,0,0,0,0,0,0.180267745400261,0,0,0.0860895691902848,0,0,0,0,0,0,0,0,0,0.0677350866849405,0,0,0,0.110818115603288,0,0,0,0,0,0,0,0,0,0,0,0.0616079392247263,0,-0.0157768981291913,0.0345041715633694,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207276618345902,0,0,0,0,0,0,0,0,0,0.0667862333751456,0,0,0,0,0,0,0,0,-0.0448619996332714,0.00464734800409548,0.191005994326857,0,0,0.106283338955633,0,0,0,0,0.0145446928713224,0,0,0,0,0,0,0,0.0084722652855895,-0.0157531063058372,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0.286035227370036,0,0,0,0.10644247806117,0,0,0.0295116553429703,0,0,0,0,0,0,0.012768537903285,0,0,0,0,0,0,0,0,0,0,0.0193391472065534,0.146032128159711,0.22570939984339,0.0151208044398043,0,0,0,0,0,0,0,0,0,0,0,0,0.0452354758811783,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0.13619018279066,0.180561399481757,0,0,0.319632319112529,0.0780538974478321,0,0,0,0,0.00617083802916194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0278137335178148,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209870415467368,0,0,0,-0.085396411889584,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0926628270550669,0,0,0,0,0,0,0,0,0.0346116298209862,0.15829282714622,0,0,0,0,0,-0.0381944672881915,0.0672613674199328,0,0,0,0.21359570531433,0,0.0549067806211462,0,0.033197519949489,0,0,0,0,0,0.0380578887358708,0,0,0,0,0,0,0.0029073243572106,-2.16840434497101e-19,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0.17855864070834,0.0425295474866994,0,0,0,0,0,0,0,0,0,0,0,0.040182340727897,0,0,0,0,0,-0.0702661852577438,0,0,0.155397752833525,-0.0411304390070368,0,0,0,-0.00975181367155882,0,0.0288917056045485,0,0,0.0408169663533108,3.46944695195361e-18,0,0,0.00669255673042388,0,0,0,0,0.01325780564953,2.16840434497101e-19,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0838013713425106,0.0874381641131993,0,0,0,0,0,0,0,0,0.125242463174568,0,0,0,0,0,0,0,0,0,0,0.037761203519262,0,0,0,0,0,0,0,0,0,0,0,0.131902658909391,0,0,0,0,-0.0181719861184405,-0.0403078591041912,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0.403693661892848,0,-0.127726498842341,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0948592692427317,0,0,0,0,0,0.0688442536643656,0.00892362438988039,0,0.245032466856913,0.24841288244617,-0.389342518473162,0,0,0,0,0,0,0,0,0,0,0,0,0.0383239120401927,-0.0785671411285551,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0806995264551073,0.0190020030461602,0,0,0,0,0,0.0172370204111501,0,0,0,0,0,0,0,0.00114168969912236,0.0387727710194257,0.0344952885815445,0,0.135781368749527,0,0.0514669040108654,0,0,0.144084473391711,0.0181460469663281,0,0,0.00114374954819655,0.0134037178661354,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,-0.0799661386557328,0,0,0,0,0,0.0914192833332,0,0,0,0.346547426617321,0,0.200302966182354,0,0.0671308341619011,0,0,0,0,-0.0409807130834142,0,-0.00681727775603866,-0.0203814833102232,0,0,0,0.0696931362646055,0,0,0.0843638899520709,0,0,0.26500669014707,0,0,0.108904420407404,0,0.0935883595194619,-0.0606913995393916,0,0,0,0,0.0124997562691964,0.0105885500381245,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152336833081839,0,0,0,0,0,0,0,0,0,0,0,0.176711118923838,0,0.0474253236539858,0,0,0.0696616287385848,0,0,0,0,0,0,0,0,0.0544943420767454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0.153518823040275,0,0,0,0,0,0.137611391464028,0,0,0,0.0665824907552369,0,0,0,0,0,0,0,0,0.385453801022815,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.217579613406498,0.0551262403817736,0,0,0,0,0.122542789687814,0,0,0,0,0,0,-0.00887578049962763,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.0648313374610911,0,0.0332566913799805,0,0,0.101094531132509,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0743458271326168,0,0,0.0462090108400139,0,0.0606715137948921,0,0,0,0,0,0.0214742608589242,0,0.0768820083918116,0,0,0.170873405553298,0,0,0.0173113638730141,0,0,0,0,0,-0.0036297287864796,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0.0908281360364411,0,0,0.0957734256370017,0,0.0485320608894821,0,0,0,0.147232530032263,0,0,0,0,0,0,0.366452775305987,0.221872416464098,0.0787191931136825,0,0,0,0.0819160117092773,0,0.0676486693204837,0,0,0,0,0,0,0,0,0,0,0,0.159392422240466,0,0,0,0,0.116473245220678,0,0.0139510509837306,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0562970601563775,0,0,0,0,0,0,0,0,0,0,0,0.00434858859457736,0,0,0,0,0,0,0.0119162347207097,0,0,0,0,0,0,0,0.00268476990735819,0.0579626285491273,0,0,0,0,0,0.0279442809665067,0,0,0,0,0,0,-0.0256996432710622,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00885609016092849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00510173436121527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00174935308017429,0.00192610551921177,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251268301470842,0,0,0,0,0,0,0,0,0,0.222711647965953,0.0308494206555679,0,0,0,0,0,0,0,0,0,0.0610842735506855,0,0,0.0727252977819601,-0.0626693835802302,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0,0,0.0211551321570876,0,0,0,0,0.098376451671591,0.0702741664554648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116206717155908,0,0,0,0,0,0,0,0,0.131997194738824,0,0,0,0.281450262138369,0,0,0,0,0,0.0159715111706558,0,0,-0.00825721557192832,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0.147805853030744,0,0,0,0,0.0413533568859018,0,0,0,0,0.0678587165962747,0,0.0533225031631029,0,0,0,0,0,0,0.0352485313908886,0,0,-4.33680868994202e-19,0.00506599654241021,0.138189539111365,0,0,0,0,0,0,0,0,0,0,0,0,0.14663002554449,0,0,-0.00335102819385935,-0.000309111310337862,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0.104601700986121,0,0,0,0.0743071416473821,0,0.0855453897244579,0.0870577220033299,0,0,0,0,0,0,0.0229294787118086,0,0,0,0.0240880208859818,0,0,0.120321219510575,0,-0.0461699507019894,0,0.00529434900243613,0,0,0,0.10623864694965,8.67361737988404e-19,0,-0.0995355579623263,0,0,0,0,0.0812672891506812,0,0.0411140993566543,0,0,0,0,0.0064120881403552,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0737438009920714,0.395844979935274,0,0,0,0,0,0.18519017866003,0.0472960987154911,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0.000143127036640831,0.0683895668528535,0,0,0,0,0.0509515156582952,0.0195279510300231,0,0,0,0,0,0.0261334853886601,-0.0862410214879013,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0.118140271703798,0,0.0101576828179291,0.122865152822654,0.0920690982804006,0,0,0,0,0,1.0842021724855e-19,0,0.133003459773531,0,0,0,0,0,0,0,0,0.043371285254924,0,0,0,0,0,0.0486002530703041,-0.0405885094447865,0,0,0,0.0380570700017205,0,0,0,0,0,0,0,0,0.00496620622856335,0,0,0,-0.023754089030367,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0144513418609717,0,0.165503203344223,0,-0.0962266982401545,0,0,0,0,0.118415466417326,0,0,0.171881629569304,0,0,0,0,0,0,0.0791991493243903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0871963882444514,0,0,0,0,0.031889893768061,-0.024288022559034,0,0,0,0.207068501020757,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024626950421861,0,0,0,0,0,0,0,-0.0705761750510354,0.169033656006638,0,0,0,0.130447876669977,0,0.0619892431896504,0,0,0.0167815325894707,0,0,0,0,0.0876985823115618,0,0,0,0,0,0,0.013448068571878,0.028625988981276,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217507567070282,0,0,0,0,0,0,0,0,0.0670051675656674,0.135846510993917,0,0,0,0,0.0499616495691133,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10112877102045,0.0235358876843387,0,0,0,0,0,0.0200839856437244,0.0133885504589148,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0.0553481506958843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0928184934216287,0.133294059970502,0.30638409161079,0,0,0,0,0.0978483585470615,0,0,0,0,0,0,0,0.0713978458185562,0,0,0,0,0,0.123340320395275,0.369459021438058,0,0,0,0,0,0.0112375275145993,-0.0257558234336644,0,0,0,-0.145557429839917,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0381458002672223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0594607052263002,0,0,0,0,0.146158384428741,0,0,0.0236805264681599,0,0.160721750575185,0,0,-2.71050543121376e-20,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0.188579741614581,0,0,0,0,0.0845172815813481,0,0,0,0,0,0,0,0,0.0758719828810364,0,0,0,0,0,0,0,0,0,0.319253325830467,0,0,0,0,0,0,0,0,0,0.104242422910776,0.0163169188545846,0,0,0,0,0,0,0,0.0047308908171532,0.00196617265672875,0,0,0,0,0,0
X000937.SZ,0,0,0,0,0,0,0,0,0,0,0,0.158241074644351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187973981974636,0,0,0,0,-0.00884755879314007,0,0.0466368516003799,0,0.105308116785963,0,0.124450266989105,0,0,0,0,0,0,0,-0.00640701661869851,0.00803283851788732,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0.388890266186866,0,0,0,0,0,0.0815147338432803,0,-0.0211005207611742,0,0,0,0,0,0.0894593603178577,0,0,0,0,0,0,0,0.116630908391876,0,0,0,0,0,0,0,0,0.178009673747371,0,0,0,0,0,0.00503695256532079,0,0.0483655979762033,0,0,0.0160249143884021,-0.0256812916851296,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0.132947686529934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.679443749020542,-0.0173340651168622,0,0,0,0,0,0,0,0.0523208636441504,-0.214411513839969,0.0553597862777436,0.00322065975082086,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021127548399536,0.00408471002244784,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0.28767769768979,0,0,0,0,0,0,0,0,0.018405175333013,0,0.00369194943127606,0,0,0.0290219315806256,0.047993820887591,0.0125776604747891,0,0,0,0,0,0,0.0640127713796594,0,0,0,0.14097179447015,0,0.0131593944121951,0,0.153806607909848,0.0400527302328284,0,0,0,0,0,0,-1.73472347597681e-18,0,0.144269814299076,0,0,-0.00827153551427043,-0.00824141251279876,0,0,0,0,0,0
X600490.SH,0,0,0,0,0,0,0,0,0,0,0,0.202222889785411,0.0202988440940785,0,0,0,0,0.230770369096389,0,0,0,-0.212392233917504,0,0,0,0,0,0,0,0,0,0,0,0,-0.133863321039309,0,0.0699152528971631,0.108443547749342,0.17960379535715,0,0,0,0,0,-0.27540799680063,0,0,0,0,0,0,0.0459006219140067,-0.179259060660742,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0.0154147199407741,0,0,0,0.0102729752785292,0.0104607002407489,0,0,0,0,0.0156870977865204,0.0613912460540202,0,0.0258424477310039,0,0,0,0,0,0.00236456712957342,0,0.14931590094889,0,0,0,0,0,0.049340686158775,0.0596925495546133,0,0,0,0,0,0.135892278959075,0,0,0,0,0,0.0176614952922399,-0.0142122493567635,0,0,0,0,0,0
X000960.SZ,0,0,0,0,0,0,0,0,0.0775475784333429,0,0,0.170850244694742,0,0,0.0498582033564905,0,0.0613507724595974,0,0.0345668364652503,0,0,0,0,0.0230354774704432,0.0139986744221025,0,0,0,0,0,0,0,0,0,0,0.158565589082312,0,0,0,0,0.229470339545432,0,0,0,0,0,0,0,0,0,0,-0.00978715156363445,0.0228209431452473,0,0,0,0.0829111864069547,0,0
X600863.SH,0,0,0,0,0,0,0,0.102118307498605,0,0,0,0,0,0,0.202424385734764,0,0,0,0,0,0,0,0,0,0,0,0,0.0536975861212049,0.0606055945045632,0,0.0100409204148788,0,0,0,0.190854629374332,0,0,0,0,0,0,0,0,0,0,0.301145727322352,0,0,0,0,0,0,-0.00575205506696464,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,-0.0319982316071278,0,0.126705686058179,0,0,0,0,0,0,0,0.120664599825299,0,0,-0.136939910193773,0,0,0,0,0,-0.0233286512843479,0,0,0,0,0,0,0,0,-0.00652108055083755,0,0,0,0,-0.0446955235642894,0,0,0,0,0,0,0.0293430696236905,-0.0738423004240571,-0.0872441302177836,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243042424820312,0,0,0,0,0.1313106313515,0,0,0,0,0,0,0,0,0,0,0,0.295908161470875,0,0,0,0,0,0.663062768788688,-0.492090808588594,0,0,0,0,0,0,0.0160794643170478,0,0,0,0,0,0,0,1.32421843770273,0.45796972646017,0,0,-4.24018635032314,0,0
TED,0,0,0,0,0,0,-0.415163937105348,0,0,0,0,0,0,0,0,0,0,0,0,-0.0239313405025509,0,0,0,0.102862823741543,0,0,0,-0.105380268439209,0,0,-0.449880245024948,0,0,0,0,0,0,0.0557836743549076,0,0,0,0,0,0,0,0,0,0,0,0,0,0.494960439646651,0,0,0,0,0.200254985772932,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.074610683907199,0,0,0,0,0,-0.121140659750567,0,0,-0.107126361982468,0,0,0,-0.102686899293539,0,0,0,0.0585408230562462,0,2.71050543121376e-20,0,0,-0.142482758778275,0,0,0.0396451747645483,0.0318832140795505,0,0,0,0,0,0.154209265124923,0,0,0,0,0,0.0489433274375132,-0.0977714801734577,0,0.0883943898332047,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00514016343822457,0,0,0,0,0,-0.169473932851999,0,0,0,0,0,0,0,0.0615532612880501,0,0,0,0,0,-0.00513551010367476,0,0,0,-0.0599942207742971,0.0535158768937852,0.0525134272266552,0,0,0,-0.00899495908294898,0,0,0.00210949034271321,0,0,0,0,0.00323403433434653,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00104579141757136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000245105891958029,0,0,0,0,0,0,0,-3.3881317890172e-21,0,0,0,0,-0.00086002168983721,-0.000834738903664662,0,0,0,0.00333177240272705,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0.0247579680324202,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,-0.0150555472253825,0,0,0,0,0,0.124246756286844,0,0,0,0,0,0,0,0,0,0,0,-0.0975667808490606,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00134214014483706,-0.00308270659013991,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,-0.000349136466058193,0,0,0,0,0,0,0,0,0,0.00498879965453313,0,0,0,0,-0.043340081436115,0,0,-0.0911026051940303,0,0,0,0,0,0,0,0,0,0.0147019976270121,0,0,-0.0480801824292939,0,0,0,0.00533164546546477,0,0,0,0,-0.00233357626486049,0.00342474461912923,0,0,0,-0.179016014793464,0,0
