,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601898.SH,X600660.SH,X601991.SH,X600688.SH,X600188.SH,X601600.SH,X600795.SH,X600362.SH,X600886.SH,X000898.SZ,X002466.SZ,X600516.SH,X600547.SH,X601992.SH,X600027.SH,X600111.SH,X300072.SZ,X600176.SH,X002460.SZ,X600352.SH,X000553.SZ,X002110.SZ,X600299.SH,X000786.SZ,X600426.SH,X600808.SH,X000932.SZ,X600801.SH,X000709.SZ,X000883.SZ,X601158.SH,X600339.SH,X600583.SH,X600219.SH,X601699.SH,X000830.SZ,X000408.SZ,X601003.SH,X600985.SH,X002271.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600688.SH,0,0,0,0,0,0,0,0.0216231497072241,0,0,0,0,0,0,0,0.262912683138059,0,0,0.0636375531423891,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163378312142934,0,0,0,0,0,0,0,0.0187539039024604,0,0.000723527644328988,0,0,0,0.072057659819713,0,0,0,-0.00606080198285318,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125474741898215,0,0,0,0,0,0,0,0,0,0,0,0,0.382666138378065,0,0,0.142507435097063,0.0115622285430578,0,0,0,0.00169454541702758,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128292438216182,0,0,0,0,0,0,0.0211404942363947,0,0,0,0,0,0,0,0,0,0,0,0.254286091374233,0,0.217154970438692,0.0858839680094346,0,0.0809930809772358,0,0.0147140752421369,0,0.0187781733890175,0.0284280629161419,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0.315902049208051,0,0,0,0,0,0,0,0,0,0.0524475788207254,0.153404177389657,0.0584344380684612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0298957929909994,0,0,0,0,0.0364210896379811,0,0,0,0,-0.00248521706558056,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0.109317093863934,0,0,0,0,0,0,0,0.416525026481143,0,0,0,0,0.0503307901235563,0,0,0,0,0,0,0,0,0.0157957789460657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100168951071198,0,0,0,0,0.0521876261443747,0,0.00205443052767974,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.320453994555389,0,0.0335342007337673,0.155853437133767,-0.10196556644356,0.0816064549303556,0,0,0.0833544852167805,0.0875253627449808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00293721174754655,-0.00642266600838024,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0986902481031573,0,0,0.122691470216909,0,0,0,0.0731832520685599,0,0,0,0.0817130329339011,0,0,0,0,0,0.0162613148735795,0,0,0,0,0,0.289451261958541,0.0388222809188457,0,0,0.00192401627414412,0.00841623340140383,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0.0851877235060669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7645046067859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108817954287254,0.00381860542698447,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0986841489130739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132322565217191,0.152584725443692,0,0,0,0,0,0.050337140257642,0,0,0,0,0,0,0,0,0.378556698564888,0,0.0725460716200819,0,0,0,-0.0108023690865855,-0.00383013276401278,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0.0499539010718235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153270656719794,0.0764511334783657,0.154056812239278,0.0149475243310032,0,0,0.0591988351762442,0,0,0,0,0,0,0,0,0,0.107190388863799,0,0,0,0.0920199782437325,0,0.00672979617034179,0,0,0.0103819396135718,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0.0446137439863765,0,0,0,0,0,0,0,0,0,0,0,0.0745799798845255,0,0,0,0,0,0.0973366580989821,0.182984048650361,0,0,0,0,0,0,0,0,0,0,0,0,0.120546130114741,0,0,0,0.203560675397103,0.0310567816070429,0,0.0538119685124615,0,0,0,-0.00855234055137009,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,-0.0321950301960355,0.458607930790832,0.0640513061751687,0,0,0,0,0,0,0,0,0.186035434420567,0,-0.15623869926052,0,0,0.0410203434221434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114806786967792,0,0,0,0,0,-0.0400574168482941,0,0,-0.0724739810232564,0,0.0270272195364029,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111025255586977,0,0,0,0,0,0,0,0.0493678246420765,0,0,0,0,0,0,0,0,0.00160296983514236,0,0,0,0,0,0,0,0,0.0520075935996029,0.0526448907204306,0,0,0.18381743469871,0,0.030703109420253,0.0173831726503119,0,0,0,-0.00484743115847412,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0.202556367536756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0362249769478383,0,0,0,0,0,0,0,0,0,0,0.0797155192075541,0,0,0,0,0,0.0890316756226009,0,0,-0.16480098492997,-0.0286003067615485,0.0075852173426872,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0.0501977734757736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110515433645506,0,0,0,0,0.0967566593484068,0.216507792101332,0.0114660863773458,0,0,0.0526959155299303,0.107176771807081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142632506823658,0.0138280192531436,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291468537032125,0.32338123423058,0,0.127927464716716,0,0,0,0.000491573591086575,0,0.0107814391128796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0563130981794398,0.060899686690115,0,0,0,0,0.0160783550540951,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00589408519842911,0.0472307323460952,0,0,0,0.0613164977540261,0,0,0,0,0,0.13769560177495,0,0,0,0,0,0,0.0392419592423095,0,0,0,0.363377428267806,0,0,0,0,0,0.00876165005427568,0.000607854852451353,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064904082067856,0,0.0632293835107619,0,0,0.0444199438108948,0.076521338509294,0.0329585843591734,0.392749222240908,0,0,0,0,0.129357567272807,0,0,0,0,0,0,0.0293369328994988,0,0,0,0.00478126508857139,0,0,0,0,0,0,0.00309350897397015,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0.542650788810459,0,0,0,0,0,0,0,0.220784933235264,0,0,0,0,0,0,0,0,0,-0.100288444032316,0,0,0,0,0,0,0,0,0,0,0,0.15662548396149,0,0,0,0,0,0,0,0,0,0,0.127213249640659,0,0,0,0,-0.00759479592301327,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0430478759274866,0.278161409027276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120544105968665,0.116151693465592,0,-0.277346802389042,0.00641540329449028,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0.203297625272478,0,0.186044829200384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0536807197461548,0,0.0791240926338241,0,0,0,0,0,0,0.102012483258947,0.157040763490302,0,0,0,0,0,0,0,0,-0.169985416593206,0.00137035467123023,0,0.100599368114106,0,0.0630605845562714,0.0917864574152464,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104528621549232,0,0,0.0363942337309036,0,0,0,0,0,0,0,0,0,0.0228083797308534,0,0,0,0,0,0,0,0,0.777509290402152,0,0,0,0,0,0.00379707505832493,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0.0911636491158981,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00603369673149603,0,0,0,0.0201307372567203,0,0,0,0.064509125208931,0,0.0791436942071094,0,0,0.0664497525146023,0.0784413744315871,0.0638707317408441,0,0,0,0,0,0,0.0903259429839756,0,0.21347467915542,0.0236934524100283,0,0,0,0.0013117218159727,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010100516923008,0,0,0,0,0,0,0.0309056857817706,0,0,0,0.186219021132103,0,0,0.0841639636057653,0,0,0,0,0,0,0,0,0,0,0,0,0.472746934084953,0.0222801457385202,0,0,0.0179573349547349,0.0225146738191833,0,0,0,0,0,0
X600801.SH,0,0,0,0.339865068210687,0,0.0147333820592492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117998392269028,0,0,0,0,0,0,0.00428372351413758,0,0.14656644615858,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.190081728692609,0,-0.00326186510859709,0.026627260196299,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151251663882086,0,0,0,0,0,0.11002584537814,0,0,0,0,0,0.0997841725756787,0,0,0,0,0,0,0,0,0.0529662456057286,0.160629909350681,0,0.113470993414438,0,0,0,0,-0.0116843707213561,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048042765585944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162964428750319,0.00718504689859726,0,0.134530675868339,0,0,0.0102265056565195,0,0,-0.0036210597757354,-0.00438591331235351,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0.000121921648584159,0,0,0,0,0,0,0.0509528334043121,0,0,0,0,0,0.0984795403440348,0,0.0593428184427888,0,0,0,0,0.00989580558869963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196359151296601,0,0,0,0,0,-0.0040948539711674,-0.00642930724300692,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0.149945665088849,0,0,0,0,0,0,0,0,0,0,0,0.0259376804780577,0,0,0,0,0.055229273564388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0929533820102278,0,0,0,0,0.243100469247089,0,0,0,-0.00971365617497685,-0.0248143691683556,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.0703772556730824,0,0,0,0,0,0.275288139615797,0,0,0,0,0,0,0.0170296256689319,0,0,0,0,0,0.0863387009604257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0240375536506257,0.07599146453851,0,-0.0600726234721298,0.00944344398275744,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019814878990339,0,0,0,0,0,0,0,0,0.00529622357419859,0,0,0.0152207361727149,0,0,0,0.05467535070796,0,0,0,0,0,0,0,0,0,0.262940153618308,0,0.0215582572839848,0,0.0353658973693014,0,0,0.00159835309467961,0,0,0,0,0,0
X601699.SH,0,0,0.13225862384583,0,0.235474418288645,0,0,0,0.0481683967805585,0,0,0,0.291223169605835,0,0,0,0,0,0,0,-0.0781400267638888,0.162878504668052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193213466973514,0,0,0,0.026182368572147,0,0,0,0,0.0206959185071978,0.0642757562095229,0,0,-0.00037403050582386,0,0,0,0,0,0,0
X000830.SZ,0,0,0,0,0,0.0135487670232385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123547756196614,0,0,0,0,0.0611207398470922,0.451964011550203,0,0,0,0,0.311334454852832,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0697680608551422,0,0,0.00194538156939654,0,0,0,0,0,0,0
X000408.SZ,0,0,-0.135023223226177,0,0,0,0.115597933028737,0.124454805761785,0,-0.00993878159407934,0,0,0,0,0,0,0,0,0,0.262950696169286,0.131298402408422,0.303378309058767,0,0,0.0638044602766857,0,0.0567723109878312,0.076400820263781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.282482660367827,0,0,0,0,0,0,-0.0137303353829498,0.0126197258146361,0,0,0,0,0,0
X601003.SH,0,0,0,0,0,0,0,0.0504354644436954,0,0,0,0,0,0,0,0,0,0.170959536343787,0,0,0,0,0,0,0,0,0,0,0,0.264660245425018,0,0,0,0,0.254021304697567,0.235359804707412,0,0,0,-0.037311962272176,0,0,0,0,0,0,0,0,0,-0.0291903462760497,-0.0263371929004432,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,0,0,0.174188472771928,0,0,0,0,0.373975919972117,0,0,0,0,0,-0.105692337593435,0,0,0,0,0,0,0,0,0,0,0.0350727165223211,0,0,0,0.0540521963749806,0,0,0,0,0,0,0,0,0.0484610482369569,0,0.17719671051425,0.0584648951498409,0,0,0,0.0228076783417516,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0.163724778578912,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0737627223240099,0,0.121234153950094,0,0,0.0484060691137391,0,0,0,0,0,0,0,0.0730623338977574,0,0,0,0,0.333608344960339,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0653125494036591,0,0,0.31188055423318,0.0431527540290834,0.0475877639369939,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.318420205391205,-0.0280652250782641,-0.330877985302662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293814633780155,0,3.46944695195361e-18,0,-0.292270314695767,-0.080678699742944,0,0,0,-0.238417228991505,0,0,0,0,0,0,0,-0.135042959663665,0,0.217813759637025,0,0,0,0,-0.0205154806789389,0,0,0,0,0,0
Slope,0,0,0,0,0,0.571267118102701,0,-0.893547177282698,0,0,0,0,0,0,0,0.661863779482329,0,0,0,0,0.607464624390861,0,0,0,0,0,0,0,-0.700908824954182,3.29013039203281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.23028871809606,-1.32121286735534,0,0.307474199424413,0,0,-0.57154287875101,0,0,0,6.59914157693132,0,0
TED,0,0,0,0,0,0.907270632098114,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.730002360795534,1.09238700476349,0,0,0,0,0,0,0,0,0,0,0.141174715205728,0,0,0,0,0,0,0,-0.129155545580738,0,0,0,0,0,0,0,0.511665999443267,0,-0.365459255825354,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0346287526182274,0,0,0,0,0,0,0,-0.052060491665647,0,0,0,0,0.0187210508064841,-0.000531249858239157,0,0,-0.158177765437649,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.0059724189028405,0.0157424344562508,0,0.0676523909988115,0,0,0,0
MKreturn,0,0,0,0,0,0,-0.0342034750692224,0,0,0,0,0,0,0,0,0,0,0,0.0850852588765687,0,0.0504166423979843,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00739429561385021,0,0,0,0,0,0,0,0,-0.156007352375663,0.0650939643381077,0,0,0.0397933319632879,0,0.00330246957302099,4.99907796707436e-05,0.282395296583182,0,0,0,0,0
MKvol,0,0,0,0,0,0,-0.00166771082552275,0.00175757323599022,0,0,0,0,0,0,0,0,0,0,0,0,-0.00182992183374331,0,0,0,0,0,0.000979379357221347,0,0,0.00115110388296738,0,0,0,0,0,0,0,0,0,0,0,0,0.000746362467837366,0.000517160852957582,0.00247675689155681,0,0,0,0,0.000939607654521641,-0.00291760621888423,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0.0466902391290019,0,0,0,-0.00641122933866371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0267221353244574,0,0,0,0,0,0,-0.0147622867415257,0,0.0047231944702988,0,0,0,0,0,0,0,0,0,-0.0340201768994063,0.0372005789836748,0,0,0,0,0,0,0,0,0.0133047835858873,-0.0489374399900966,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00525251501912165,0,0.0107098598070051,0,0,0,0,0,0,-0.00293824503513319,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00231992195756262,0.00777790002899484,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114456271170992,-0.00450854221057863,0,-0.00624342409890264,0,0,-0.000741029653112811,-0.00197519356719889,0,0,0,0,0,0,0,0,0,0,0,0,0.012153437528751,0.00161732871505402,0.00766526774632583,0,0,0,0,0,0
