,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X601898.SH,X600660.SH,X600188.SH,X600019.SH,X601600.SH,X600547.SH,X600886.SH,X600585.SH,X600011.SH,X600795.SH,X000792.SZ,X600362.SH,X600010.SH,X600489.SH,X600111.SH,X600803.SH,X000708.SZ,X600027.SH,X002460.SZ,X000301.SZ,X601991.SH,X600160.SH,X600426.SH,X600219.SH,X000807.SZ,X000983.SZ,X002466.SZ,X000786.SZ,X601699.SH,X000630.SZ,X000408.SZ,X600176.SH,X600985.SH,X601168.SH,X002128.SZ,X600096.SH,X000933.SZ,X000877.SZ,X000883.SZ,X600352.SH,X600995.SH,X600378.SH,X002353.SZ,X600612.SH,X600299.SH,X600688.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.342734598663987,0,0,0.135017949628329,0,0,0,0.0379768518131903,0,0.159433981661347,0,0,0,0,0,0,0.0748920112487787,0,0,0,0,0,0,0,0,0,0.151563834021148,0,0,0,0,0,0.250255306182028,0,0,0,0,0,0,0,0,0,0,0,0,0.0245273288942282,0,0,0,0,-0.030564866317056,0,0,0,0,-0.0138423222162435,0,0
X600028.SH,0.242293274073438,0,0,0,0.221150984007611,0,0,0,0,0,0.316742546512299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.120318758362728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0341102933701865,0,0.00568697352498553,0,0,-0.0118731840633997,0,0
X601088.SH,0,0.0609710477981059,0,0,0.1795906635801,0,0,0,0,0,0,0,0,0.187763779611341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0456309741712343,0,0,0,0,0,0,0,0.0779474744769516,0,0.102055372946424,-0.0255368567210709,0,0,0,-0.00372106216792819,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0216914731721064,0,0,0,0,0.358117987522621,0,0,0,0,0,0,0,0,0,0,-0.000686358468337926,0,0,0,0,0,0,0,0,0,0.271684657875181,0,0,0,-0.083787206275142,-0.0392703595967915,0.012860892325638,0,0,0,0,0
X601898.SH,0,0.318645628131422,0.124052371644689,0,0,0,0.293965979770105,0,0.00830749645313205,0,0,0,0,0,0,0,0,0.0864651660424911,0,0.0864491107905321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0925785502522032,0,0,0,0.0693778977542177,0,0,0.111192011976374,0,0,0,0,0,0,0,0,0.0141323504817339,-0.0289067763375264,0,0,0,0.0067586683131801,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290103315258072,0,0,0,0.0595169925671681,0.0417884041682522,0,0,0,0,0,-0.140575457443829,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0913598644726954,-0.0201266592134958,-0.33556969092999,0,0,0,0,0
X600188.SH,0,0,0,0,0.146609346176054,0,0,0.017526609738766,0.0900782631002268,0,0,0,0,0.0878063797822704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.437392765620979,0,0.11003819093526,0,0.31651278333283,0,0,-0.039724979130195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0.0589408769984059,0.173048904545533,0.0815318105905799,0,0,0.0456771893415183,0,0,0,0,0,0,0.163938243758242,0,0,0,0,0.0857812569689085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.168192013053439,0,0.163876558869669,0,0,0,0,0,0,-0.0168381199716666,0,0,0,0,0,0,0.0374268425531672,0,0,0,0.0203710513518562,0,0,0,-0.0197503073594851,0,0
X601600.SH,0.0533742443222641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0589738472582847,0,0,0,0,0,0,0.307663234199642,0,0,0,0,0,0.0147746176164351,0,0,0.35943728247067,0.229483942580196,0,0,-0.0678165490217348,0.0139768403148895,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000518163166997056,0,0
X600547.SH,0,0,0,0,0,0,0.108287354317361,0,0,0,0,0,0,0,-0.100743805615722,0,0,0.651163021330937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0765992911451872,0.0493117431251041,0,0,0.0317580088289403,0,0,0,0.0146171061805529,0,0,-0.130862023975016,0,0,0,0.00772180532645118,0,0,0,-0.0139693524013978,0,0
X600886.SH,0.0526685453697211,0,0,0,0,0,0,0,0,0,0,0,0,0.0870489511028567,0,0,0,0,0,0.180375192539333,0,0,0,0,0,0,0,0,0,0,-0.0337452262440949,-0.101776399897867,0,0,0,-0.130658983308044,0,0,0,0,0,0,0.125698927201176,0,0,0,0,0,0,0,0,0,0,0.20249946797184,0,0,-0.0457574145659939,0,0
X600585.SH,0,0,0,0.0237445535802512,0,0.0461697471798472,-5.42101086242752e-20,0,0,0,0,0,0,0,0.0724048642212897,0,0,0.0176497250659324,0,0,0,-0.0298791111613501,0,0.184827850009564,0,-0.0067329732921392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145506792521517,0,0,0,-0.0315349682019519,0,0,0,0,0,0.100566498238453,0.0167346439989953,0,0,0,0,0,0
X600011.SH,0,0,-8.67361737988404e-19,0,0,0.253955772163854,0,0.0400406014524224,0,0,0,0,0,0.195955352155528,0,0,0,0,0,0.036720115344229,0,0.191868252565503,-0.0668551974231668,0,0,0,0,0.0745381906614785,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0589716500529103,0.0529237307755812,0,0,-0.0695173003508314,0,0,0,0,0,-0.0629417768660678,0,0,0,0,-0.0640100126723482,0,0
X600795.SH,0,0,0,0,0,0,0,0,0.0393420981068934,0,0.086953029288707,0,0.15711138543346,0,0,0,0,0,0,0,0,0.149718934947227,-0.0648976228323848,0,0,0,-0.0682692765702284,0,0,0,-0.0257249814883249,0,0,0,0,0,0,0,0,0,0,0,0.266240583274102,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0244132591212407,0,0
X000792.SZ,0,0,0,0.0928758771754595,0,0.0205253016497878,0,0.175229017256807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234441074009889,0,0,0,0,0.0485927551529081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233615182482653,0,0,0,0.079506535577955,0.0592348795773044,0,-0.00407027551648481,0.0241815970672298,0,0,0,0,0.0469906454906588,0,0
X600362.SH,0.0458931560888291,0,0,0,0,0,0.0218231968694655,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102300394399912,0,0,0,0,0.0239599270161712,0,0,0.105606004981726,0,0,0,0.352409567890828,0,0,0.0731346036915145,0,0,0,0,0,0,0,0,0,0,0,0.0125456163561583,0,0,0,0.00664609528583346,0,0
X600010.SH,0,0,-0.097686021631772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462992856390966,0,0,0,0,0.0523838399889019,0,0,0,0,0,0,0,0,0,0.0912984245408774,0,0,0,0,0,0,0,0.0075186763805264,0,0,0.0335739618070029,0,0,0,0,0,0,-0.00878748273244047,0,-0.0227019621582867,0,0,0.0111379011698367,0,0
X600489.SH,0.0659721970464472,0,0,0,0,0,0,0,0,0.780242543249521,0.0124156615389763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.120659515011446,0,0,0,0,0,0,0,0,0,0,0,0.0327871436461969,0,0,0.110986005771889,0,0,0,0,0,0,0,0.325964696802832,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.00721655418630873,0,0,0,0,0,0,0,0,0,0,0,0.0888704903860454,0.0402342630471777,0,0,0,0,0,0,0,0.161521422798812,0,0,0,0,0,0,0.229151039159788,0,0,0,-0.147013158059562,0,0,0,0.0872160773529122,0,0,0,0,0,0,0,-0.0639563882043043,0,0,0.0487788357628319,0,0
X600803.SH,0,0,0,0,0,0.0217260059590111,0,0,0,0,0.250552096583741,0,0,0,0,0,0,0,0,0,0,0.151083066053924,0,0,0,0.0114184880547557,0,0,-0.0505580405399318,0,0,0,0,0,0,0,0,0,0.205182008782944,0,0,0.0560790280747613,0,0,0,0,0,0.0933036323170058,0,0,0,0.0260767009929295,0.0382032164224612,0,0,0,0,0,0
