,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601600.SH,X601898.SH,X600688.SH,X600795.SH,X601991.SH,X600027.SH,X600188.SH,X600362.SH,X600886.SH,X600157.SH,X601992.SH,X600623.SH,X600111.SH,X600299.SH,X600547.SH,X601158.SH,X600660.SH,X002466.SZ,X000709.SZ,X000792.SZ,X600489.SH,X000539.SZ,X600583.SH,X000898.SZ,X600309.SH,X600352.SH,X000883.SZ,X000027.SZ,X002075.SZ,X000959.SZ,X600021.SH,X000983.SZ,X000629.SZ,X000060.SZ,X000630.SZ,X601699.SH,X600578.SH,X002470.SZ,X300072.SZ,X600098.SH,X000012.SZ,X600176.SH,X600022.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600795.SH,0,0,0,0,0.0463408329096874,0,0,0,0.132480082895077,0,0,0,0,0.0162800412214889,0,0,0.0915569640276532,0,0,0,0,0,0,0,0.014671991371212,0.0873166574371812,0,0,0,0,0,0,0.0495815890015003,0,0,0,0,0,0,0.0389604961060179,0,0,0,0,0,0,0.168668992378109,0,0.00831906895587744,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0796538232588795,0,0,0,0,0,0,0,0,0,0.00423896399209322,0,0.0938794149220946,0,0,0,0.0225615033908932,0,0.0422451965363202,0,0,0.11796805351076,0,0.066429487974875,0.00707976458009001,0,0,0,0,0,0.277197342203309,0,0,0.0297736324656353,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0.114704794449777,0.0198216368345107,0,0.101901615319522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00931134279829777,0,0.0523790607850818,0.0375473341785034,0.109087099793692,0,0,0,0.102114160828958,0,0,0,0,0,0.0619822365356125,0,0,0,0,0,0.153341849422516,0.0461265781134431,0,0,0,0,0.0107422934415759,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0.478424126500399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112865576390537,0.158490704151225,0,0,0,0,0,0,0,0,0,0.080353237460033,0,0,0,0,0,0.130207649719091,0,0,0,0,0,0,0,0,0,-0.00456880254357128,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192692164170706,0,0.0532555126906536,0.234421154772355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120588208343681,0,0,0.0385981211133316,0,0,0,0,0,0,0.0676321446103002,0.0858138411053871,0,0,-0.0653441086879503,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227577657955427,0,0,0,0.0312381205216008,0,0,0,0,0,0,0,0,0.0127694973949047,0.0289615839147727,0,0,0,0,0,0,0,0.0409085270663907,0.0380872770901404,0.0097898084890754,0,0,0,0,0,0.168998122046649,3.46944695195361e-18,0,0.00833071500996673,0,0,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0.0658493148138594,0,0,0,0.119619348247153,0,0,0,0,0,0,0,0,0,0.0245890926019779,0,0,0.00954833359160436,0,0,0,0,0,0,0,0,0,0,0,0,0.294884588214252,0,0,0,0.0414364828472048,0.107585196957693,0.104606702573154,0,0,0,0.0829041283715689,0,0,0,0,0.114672180960117,0,0,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.110375224263303,0,0,0,0,0,0.34792341961335,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138893043084858,0,0,0,0,0,0.0340945249591366,0.0870633539556921,0,0.0571985654485853,0,-0.00809239411628027,0.015236133884746,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0.195862128448008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.161862805050416,0,0,0.772241084137353,0,0,0,0.129190657663642,0,-0.0196852911745849,-0.0226242418932476,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.265032154334133,0,0,0,0,0.0498685085944051,0,0,0,0.0526448865182677,0,0,0,0,0,0,0.0617869401173264,0,0,0,0,0.130345251661219,0.0205130596399381,0,0,0,0,0,0,0,0,0,0,0,0,0.0571217133128022,0.184075211418971,0,0,0,0,0,0,0.00318911782400772,0.0384491898294875,0,0,0,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03272874975859,0,1.73472347597681e-18,0,0,0.230520605153076,0,0,0.0104063921039053,0,0,0,0,0,0.0562483665609002,0,0.104413851217151,0,0,0,0,0,0.0822103402071799,0.297443294408177,0,0,0,0,0.0234211851123687,0,0,0,0,0,0
X600547.SH,0,0,-0.0430571068283938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.950435475839462,0,0,0,0,-0.0176205391888938,0,0,0.0356426825268788,0,0,0,0,0.187981334026712,0,0,0,0,0,0,-0.00433687332912458,0,0,0,0,0,0,0.029513001654207,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157086542218727,0,0,0,0,0,0,0.0524774973491875,0,0,0,0,0,0,0,0,0.249541289995295,0,0,0,0,0,0,0,0,0,0.0759218251027041,0.093822046937172,0,0,0,0.0515884086612004,0.0287558043993455,0.0829323247739565,0.00655018171592024,0,0,0,0,0.00570255065902517,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0.10124445719365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147910740202355,0.013660653843784,0,0,0,0,0,0,0.0904608951832407,0,-1.73472347597681e-18,0,0.0456372786096242,0,0,0,0.0578537799511889,0,0,0,0,0,0,0.0293349613845744,0.00308255681002166,0.0553714038557434,0,0,-0.0126429835924299,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0813667694984572,0,0,-0.386756742710612,0,0,0,0,0.221294226412397,0,0,0,0,0,0,0,0,0,-0.0659992947809541,0.577809382690769,0,0,0.0178490796286104,0.714790457758982,0,0,-0.282943429605979,0,0,0,0,0,-0.0998051851083533,-0.215883817686718,0.207192965543613,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0.245677722537791,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250085011038766,0,0,0.0228037098150024,0,0,0,0,0,0.508441510976882,0,0,0,0,0.0434331192922111,0.111388322651605,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,-0.0177548828041613,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0935033217285695,0,0,0,0,0,0,0,0,0,0,0.0430395093627429,0.0393545793152874,0,0,0,0.0930363337741827,0,0,0,0,0,0.3790803421567,0.201540718233459,0,0,0,0.0250329399229574,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.0674074143999429,0,0,0,0,0,0,0,0,0,0,0,0.0606495535434488,0.572492991988365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114320894072416,0,0,0,0,0,0,0,0,0,0,0.0274022288663068,0,0,0,-0.0321563664049514,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0.00456462966912331,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.067230291220962,0,0,0,0,0,0.0642002455165447,0,0.162139676372996,0,0,0.068416491052781,0,0.143425209835891,0.0284779915707669,0,0.0138210183401684,0,0,0,0.00853026092834732,0.0640166965289495,0,0,0,0,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0.0985790585606211,0,0,0,0,0,0,0,0.019004633291933,0,0,0.0186570499199354,0.0363810953215635,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190388254400421,0,0,0,0,0.0393867294298742,0.0976484137155518,0,0,0,0.102645645043218,0,0,0.114288412579463,0,0,0,0,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.0994916037185189,0,0,0.106361413525092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571900786318445,0,0,0,0,0,0,0,0,0,0.0612050097928075,0,0,0.00120263937749162,0,0.100817693734384,0,0,0,0,0,0,0,0,0,0,0,-0.0422671057497108,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0954952610070313,0,0,0.143353896840103,0,0,0,0,0,0,0.018477288191465,0,0,0,0.112387149542724,0,0,0,0,0,0.0716337771830075,0.141860961289022,0,0,0,0,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125355837698684,0,0,0,0.243311598014089,0,0,0,0.0870436211922368,0,0.00610665042708073,0,0,0,0,0,0,0,0,0,0,0,0.0719637207440862,0.100506933623431,0,0,0.120210221284258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0479118727540187,0,0,0,0,0,0,0,0,0.114679199729645,0,0,0.0920982905480389,0,0.0805583399236451,0,0,0,0,0.107263567190175,0.0570973919600007,0.192151749746193,0,0,0.010220061378344,0,0.036754866986668,0,0,0.0123748987518705,0,-0.0340221982607693,-0.0165176180820428,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0.259927711285382,0,0,0,0,0,0,0,0,0.11886846823103,0,0,0,4.33680868994202e-19,0,0,0,0.0662552344295258,0,0,0,0,0.0696321794210334,0,0,0,0,0,0,0,0.105010684987426,0,0,0,0,0,0,0.00997555204521195,0,0.212953816842118,0.0639334938017604,0,0,0,0,0.0100053996183183,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.152310753439937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079942810163672,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215258776329784,-0.315721460254474,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0.674001894501283,0,0,0,0,0,0,0,0,0,0,0.0322174370169037,0,0.0434946292833963,0,0,0,0,0,0,0.16984298267076,0.0235279662980834,0,0,0,0,0,0.103780894231911,0,0,0.0611128158726396,0,0,0.1182025554511,0,0,0,0,0,0,0,0,0,0,0,0,0.0110800397756387,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129863514428428,0,0,0,0,0,0.0214846455876154,0,0.16681088247038,0,0,0,0,0.060113903816904,0.179178005577546,0,0,0,0,0,0.170580149748092,0.0435585268429564,0,0,0,0,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0.032755470918052,0,0,0.0672907104669831,0,0,0,0,0,0,0,0.233693933279744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249493430235195,0.0348657845435255,0,0,0,0.0585615113494759,0,0.360502359601634,0,0,0,0,0,0,0.255187813262753,0,0,-0.0234125923340034,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0.114364886630203,0,0,0,0.0953729572260733,0,0,0,0,0,0,0,0.100124876006731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0536364932449754,0,0.109487297278404,0,0.17509748843542,0,0,0,0,0,0,0,0.106930750061092,0.204564786528049,0,0.0209853903114506,-0.0472428445090684,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0.259142399239123,0,0,0,0,0,0.106454158181949,0,0,0,0,0,0,0,0,0,0,0.021167909819462,0,0,0,0,0,0,0,0,0,0,0,0,0.270137944014008,0.107449269243754,0.00499346759542603,0,0,0,0,0,0,0,0.0511470636544299,0,0,0,0,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0.177822179589988,0,0,0.0591925332481357,-4.33680868994202e-19,0,0,0,0,0,0,0,0.207540868235612,0,0,0,0,0,0,0,0.0627000905304056,0,0,0,0,0.0083753665612618,0,0,0,0,0,0,0,0,0,0,0.10874511471611,0,0,0,0,0,0.0620479112134342,0,0.0695239541178461,0.0128516827399168,0,-0.0133587274868584,-0.0275157269787178,0,0,0,0,0,0
X601699.SH,0,0,0.0839154204412997,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.310522763661198,0,0,0,0,-0.0202543815613298,0,0,0,0,0,0,0.126598364807141,0,0,0,0,0.0772313988572071,0,0,0,0,0,0.0154951683063184,0,0.312863123450217,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0365163230296,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0649623591312747,0,0,0,0,0,0.0316178822793961,0,5.69862695172908e-05,0,0,0.0181743321410282,0,0,0,0,0,0.016869963942749,0,-0.129008286891097,0,0.0464110920303543,0,0,0,0,0.0188064160282195,0,0.0187227758677734,0,0,0,0,-0.0733748800473437,0.00916099419073403,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25655334323588,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.0573885065879987,0,0,0.174735497168135,0,0,0,0,0,0,0,0,0,0.0927697560268062,0.0612884015213511,0,0,0,0,0,0,0.122776903863852,0,0,0,0,-0.00751681691185615,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0997124794232684,0,0.111966187124696,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142132331683833,0,0,0,0,0,0.107798672048639,0,0,0,0,0,0,0,0.168705753276737,0,0,0,0,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031429661874087,0,0,0,0.00605474212220886,0,0.0273122515203533,0,0,0.236604210639069,0,0,0.101355349991387,0,0.28731187974418,0,0,0,0,0,0.0330562465694278,0,0,0,0,0,0,0.118312436702446,0,0,0,0,0,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0,0.212633681655104,0,0,0,0,0,0,0,0,0,0.170070571688526,0,0.120976310466802,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0857975663720821,0,0,0.027588091909607,0,0,0.116683898405847,0,0,0,0,0,0.102037341887305,0,0,0,0,0,-0.0229134741537656,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277541851349271,0,0,0,0,0,0.0666164669293451,0.0605167771732321,0,0,0,0.271525440663322,0,0,0.0465435772369856,0,0,0,0,0,0,0.0689094935716165,0.175637077387444,0,0,0,0,0.0182738596140889,0,0.110213899270433,0,0,0,0,-0.0159663391144173,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0.111702404877959,0,0,0,0,0,0,0,0,0.0133162553259479,0,0,0,0,0.0502730073580415,0,0,0,0,0,0,0,0,0.243918956179688,0,0,0,0,0,0,0,0,0.154696509424044,0.0701151244066909,0,0,0,0,0,0.199812194396004,0,0,0,0,0,-0.0380925384270171,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241866463478115,0.027717147719085,0,0,0,0,0,-0.02100339026779,0,0,0,0,0,0,0,0,0,0,0,-0.0998527274331441,0,-0.0667786746384056,-0.0277709045137752,-0.116451561691083,0,0,0,0,-0.0243927048086746,0,0,0,0,0,0,-0.0441324215190044,0,0,0,0,0,0
Slope,0,0,0,0,0,-0.342367838796266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.203428317285746,0.150029163636335,0,0,0,0,0,0,0,0,0,0,0.0919670175560908,0,0,0.361702827479797,0,0,-0.108739948196353,0.389951813447364,0,0,0,0,0,0,0,0.102701861399809,0.0253194670344023,0,-0.311822400924258,0,0.134509379813255,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0686371254494748,0,-0.015470432448706,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.12825736667607,0,0,0,0,0,0,0,-0.375983326566044,0,0,0,0,0,0,0,0,0,0,0.264494347132747,0,0,0,0,0,6.36794286869196,0
RealEstate_excess,0,0,-0.0317976769113485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0017011271443796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0275178579763774,0,0,-0.0336192159561389,0,0,0,0,-0.0221935019156164,0,0,0,0,-0.0156179932069497,0,0.253758449022253,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0727718305825202,0,0,0,0,0.0359453090427799,0,0,0,0,0,0,0,0,0.121571352466269,0,0,-0.135270659746624,0,0,0,0,0,0,0,0,0,0,0,-0.0334856525881146,0,0,-0.2101839161695,0,0,0,0,0,0.017409185437443,0.0229968232933587,0.748678473293932,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00311259981676201,0,0,0.00323591350740028,0,-0.00125112750424511,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00195265703925762,0,0,0,0,0,0,-0.0042429103797855,0,0,0,0.00879465518445824,-0.00953309347364858,0,0,0,0,0.154794600199034,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170622860184945,0,0,0.0084273081252826,-0.0121965831008053,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0175099799666762,0.0110680458340962,0,0,0,0,0,0,-0.00368952618398198,0,0,0,0.0324833599855245,-0.0359646944208466,0,0,0,0,0.0144722338608344,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,-0.00191491368360198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00105062155357338,0,0,0,0,0,0,0,0,0,-0.127006369181662,0,0,0,0,0,0,0,0,0,0,-0.00284699205581932,0,-0.00111458024707211,0,0,0,0.00112704674358067,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0.000608173214026166,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00307574176605815,0,0,0,0,0,0,0,0,0,0,0,0,0.00242895840238755,0,0,0.0185912765279511,0,0,0,0,-0.00840308294813486,0,0,0,0,0,0,0.0035261771662756,0.0037821615738382,0,0,0,-0.00440757166139992,0,0,0,0,0,0
