,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601898.SH,X600660.SH,X601600.SH,X600688.SH,X601991.SH,X600188.SH,X600795.SH,X600886.SH,X600362.SH,X000898.SZ,X002466.SZ,X600547.SH,X600516.SH,X601992.SH,X600111.SH,X600176.SH,X600027.SH,X600352.SH,X002460.SZ,X600299.SH,X300072.SZ,X000709.SZ,X002110.SZ,X000553.SZ,X600808.SH,X000786.SZ,X600801.SH,X000932.SZ,X600583.SH,X600426.SH,X600339.SH,X000883.SZ,X601158.SH,X000301.SZ,X000629.SZ,X600219.SH,X000792.SZ,X601699.SH,X000408.SZ,X000539.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600176.SH,0,0,0,0,0,0,0,0,0,0,0.178480093553869,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,6.93889390390723e-18,0.216207998577031,0,0,0,0,0,0.00032523341252369,0.0440007643087514,0.0390731855351926,0,0,0.15919642445946,0,0,0,0,0,0,0.0188358047666004,0,0,0,0,0.0122532614679287,0.00691991780587583,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.400191809022138,0,0,0,0,0,0,0,0,0.298836464865599,0,0.166876120335423,-0.102947307612269,0,-0.019768055344993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00617592405768158,0.00781685577018209,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225708340526011,0.050646936939851,0,0,0,0,0.229676760657808,0,0,0,0,0,0,0,0,0,0,0.0281756488015798,0,0,0,0,0,0,0.0120130927818993,0,0.0478422354494135,0,0,0.0198296605727274,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363682265962939,0,0.319454282316888,0.105577625226232,0,0,0,1.38777878078145e-17,0,0,0,0,0,0.168841895223924,0,0,0,0,0,0,0,0,0,0,0,0,0.0176670237624,0,0.208967592256474,0,0,0,-0.0158971856320896,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0.134423437253161,0,0.108899727084587,0,0,0,0,0,0,0,0,0,0,-0.0497228812351329,0,0.183893904674275,0,0,0,0,0.246389042685378,0,0,0.11313360167944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00214937030571724,0,0,0,-0.211759480654725,-0.0106904783624792,-0.0300805361726864,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0.404820425388413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.580159047367042,0,0,0.37552164794137,0,0,0,0,0,0,0,0,0,0.0742120001206839,0,0,0,0,0,0,0,0,0.116543280579951,0,-0.354452887343375,-0.0445760313268562,-0.0328246147579645,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0.112172117622497,0,0,0.0924702798868051,0,0,0,0,0,0,0,0,0,0,0.0997585353733301,0,0,0,0.00437977134414306,0,0,0,0,0,0,0.244101359818474,0,0,0,0,0,0,0,0,0,0,0,0.0149686934987215,0,0,0,0,0,-0.0186252151754493,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0.510579341784348,0,0,0,0,0,0.0831158647136288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.162630438901759,0,0,0,0,0,0,0.0698025927757887,0.478767914820845,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00951125236377076,0.0242794007721645,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0438970482551478,0,0,0,0,0.264751876252873,0.087942082890059,0,0.0729971341646305,0,0,0,0,0,0,0,0,0.235266632872494,0.0794326448134163,0,0,0,0,0,0,0,0,0,0,-0.00638817306081484,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0.035992446750513,0,0,0,0,0,0,0,0,0,0.075954820255212,0,0,0,0.113439144130362,0,0,0,0,0,0,0,0,0.176851427995036,0,0,0,0.0993537657323949,0.134257910198169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00710755217925692,0,0,0,0,0,0
X000786.SZ,0,0,0,0.677525445421617,0,0.182492813513958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0295846612455767,0.133488630565372,0,0,0,0,0,0.017172488169328,0,0,0,0,0.147332090048003,0,0,-0.132489893292896,0,0,0,0,0,0,0,-0.178347623226211,0,0,0.0488553509857945,0.065500809079115,0,0,0,0,0,0
X600801.SH,0,0,0,0.142672604342885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239218673677745,0,0,0,0,0,0,0.0662921561612047,0,0,0.232298048829936,0,0.0741209110852165,0,0.111693111518696,0,0,0,0,0,0,0,0,0,0,0,0,0.0234376597852322,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0.0570492116780227,0,0,0,0,0,0,0,0,0,0,0,0,0.00938896640557894,0,0,0.0897006440417732,0,0,0,0,0,0,0,0,0,0.574022205872193,0,0.0311122775746579,0.0211260403687649,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0.000329065417351323,-0.00994945970571556,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.0730452907913952,0,0,0.063030439763008,0,0,0,0,0,0,0,0.108013024025038,0.208861879130943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327330281097001,0,0,0,0,0,0.0882704261325028,0,0,0,0,6.7762635780344e-21,0.00322126785772756,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321984834938534,0,0,0.201216085408562,0,0,0,0,0.00500134607621735,0,0,0,0,0,0,0,0,0,0,0,0,0.154043798907278,0,0,0.00573811423031935,0,0.121177551934311,0,0,-0.00153573965700105,0,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178211575730666,0,0,0,0,0,0,0,0.0408632484704736,0,0,0,0,0,0,0.157370168114108,0.46737022569794,0,0,0,0,0,0,0,0,0,0,0,0,-0.0157177824307328,-0.0315570965842836,0,0,0,0,0,0
X000883.SZ,0,0,0,0.0591863735149258,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0383572458562366,0.0469694438807214,0,0,0.0291323589480507,0,0,0,0.0161853099152935,0,0.0202782368168316,-5.42101086242752e-20,0,0.0520444639400306,0.0456286370391761,0,0,0,0,0,0,0.138791716271688,0,0,0,0,-0.00462582570134769,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0.0424752539766721,0,0,0,0.0881720074337204,0,0,0,0,0,0,0,0,0,0.132992318107065,0,0,0,0,0.0333219438841351,0.0438302571176114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12112880030778,0,0,0,0,-0.00413590470067888,-0.00925642564765011,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0.119709287305428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0855684123306603,0,0,0,0,0,0,0.0512752456123683,0,0,0,0,0,0,0,0,0,0,0.185038123555379,0,0,0,0,0,0,0,0,0,0,0.0316489388200772,0.0240855651953489,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0112052642344405,0.0125682605173071,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0.0995577423842047,0,0,0.233719361011964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0586376242017878,0,0,0,0,0.0683828583202169,0.063167473886863,0,0,0,0,0,0,0,0,0,0,0,0.0294265880381613,0,0.0550491585275139,0,0,0.00449925075026814,0.00709018698426586,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,-0.133206546894187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157550142423463,0,-0.180575523760138,0,0.114912775388361,0.134296423467381,0.25619601674675,0.450507500203208,0,0,0.322137647457915,0,0,0,0.0515430641380108,0.306216682198143,-8.67361737988404e-19,0.109005658923085,0,0,0,0,0,0,0,0,0,0,0.0204859843294424,0.0674643168286749,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.265250201453358,0,0,0,0,0,0.0984932845266642,0,0,0.307282896793733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104557204153987,0,0,0,0,0,0.00716999895292053,0,0,0,0,0.0027672085341211,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0.255743180373436,0.23389247232817,0,-0.265787827944474,0,0,0,0,0,0,0,0,0,0.113606917682072,0,0,0,0,0,0,0.233745677277323,0,0.227165992611584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185567747245377,-0.039325498373798,0,0,0,-0.00644566125441673,0.00464245618703306,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0.0434239022139406,0,0,0,0,0,0,0,0,0,0,0.00142791692937011,0,0.0918861667508573,0,0,0,0,0,0,0.0199263861797341,0,0,0,0.0274278572777827,0,0,0,0,0,0.105889678695657,0,0.0461074726455249,0,0,0,0,0,0.0507438128707792,0,0.00712977830874436,0,0,0,0.0033392441511364,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.207647172618107,0.36219684219225,0,0,0,0,0,0,0,0,-0.0393803953759177,-0.118718678518454,0,0,-0.360852790112647,0,-0.0613045840477246,0,0,-0.140155814533621,0,0,0,0,0,0,0,0,0,0,0,0,-0.0176597382038719,-0.0868732150800733,0,0,0,0,0,0
Slope,0,0,0,0,0,0.718989455024236,0,0,0,0.844706796725512,0.726634995989945,0,0,0,0,0,0.442122647633433,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5342652013735,-3.07633914691963,0,0,0,0,0,0,0,0,0,1.22288937896239,0,0,0,0,-1.33345574717,0,-0.72878663439331,0,-1.05881381046043,0,0,0,5.30062429290097,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.578122365769008,0,0,0,0,0,0,0,0,0,0.326903889171055,0,2.02141485306784,0.220436440867194,0,0,0,0,-0.795437432258652,0,0,0.0343018005593561,0,0,0,0,0,0,-0.829425564965913,-0.39347219852944,0,0,0,0,-1.66655767737031,0,0
RealEstate_excess,-0.127237624233364,0,0,0,0,0,0.079636776154903,0,0,0,0,0,0,0,0,0.0778797173374315,0,0,0.146466090312583,0,0,0,0,0,0,0,-0.104362797536227,0.0300619192086401,-0.0663129366585115,0,0,0,0,0.038234744076517,-0.137893753784898,0,0,-0.0154870700747309,0,0,0,0,0,0,0,0,0,0,0.00190450496413252,2.71050543121376e-20,-0.0056672753061385,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,-0.0891699691942458,0,0,0,0,0.0218837581484964,0,3.46944695195361e-18,0,0,0,0,0.0454870966490846,0,0,0,0,0,0,0,0,0,0.0405677681621113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0719491829657166,-0.0442090949847798,0.0843830040259266,0,0,0.00531697246298977,0.00265487376277878,0.403764476947412,0,0,0,0,0
MKvol,0,0,0,0,0,-0.00077217234154642,0.00075440184351562,0,0,0,0.000781151916823003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00106785200304697,0,0,0,0,0,0,0,0,0,0,-0.000171215551535469,0,0,0,0,0,0,0,0,0,0,0,0.000697554907525909,-0.00162126576092326,0,0,0,0.0191633836069311,0,0
CarbonVol_Shenzhen,0,0.0264216962539845,0,0,0,-0.0122616651196493,0,0,0.00424303352754406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0304742123753187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0504093253398782,0,0,0,0,0,0,0,0.0163904927545919,-0.0464306645374904,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00928924356877959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00258468724229183,0.00559341832607045,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,-0.00866932850894246,0,0,0,-0.00686913946594191,0,0,0,0,0,0,0,0,0.0209153823942106,0,-0.00733922584524653,0,0,0.0015538235631735,0,-0.0185367356309194,0,-0.00479509713935336,1.0842021724855e-19,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0.00205562310796875,0.000371844948500929,0,-0.00573413030542133,0,0,0,0
