,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600011.SH,X600010.SH,X601898.SH,X600188.SH,X002466.SZ,X601600.SH,X600660.SH,X600688.SH,X601991.SH,X600362.SH,X600795.SH,X002460.SZ,X600886.SH,X600547.SH,X600516.SH,X300072.SZ,X601992.SH,X600111.SH,X000898.SZ,X600176.SH,X600352.SH,X600027.SH,X000553.SZ,X000786.SZ,X600299.SH,X000792.SZ,X000709.SZ,X000825.SZ,X000408.SZ,X600426.SH,X002271.SZ,X600315.SH,X601158.SH,X601699.SH,X000830.SZ,X600489.SH,X000883.SZ,X600219.SH,X600808.SH,X600157.SH,X600623.SH,X000630.SZ,X600583.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600547.SH,0,0,0,0,0,0,0.0314043867024641,0,0,0,0.00802545547806871,0,0,0,0,0,0,0,0,-0.0243479241037699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.742065196704732,0,0,0,0.00461108961564275,0,0,0,0,-0.00477870731807731,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201952911127626,0,0,0.0371043908054673,0,0,0,0,0,0,0,0,0.535111556699058,0,0,0,0,0,0,0,0,0,0.0341392873105129,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0.0612696893720926,0,-0.0102707524383358,0,0,0,0,0,0,0,0.132915647306727,0,0,0,0,0,0,0,0,0,0.191408263466515,0,0.121403662468593,0,0,0,-0.012615100180852,0,0,0,0,0,-0.0745436403085096,0,0,0,0,0,0,0.122007382278287,0,0.219490655922977,0,-0.0279910755016368,-0.00352363437889249,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026395993981393,0,0,0.136526920293565,0,0,0,0,0,0,0,0,0,0.0210530602761942,0,0,0,0,0,0,0.0670070198333808,0,0,0,0,0,0,0,0.117552278431757,0,0,0.0234618484808983,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.0662555521653894,0,0,0,0,0,0,0.0566483553238705,0,0,0.0694309605850791,0,0.0776594559902483,0,0,0,0.18366217585909,0,0.0141788990679961,0,0,0,0,0,0,0,0,0,0,0,0.116184273716238,0,0,0,0,0,0.0512721659856933,0,0,0,-0.0333722017972882,-0.0346796597688076,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0.0624585855110276,0,0.00995007122175122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115330177424,0,0,0,0,0,0,0.241841446188434,0,0,0,0.0741104947888538,0,0,0,0,0,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0.181945322552749,0.0624064731956817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0981769654717973,0,0,0.255846487688779,0,0,0,0,0,0,0.257549454600344,0,0,0,0.135927259777618,0,0,0,0,0,0,0,0,0,-0.0100495774118853,-0.0207112018754095,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0966350191224655,0,0,0,0,0,0,0,0.22653333618543,0,0,0.0974267395972455,0,0,0.0143694811321318,0,0,0.0603876979366797,0,0,0,0,0,0.0734424521442665,0,0,0,0,0,0,0,0,0,0.00794962843292087,-0.029343812067571,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.345641496635838,0.0695234026770335,0,0,0,-0.0123159943586231,0,0,0.370305807673272,0,0,-0.0325702418974465,0.0548573167677549,0,0,0.0637499984580083,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128032837054537,0.00228770265252525,0,0,0,0,0,0,0,0,0,0,0,-0.0519329178494169,0,0,0.00202507210848996,0,0,0,0,0,0
X000553.SZ,0,0,0,0,-0.0333138905512454,0,0,0,0,0,0,0,0,0,0,0,0.120866695657177,0,0,0.104952970593198,0.250235205851177,0,0.0601757787227188,0,0,0,0,0,0,0,0.0750933052893497,0,0,0.0903580360046159,0,0,0,0,-0.0897886828692788,0,0,0,0,0,0,0.0590914085458374,0,0.053245229286256,0,2.16840434497101e-19,-0.000647322316412432,0,0,0,0,0,0
X000786.SZ,-0.00310369890410694,0,0,0,0,0,0,0,0,0.120519335311239,0,0,0,0,0,0,0.0497750383547526,0,0,0.0782565289809899,0.00656337850572432,0,0,0,0.490797524288162,0,0,0,0,0,0,0,0.0436452672756835,0,0,0,0,0,0,0,0,0,0,0,0,0.0643871266245166,0,0,0,-0.0472888321717025,-0.0215518619202754,0,0,0,0,0,0
X600299.SH,0.057880749777478,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0.0528388990511168,0,0,0.178571274234677,0,0,0,0,0.130329718311033,0,0,0,0,0,0,0,0,0,0,0.00289809967437885,0,0,0,0.0844482894531613,0,0,0,0,0,0,0,0,0,-0.0290973355172467,-0.0245357421082941,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0.196513241059985,0,0,0,0,0,0,0,0.00876775413939079,0,0,0,0,0.0924748535557156,0,0,0,0.138292187275572,0,0.173409359488968,0,0,0,0,0,0,0,0,0,0,0,0.0597822478222674,0,0,0,0,0,0.0541273319844098,0,0,0,0,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0.0621365491699167,0.079101370317923,0,0,0,0,0,0,0,0,0,0.0832850982660194,0,0,0,0.0384570973309483,0,0,0,0,0,0,0,0,0.0208117255346713,0,0,0,0,0,0,0.0691711660583749,0,0,0.062501114968034,0,0,0,0,0,0,0,-0.0225704786252814,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0765388949943233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137943611969139,0.0328558728753902,0,0,0,0.346110247833331,0,0,0,0,0,0.0494152225692527,-0.0346943099391683,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0.0794430568979973,0.0960006948607982,0,0,0,0,0,0,0,0,0,0,0,0,0.160716443819732,0,0.0854369969938372,0,0,0,0,0,0.0720321987591778,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0302167080613842,0,0,0,0,0.0101602864756903,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0.0343141893747619,0,0,0,0.0256890435318529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285891152847233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321710005413122,0,0,0,0,0,0.144449890915844,0,0,0,0.0222767135311569,-0.00411363681533674,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0.0535622918741731,0,0,0,0,0.0264057053199147,0,0,0,0,0,0,0,0,0,0,0,0.212256059292043,0,0,0.0741748676725126,0,0.111543318438315,0,0.353562923831527,0,0.00194953744690624,0,0,0,0,0,-0.00639246865454401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600315.SH,0,0,0,0,0.0716417125059078,0,0,0,-0.0339492388176436,0,0,0,0,0,0,0,0.0949312854608209,0,0,0,0,0.19470322907313,0,0,0,0,0,0.118134971002338,0,0,0,0,0,0,0,0,0,0,-0.0295967178567609,0.0728845211106047,0,0,0,-0.201517990946532,0,-0.017300918498486,0,0,0,-0.0750191260803352,-0.0830837545004759,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0.0651419400696703,0,-0.010891868965759,0,0,0,0,0,0,0,0.122625119913454,0,0.093829269133697,0,0,0,0.0189401520852913,0.00459670958983442,0,0,0,-0.00567439558807006,0,0.157877966758429,0,0,0,0,0,0,-0.0479037844338391,0,0,0,0.0953145866576404,0,0,0,0,0.108524642772017,0,-0.0139855945486808,-0.00800371089090149,0,0,0,0,0,0
X601699.SH,0,0,0.339860441214651,0,0,0,0,0,0.289512856941598,0,0.075447227923779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.355687920963936,0,0,0,0,0,0,0,0,0,0.00272095324539724,0,0,0,0,0,0,0,-0.00329146524569246,0,0,0,0,0,0
X000830.SZ,0,0,0,0,0,0,0,0,0.0581784382447572,0,0,0,0,0,0,0,0,0,0,0.374131270331568,0,0,0,0,0,0,0,0,0.136121407175374,0,0,0,0.434242438820389,0,0.331288508061951,0,0,0,0.0729628168437647,0,0,0,0,0,0,0,0,0,0,0.022574006122027,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,-0.0285338118976164,0,0,0,0,0,0,0,0,0,0.714946007599067,0,-0.0159467686817116,0,0,0,0.035317518381509,0,0,0,0.0140474914723106,0.0195434146602147,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0269259489236063,0,0,0,0,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0525872300330061,0,0,0.099758437330647,0,0,0,0,0,0.160920328400863,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0590625906582266,0,0,0,0,0,0,0,0,0,0,-0.00456120781487762,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0.0877182479752824,0.0530617549982905,0.103084547578039,0,0,0,0,0,0,0,0,0.0417142451380874,0,0,0.0466753702487292,0,0,0,0,0,0,0,0.0661189977324793,0,0,0,0,0,0,0,0,0.0380120788526501,0,0,0,0.0653121415568324,0,0,0,0,0,-0.0104194442350871,-0.00541048835260355,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0.0738655174957929,0,0.135594520346053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117794513726628,0,0,0,0,0,0,0,0,0.0849371687567878,0,0.0589099362884773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35525271560688e-20,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0.0568135970368408,0.303349116604002,0,0,0,0,0,0,0,0,0,0,0,0,0.0103732418929787,0,0,0,-0.089274102177134,0,0,0,0,0,0,0.282095078005662,0,0,0,0,-0.116314922509919,-0.222395073067501,0,0,0,0,0,0,0,0,0.111393846082779,0,0,0.628949011654526,-0.0890645160654811,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0.0483793035748521,0,0,0,0,0,0,0,0,0,0,0.0763648515394478,0,0,0,0,0,0,0,0,0,0.00623771963059934,0,0,0,0.330313190757946,0,0,0,0.0476897933792741,0,0,0,0,0,0,0,0,0,0,0.0534397432875204,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0.0141261974574788,0,0,0,0,0,0,0,0,0,0,0.0271087357951095,0,0,0.0105935729200777,0,0.0200099103190596,0,0,0,0,0,0,0,0,0,0.0829878345508711,0,0,0,0,0.0100041785781599,0,0,0,0.105571956361449,0,-2.16840434497101e-19,0,0,0,0,-0.00765681537328816,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0.168829794528508,0,0.289331534599365,0,0,0,0,0,0,0,0,0,0.030533135630324,0,0,0,0,0,0.0977276339695463,0,0,0,0,0,0.0896027350449923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00652897901423905,0.0484482891170379,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,-0.0465383106020531,0,0,0,0,0,0,0,0,0,-0.15044403740347,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0414071698272349,0,0.159560687794237,0,0,0.0657834679933016,0,0,0,0,0.0845939368902371,0,0,0,0,-0.0796287335253706,-0.0968518826006784,0,0,0,0,0,0
Slope,0,0,0,0.901766112097156,0,-0.793159303341223,0,0,0,0,0.126852364474649,0,0,0,0,0,0,0,0,0.235417710487816,0,0,0,0,-0.373238166654955,0,0,0,-0.152322124271144,0,0,0,0,0,0.723084263201182,-0.430870935928736,0,0,0,0,0,0,0,0,0,0,0,0,-1.14382359304718,0,-0.716187254932912,0,0,0,0,0,0
TED,0,0,0,0,0,-0.362119802444336,0.25496848451735,0,0,0,0,0,0,0,0,0,0.118700267065068,0,0,0,0,1.43944531386604,0,0,0,0,0,0,0,-0.338239538457855,0,0,0,0,0,0,-0.329957182188129,0,0,0,0,0,0,0,-0.0793719466756109,0,0,0.186500134246333,-1.49018545059442,-0.585011786665476,0,0,0,0,6.93889390390723e-18,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0390116394716112,0,0.00695265754482858,-0.021136806877882,0,0.0717076651751134,0.0177494720708189,0,0,0,0,0,-0.155119792548766,0,0,0,0,0,-0.052501273306047,0,-0.052123565519782,0,0,0,0,0,0,0,0,0,0,0.0433647373369339,0,-0.00376076838784797,-1.0842021724855e-19,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.0463932830369167,-0.0411919764202915,0,0.0123940243763576,0,0,0,0,0,0,0.0254302519056285,0,0.00625469956521176,0.0587864490023145,0,0,0,0,0,0,0.0869424396642243,-0.125858402433605,0,0,0,0,0,0,0,0,0,-0.0145446097156196,0,0,0,0,-0.0173155049139812,0,0,0,0,-4.33680868994202e-19,-0.0389255185805536,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0.0010381926578629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000308080820857103,0,0,0,-0.000584973843945013,0,0.000871940517340978,0,-0.000605344991499168,0,0,0,0,0,0,0,0,0,0,0,0,0.00253368970459046,-0.00187863799077443,0,0,0,-0.0244132356978499,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0.031932804405946,0,0,0,0,0,0,0,0,0,0,0.0149712062908126,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0198097332471904,0,0,0,0.0181607642058139,0,0,0,0,0,0,0,0,0,0.0225228202336475,0,0,0,0,-0.012404557550962,-0.0425345075042833,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0.00793003547493553,0,0,0,0,0,0,0,-0.00987577251128753,0,0,0.0122041866131626,0,0,0.0158587646484612,0,0,0,0,0,0,0,0,0,0,0,-0.0253177557961238,0,0,0,0,0,0,0,0,0,0,-0.0113356992735457,0,-0.00291802911249179,0,0.00671157284840046,0,0,0,0,-0.0436303534490837,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0.00507010211335096,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,-0.00642745863298257,0,0,0,0,0,0,0,0,0,0,0,0,-0.00675486547263,0,0,0,0.00752551548468994,0.0132363772871834,0,0,0,0,0,0
