,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600010.SH,X600547.SH,X601898.SH,X601991.SH,X600660.SH,X600886.SH,X600688.SH,X601600.SH,X600795.SH,X600362.SH,X600027.SH,X600188.SH,X000898.SZ,X601992.SH,X600176.SH,X002466.SZ,X600516.SH,X600111.SH,X000709.SZ,X600352.SH,X600299.SH,X002460.SZ,X000629.SZ,X600489.SH,X600808.SH,X600157.SH,X601158.SH,X600219.SH,X600801.SH,X000825.SZ,X000786.SZ,X000883.SZ,X000553.SZ,X002110.SZ,X600583.SH,X002470.SZ,X000408.SZ,X002271.SZ,X600339.SH,X600612.SH,X000539.SZ,X000630.SZ,X600021.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600660.SH,0,0,0,0,0,0,0,0,0,-0.00811421122635728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16805691829715,0,0,0,0,0,-0.037353124974652,0,0,0,0,0,0,0,0,0,0,0,0.365111716968258,0,0.127508123815568,0,0,0,0.0885109563157963,-0.0225433757778067,0.0170496858392305,0,0,0,0,0,0
X600886.SH,0,0,0,0.104925049326399,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.0988425475702904,0,0.00395449956687206,0,0.0563744231632428,0,0,0,0,0.174863646484576,-0.11709049756284,0,0,0,0,0,0,0,0,0,0,0,-0.0237842350184202,0,0,0,0,0,0,0.122240421637483,0,0,0,0,0.0218562706359552,-0.00828171376242127,0,0,0,0,0,0
X600688.SH,0,0,0,0,0.140393981919268,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171187249664859,0,0,0,0.0115775918061599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114491906356815,0,0,0,0,0.0881891753242236,0,0,0,0,0,0,0,0.018644124223055,-0.0153848279864278,0.0251929586218778,0,0,0,0,0,0
X601600.SH,0,0,0,0.078949653360221,0,0,0.088570135350677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0650408435553403,0.0366545458807497,0.163232646497323,0,0,0,0.0368589722274622,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0.00257478321336301,0.0635512168929995,0.123275979230045,0,0,0,0,0,0,-0.0251703730064669,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0744306162947429,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0244763806308088,0,0,0,0,0,0,0,0,0.107781435059609,0,0,0,0,0.00520709223441163,0,0,0.010766581844174,0,0,0,0,0,0.00131290731029746,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0.0472114919791812,0,0,0,0,0,0,0,0,0,0,0.0215248900487262,0,0,1.73472347597681e-18,0,0,0,0.156080214908349,0,0,0,0,0.0404873994968846,0,0,0,0,0,0,0,0,0,0.0299640469355451,0.0262215038103321,0,0,0,0,0,0.053082688855794,0,0,0,0,0.00205548314169052,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.543857684280942,0.0193459475312835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0827800305727782,0,0.0664992071359445,0,0,0,0,0,0,0,0,0,0,0.0385186455457284,0,0,0,0.00311533439961184,0,0,0,0,0,0,0.142100469759662,0,0,0,0,0.0205876673434764,-0.0298931290828176,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0.227322482492771,0,0,0,0,0.064967848753375,0,0,0,0,0,0,0,0,0.015911155672186,0.225536082223338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00934749955010365,0.0931886245029615,0,0,0,0,0,0,0,0,0,0,-0.0122818959626764,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.190588093988136,0.070606004553948,0.0599288854700978,0,0,0,0,0,0,0,0,0,0,0.0465339113432392,0,0,0.122254383103419,0.0419639578365499,0,0,0,0,0,0,0.0610035078413596,0,0,0,0,0,0,0,0,0,0,0,0.0116481833141549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601992.SH,0,0,0.150976256799123,0.116922179016155,-6.93889390390723e-18,0,0,0,-0.0811498295572195,0,0,0,0,0,0,0,0,0,0,0,0,0.0989525542497939,0,0,0.0444814375538329,0,0.0997666115152002,0,0,0,0,0,0,0,0,0,0,0.23172375682689,0,0,0,0,0,0,0,0,0,0.036991092619025,0,0,0,0.0353325853090231,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0501834829263859,0,0,0,0.132504957691182,0.0495421205474596,0,0,0,0,0,0,0,0,0.019191510630093,0,0,0,0,0.275303922811622,0,0.118415088356928,0.0808911804732981,0,0,0,0,0,0,0,0,0,0,0.0189718632729617,0.00656652393161974,0,0,0,0.0464970878113036,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139566514602244,0,0,0,0,0,0,0,0,0,0.753223239656205,0,0,0,0,0,0,0,0,0,0,0.0160526552397132,0,0,0,0,0,0,0,0,0,0,0,0.00519955835520372,0.0308140812611376,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0.160873590477946,0,0,0.059628939157183,0,0,0,0,0,0,0,0,0,0,0,0,0.00375474183960326,0,0.328270578736415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0630087689465996,0,0,0,0,0.139568841764912,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0.0293599420148343,0,0,0,0,0,0.314620565018975,0,0,0,0,0,0.0110020001031743,0,0,0.170406518662974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0899779297685221,0,0.109442855393845,0,0,0,0,0.0489270019711292,0,0,0,-0.00282329020502262,0.00728948174578764,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0766415570182327,0,0,0,0,0,0.144155648861834,0,0,0.0576640915797755,0,0.0321751788219452,0,0,0.0834502720069417,0,0.00130909056823534,0.0553610712486871,0,0,0,0.0610933330626122,0,0,0,0,0,0,-0.0068027597105354,0.00814448198093844,0,0,0,0.0261851893382299,0,0
X600352.SH,0,0,0,0,0,0,0.0956960544845172,0,0,0,0,0.119583661387907,0,0,0,0,0,0.066804193905763,0.0959288910107235,0,0.130429426661934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.00969706371796812,0,0,0,0,0,0,0.0100452933881671,-0.0345498997172796,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0.071845850940415,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.181636177536498,0,0,0,0,0,0,0,0,0,0,0.230850215245436,0,0,0,0,0,0,0,0,0,0,0.076477491394887,0,0,0,0,0,0,0,0,0,0,0,-0.0140325992809792,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0.0492676402168196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.554966674850537,0.0214923973185918,0,0,0,0,0,0.0678881708253542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171779007204428,0,0,0.0301737660793452,0,0,0,0.0150110190993121,0,0
X000629.SZ,0,0,0,0,0,0.0544848565221356,0.136004676235523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207236272221608,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.114516269259477,0.0108187878314591,0,0.0176249746666115,0,0,0.127779999948352,0,0,0,0,0,-0.00429599211049076,0.0107229222131509,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.649694015895254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0608440882261059,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0398464758643945,0,0.0963309733131728,0,0,0,0,0,0,-0.00887304688014033,-0.000197513476407781,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0.0840622861281932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0860181679390226,0,0,0,0,0,0,0,0,0,0.0464660151485256,0,0,0.286026775618193,0,0,0,0.0321181966698618,0,0,0,0,0,0,0,0,0,0,0,0.0185746475619738,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00130780959758692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0106355812633264,0,0,0,0,0,0,0,0.0130991166153512,0,0,0,0,-0.209378045986471,0,0
X601158.SH,0,0,0,0,0,0,0.0240672129429786,0,0,0,0,0,0,0,0,0,0,0.0270132221953828,0,0,0.039656828568945,0,0,0,0.0758807866777274,0,0.0258562455620128,0,0,0.0110782605245765,0,0,0,0,0,0,0,0.0222413434992651,0,0.053418063543485,0,0,0,0,0.0172986442063499,0,0,0.0175988960172811,0,0,0,-0.000953680765743222,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0.17520796674734,0,0,0,0,0,0,0.0969795039029978,0,0,0,0,0,0,0,0,0,0.0478959120485475,0,0,0,0,0.0449745634334776,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0863385016591953,0,0,0,0,0.0638424891991463,0,0,-0.027617135401774,0.0185232191008191,0,0,0,0,0.102483990187158,0,0
X600801.SH,0,0,0,0.448051063706479,0,0,0.070117510102815,0,0,0,0,0,0,0,0,0,0,0.0474610606507653,0,0,0,0,0.00248855250667777,0,0,0,0,0,0,0,0,0,0.0182494393017319,0,0,0,0,0,0,0,0,0,0,0,0.0971530538991574,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0.0481709837099133,0.117331116407523,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0076287985218623,0,0,0.0692955130042587,0.0647346471502879,0,0,0,0.0695601351023687,0,0,0,0,0,0,0,0,0.120173822567829,0,0,0.121893525466498,0,0,0,0,0,0,0,0,0,0,0,0.0112115054159038,0,0,0,0.0106193585640558,0,0
X000786.SZ,0,0,0,0,0,0.0174243050473337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19035872946921,0.140615826682881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279004813654117,0,0,0,-0.00286934056140213,0.232388960982119,0,0,0,0,0,0,-0.00809713588976435,0.0135695188674371,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0.00326087360848626,0,0,0,0,0,0,0,0,0,0,0,0.096587716717579,0,0.0771532468565752,0,0.0480551814781431,0.0709312239189427,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150510728522511,0,8.67361737988404e-19,0,0,0,0,0.0379777796453003,0,0,0,0,0.0560540598844396,0,0.00841945441687709,0.00230729938405824,0,0,0,0.0410891025159827,0,0
X000553.SZ,0,0,0,0,0,0,0.17157860022075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137281080087749,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120410486955927,0,0,0.00241220927083501,0,0,0,0.0602689577913796,0,0,0,0,0,0,-0.00178187985139381,-0.0400451978001379,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0.222417023337895,0,0.0470599296075534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00561436217493189,0.119849802936004,0.101635469055018,0,0,0,0,0,1.73472347597681e-18,0,0.34439629117954,0,0,0,0,0,0,0,0,0,0,0.0922215586178127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0617253576557913,0,0,0,0,0.0227332094089669,0,0,0,0.235438748460256,0,0,0,0,0,-0.0096879406779899,0,0,0,0,0,0,0,0,0,0.0247505365052035,0,0,0,0,0,0,0,0.443936147811406,0,0,0,0,0,-0.0349236437684194,0.0541521147584614,0,0,0,8.67361737988404e-19,0,0
X002470.SZ,0,0,0,0,0,0.045169402359823,0,-0.0664930586308044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192247598819504,0,0,0,0.0417689413059018,0.0817762459217556,0,0,0.137746936574213,0,0,0,0,0,0,0.0625326856926203,0.12021156832472,0,0,0.150568022700992,-0.0345585885229889,0,-0.000963990666083748,0,0,0,0,0.0173802493195335,-0.0974007083230078,0,0,0,-0.0164151331295746,0,0
X000408.SZ,0,0,0,0,0,0.0775651910278983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114965381365337,0,0,0,0,0,0.0441566815159458,0,0.0652333671275443,0.0298345803491629,0,0,8.67361737988404e-19,0,0.0277746994333438,0,0,0,0,0.109967083804918,0.148570817371951,0,0,0,0,0,0,0,0,0,0,-0.02174596325502,0.0259225689737272,0.124530469762746,0,0,-0.0313364763445773,0,0
X002271.SZ,0,0.197582965418574,0,0,0,0,0,0,0,0,0,0.265737497936338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145137587265955,0,0,0,0,0,0,0,0,0.150924359785232,0,0.463648229378553,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013372309523254,0.00179289782136299,0,0,0,0,0,0
X600339.SH,0,0.0550980067842362,0,0,0,0,0.0219747499407066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145202855898973,0.0357573026362892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.373086656326325,0.0584258778893116,0,0.0214197082467952,0,0,0,0,0,0,0,-0.00200327386994319,0,0,0,0.111021514745084,0,0
X600612.SH,0,0,0,0,0,0.0268784579450401,0,0,0,0,0,0.121031291533009,0.0924493298370474,0,0,0,0,0,0,0,0,0,0.0208206540822644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0200136494076868,0,0,0,0.0572433405314062,0,0.305688525077863,0,0,0,0,0,0,0,0,-0.131484125217783,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238128366383599,0,0.0515528809764033,0.0159345669747261,0.115883251443877,0,0,0,0,0,0,0,-0.0396251104672015,0,0,0,0,0,0,0.104242161096375,0,0,0,0,0,0,0,0,0,0.0800254228089502,0,0.00289479126443989,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0.0765806917912106,0,0,0,0,0,0,0,0,0,0,0,0.00875766337875144,0,0,0,0.00948786761382553,0.0540768104954212,-3.46944695195361e-18,0,0,0.0711250579186308,0,0,0,0,0.00255309464845117,0,0,0,0,0,0,0,0.012614710680873,0,0,0,0,0.00470924241252667,0,0,0,0,0,0.00729490019605473,-0.0116494957981797,0,0,0,0.00262637851180142,0,0
X600021.SH,0,0,0,0,0,-0.0357802946013196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037190435498276,0,0,0,0,0.236392769432244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0495951062059645,0,0,0.162939900018585,0,0,-0.0421971455107873,0.0175573006194574,0,0,0,0,0.0315882675677717,0,0
Change_TY3M,0,0,0,-0.182459925485001,0,0,0,0,0,0,0,0.0238453919354526,0,0.0855403763886867,0,0,0,0.180846079649022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0429184476998848,-0.0108162434273683,0,0,0,0,0,0,-0.0589053638881039,0,0.0213377619093125,-0.138891663636271,0,0,0,-0.0538392692866095,0,0
Slope,0,0.358401711207312,0,0,0,0,0,0,-0.842840083281906,0,0,0,0,0,0,-0.882802572003402,0,0,0,0,0.598365267640943,0,-0.492288773253863,-0.127592118828128,0,0,0,0,0,0,0,0,0.151960343510893,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0847895156676,0,0,0,0.766648444393516,0,0.763291871048368,0,0,0,-2.33266180012482,0,0
TED,0,0,0,0,0,0.145552341934077,0.355018363669209,0,0,0,-0.54928193073713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.480913252675247,0,0,-0.4903323992874,0,0.35901107570771,0,0,0,0,0,0,0,0,0.023527471173973,0,0,0,0,0,0,0,0,-0.690609206424969,0.245039874805571,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0.00089308275359342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0613550681875525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0543446414143287,0,0.0876701749269226,0.0830675968506258,-0.0337128119006999,0,0,0,0,-0.0690833049458475,0,0.0166277115358224,0.00714400391033282,0,0,0,0.0656992416310617,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.154563356484756,0,0,0,0,0,0,0,0,-0.0936688160772101,0,0,0.0597746626785625,0,0,0,0,0,0,0,0,0,0.0468003274058432,0.109002944743161,0,0.0843106091498873,0,0,0,0,0,0,0.00704720656456683,0,0,0,0.0466490770563102,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00100926456777049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000228028920874917,0,0,-0.00429046438298271,0,0,0,-0.000673630287106733,0,0,0,0,0,0,0,0,0,0.000517321091050647,-9.23351512094772e-05,-0.00115170878059521,0,0,0,0,-0.0106298536836361,0.0279406328714652,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229507994050835,0,-0.0567857820538969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.31594005723454,0.298004972303481,0,0,0,-0.103235131071048,-0.222806538639686,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0810588199434976,0,0,0,0,0,0,0,0,-0.107599425495713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0542749051650995,0,0,0,0.0114095775901779,0,0,0,0,-0.198260958282499,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0.00707538356410283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00100539407552567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00518716959011907,0.00742467406177369,0,0,0,0.0385311214045735,0,0
