,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600547.SH,X600010.SH,X601898.SH,X600660.SH,X601991.SH,X601600.SH,X600688.SH,X600886.SH,X600795.SH,X600362.SH,X600188.SH,X600027.SH,X000898.SZ,X601992.SH,X002466.SZ,X600516.SH,X600176.SH,X600111.SH,X600352.SH,X000709.SZ,X002460.SZ,X000629.SZ,X600489.SH,X600808.SH,X000786.SZ,X600299.SH,X601158.SH,X600219.SH,X600801.SH,X000553.SZ,X000825.SZ,X002271.SZ,X600157.SH,X000883.SZ,X600583.SH,X002470.SZ,X002110.SZ,X600339.SH,X600985.SH,X000408.SZ,X600021.SH,X601699.SH,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0.78016594687751,0,0,0,0.0449014824652534,0,0,0,0,0.0278432104108893,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0636799842342144,0.0174505287952616,0.0209078626300705,-0.103464300007055,0,0,0.0484186339653237,-0.0396559474717518,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120362698192084,0,0.0200523831977317,0,0,0,0.247360284258995,0,0,0.20109917975971,0,0,0,0,0,0,0,0,0,0,0,0.0228346995050555,0,0,0,0.115907877724652,0.105519853396623,0.218689030653789,0,0,0,0,0,-0.0118887441541333,0.041751514292404,0,0,0,0,0,0
X600176.SH,0,0,0.0414732432699065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154774069227048,0,0,0,0.11841984324456,0,0,0,0,0,0,0.0471239489298693,0,0,0.295417010276768,0.179203432270563,0,0,0,0,0,0,0.0430994095228926,0,0,0,0.0222807995892121,0,0,0,0,0,0,0,0,0.00668103005830107,0,0,0,0.000337444564946334,0,0
X600111.SH,0,0,0,0,0,0,0,0.0140457593793613,0,0,0,0,0,0,0,0,0,0,0,0,0.0158200559771523,0.0399187732133658,0.162964968804793,0,0,0,0,0.163380079953395,0.106777730944824,0,0,0,0,0,0,0,0,0,0,-0.0171727183762585,0,0,0.0419597031879676,0,0,0.0792770195370555,0,0,0,0,0,0,0.0122308454172107,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0847923937827432,0,0,0,0,0,0.105756451498761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0673884937755805,0,0,0.177690318874274,0,0,0,0,0,0,0,0,0,0,0,0,0.0129844440142673,-0.0660844238765946,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00870381530493765,0.0565633122595954,0.113103277296799,0,0,0,0,0.115599140004605,0,0,0,0,0,0,0,0,0,0,0.0179272098271103,0,0,0,0,0,0,0,0,0,0,0,-0.0224264979279269,0.0343473184127287,0,0,0,0.0556797451448557,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102904609863103,0,0,0,0,0,0.611377942456913,0,0,0,0,0,0,0.117491216406005,0.0142653619439396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180508068236187,0,0,0,-0.0108121002479132,0.034851151515701,0,0,0,0.00376789585846021,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066659443509451,0.0925302859791117,0,0,0,0.0848198571830093,0,0.0931160280835828,0,0,0,0,0,0,0,0,0,0.0100961057722339,0,0,0,0.0751146777278507,0,0.346602346569174,0,0,0,0,0,-0.014602468964388,0.0359425386066037,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0.593013500377033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0938285901646105,0,0,0,0,0.0124977047206464,0.100285881275115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00760254833203626,-0.013606015043808,0,0,0,0.00452342719116147,0,0
X600808.SH,0,0,0,0,0,0.0647293071933099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0247700138592618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0310556350625611,0.00428257654191938,0,0,0,0.212373742572262,0,0,0,0,0,0,0,0.0104041612492856,-0.00713346335158897,0,0,0,0.0816803190939728,0,0
X000786.SZ,0,0,0,0,0,0.0673062271917416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0870850160054798,0,0,0.287294423693357,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.323785542952009,0,0,0,0,0,0,0,0,0,0,0,0,-0.00427300800050218,0.00832803785087773,0,0,0,3.46944695195361e-18,0,0
X600299.SH,0,0,0,0,0,0.0206145951139188,0.200845264344836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159649764409553,0,0,0,0.157799233309126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0940582937926387,0,0,0,-0.0123553149948218,0.0032672844663817,0,0,0,-0.0152571930383134,0,0
X601158.SH,0,0,0,0,0,0.0400226426448285,0,0,0,0,0,0,0,0,0,0,0,0,0.0257932679694673,0,0.0903252440907863,0.0336527859773719,0.026790590488392,0,0,0,0,0,0.028656695218176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117720321989409,0,0,0,0,0,-0.00494680830320066,0,0,0,0,0.00737383085292976,0,0
X600219.SH,0,0,0,0,0,0,0,0,0.0502342854477895,0,0,0,0.115338060370902,0,0,0,0,0,0,0,0.0195238170653414,0,0,0,0.149856388000102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00366176230302895,0,0,0.0606889929757366,0,0,0,0,0.00769260645504583,0,0,-0.0377097291477739,-0.0213920265131962,0.0185616505470185,0,0,0,0.0534499226269029,0,0
X600801.SH,0,0,0,0.272097705743134,0,0.0213085104758061,0,0,0,0,0,0,0,0,0,0,0,0,0.138833918617812,0,0,0,0,0,0,0,0,0,-0.0941980361129386,0,0,0,0,0,0,0,0,0,0.175125644115105,0.0345997571989874,0,0,0.0845994272991515,0,0,0.0609288715654126,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0.0661066101843455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138136523156594,0,0,0,0,0,0,0,0,0.0945874127664006,0.00264836303152544,0,0,0,0,0,0.0464292104828085,-0.0360570736074984,0,0,0,0,0.0891179397032424,0.0543609645017247,0,0,0,0,0,-0.0309009990422846,-0.00752781596887639,0,0,0,3.46944695195361e-18,0,0
X000825.SZ,0,0,0,0,0,0.0700902400561566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359587918911152,0.00270382263363996,0,0.154418981028758,0,0,0,0,0,0,0.045449408903204,0,0,0,0,0,0,0.0853755410049762,0,0,0,0.000606665546369828,0.16266649928081,0,0,0,0,0.130441107254107,0,0,0.0013307415421596,4.33680868994202e-19,0,0,0,0.0036112755046516,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0.103723149514427,0,0.0300447367207111,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.23199109565087,0,0,0,0,0.290577155922104,0,0,0,0,0,0.276833714566106,0,0,0,0,0,0,0,-0.00720572266067689,0,0,0,0,0,0.0316678834738717,0,0,0,0,0,0.0217664854192029,0,0,0,0,0,0,0
X600157.SH,0,-0.066663686955046,0,0,0,0,0,-0.156804183125034,0,0,0,0,0,0,0,0,0,0,-0.147981846829186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.208752646331144,0,0,0,0,0,0,0.341384338902313,0,0,0,0,0,-0.0668944237653973,0.21297146044523,0,0,0,-0.273330161603644,0,0
X000883.SZ,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071036959454454,0,0.0072226058971957,0,0,0.0629915679015781,0,0.0183009552873497,0,0,0,0.00302306867483309,0,0,0,0,0,0,0.0413316448221881,0.0230919302054175,0,0,0,0,0,0,0,0.082121724949458,0,0,0,0,0.0269454420480316,0,0,0,0.0608038835538653,0,0
X600583.SH,0,0,0,0,0.0465243790953519,0,0,0,0,0,0,0,0,0,0,0.0471897863123058,0,0,0,0,0,0,0,0.205454315208015,0,0,0,0,0.07736955394136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208393284061292,0,0,0,0,0,0,-0.0217502226018424,0.0492115965018353,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00943923005038568,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.0249220813998314,0,0,0,0.0973466698372401,0,0,0,-0.0859883705537845,0,0,0,-0.0242291736474525,-0.0397427344700747,0,0,0,0.159643630795875,0,0
X002110.SZ,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.0673806005101963,0,0,0,0.0912709914191311,0.0728141023478305,0.163358847616314,0,0,0,0,0,0,0.511822724229551,0,0,0,0,0,0,0,0,0.045904994037483,0,0,0,0,0,0.157738207087681,0,0,0,0,0,0,0.0151855349980483,0,0,0,0.0701038397026178,0,0
X600339.SH,0,0.0896235086708956,0,0,0,0.213412664110604,0,0,0,0,0,0,0,0,0,0,0.0969426134971427,0,0,0,0,0,0,0,0.134391825549074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182589992506582,0,0,0,0,0,-0.0117115423155031,0.0323422434141422,0,0,0,0.0734089764012977,0,0
X600985.SH,0,0,0,0,0,0.332747697004047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139291688575192,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.0375508329638389,0,0,0.0498750666896955,0,0.0208466191837017,0,0,0,0.245569440429271,0,0,0.0031142646440013,-0.0181191834773331,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11492057226483,0,0,0,0,0,0.0288639203286026,0,0,0,0,0.0400363948952689,0,0.101079950348681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267587476502516,0,0.0408584854534879,0,0,0,0,0,-0.00632103355297669,0.0364113838708685,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166912903799694,0.0808154977734098,0,0,0,0,0,0.0853098366093072,0,0,0,0,0,0,0,0,-0.122390894584934,0,0.0771129744544466,0,0,0,0,0,0,0,0,0,0,0,-0.0775668482143188,-0.0418481327194136,0,0,0,0,0.0969318564914892,0,0
X601699.SH,0,0,0,0,0,0.182785244601453,0,0,0,0,0,0,0,0,0,0,0,0,0.0601341453974183,0,0.0230137373738878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0452215842665277,0,0,0,0,0,0,0.0106447406336357,0,0,0,0,0,0.003188656050372,0.0274373276014923,0,0,0,0.0484678503636922,0,0
X000630.SZ,0,0,0,0,0,0.0173439228558585,0.0292532407790094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00956273127679062,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.0374744708959412,0,0,0,0,0,0.0116725136149276,0,0,0,0,0,0,0,0,0,0.119669842310712,0,0,-1.0842021724855e-19,-0.00621957323730067,0,0,0,0.00111857297104039,0,0
Change_TY3M,0,0.091376091498107,0,0,0,0,0.0648968298348959,0,0,0,0.00356057041401689,0,0,0,0,0.119335637411073,0,0,0.132174453902461,0,0,0,0,0,0,0,-0.184589052476649,0,0,0,0,0,0,0,0,0,0,0,-0.237244986230848,0,0,0,0,0.0637279865297531,0,0,0,-0.065032579993961,0,0,0,0.0513949063360852,-0.158393761607643,0,0,0,-0.0486934651252995,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.629975032211972,-0.0698438483678072,0,0,-0.706042702240694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0437549494298575,0,0,0,1.71600952462324,0,0.913695867462953,0,0,0,-1.97038776898877,-4.45951114209717,0
TED,0,0,0,0,0,0,0.330140996958405,0,0,0,0,0,0.130389584819499,0,0,0,0,0,0,0,0,0,0.178025980329941,0,0,0,0,0,0.133962460698902,0,0,0,0,0,0,0,0,0,0,0.057192403284293,0,0,-0.249456481840775,0,0,-0.0700825357359805,0,0,0,0,-0.688562889986001,0.458133490174809,0,0,0,0,-0.211480764438663,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0290445869421755,-0.0634983725112945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0264364417392421,0,0,0,0,0.00216499282775644,0.0423557728561463,0,0,-0.10564795546149,0,0,0,0,0.0181532787326547,0,0,0,0.0394732223352724,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.037675093240426,0,0,-0.0200265757154182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00487151080634301,0.0379633307087057,0,0,0,0,0,0,0,0,0,0,0.0740862545174778,0,-0.00832240810724007,0,0,0,0.0935845975651134,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000555239504146385,0,0,0,0,0,0,0,0,0,0,0,-0.00219693344273855,0,0,0,0,-0.00369002157618048,0.0959856031710558,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.0286525985200112,0,0,0,0,0,0,0,0,0,0,0,0,0.0881784846772403,-0.22880458807632,0,0,0,0,0,0,0,-0.156485641857899,0,0,0,0,0,0,0,0,0,0.0228393615999641,0,0,0,0,0,0,0,0,0,0,0,-0.285781273332311,0.17160681753476,0,0,0,0,-2.0903373673496,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0147913125557767,0.0113644103302233,0,0,0,-0.319101776496813,0,0
CarbonVol_Hubei,0,0.00737900346582518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00108648235993738,0,0,0.0121277547919542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00182850700243506,0,0,0,0,0,0,0,0,0,0,0,4.10239216024673e-05,0,0,0,0,0.051752496306598,0,0
