,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600011.SH,X600019.SH,X601898.SH,X601991.SH,X600111.SH,X601600.SH,X600362.SH,X600010.SH,X600886.SH,X600795.SH,X600188.SH,X600688.SH,X600309.SH,X600583.SH,X600027.SH,X002353.SZ,X601992.SH,X000792.SZ,X601158.SH,X000898.SZ,X000883.SZ,X000629.SZ,X600315.SH,X600489.SH,X000709.SZ,X600490.SH,X000825.SZ,X600547.SH,X600352.SH,X000831.SZ,X000539.SZ,X600660.SH,X601699.SH,X000630.SZ,X000983.SZ,X600549.SH,X600307.SH,X000937.SZ,X000960.SZ,X000027.SZ,X600578.SH,X000959.SZ,X002470.SZ,X600516.SH,X600863.SH,X600157.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0.0294097654559412,0,0,0,0,0.00609145984804348,0,0,0,0,0,0,0,0,0,0,0,0.0264417822102628,0,0,0,0,0.0253556695492716,0,0.0129810122728245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0283662705547946,0,0,0,0,0,0,0,0,0
X600028.SH,0,0,0,0.176982551054827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0598855688106356,0,0.0131253270240682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129330877042977,0,0,0.0071425887364145,0.0108642233686446,0,0,0.0874791128920069,0,0,0.0457982509889251,0,0.0164863467699813,0,-0.00971634115578178,0.0129288973515555,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0.0728484561023411,0,0.00542344375867375,0,0,0,0,0,0,0.0249252002522629,0,0,0,0,0,0,0,0,0.0184192532390388,0,0,0,0,0,0,0,0,0,0,0.282926608403832,0,0.0666838041798267,0.0936390789695672,-0.0529479883347576,0,0,0,0,0,0,0.0227190183426005,0,-0.0081620287721709,0.0126726010480684,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0.0107365142690635,0,0,0,0,0,0,0,0,0,0,0.0240599941878289,0.0338739362566382,0,0,0,0,0,0.104172244865879,0,0,0,0,0,0,0,0,0,0,0,0.0423130958694459,0,0.0825972967314692,0,0,0,0,0,0,0,0.0223965126130613,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0.0317586449393708,0,0,0,0,0,0,0,0,0.0460296078529008,0,0.124093467461787,0,0,0,0,0,0,0,0,-4.02299585935688e-05,0,0,0,0,0,0.00491452416480586,0,0,0,0,0,0,0,0,0,0.0454373077092924,0,0,0,0,0,0.0266974410172873,0.0102006715792259,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0966902023025307,0,0,0,0,0.125201372139838,0,0,0,0.0302092301782562,0,0,0,0,0,0.0308295171034792,0.0276964666846404,0,0,0,0.0446727590978605,0.0556857551982038,0,0,0,0,0,0.0183109320673946,0.223395038384193,0,0,0,0.00772514604123639,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0.0219999015832517,0,0,0,0,0,0.0112503208718518,0,0,0,0,0,0,0,0,0.102428598000042,0,0,0,0,0.096298531990967,0,0,0.00428057619059642,0,0,0,0,0.0614010752035218,0,0,0.0671637086531814,0,0,0,0,0.169458774187652,0,0,0,0,0,0,0,0,0,0.00674910621847767,-0.011195170382665,0,0,0,0,0,0
X601991.SH,0,0,0,0.143581281777371,0,0.0814179219169642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00309048798181457,0,0,0,0.0577622290357359,0,0,0,0,0,0,0,0,0,0,0.228402246074846,0.00750742963646745,0,0,0.00691485659790208,0.00715604800701297,0,0.0163574017455696,-0.027832626807314,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.0227790429204795,0,0,0,0,0.0159586279230214,0,0,0,0,0,0.057299712305389,0,0,0,0,0.0163171651023317,0,0,0,0,0.025595935544205,0,0,0.0421858002553567,0,0,0.0963155386320373,0,0,0.248426931767512,0.057146497696646,0,0.0715417022406847,0,0,0,0,0,0.00986986109515214,0,0,-0.0070228637400463,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148148244907128,0,0,0,0,0,0.225656645913535,0,0,0.265275344237021,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.0999898843254162,0,0,0,0,0,0.00040821100854458,0,0.0505431016862931,0,0,0,0,0,-0.00807493816677141,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.0892010598878821,0.0785147910164246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0232524320418309,0,0,0,0.0181388288654217,0,0,0,0,0,0,0,0,0.241281419649929,0,0,0.0536972844041079,0,0.0502919311017608,0,0,0.0443530746434379,0,0,0,0,0,0,-0.00609376035238176,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.320357773149393,0,0,-0.0530283719950742,0,0,0,0,0,0,-0.107027433906833,0,0,0,0,0,0,0,0,0,-0.0499789099999489,0,0,0,0,0,0,0.0592594393914132,0,0,0,0,0,0,0,0,0,0.2404328888261,0,0.0522964657319292,0.150312740978934,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112604183421673,0,0,0,0,0,0,0.0357126384635296,0,0,0,0,0,0,0,0,0,0,0.0398553951861465,0,0,0.149134102622292,0,0,0,0,0,0,0.0759082684122982,0,0,0,0,0.0832407981434134,0,0,0,0,0.00420132210264072,0,0,0,0,0,0
