,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600011.SH,X600019.SH,X600547.SH,X601600.SH,X600585.SH,X600660.SH,X600886.SH,X600795.SH,X600362.SH,X000792.SZ,X000708.SZ,X002466.SZ,X600027.SH,X002460.SZ,X600010.SH,X600111.SH,X601699.SH,X000301.SZ,X600489.SH,X000983.SZ,X600160.SH,X600803.SH,X600426.SH,X000877.SZ,X601991.SH,X600985.SH,X000933.SZ,X000630.SZ,X000786.SZ,X000807.SZ,X601168.SH,X000408.SZ,X002128.SZ,X600176.SH,X600612.SH,X600219.SH,X000883.SZ,X600096.SH,X000932.SZ,X600348.SH,X601666.SH,X600295.SH,X000027.SZ,X002271.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.195209960630264,0.0653942310666377,0,0.10558212760594,0.118386323186602,0,0,0,0.0511137205279154,0,0,0,0,0,0,0,0,0,0,0,0,0.0510380182968189,0,0,0,0,0,0,0,0,0.0541670169247058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0343086499627107,-0.00622422198939666,0.0509819926931799,0,0,0,0,0
X601088.SH,0.0190581916659557,0,0,0,0.190337545132871,0,0.150949092194376,0,0,0,0,0,0,0,0,0,0,0,0,-0.0145326002619034,0,0,0,0,0,0.20629850541948,0,0,0,0,0,0.0453291450252236,0,0.0228513330238125,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.0654524822350096,0,0,0,1.73472347597681e-18,-0.0275164631492402,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0.033937050645792,0.0331170873675928,0,0.114322586099895,0,0,0,0,0,0,0,0,-0.0411834623267968,0,-0.143371792202192,0,0,0.0589823393705519,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149076125532853,0,0,0,0,0,0,0,0,0,0,0,0,-0.0250454526591666,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,-0.0715813527142318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0806032415298094,0.0198460675808979,-0.0434447581015162,0.244423207329287,0,0,0.0913363457750987,0,0.264524513431524,0,0,0,0,0,0,0,0,0,0,0.188142092458851,-0.0730363120376394,0,0,0,0,0,0,0,0,0,0,0.0313415304612135,-0.104916194879639,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.196560007866291,0,0,0,0,0,0,0,0,0.0157225848675975,0,0,0,0,0,0,0,0.317460849269142,0,0,0.0519774192812567,0,0,0,0,0,0,0,0,-0.0107382014576054,0,0,0,0.207146258136148,0,0,0,0,0,0,0,0.0620055560476694,0,0,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.179124336013976,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234910015424848,0,0,0,0.104808133096009,0,0,0,-0.00182424867960153,0,0,0,0,0.279961877937788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201423207192853,0,-0.0121379525509708,0.214172671778877,0,0,0,0,0
X600011.SH,0.0365095172486481,0,0,0,0,0.113834197618155,0,0,0,0,0,0,0,0.118796473647451,0,0,0,0,0.241994654876925,0,0,0,0,0,0,0,0.0143111384690065,0,0,0,0.138696142948904,0,0,0,0,0,0.0212063388017701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00223761643603135,-0.00981713666130584,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.119927841734455,0,0,0,0.00518083186851099,0,0,0,0,0.0156524100644472,0,0,0,0,0.0166652547557749,0,0,0,0,0,0.103939471375148,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0688744777060557,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,-0.100793737260846,0,0,0,0,0,0,0,0,0,0,0,0,0.0889117556468116,0,0,0,0,0,0.74957191517878,0,0,0,0,0,0,0,0.0517576196524803,0,0,0.00753755207026451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0505249504753625,0.0211187923744313,0,0,0,0,0,0,0
X601600.SH,0.0922219214851018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165403079388811,0,0,0,0,0,0,0,0.0677806815430816,-3.46944695195361e-18,0,0,0,0,0.0678155423381457,0,0,0.221923512782646,0.17971826621955,0,0,0,0.0354820965814434,0,0,0,0.0664986384885954,0,0,0,0,0,0,-0.0121540694535536,0,0.283041513807288,0,0,0,0,0
X600585.SH,0,0,0,0.00360196614445812,0,0.0149363082782374,0,0,0,0,0,0,0,0,0.102490268084597,0,0,0,0,0,0.0814814479598206,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102767441558606,0,0,0,0,0.155615947826456,0,0,0,0,0,0,0,0,0,0.0349012025435295,0,-0.0156239755438058,0,0,0,0,0,0,0
X600660.SH,0.0583240817065262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0209506832602512,-0.0322191143016256,0,0,0,0,0,0,0.132765130899966,0,0,0,0,-0.0267273310349006,0,0,-0.0797348925660606,0,0.0779440231067177,0,-0.00603753485165682,0,0,0,0,0,0,0,0,-0.104963356602697,0,0,0.0709953060218778,-0.00914006321877756,0,0,0,0,0
X600886.SH,0,0,0,0,0.141446720138224,0,0,0,0,0,0,0,0,0.297694015520929,0,0,0,0,0,0,0,0,0,0,0,0,0.0376335415842131,0,0,0,0,0,0,0,0,0,0.0614276862725114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0165907282508955,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0.103702381238839,0,0,0.0285040661955413,0,0,0.251651374438894,0,0,0,0,0,0.356462920271383,0,-0.0235512250259706,0,0,0,0,0,0.0469781752743525,0,0,0,0.00627746447646535,0,0.018512910251345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224063403196617,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0628160423006675,0,0,0,0,0,0.0291301370631096,0.130235110890219,0,0,0,0,0,0,0,0,0.282322525322034,0,0.152740026946993,0,0.075608592475593,0,0,0,0,0,0.0211579053858068,0,0,0,0,0,0,0,-0.024815118191521,0,0.0194288070684411,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0.0221824416142355,0,0,0,0,0,0,0,0.0684035143967099,0,0.32849371944231,0,0,0,0,0,0,0,0,0,0,0,0,0.0323690611867454,0,0,0,0.0729047215243279,0.0357204643356923,0,0.0485602489131368,0,0,0,0.032465663372241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0.0354502516521351,0,0,0,0,0,0,0,0,-0.0857971342245783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0940523388078192,0,0,0,0,0.0321732213860382,0,0,0.00597112215014691,0.091055775581591,0,0,0,0,0,0,0.00572289165104333,0.0332313777782619,0,0,0,0,0,0
X002466.SZ,0.0816323229544741,0,0,0.0674700718229914,-0.0499099158638405,-0.0338950989667975,0,0,-0.0496379760431984,0,0,-0.151615379990472,0,0,0,0,0,0,0,0.814205000770922,0,0.00432807670606168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0285395138050766,0.0494534243912427,0,0,0,0,0,0,0,0,0,0,0,0,0.0329121001988657,0.0173567621705174,0,0,0,0,0,0,0
X600027.SH,0,0,0,0.0376415938538254,0,0,0.341337750768308,0,0,0,0,0,0,0.444086920307055,0,0,0,0,0,0,0,-0.0138444861920017,-0.0270640910465197,0.0473962435013914,0,0,-0.144215610682309,0,0,0,0,0,0,0.21949733224862,0,0.0492899369218076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0.00310377680069775,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66136550593611,0,0,0,0,0,0,0,0,0,0,0.0262044242616588,0,0.0283815594295095,0,0,0,0,0,4.33680868994202e-19,0.0926261975631762,0,0,0,0,0,0,0,0,0.0240417060652764,0,0,0.0306610192549371,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11200668656483,0,0,0,0,0.0478630040864,0,0,0,0,0,0,0,0,0,0,0.0348194454105019,0,0,0,0,0,0,0,0,0,0,0,0.086401254582858,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,-0.022289081561035,0,0,0,0,0,0,0,0,0.480381354076572,0,0.0176649764400144,0,0,0.522399504039691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301886620858319,0,0.0944564476357491,0,0.0156430407614506,-0.0424157402330709,0,0,0,0,0,0
X601699.SH,0,0,0,-6.93889390390723e-18,0.209390264122499,0.342570799883292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0749013405957287,-0.0692412964491313,0,0,-0.0719825171077333,0,0,0,0,0,0,0.0652557629298954,0,0,-0.0600447235060367,0,0,0,0,0,0,0.305168815435127,0,0,0,0,-0.0698330713377574,0.0190702240913814,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0738552166518406,0,0.0531940585350776,0,0,0,0.0269451591444785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120053832468828,0.109113381559311,0,0,0,0,0,0,-0.0178759274746285,0,-0.0249985380267328,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.60853122885355,0.0152728307743473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167473498903151,0,0,0,0,-0.0373348478458071,0,0,0,0.037378259274651,0.110630587848856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.214630627618694,0.208487251347971,0,0,0,0,0,0,0,0,0,0,0,-0.0363127751351836,0,-0.039600914420258,0,0,0.07332826824191,0,0,0,0,0,0,0,0,0.056748505173659,0.0132499924692328,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190018459886993,0,0,0,0,0,0,0,0,0,0,0,0
X600160.SH,0,0,0,0.0975467016992628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0462161569594391,0,0,-8.67361737988404e-19,0,0,0,0,0.0861689577348271,0,0,0,0,-0.0747805542679417,-0.0236967552268429,0,0,-0.0738957141918524,0,0,0,0,0,0,0.268755823228325,0.395480564969473,0,0,0,0,0,0,0.00180645718586529,0,0,0,0,0,0,0
X600803.SH,0.0820974666472545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106449354139337,0,0.099800262109375,-0.0349403807885623,0,0,0,0,0,0,0.0346176039249065,0,0,0,0,0,0,0,0,0,0.0837175117017634,0,0,0,0,0,0,0,0.0721107145749647,0,0,0,0.034734651712763,0,0,0.00888304364304886,0.0947486464618863,0,0,0,0,0,0
X600426.SH,0,0,0.0389860642302811,0.259729939516386,0.068612972698908,0,0,0,0,0,0,0.135164609916144,0,0,0,0,0,0,0,0,0,0,0.0577144208779188,0,0,0,0,0,0,0,0,0,0,-0.0726391741640837,0,0,0,0,0,0.426976156139938,0,0,0,0,0,0,0,0,0,0,0,0.0114181437946624,0.0123137605425078,0,0,0,0,0,0
X000877.SZ,-0.127900495398231,0,0,0,0,0,0,0,-0.0734789094647804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002906961737925,0,0,0.0913451759913662,0,0,0.1577354976839,0,0,0,0,-0.0163117080943088,0,0,0,0.18527354215196,-0.200164775139152,0,0,0.141558913003834,0,0,0,0,0,2.16840434497101e-19,0,0,0.0426840234066268,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125328366837409,0.0641804626100782,0,0,0.00921865977695306,0,0,0,0,0,0,0,0,0,0,0.0685201090381304,0,0.0601416166430651,0,0,0,0,0,0,0.0979670333334345,0,0,0.244870609949329,0,0,0.0852314122824289,0,0,0.0241836865841097,0,0,0,0,0,0,0
X600985.SH,0,0.0898203787025403,0,0,0.0069420502803724,0.0997422950636512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308438885567788,-0.0239221434174885,0,0,0,0,0,0,0,0,0,0.0399707727469825,0,0,0,0,0,0,0,0,0,0.271956523746772,0,0,0,0,-0.0271640632072559,0,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0.281329884885931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236758776218266,0.322269333066313,0,0,0.0643237170893874,0,0,0,0.0801343011910804,0,0,0.161680563825128,0,0,0.0315486031833461,0,-0.0250598957906732,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0.0496115367689816,0.0385142225686929,0,0,0,0,0.393075090737132,0,0,-0.0454784843990569,1.73472347597681e-18,0,0,0,0,0,0.0222726358537884,0,0,0,0,0,0,0,0,0,0,0,0.252888321143477,0,0,0,0,0,0,-0.0183474340675586,0,0,0,0,0,0,0,0,0.0308972011222379,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0275315404856082,0,0,0,0,0,0,0,0,0,0,0,0,0.0847560656698555,0,0,0,0.0370767119159076,0,0,0,0,0,0,0,-0.155881058219406,0,0.350962213909218,0,0,0,0,0,0.0546580536172647,0,0.218136350974577,0,0,0,-0.0611918928084729,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0.431793227092497,0,0,0,0,0.0338605165043976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243497540254204,0,0,0,0,0,0,0,0,0.295183201344015,0,0,0,0,0,0,0,0,0,0.0204318611093962,0,0,0,0,0,0,0
X601168.SH,0,0,0.144235324202821,0,0.130846251451467,0.000500927882147777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101542987486789,0,0,0,0,0,0,0,0,0.639096064701016,0,0,0,0.115150419782009,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0160168784419895,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54053021868707,0,0,0.28684190685902,0,0,0,0,0,0,0.0257494533717864,0,0.1275156412982,0,0,0,0,0,0.214246424031797,0,0,0.0132506082075514,0.169042800376321,0,0,0,0,0,0,0.0468195523629349,0,0,0,-0.325353052301942,0,0,0,0,0.0337085480037378,0,0,0,0,0,0
X002128.SZ,0,0,0,0,0.0934423000434657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0804703512310686,0,0,0,0,0,0,0,0,0,0.0740452796374271,0,0,0.0242047655811569,0.178367441329181,0,0,0,0,0,0.0158525470360652,0,0,0,0.0332689232105767,0.0493753869271885,0,0,0,0.0019856382458674,0.00801138267851752,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213776760043927,0,0.0864859855127364,0.104998284476584,0,0,0,0,0,0.110983622487983,0,0,0,0,0,0.112592039490114,0.0760050383757058,0,0,0,0,0.0256840215061541,0,0,0,0,0,0,0,0,0.219865276016593,0,0,0,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0.124722222067536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231099490793953,0.0306056900608725,0,0,0,0,0,0,0,0,0,0,0.167256625083961,0,0,0.207666561444852,0,0.103774251525439,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,-0.0460952540246624,0,0,0,0,0,0,0,0,0,0,0,0,0.033324014650509,0.172914797741338,0,0,0,0,0.0674882581451829,0,0,0,0,0,0.0561591769467031,0,0,0.125284102001006,0,0.221471732107595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.013426977060493,0,0,0,0,0,0
X000883.SZ,0,0,0,0,-0.063520550952642,-0.0468277343070426,0,0,0,0,0,0,0,0,0,0,0,0.0234065001802696,0,0,0,0.00616100044848194,0,0,0,0,0,0,0,0,0.0436991075167518,0,0,0.0899529501969082,0,0.102109942336437,0.0348979894474534,0,0.298568580540769,0.032830179665264,0.00665431936149531,0,0,0.198964760858633,0.00939049452932621,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163838082003003,0,0,0,0,0.10273478409728,0,0,0,0,0,0.188959833191,0,0,0,0.0872460428823416,0.0680850557069137,0,0.192635507622834,0,0,0,0,0.0234332122462079,0,0,0,0,0,0,0.0238483046057541,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0.0519315323440944,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0190644559391649,0,0.197501312831262,0.160734135185813,0,0,0.0864807953891851,0,0,0,0,0,0,0.0418534588676605,0,0,0,0.0114495901387453,0,0,0.119445927605053,0,0,0,0.124393957788335,0,0,0,0,0.0513064353155503,-0.0908483865754776,0,0,0,0,0
X600348.SH,0,0,0,-0.0721962780882652,0.195425373683818,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263263660076451,0.230920645819225,0,0,0.12026048270092,0.00236081425994548,0,0,0,0,0.0954523096773955,0,0,0.0404062790601691,0,0,0,0,0,0.0971062031557422,0,0,0,0.054481217234365,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601666.SH,0,0,0,0,0,0,0,0,-0.0543474116333799,0,0,0,0,0,0,0,0,-0.0280053947971298,0,0,0,0,0.192182626006345,0,0,0.0984787726306447,0,0,0,0,0,0.347712950644101,0,0,0,0.00327645523775032,0,0,0,0,0,0,0,0,0,0.319128693411018,0,0,0,0,0,-0.0367037652158821,0,0,0,0,0,0,0
X600295.SH,0,0.070722638952855,0,0,0,0,0,0,0.0237606177553051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067217533857751,0,0,0,0,0,0.260767376604608,0,0,0,0.0764335003293149,0,0.00936399165850836,0,0,0,0,0.0606028491796164,0.0839257293479584,0,0,0,0,0,0,-0.00349849860504844,0,0,0,0,0,0,0
