,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601992.SH,X601898.SH,X600688.SH,X300072.SZ,X600547.SH,X601600.SH,X600795.SH,X601991.SH,X600309.SH,X600660.SH,X600188.SH,X600362.SH,X000709.SZ,X600886.SH,X600027.SH,X600157.SH,X002466.SZ,X600339.SH,X600111.SH,X000959.SZ,X600489.SH,X000898.SZ,X600008.SH,X601158.SH,X600299.SH,X002460.SZ,X600352.SH,X600219.SH,X000408.SZ,X000883.SZ,X600160.SH,X600578.SH,X000630.SZ,X000792.SZ,X000723.SZ,X600583.SH,X600176.SH,X000539.SZ,X000027.SZ,X000401.SZ,X000786.SZ,X600021.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0.0478412911520638,0,0,0,0.0293825265018628,0,0,0,0,0.133664173467326,0,-0.0109240897242726,-0.0217866459811731,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0314491056254238,0,0,-0.0404921139768702,0,0,0,0,0,0,0,0,0,0.0600721855985761,0,0,0,-0.0181556375803061,0,0,0,-0.0119298451625213,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.0387665537101942,0,0.042135394547145,0.0745017261954918,0,0,0,0,0.0226207155621352,0,0.0113998546854541,0,0,0,0,0,0,0,0,0,-0.0496907427148763,0.0441888197166905,0.0102943167311195,0,0,-0.0344375214864646,0,0,0,0,0,0,0,0,0,0.0128975513862869,0,0,0,0,0,0,0,-0.00686099122763379,0.00623474576711412,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0.127432387969313,0,0,0,0,0,0,0,0,0,0.0377091780117973,0,0.0876665019374124,0,0,0,0.010852191989341,0,0,-0.0332367450555919,0.13264040843912,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.044136641045258,0,0,0,-0.00927747145607985,-0.00263139856409065,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015802605688173,-0.058688237671197,0.0717167312510799,0.41524384434653,0,0,0,0,0,0,0,0,0,0.0774262390204298,0,0,0,0,0,0,0,-0.0275663166620639,0,0,0,0.00167112893821704,-0.0205253718097517,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.017410713902156,0,0.300472937984988,0,0,0.139592851985718,0,0,0,0,0.165590250997547,0,0,-0.0339591343257908,0,0,0,0,0,0,0,0,0,0,0,-0.0620280236288503,0,0,0.0479845920598845,0,0,0.0404901680803679,-0.00938099093306994,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0140938743631276,-0.0410692844655735,0,0,0.0999405816277964,0,0,0,0,0.0921792536094923,0,0,0,-0.0555808670179242,0.152652604791998,-0.0676642358700333,0,0,0,0,0,0,0,-0.0433302238564364,0,0,0,-0.118139897796968,0,0,0,0,0.072206221143252,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0653234795047313,0,0,0,0,0,0,0,0,0,0,0,0,0.0943639145117654,0,0,0.144070787950672,0.0507056183532293,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.119514061696817,0,0,0,0.0407944100239129,0.0765504330030175,0,0,0,0.0109831202146603,0.0123899984471053,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,-0.0213872437621211,0,0,0,0,0,0,0,0,0.574149400245754,0,0,0,-0.0749401329169033,0,0,0,0,0,0.192796243231355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44820834034089,0,0,0,0,0.0574814173874501,0,0,0,0,0,0
X601898.SH,0,0,0.167624123334087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121975636911677,0.0780575545971536,0,0,0,0,0.1121979251253,0.0451548254312033,0,0,0,0,0.00821109186115461,0,0,0.0048957918888443,0,0,0.0083944124166081,0,0,0,0,0,0,0.184769860984324,0,0,0,0,0,0,0,0,0.00755724227599814,0,0,0,0,0,0
X600688.SH,0,0.444598893725687,0,0,0.0980480249045065,0,0,0.0231815175793052,0,0,0,0,0,0,0,0.0175135636124163,0,0,0.0276490880368051,0,0,0,0.184102546615871,0,0,0,0,0,0,0,0,0,-0.0494077410968467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0305748843158772,0,0,-0.0071558951530617,0.00263215642051489,0,0,0,0,0,0
