,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X600585.SH,X600660.SH,X600547.SH,X601600.SH,X600886.SH,X000792.SZ,X600795.SH,X002466.SZ,X002460.SZ,X000708.SZ,X601699.SH,X600362.SH,X600111.SH,X000301.SZ,X600010.SH,X600027.SH,X000983.SZ,X600803.SH,X000877.SZ,X600489.SH,X600426.SH,X600160.SH,X601991.SH,X000408.SZ,X000630.SZ,X000786.SZ,X600985.SH,X000933.SZ,X000807.SZ,X601168.SH,X002271.SZ,X000932.SZ,X600612.SH,X600176.SH,X002128.SZ,X600219.SH,X600348.SH,X600096.SH,X600995.SH,X000027.SZ,X300037.SZ,X000883.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.128266858621643,0,0.0364102122601396,0.105687995268063,0,0,0.151604542533763,0,0,0,0.0999931857694847,0,0,0,-0.0152210907293548,0,0,0.163464280506269,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0217256762259486,0,0,-0.0110178108262935,0.0286599176851401,0.107741901333717,0,0,0,0,0
X601088.SH,0.000155924941004933,0,0,0,0.153905825683519,0.0606399615235415,0,0.0443284877018551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00764962046886788,0.0887729987971153,0,0,0,0,0,0,0,0,0,0.224902580183907,0,0,0.035267046204048,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.027723378992082,0.030903993378793,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0.0918712778027649,0,0,0,-0.0702650732545853,0.0150171944568908,0,0,0,0,0,-0.0594579913214018,0,0,0,0,0,0,0.0175063051049819,0,0,0,0.0849454543098027,0,0,0,0,0,0,0,0,0,0.0798313291573265,0,0.0824877107645436,0,0,0,0,0,0,0,0,0,0,0,0,0.0060622489328761,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.081718774722921,0,0,0,0,0,0,0.275180926858735,0.151828079793542,0,0,0,0.105674254723713,0,0,0,0,0.00899598845986265,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00727701793326373,0,0,0,0,0,0
X600188.SH,0,0.0506801872282876,0,0,0,0.214158644033129,0,0,0,0,0,0,0,0,0.0180652050221905,0,-0.0351647950117931,0,0.140138227522708,0,0,0,0,0,0.11682611559181,0,0.0619459018928738,0,0,0.0231247177302235,0.0867796912843717,0,0,0,0,0,0,0.00277600066614677,0,0,0,0,0,0,0.175320750903704,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601898.SH,0.015413296388377,0.203859500193677,0.053973765319855,0,0.202464648169063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239738999473955,0.266035485343307,0,0,0,0,-0.0465633432015035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0220975961423135,0,0.0343823033297479,0,0,0,0,0
X600019.SH,0,0,0,0,0,0.146110186645957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0528675518169712,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0.121895836991954,0,0.0141911386551817,0,0,0,0,0,0,-0.00848275215372633,0,0,0,0,4.33680868994202e-19,-0.0030003858110102,0,0,0,0,0,0
X600011.SH,0,0,0,0,0.0871258112031417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307422758928105,0,0,0,0,0,0,0.00842641036320321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,-0.00470088812655498,0,0,0,0,0,0
X600585.SH,0,0.0266915576580079,0,0.10150711757638,0.005629003679945,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.0484932074720569,0,0,0,0,0,0.0760821545098034,0,0,0,0,0,0.0840342878143825,0.055076595608322,0,0,0,0.0297458103481315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00124476594179222,0.00688694475837408,0,0,0,0,0,0
X600660.SH,0.223610987157395,0,0,0,0,-0.116229620190616,0,0,0,0,0,0,0.13510639767009,0,0,-0.0538548687273782,0,0,-0.0673464156912142,0,0,0,0,0.0256714060977878,0,0,0,0,0,0,0,0,0,0,0,0,-0.0877830219815149,-0.0576039950351111,-0.0083581600704559,0,-0.013123432779072,0,0,0,0,0,0.169428983129803,0,0.0697142455258393,0,0,0,0.0343627144113835,0.124167641243392,0,0,0,0,0
