,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X601600.SH,X600886.SH,X600585.SH,X600547.SH,X600660.SH,X600795.SH,X000792.SZ,X600362.SH,X000708.SZ,X600027.SH,X600489.SH,X002460.SZ,X600010.SH,X600111.SH,X601699.SH,X600160.SH,X000983.SZ,X600426.SH,X002466.SZ,X600803.SH,X000301.SZ,X601991.SH,X000786.SZ,X000807.SZ,X600985.SH,X000933.SZ,X002128.SZ,X000630.SZ,X000877.SZ,X600176.SH,X600219.SH,X601168.SH,X000408.SZ,X000883.SZ,X600348.SH,X600612.SH,X002271.SZ,X600096.SH,X002353.SZ,X000932.SZ,X000027.SZ,X600995.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.509113207281663,0,0,0,0,0.0793941157829257,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,-0.06357806228137,0,0,0,0,0,0,0,0,0,0,0,0.10154198966226,0,0.0632558149231957,0,0,0,-0.00422575250356049,0,0.0518551178170768,0,0,0,0,0,0,0,0,0,0,0,-0.0786330417901535,0,0,0,0,0,0,0
X601088.SH,0.227663693518532,0,0,0,0.0544042762073965,0,0,0,0,0,0,0.00357176551472173,0,0,0,0,0,0,0,0,0,0,0.120534853806786,0.0119882897021402,0.121242217938765,0,0,0,0,0,0,0,0,0,0,0,0,-0.0735510093264863,0,0,0,0,0,0,0,0.00793972725169243,0,0,0,0,0,0,0,0,0,0,0.0951225611011297,0,0
X600028.SH,0.427140051505423,0,0,0,0,0,0,0,0,0,0,0,0.0241721701164612,0,0,0,0.0479640744903202,0,0.0345189043273793,-0.0747476864132631,-0.0302972491614992,0,0,0,0,0,0,0,0,0,-0.0674281476241273,0.0270412700180002,0,0,0,0,0,0,0,0.0231599582722296,0,0,0,0,-0.045833111058674,0,0,0,0.0800997829583315,0,0,0,-0.00508731759756246,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255631149482977,0,0,0.0359599667090522,0.0390805289566243,0,0,0,0,0,0.0426332314250836,0,0,0,0,0,0,0,0,0.132284425385123,0.0143255102561743,0,0,0,0,0,-0.0187746760767296,0.0848277383997644,0,-0.035447272712458,0,0,0,0,-0.0245078749048292,0,0,0,0,0.0138984764963458,0,0
X600188.SH,0,0,0,0,0,0.0265380867962131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23078693408317,0,0,0,0,0,0,0,-0.233852596929785,0,0.280121984511556,0.0107745545251076,4.33680868994202e-19,0,0,0,0,0,0,0,0.0132486630965287,0,0,0,0,0,0,0,0,0,-0.0174961175552957,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.0362473726417927,0,0,0.0285125667598513,0,0,0,0,0,0,0,0.00218973602393408,0,0,0,0,0,0,0.177692056461669,0,0,0,0,0,0,0,0,0,0.415453589149654,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18233889404466,0,0,0,0,0.0273809503516625,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0.0256474552999352,0,0,0,0,0,0,0.0509260104031443,0,0,0,0,0,0,0,0,0,0,0.105463250069378,0,0,0,0,0.0360463061210447,0,0,0,0,0,0,0.0878508605084334,0,0,-6.93889390390723e-18,0,0,0,0,0.160207684673295,0,0,-0.0346394227254261,0.00571554017117801,0,0,0,0,0,0,0
X600011.SH,0.0176530930879187,0,0,0,0,0,0,0,0,0,0,0,0,0.429976410615739,0,0,0,0.32119917768453,0,0,0,0,0,0,0,0,0,0,0,0,-0.0146908243474233,0,0,0,0.0467216080977148,0,0,0,0,0,-0.0392092658860144,0,-0.0256264464717403,0,0,0,0,0,0,0,0,0,0.0444515085456512,-0.0527861262718926,0,0,-0.0625433456302917,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0779335830219214,0,0,0,0,0.194116679031623,0,0,0,0,0,0,0.122202603774831,0,0,0,0.161420730817323,0,0,0,0.147249607623076,0,0.266744074019959,0,0,0,0.0207305750531084,0,0.202427378706305,0,0,0,0.0882810143378556,0,0,0,0.0519943680648736,0,0,0,0,0,0.04639213376862,0,0,0.0155373897291645,0,0
X600886.SH,0,0,0,0,0,0.0162053207686131,0,0,0,0,0,0,0,0.234587146700685,0,0,0,0.00317125094216253,0,0,0,0,0,0,0,0,-0.0142662583253749,0,0,0,0,0,0,0,0,0,0,0,0,0.000154310189121693,0,0,0,0,-0.0896977573802457,0,0,0,0,0,-0.121715049309082,0,0,0,0,0,-0.0644324044819069,0,0
X600585.SH,0,0.06517212324782,0,0.0420689648944105,0,0,0,0,4.33680868994202e-19,0,0,0.0344607834688219,0,0,0,0,0,0,0,0,0.0599921909892082,0,0,0,0,0,0,0,0,0,0.210322274000701,0,0,0,0,0,0,0.0132792920188361,0,-0.0108417925051583,0,0,0,0,0.0960114973355287,0.125345814311759,0,0.0207426930340484,0,0,0,0,-0.0333478238082281,0,0,0,0.041568658668138,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.788614748794318,0,0,0,0,0,0,0,0.0235933152160677,0,0,0,0,0,0,0.12499104436343,-0.0508530958345186,0,0,0,0,0,0,0,0,0,-0.0201557921094739,0,0,0,0,0,0,-0.0569996237224548,0.0755823647833642,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0195669586092919,-0.0288500363158547,-0.0681764294327965,0.0696298969597408,0,0.0669629516154033,0,0,0,0,0,0,0,0,0.0959448447243089,0,0,0.0935734452086294,0,0,0,0,0,-0.0168036007888581,-0.103171893498346,0,0,0,0,0,0,0.0143758862839833,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.384718969814502,0,0,0,0,0,0,0,0,0,0.338982454781312,0,0,-0.047675998916781,0,0,0,0,0,0,0,0,0.0169670595019985,0,0,0,0.00639731674469881,0,0,0,-0.01020830602001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0212761788364533,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0.024211905469725,0,0,0,0,0,0.0402440911698332,0,0.274411607087766,0,0,0,0,0,0,0.0371705535009864,0,0,0,0,0,0,0,0,0,0.0220607523305027,0,0,0.0629308369694519,0.107917234220441,0,0,0,0,0,0,0,0,0,-0.0631545624889248,0,0.0297805066733327,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0.24778871721036,0,0,0,0,0,0,0.00832795697638932,0,0,0,0,0,0,0,0,0,0,0,0,0.146305164999677,0,0,0.063033447153008,0.257645633595447,0,0,0,0.162482708272839,0.124625145301116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
