,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600010.SH,X601898.SH,X601991.SH,X600660.SH,X600547.SH,X601600.SH,X600688.SH,X600886.SH,X600188.SH,X600795.SH,X600362.SH,X600027.SH,X000898.SZ,X601992.SH,X600111.SH,X600176.SH,X600516.SH,X002466.SZ,X600299.SH,X000709.SZ,X000629.SZ,X002460.SZ,X600808.SH,X600352.SH,X600219.SH,X300072.SZ,X000825.SZ,X600801.SH,X601158.SH,X002110.SZ,X000553.SZ,X600489.SH,X600339.SH,X000786.SZ,X000883.SZ,X600583.SH,X601699.SH,X000301.SZ,X000932.SZ,X000630.SZ,X600426.SH,X000792.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601600.SH,0,0,0,0.163836386708973,0,0.00270580110911599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0429802138564339,0,0,0,0,0,0,0,0,0,0.0545530783042063,0,0,0,0,0.0138688334545292,0,0,0.14684605271246,0,0.0585051784237307,0,0,0,0,0,0,-0.0549471159708856,0,0,0,0,0,0
X600688.SH,0.173503290284947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15690752956304,0,0,0,0,0,0,0,0,0.0425929355843534,0.00776851329867729,0,0,0,0.0210339971645473,0,0,0,0,0,0,0,0,0,0.0721550530183966,0,0,0,0,0,0,0,0.119924483176681,0,0.041074728738619,0.00747574140349859,0,0,0,0,0,0,0
X600886.SH,0,0.0129513119778164,0,0,0,0.234072713087163,0,0,0,0,0.0853284908822269,0,0,0,0,0,0,0,0.033388801141696,0.119625716453584,0,0,0.107157921877579,0,0,-0.0158999367724047,0,-0.0122744216490104,0,0,0,0,0,0.047139825799208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00445809802812247,0,0,0,0,0,0,0
X600188.SH,0,0,0.436805408486812,0.134977199678666,0,0,0.0191847624087576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139486109436628,0,0,0,0.259920628121868,0,0,-0.00512052492507562,0,0,0,0,0,0,0
X600795.SH,0,0,0,0.00833522077747781,0.00613661879911405,0.0360840827809671,0,0,0,0,0,0,0,0,0,0,0,0,0.0186707129660467,0,0,0,0,0.305685654609026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00171028013106943,-0.0546590394830225,0,0,0,0,0,0
X600362.SH,0.0515538836198895,0,0,0.108279858283185,0.0439835748595817,0,0.0172364849861773,0,0,0,0,0,0.00182609826249666,0,0,8.67361737988404e-19,0,0,0,0.0297188930184625,0,0,0,0.129089097419074,0.0619336994517632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151981697090616,0,0,0,0,0,-0.0762007580635656,0,0,0,0,0,0
X600027.SH,0,0,8.67361737988404e-19,0,0.0813070852857531,0.583413873709869,0,0,0,0,0,0.0902706658680997,0,0,0,0,0,0,0,0.101641919124517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104412330912962,0,0,0,0,0,0,0,0,0.048331233240008,0,0,0,0,0,0,-0.00520248045921212,-0.0357138658335299,0,0,0,0,0.000203757757490463,0
X000898.SZ,0,0,0,0,0.501178909550666,0,0.0132522551992137,0,0,0,0,0,0,0,0,0,0,0,0.0168614981635209,0,0,0,0,0,0,0,0,-0.0468980774816436,0,0.34688491115544,0,0,0,0,0,0,0,0,0,0,0.0133952524479761,0,0,0,0,0,0,0.107000801748643,0,-0.144300156537943,0,0,0,0,0,0,0,0
X601992.SH,0,0,0,0.00980336451037143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17846628551592,0,0.336173476721717,0,0.0643817728354365,0,0,0,0,0,0,0,0.0554382414574325,0.0652225593632179,0,0,0,0,0,0,0,0.0670882754958732,0,0,0,0,0,0.0161700640142776,0.0815055220575551,-0.0193570559962041,-0.000874107347598156,0,0,0,0,0,0
X600111.SH,0.0210836548262672,0,0,0,0,0.00477307972743815,0,0,0,0,0,0,0.336941794751706,0,0,0,0,0,0,0,0.074130368049415,0,0,0,0,0,0,0,0,0,0.0660781549589133,0,0,0.059888320829647,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.00896572612317787,0,0.00294109086852766,0,0,-0.00169083251935102,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,-0.0166858865857329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0269045753727252,0,0,0,0.135394973272476,0.0297172588208108,0.202889802197036,0,0,0.240966684561319,0,0,0.0725041096134643,0,0,0,0,0,0,0.171716121366009,0,0,0,-0.046710890621062,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0.0343350730571653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.396280544081362,0,0.0837627538856066,0,0,0,0,0,0,0.0320937481687788,0,0,0,0,0,0,0.095753032628029,0,0,0,0,0,0,0,0.0517400944678403,0,-0.00498068274392991,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.0400956370785268,0.0517723978555306,0,0,0,0,0.0325922938311326,0,0.0781788931849482,0,0,0,0,0,0,0,0,0,0,0.160382140876736,0,0,0,0,0.674639018080072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0232669151014645,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0.0434763793287034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0267287258726959,0,0.280421925278703,0,0.110238838482016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0975296532342354,0,0,0,-0.122871811874302,0,0,0,-0.137262284331518,0,0
X000709.SZ,0,0,0,0,0.0968613611176466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157088500013281,0,0.0624879674006483,0,0.0525525177269322,0,0,0,0,0,0.0761639335387822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190019709036487,0,0,-0.00645038613774724,0,0,0,0,0,0
X000629.SZ,0,0,0,0.0743718663607907,0,0,-0.563857345778011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126874110468572,0,0,0,0.367992550910639,0,0,0,0,0.243983758139244,-0.398195152944197,0,0,0,-0.105482308472963,0.48688078386241,0,0,0,0,-0.046068858793792,0,0,0.0546121351086534,0,0,0,0,0,0
X002460.SZ,0,0.104979097517829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.825910374177754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0845365468003782,-0.0365058375512397,0,-0.172156354510832,0,-0.262892647370543,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.572399157072958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279948136410042,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0038407468298654,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118811688898589,0.171702933976902,0.096417390671411,0,0,0,0,0,0,0,0,0,0,0.00944792048876883,0,0,0,0.298972550704571,0,0,0,0,0,0,0,0,0,-0.0197289282102227,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0.00487467514853525,0.114341223893928,0.0641438610279675,0,0,0,0,0.10188854110894,0,0,0,0,0,0,0,0,0,0,0,0.0478561471490648,0,0.0561394718509719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110292464378496,0,0,0,0,0,0.00121714855125822,0,0,-0.0231812661360659,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.135636028830177,0,0,0.220832334120429,0,0,0.154968507949276,0,0.195428850448025,0.0231727491958084,0,0,0,0,0,0.0924084863939852,0,0,0,0,0.0958575468692957,0,0,0,0,0,0,0,0,0,-0.628487455514925,-0.135901944023503,0,0,0.121341051437928,0,-0.438162542507754,0,0
X000825.SZ,0,0,0,0,0,0.0256253926844827,0.062042792727972,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238674982669049,0,0,0,0,0.122441107641988,0,0.0048512956627041,0,0,0,0,0.070141447138599,0,0,0,0,0,0,0,0,0,0,0.177968551223876,0,0,0,0,0,0,-0.0313908535071289,0,0,0,0,0,0,0
X600801.SH,0,0,0,0.409244164243193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227479428473803,0.159917701183499,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185486337699194,0.259230747725742,0.120821439052179,0,0,0,0,0,0,0,0,0.0389225689292647,0,0,0.00555796492766472,0.00850698388868687,0,0,0,0,0,0
X601158.SH,0,0.0826864216726666,0,0.0250252977005729,0,-8.67361737988404e-19,0,0,0,0,0,0,0.157218990972886,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0.0269466110606876,0,0,0,0,0,0,0,0,0.0385394813129884,0,0,0,0,0,0.0300920524270668,0,0,0,0,0,0.026596645595767,0,0,0.0949141559556906,0,0,-0.0122521350473896,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0269473204531734,0,0,0,0,0,0,0,0.0609376397476823,0,0.043751064351607,0,0,0,0,0.0669062435423487,0,0,0,0,0,0,0,0,0,0,0.635098175873362,0,0.0295100668859004,0.108086134860807,0,0.00431721045521087,0,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0.131837526978007,0,0,0,0,0,0,0,0,0,0,0,0,0.258781744136245,0.488003443704225,0,0.0247310258053965,0,0,0,0,0,0,0,0,0.0332554479426295,0,0,0,0,0.0694359295275919,0,0,0,0,0,0.00145589059619325,0,0.146633922125732,-0.0472976236197107,-0.121595981012904,0,-0.162704533921837,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,-0.0292968673043061,0,0,0,0,0.850496299493348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0331151766310276,0,0,0,0,0,0,0.0289351514477992,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0.0187726087729531,0,0,0,0,0,0.00634914449143368,-0.0417934473858463,0,0,0,0,-0.0252276895018839,0
X600339.SH,0.102562150416844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0563724051917813,0,0,0,0,0.0384015178464787,0,0,0,0,0,0,0,0,0,0.648075277424259,0,0.275975149851464,0,0,0,0,0,-0.00416170398189599,-0.0259703469628054,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264968938631403,0,0.0399184809420923,0,0.113019740298929,0,0,0.248445607124578,0,0,0,0,0,0,0,0,0,0.298232261920418,0,0,-0.0489502206660644,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0.104885189105648,0,-0.00619321274852191,0,0.0801560749370835,0,0,0,0,0,0,0,0.0721383674120835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0298777238578278,0,0,0,0,0.011901374149185,0,0,0.0646274126636835,0,0.0192818619472595,0,0,0.0451127042959565,0.0867170158757802,0,-0.00661396242053569,-0.0506439254865409,0,0,0,0,0,0
X600583.SH,0.420406559151893,0,0,0,0,0.00369421804724977,0,0,0,0,0.213516005231376,0,0,0,0,0,0,0,0,0,0,0,0,0.0641786020006026,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.403168381090397,0,0,0,0,0,0,0,0,0,0,-0.0153939762056931,-0.0171060883943745,0,0,0,0,-0.0482779366532043,0
X601699.SH,0,0,0.137814362815533,0.10293724043147,0,0,0,0,0,0,0,0,0.0268677976992877,0,0,0.104109597881385,0,0,0,0.0371552332602459,0,0,0,0,0,0,0,0.131742094105297,0,0,0,0,0.102956210902741,0.012959633607894,0,0,0.0593896291869971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0242229343729156,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0596570951602048,0,0,0.0744543863679071,0,0,0,0.255234029508861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0552790485005942,0,0,0,0,0.129843127365552,0,0,0,0,0,0,0,0,0.113032778459309,0,0,-0.0155733676997392,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072109138929704,0,0,0,0.00536678498671598,0,0,0,0,0,0,0,0,0,0.129544492915961,0,0,0,0,0,0,0.605277428067224,0,0,0,0,0,0,0,0,0,0,0.10777588939313,0,0,-0.0294393514721137,-4.33680868994202e-19,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0.0275165920880908,0,0.0814602176945771,0,0,0,0,0,0,0,0.220181475598401,0,0,0,0.0837195686870623,0,0.140722981654642,0.00585396592106068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0551928751281606,0,0,0.0207718524855494,0.0209588558416231,0,-0.0130559903556845,-4.33680868994202e-19,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0.293569043866882,0,0,0,0,0,0,0,0,0.0953997067354512,0,0,0,0,0,0,0.0992482357204199,0,0,0,0,0,0,0.265229320395964,0,0,0.14666111699405,0,0,0,0,0,0,0,0.153999690702552,0,0,0,0,0,0,0,0,0,0.018137710067399,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214034262823196,0,0,0,0,0,0,0,0,0,0,0,0.350380212520798,0,0,0,0,0.164412795287523,0,0,0,0,0,0,0,0,0,0,0,0,-0.0419746613303035,-0.012817916324133,0,0,0,0,0,0
Change_TY3M,0,0,-0.117240318130364,0,0,0,0,0,0,0,0,0,0,0.0435150362911248,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0902256022984617,0,0,0.111691931345813,0,0,0,0,-0.15360208920804,0,0,0,0,0,0,0,0,0,0,0,0,-0.156709569481393,0,0,0,0,-0.0109839458970969,-0.155318114572174,0,0,0,0,0,0
Slope,0,0,0.033771982182101,0,0.244138607422416,0,0,0,0,0,0,0.191194498122851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0971855831012704,0,0,0,0,-0.0940980866802936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.144911327847086,0,0,0.75624984607458,0,0,0,-4.06727366726636,0,0
TED,0,0.0244231625198996,0,0,0,0.147469190026521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.121660565573297,0,0,-0.0239983481473202,0,0,0,0,0.0612408241182665,0,0,0,0,-0.0879470831717254,0,0,0,0,0,0,0,0,0,0,-0.602368741867399,0.348358225897942,0,0,-0.185638495127997,0,0.201091751938556,0,0
RealEstate_excess,0,0,0,0,0,0,-0.0333313285440844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307220733304737,0.0593145378754444,0,0,0,0.0224220086974543,0,0,0,0,0,0.00954226375865698,0,0.142600520028577,0,-0.0560965534923784,-0.0334430098828197,0.0877000971168035,0,0,-0.215404758637851,0,0,-0.0115557236898914,0,0,0,0,0,-0.0724807968887206,0
MKreturn,0,0,0,0,0,0,0,-0.165041017888323,0,0,0,0,0,0,0,-0.0880860955510406,0,0,0,0,0,0,0,0,0,0,-0.129369658231636,-0.0767552435152208,0,0,0,0,0.0405469301104794,-0.0375757496968718,0,0,0,0,-0.165040098136297,0.0819425678913373,0.112853792114118,0,0,-0.10250590709311,0,0,0,0,0,0,-2.16840434497101e-19,-0.0558593408578635,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.58189568690572e-05,0,0,0,0.0327564484604419,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0.00662018279836412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0120177074741679,0,0,0,0,-0.0254706801100187,0.0274318646417913,0,0,0,0,0,0.0238413439925308,0,0,0,0,0,0,0,0,0,0,-0.161075128578464,0.145118280583521,0,0,0,0,0.315986178304712,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250556151920047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0146114031584608,0,0,0,0,0.691978872705637,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35525271560688e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00704347060949952,0.000200158090816468,0,0,0,0,0.0616019847202923,0
