,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X600011.SH,X002460.SZ,X002271.SZ,X600660.SH,X600886.SH,X600801.SH,X601898.SH,X600010.SH,X601600.SH,X600362.SH,X600188.SH,X600352.SH,X600489.SH,X600688.SH,X601991.SH,X000786.SZ,X600795.SH,X600027.SH,X600111.SH,X600176.SH,X601992.SH,X002466.SZ,X600299.SH,X600126.SH,X600426.SH,X002353.SZ,X002075.SZ,X000723.SZ,X600315.SH,X600529.SH,X601158.SH,X600486.SH,X600219.SH,X600516.SH,X002080.SZ,X600612.SH,X000898.SZ,X000401.SZ,X000932.SZ,X000883.SZ,X002409.SZ,X000553.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11576795582355,0,0,0,0,0,0.0383893790372858,0,0,0,0,0,0,0,0.0687954552670839,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0.00184663002373048,-0.0115916447212263,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0.0109576261858288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0801773013487877,0,0,0,0,0.0768140727827834,0,0.121724416665068,0,0,0,0,0,0.0469672295604705,0,0,0,-0.000916674820445131,0,0,0,0.0236949197492949,0,0,0,0,0,0,0,0,0,0.0017065958632462,-0.00318873363103949,0,0,0,0,0,0
X601088.SH,0,0,0,0.160551555855246,0,0,0,0,0.220871546861653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0327474952041465,0,0.117601143732582,0,0,0,0.0118802166502055,0,-4.33680868994202e-19,-0.032320039982616,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00775508877338641,0,-0.00467618781780659,0.00884789141652751,-0.00555645316257032,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0.0428374572822478,0.0317848661519954,0,0,0.449157253773901,0,0,0,0,0,0,0,0,0,0.00888767259485597,0,0,0,0,0,0.0191238975838468,0,0.0206982762335665,0,0,0,0,0,0.0864051554809316,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0105349097830787,0.00822212868444538,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0.0748432337465102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170647591805427,0,0.0794858364949742,0,0,0.188801463203877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196049139473323,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0.0301303924749789,0,0,0,0,0,0,0,0,0,0,0.391702281054993,0,0,0,0,0,0,0,0,0.095622716203206,0,0,0,0,0.0535657153470792,0,0,0,0,0,0,-0.0745372715219929,0,0.147285636215113,0,0,0,0,-0.109196088873921,0,0,0.00259984114085878,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.17861122918652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10304590492573,0,0.0937821981256556,0,0,0,0.0159176085229642,0,0.0017488114199071,0,0,0,0.0171397264589987,-0.00892814596977528,0,0,0,0,0.0237106840326649,0,0,0,0,0,0,0,0,0,0,0,0.00812279062101968,-0.0130643393629902,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0.191380016297705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215961301365962,0,-0.00374429603894678,0,0.135337212539999,0,0.0327781889593507,0,0,0,0.0718041202143005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0212678163570527,-0.0131230688600685,-0.00407719456839232,0,0,0,0,0,0
X600011.SH,0,0,0.284123251069197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0.230820700884026,0,0,0,0,0.140268071650874,-0.0263458368348983,0,0,0,0,0.00921552304175194,0.0593355207393475,0,0,0,0,0,0,0,0,0,0,0.0235225012644263,0,-0.00684250733914884,0.00330589619970324,-0.0111761202816221,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0.0275034676987216,0,0,0,0,0,0,0.397478160994445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167642602350001,0,0,0,-8.67361737988404e-19,0,0,0.0294547252005375,0.181889307619258,0,0,0,0,0.0870815471026599,0,0,0,0,0,0.119757348790733,0,0,-0.00226593106288718,-0.0145724213690774,0,0,0,0,0,0
X002271.SZ,0,0,0,0.0774451629188182,0,0,0,0.0264090401690338,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0817202847319365,0,0,0,0,0,0.0301948703916125,0,0.0375413684486773,0,0,0,0,0,0.222196984351587,0,0.0687267044272755,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,-0.00710659906905494,-9.29271794012422e-05,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0.0313777536354366,0,0,0,0,0,0,0,0,0,0,0,0.106776709674839,0,0,0,0,0,0,0,0.00560422007866422,0,-8.67361737988404e-19,0,0.178079817629886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0521191699897552,0,0,0.0317212467760998,-0.0303142506418526,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.041678540600963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0711841958886619,0,0,0,0.012121260315047,0,-0.00923638251555082,0,0,0.00905955683570513,0,0,0.0272242240176471,0,0,0,0,0,0,0,0,0,0,-0.0732412933701356,0,0,0.00864527365100779,-0.0217476779300877,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0,0,0,0,0.0149449701497296,0.045235453298018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104376334700634,0,0,0,0.0585277454654449,0.022899362613682,0.0390763388849544,0,0,0,0,0,0,0,0,0,0,0,0.361269620359339,0,0,0,0,0,0.00992968943511903,0.00220852149858177,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0.0332840294387568,0,0,0,0,0,0,0,0,0,0,0,0.0611079305642348,0,0,0,0,0,0,0,0.0757438862848918,0,0,0,0.0250220625551494,0.0339856184368653,0,0.0677823414221776,0,0,0.0465578778133823,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00658844702849701,0,0.00381309311557361,-0.00194080138843237,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.0293210925170159,0,0,0,0,0,0,0,0,0,0,0,0.0312683355352049,0,0,0,0,0,0,0,0.0858439735679901,0.0305131140671724,0,0,0.0623868165822073,0,0,0,0.0143470530918362,0.0393577084927136,0,0,0,0,0,0,0.00833558715867177,0,0,0,0,0,0,0,0,0,-0.0127868757176512,-0.0069805329038083,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049839073114995,0,0,0,0.0215906058185037,0,0.0868620491496526,0,0,0,0,0,0.142731641141803,0,0,0,0,0,0,0,0,0,-0.00660835482033529,-0.00227607992810677,0,0,0,0,0,0
X600362.SH,0,0,0.130884862713167,0.0732357735227609,0,0.0177619756304826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0530959387121048,0,0,0,0,0,0.0674091412185361,0,0.0463542159295504,0,0.0822158647995033,-0.0136322733587561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00615824686525861,-0.000162771160931703,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156807021878366,0,0,0,0,0,0,0.0378357925090586,0.0416979049963135,0,4.33680868994202e-19,0.156142123059639,0,0.091161263540026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00301623285871735,0.00771332627134601,-0.00677016458179348,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0.121818470479621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0915278684646064,0,0,0,0.0533241842825019,0,0,0,0.0175339217712064,0,0,0,0,0,0,0,0.0437433869759501,0,0,0,0,0,0.0207112056283194,-0.000828249991741441,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0.614747477801015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125576593581473,0.00318239600419957,0,0,0,0,0,0,0,0,0.0293679202346993,0.0279736876148461,0,0,0,0.0331248574277937,0,0,0,0,0.146114520942785,0,0,0,0,0,0,0,0.0348480169811083,0,-0.0052208552820688,0.00120944701099148,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149531724675936,0,0,0.161549103504987,0.0459788740771973,0,0,0,0,0,0.0627840511399269,0,0,0.150079236997285,0,0,0,0,0,-0.0633932944565208,0.0577969310853817,0,0.0491737949439503,-0.0509346923557534,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112666136697022,0.059421391954574,0,0,0,0,0,0,0,0.0813840981482989,0,0,0,0.018335507649532,0,0.0123507816212774,0,0,0,0.0274289719609353,0,0,0,0,0,0,0,0,0,0,0,-0.00412896280713468,-0.0016747017533512,0,0,0,0,0,0
