,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600011.SH,X601600.SH,X600309.SH,X601898.SH,X601992.SH,X600688.SH,X600795.SH,X600111.SH,X601991.SH,X600362.SH,X002466.SZ,X600188.SH,X600547.SH,X600660.SH,X300072.SZ,X600516.SH,X600886.SH,X002460.SZ,X000709.SZ,X000898.SZ,X600157.SH,X600027.SH,X600339.SH,X000959.SZ,X600489.SH,X600808.SH,X600549.SH,X600219.SH,X600352.SH,X002092.SZ,X000553.SZ,X601158.SH,X600008.SH,X000630.SZ,X000983.SZ,X000723.SZ,X000883.SZ,X600299.SH,X000792.SZ,X002271.SZ,X601699.SH,X600176.SH,X600578.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601992.SH,0,0,0,0,0,0,0,-0.0173674443672047,-0.0143562045195631,0,0,0,0,0.0364899102105106,0,0,-0.128131940206289,0,0,0,0,0,0,0,0.109763064899567,0.27234796811227,0,0,0,0,0,0.0164865355468522,0,0,0,-0.115280643630253,0,0,0.635807346361239,0,0,0,0,0,0,0,0,0,0,0,0,-0.0046627635862001,0,0,0,0,0,0
X600688.SH,0,0.00879301932585692,0,0,0.156321346987957,0,0,0,0.0557826755245788,0,0,0,0,0,0,0.0348144832636608,0,0,-0.0710982569571266,0,-0.0538276628588595,-0.0304724905866397,0,-0.0531332255322485,0,0.0625408484842979,0,0,0,0,0,0,0,0.105984616690404,0,0,-0.0190705182624735,0,0,0,0,0,0,0,0,0.0483326576427442,0,0,0,0,-0.0153115731818477,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244813096660782,0,0,0,0,0,0.124477179383846,0,0,0,0,0,0,0,0,0,0,0.260317973257154,0,0,0,0,0,0,0,0.0129960973324223,0,0,0,0,0,0,0,0,0,-0.038247947408229,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.062777278278215,0.0504144153393534,0,0,0,0,0,0,-0.00312984189899827,0,-0.072454716030922,0,0,0,0,0,1.0842021724855e-19,0.075714447350786,0,0,0.10444659903036,0,0.0583072392442886,0,0.1019135630612,0,0,0,0,0.11217805783212,0,0.0125973327478396,0,0,0,0,0,0,0,-0.0409336972148625,0,0,0,0.0141593560804949,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.278227408052956,0,0,0,0.104942780756351,0,0,0,0.263395286428855,0,0,0,0,0,0,0,0.0346302545198662,0,0,0,0,0,0,0,0,0,0,0.0477632738740901,0,0,0.116745686098312,0.0626065562488907,0,0,0,0,0,0.0315914855153629,0,0,0,-0.0159789029592777,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00570929190552467,0,0.457613105107078,0,0,0,0,0,0,0,0,0.0482835554991258,0,0,0,0,0,0,0,0.0100983058986038,0,0,0,0.0376902219198703,0,0,0,0,0,-0.015557147254115,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.0335321321381908,0,0,0,0,0,0,0,0.0982737757421811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0837089086886031,0,0,0,0,0,0,0,0,0.265481928553132,0,0,0,0,0,0.270974584584291,0,0,0,-0.0161981580847271,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,-0.0313333009742921,0,0,0,0,0,0.0102380427738821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.655822082048322,0,0,0,0,0,-0.0539043435671679,0,0.0134887870457064,0,0,0,0,0,0,0,0,0,0,0,-0.0020398867761718,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.0123979444552916,0,0,0.0548007021858453,0.0930412844612369,0,0,0,0,-0.0811548116239023,0.0309546444411351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298575317498192,0.0641914062081041,0,0,0,0.0101229292341595,-0.00236068911240166,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229293010906149,0,0,0,0,0,0,0,-0.159412312178622,0,0.0600389559688994,-0.0463254767499898,0,0,0,0.229550394756086,-0.386603123251119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0266177178025185,0.113991955465263,0,0,0,0,-0.0286072210777532,0.147825037491578,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,-0.327179291448837,0,0,0,0,0.193008947944411,0,0,0,0,0,0,0,0,0.261219600279486,0,0,0,0,0,0,0,0,0,0,0,0.170193199974848,0,0,0,0,0,-0.0244440582801786,-0.0137823858100848,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.0126202569389228,0,0.156923997543533,0,0,0,0,0,0,0,0,0,0,0.00526099893981232,0.0270232003181151,0.0890340640167395,0.0159192024164016,-0.00341129365112519,0,0,0,-0.0881539434586265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176975512008617,0,0,0,0,-0.00350187631301434,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246261072696034,0,0,0.655570414768323,0,0,0,0,0,0,0,0,-0.07504695474798,0,0,0,0,0,0,0,0,0,0,0.0503040261796141,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00629781271462307,0.0269074514301371,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0656632462811272,0,0,0,0,0,0,0,0.039213497100166,0,0,0,0,0,0,0,0.0866202970653215,0,0.15461808098516,0.0726739690569925,0,0,0.12807936544549,0.0896884541701904,0,0.164754619549708,0,0.137009835129582,0,0,0,0.00564898356402478,0,0,0,0,0,0,0.00479959132052135,0,0,0,0,0,0
X000898.SZ,0,0,0,0.129086819320787,0,0,0,0.122307818045213,0,0,0,0,0,0,0,0.0475728981293261,0,0.0232804076187245,0,0,0,0.00491153465268321,0,0,0,0,0,0,0,0,0,0.466059854478507,0.00957567427654737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0201591149981094,-0.00605030983293839,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0.016856260810364,0,0,0.00758539402673393,0,0,0.0700173984633711,0,0,0,0,0,0,0,0,0,0,0.021781940899183,0,0,0,0,0,0,0.1433358696438,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0.0831938351730282,0,0,0,0,0,-0.00881902871785075,0.0345920349384408,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0.0376100497757179,0,0,0,0,0,0,0,0,0,0,-0.0173323090160669,0,0,0.0110483833746478,0.0533436019286919,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.0586397078128991,0.0439023589994188,0.00761843555753469,0,0,0,0,0,0.0134729010377236,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0788407357803773,0,0.0431098189429851,0,0,0,0,0,0,0,0.0852816349249892,0.033638452103864,0,0,0,0,0,0.158285659046045,0,0,0,0,0,0,0,0,0,0,0,0.021946632413499,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0293791580174207,0,0.05211651856812,0,0,0,0,0,0.215354927849464,0,0,0,0.0395846224320832,0,0,0,0,0,0,0,0.0225301477709313,0.20767575032833,0,0,0.234030542421116,0,0,-0.00316910377144007,0.0442318734992566,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.0774915362678242,0,0,0,0,0,0,0,0.232161552068917,0,0,0,0,0,0.0371179659415375,0,0,0,0.0142226136193905,0,0,0.014429222896588,0,0,0,0,0,0,0,0,0.00621155084424334,0,0,0,0,0,0.0934784903088833,0,0,0,-0.0167415348256023,0.01144507192963,0,0,0,0,0,0
X600808.SH,0,0,0,0.26795086468563,0,0,0,0.115965311931697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150838279783834,0,0,0,0.0394937932507792,0,0,0.106603748606966,0,0,0.196782755430934,0,0,0,0,0.0261823346848335,0,0,0,0,0,0,0,0,0,-0.0182799414475724,0.0320847326751368,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0.305448210842105,0.100703881145848,0,0,0,0,0.359736297097711,0,0,0.0182940325196745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0834152216602828,0,0,0,0,0.0963077307570789,0,0,0,0,0,0,0.0911511391281202,0,0,-0.0185131154480671,0.0118291254639975,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0.406496035200225,0,0,0,0,0,0.0448771565346398,0,0.053199250665208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00830505808992888,0,0,0,0.027156207202026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0205666411267961,0.00851446305386386,0,0,0,0,0,0
X600352.SH,0,0,0,0.0322472862898936,0,0,0,0,0,0,0,0,0,0.0347153078595016,0,0.169559370014502,-0.00692556761270181,0,0,0,0,-0.0236017602362053,0,0,0.061532790664621,0.0075794230669271,0,0,0,0,0,0,0,0,0,0,0.0949064128389255,0,0,0,0,0,0,0,0,0.00414770224619693,0,0,0,0,-0.0210387910981642,0,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0,0,0,0.152235628977555,0,0,0,0,0,0,0,0,0,0,0,0,0.239358209295661,0,0,0.132172518406218,0,0,0,0,0.168700587923507,0,0,0.0627516817644671,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253877512957689,0,0,0,-0.0251302615336377,0.00941157648609106,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,-0.0431035501008888,0,0,0,0,0.0853734500333956,0,0,-0.0187348033700274,0,0,-0.0517174133783025,0,0,0,0,0.0947778109324871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0489502595567078,0,0.436732622180014,0,0,0,0.0929664510324833,0,0,-0.0178116238586878,0.0344399714450342,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108342113349922,0,0,0,0,0,0.0135003585341131,0.043708348321429,0,0,0,0,0.0609503401070149,0,0.0430462808959492,0,0,0,0,0.0766062464659297,0,0.103356487598005,0,0,0,0,0.00109962260365694,0.000611832593678435,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,0,0,0,0,0.469630806896368,0,0,0,0,0,0.218063863497537,0,0,0,0,0,0,0,0,0,0,0,0.0343523032134257,0,0,0.0521993929474555,0,0,0,0,0,0,0,0,0,0,0,0.209254654593792,0.0347972596181274,0,0,0,0,0,-0.013739036579307,0.0191864841078997,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162557036032535,0,0.446333775782028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159614615370265,0.0644321440100223,0,0,0,0,0,0,0,0,0,0,0,0.00863049937487876,0,0,0,0,0,-0.00326248238511245,0.00568758391276538,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107523661624854,0,0.0555788623848458,0,0,0,0.0523596829601146,0,0,0.261979183935292,0,0,0,0.13753534368862,0,0,0.225311193332867,0.100859651341802,0,0,0,0.00175722409227799,0,0,0,0,0,0,0,0,0,0.2783236248155,0,0,0,-0.00314957481556705,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.160712193900965,0,0,0,0,0.0979176480956369,0,0,0,0,0,0,0,0,0,0.0989464650901238,0,0.118580619899126,0,0,0,0,6.93889390390723e-18,0,0,0,0,-0.0205426367106306,0.0228529843656265,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044025922707194,0,0,0,0,0,0,0.00359033811130779,0,0,0,0,0,0,0,0,0,0.0149268242004595,0,0,0,0.0137081285896058,-4.33680868994202e-19,0,0,0,0,0,0,0.216677969369022,0,0,0,0,0,0,-0.00564310251782615,0.000670404268886616,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0436374437820109,0,0,0,0,0,0,0,-0.0792296549010734,0,0,0,0,0,0,0,0,0.0255699863929817,0,0,0,0,0,0.0807703526078314,0,0.116879050180054,0,0,0,0,0,0.148983630560565,0.083012819458207,0,0,0,0,-0.00897916896858811,0.0196425802696315,0.0925347096814879,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194824816084562,0,0,0.330460869166477,0,0,0,0.0556940867607961,0,0,0,0.232277623254377,0,0.213198265314906,0,0,0.14289261730004,0,0,0,0,0,0,0,0,0.00405889493012657,0,0,0,0,0.173854325002693,0,0,0,0,0,0,-0.00565996182528858,0.0076300438126237,0,0,0,0,0,0
X002271.SZ,0,0,0,0,1.73472347597681e-18,0,-0.0888425253233142,0,0.130346423837654,0,-0.126938292762044,0.137875932987434,0,0,0,0,0,0,0,0.0750506108001441,0,-0.0756732700549806,0,0,0,0,0,0,0,0.0910502574011954,0,0,0,0,-0.0415651059725622,0,0,0,0,0,-0.179097402173464,0,0,0,0,0,0,0.366252877347585,0,0,-0.00587678137398512,-0.037244525603716,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00748612811104371,0.405314602773345,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18058310626416,0,0,0,0.0602596960187092,0,0,-0.0199045582001548,0,0.280460062344472,0,0,0,0,0,0,0,0,0,-0.008713163572277,-0.00610282063238694,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0.0249195976556623,0,0,0,0,0,0,0,0,0,0,0,0,0.00295570123259724,0,0,0,0,0,0.0742017543092696,0,0,0.143049285797208,0,0,0,0.0842361962133221,0,0.00696679825528298,0,0,0,0,0,0,0.0489395989752644,-0.0253993682961859,0,0,0,0.00505468572658993,0.00417980608078119,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0.0147832650689067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171059993868793,0,0,0.0657256370455415,0.0217686626602862,0,0,0,0,0,0,0.0186448012741501,0,0,0,0,0,0,0,0,0.0277405555021388,0,0,0,0,-0.00399417170155213,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,-0.180739372749302,0,0,0,0,0,0,0,0.0684801955053857,0,0,0,0,-0.119425580204644,0,0,0,0,0,0,0.0305037316416173,0,0,-0.0264645213108083,0,0,-0.0656560872457201,0,0,0,0,0,0,0,0,0,0.0916124688639391,0.13701203777889,0,0,0,0,0.00570554810754776,-0.0668896630847496,0,0,0,0,0,0
Slope,0,0,0,0,0.267009729794339,0,0.426612480644426,0,0,0,0,0,0,0,0,0,-0.418571713413875,0,0,0,0,0.519999132787881,0.301552400339072,0,0,-0.683314873367059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.74085329768239,0,0,0,13.7126458696695,0,0
TED,0,0,0,0,0,0,0,0,0.0130911580594335,0,0,0,0,-0.204880681756628,0,0,0,0,0,0,0.622912602647503,0,0,-0.460286821900986,0,0,0,0,0,0,0,0.508276603019125,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0.0279075021269745,0,0,0,0.135844522105546,0,0,0,0,-2.72274592682427,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0.0320821275579306,0,0,0,0,0,-0.0475448815010693,0,0,0,0.0160363714524831,-0.0810220997403665,0,0,0,0,0,0,0,-0.0321629523986133,0,-0.0205350084743765,0,0,0,-0.00281127816117802,0,0,0,0,-0.0986534944183402,0,0,0,0,0.362852616511511,0,0,0,0.0129082385979959,-0.00185629624788762,0.00977703941263872,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0.0118877357575961,8.2460102156281e-05,0,0,0,0,0,0,0,0,0,0,0,0,-0.0989164435968737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0622761358065126,0,0,0,0,0,0.0211300962346756,0,0,0,0,0,0.00326494288332124,0,0.0224120406107951,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000526509245008074,0,0,0,0,8.57609676506049e-05,0,0,0,0,0,0,0,0,0,0.000988983744293787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00101823829287416,0.000889983127723906,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,-0.135495806528584,0,0.033405961289142,0,0,0,0,0,0,0,0,0,0,0,0.121433865142847,0,0,0.0408593856630248,0,0,0,0,0.0974762841128441,0,0,0,0.043000786317251,0,0,0,-0.103481435126008,0,0,0,0,0,0,0,0,0,0,-0.0109503836088642,0,0,0.0317055294345212,-0.0702025617097951,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000733096546970292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00175261576631537,0,0,0,-0.0138510651732832,0,0,0.00290851757757096,0,0,0,0,0,0,0.0170418643702256,-0.00506442042283459,0,0,0,0.158377222554598,0,0
CarbonVol_Hubei,0,0,0,0,-0.0112431591606594,0,0,0,0,0,-0.00400358189525766,0,0,0,0,0,0,0.00209148319870011,0,0,0,0,0,0,-0.00917823423998344,0,0,0,0.00624404621190384,0,0,0,0,0,0,0,0,0,0,0,0,0.0027838739397073,0,0,-0.00572084967978137,0.00988351285649268,0,0,0,0.0184691888198962,-0.002288136906909,0.011587360597523,0,0,0,0,0,0
