,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X601600.SH,X600585.SH,X600547.SH,X600660.SH,X600886.SH,X600795.SH,X000792.SZ,X002466.SZ,X600362.SH,X000708.SZ,X002460.SZ,X600010.SH,X600111.SH,X600027.SH,X000301.SZ,X601699.SH,X600803.SH,X000877.SZ,X600160.SH,X000983.SZ,X600489.SH,X600426.SH,X601991.SH,X000630.SZ,X000786.SZ,X000408.SZ,X000807.SZ,X000933.SZ,X601168.SH,X600985.SH,X002271.SZ,X600176.SH,X600219.SH,X600612.SH,X000932.SZ,X002128.SZ,X600096.SH,X600348.SH,X000027.SZ,X000883.SZ,X600995.SH,X002353.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0924602987311902,0.203664415699391,0,0,0.101810151359954,0,0.0256659971599098,0.125082161562628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0855326063912563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0338740233712524,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00492746261528999,0.0813714341949101,0,0,0,0,0
X601088.SH,0.0198148371267527,0,0,0,0.138425843053321,8.67361737988404e-19,0,0.142872606414028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0440869356112432,0,0,0,0,0,0,0,0.0266207519493606,0.0273095908322462,0.322160881042766,0,-0.0796207336380081,0,0,0,0,0,0,0,0,0,0,0,-0.00964001686598905,0,0,0,0,0,0,0
X600028.SH,0,0.00439304085013305,0,0,0,0.068456671231092,0,0.0892644287092123,0.000556818053974909,0,0,0,0,0,0,-0.0739199019181044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153703138753839,0,0,0,0,0,0.0692988077260822,0,0,0,0,0,0,0,0,-0.00331961995172188,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1630174664978,0,0,0.136181692412121,0,0,0.0105660395003905,0,0,0,0,0.0165880015909777,0.161609603055954,0.13120739655295,0,-0.0762808828935884,0,0,0,0,0,0,0,0.0311837168453675,0,-0.0135459313947645,-0.0439643145889883,0,0,0,0,0,0
X600188.SH,0,0.186100367524541,0,0,0,0.0720242265115303,0,0,0,0,0,0,0,0.0718878290683938,0,0,0,0,0,0,0,0,0,0.095082239568647,0,0,0.0180539610401039,0.126613155194289,0,0,0,0,0,0,0,0,0.0299572047213131,0,0,0,0,0,0,0,0,0.121519540371835,0,0,0,0,0,-0.0120470839103352,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.141720906450822,0,0,0.111271322958225,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,-0.0661102092711041,0,0,0.250496423103181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319289672031447,-0.00406106101421243,0,0,0,0,0,0,0,0,0,0,0,0.198456973396177,-0.00425293732912375,0,0.211487288106501,0,0,0,0,0
X600019.SH,0,0,0,0,0.134611023199628,0,0,0,0,0,0,0,0,0.114326634424174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121488169245687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00344040705059211,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0.0210962758144963,0.169409821517738,0,0,0,0,0,0,0,0.0711902477474355,0,0,0,0,0,0,0,0.248661114360232,0,0,0,0,0,0,0,0,0.188394296413981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00515198962885722,-0.0107136515330414,0,0,0,0,0,0
X601600.SH,0.259824747229618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0283472716624348,0,0,0.135229177450167,0,0,0.313308784900327,0,0.038695840615169,0,0,0,0,0,0,0,0,0,0,0,0.0804867092248433,0,0,-0.0113382142559596,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.0160596686853255,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0821659151420409,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0.214001418323846,0,0,0,0,0.0486021135823529,0,0,0,0,0,0,-0.0492835572221112,0.0352951978975943,0,0,0,0,0,0
