,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X601898.SH,X600688.SH,X600188.SH,X600795.SH,X601600.SH,X600547.SH,X300072.SZ,X601991.SH,X600157.SH,X600027.SH,X600362.SH,X601992.SH,X600111.SH,X600309.SH,X600886.SH,X600660.SH,X600489.SH,X600623.SH,X002466.SZ,X600299.SH,X002075.SZ,X000792.SZ,X601158.SH,X000723.SZ,X000408.SZ,X000709.SZ,X000898.SZ,X600583.SH,X000983.SZ,X000883.SZ,X600352.SH,X600549.SH,X000539.SZ,X000959.SZ,X600176.SH,X000027.SZ,X600021.SH,X002470.SZ,X000630.SZ,X600758.SH,X601699.SH,X000012.SZ,X600160.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0.029216294445622,0,0.0394729743135806,0,0,0,0,0.00164355743421465,0,0,0,0.0630677608554094,0,0,0.00402631545602328,0,0,0,0,0.00491947979884019,0,0,0,0,0,0,0.0626470043119553,0,0,0,0,0,0.0284734672351444,0,0,0,0,0,0.00181278259241262,0,0.00762742126097813,0.006598191520242,0,0.0285438051680119,0,0,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0.114562160057585,0.112485599805366,0,0.024012572491733,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,-0.0146996878515222,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00803638664055084,0,0,0,0,0,0.00174812596071815,-0.0127692549733218,0,0,0,0,0.0427599058710374,0,0.0289157458357263,0,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.116070335207256,-3.46944695195361e-18,0,0,0,0.0202718138771325,0,0,0,0,0,0.0550639226592236,0,0.00989480860141763,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0728765931616883,0,0,0,0,0,0,0,0,0,0,0.0771012660457826,0,0,0,0,0.0353269931095313,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0.108233793550775,0,0,-0.00460018091687078,0.0904445089726974,0,0,0,0,0,0,0,0.146088375800705,0,0,-0.0127548330876337,0,-0.168158974092482,-0.0105291765738215,0,0,0,0,0,0,0,0,0,0.249372760171517,0,0,-0.0395886418594114,-0.14558949888983,0,0,0,0,0,0,0,0,0,0.0369197814883321,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.0228684165400854,0,0,0,0.0122778179882264,0,0,0,0,0,0.0628986744785705,0,0,0,0,0,0,0,0,0.203503291732347,0,0,0,0,0,0,0.100011377020865,0,0,0.0171301605330834,0,0,0,0,0,0,0,-4.33680868994202e-19,0.0165035573228561,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0.221093326024719,0,0,0,0.0693131870075346,0,0,0,0,0.0898386794107418,0,0,0,0.218552159735944,0,0,0,0,-0.0909809201253407,0,0,0,0,0,0,0,0,0,0,0,0,-0.0231636970299354,0,0,0,0,0,0.0228196366885703,-0.0563884013555603,-0.0660588260390141,0.109375230562728,0,0.000585862044952164,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0.00215025295768799,0,0,0,0,0,0,0,0,0,0,0,0.0747545046455111,0,0,0,0,0,0,0,0,0,0,0.0813410194366613,0,0,0,0,0,0,0,0,0,0,0.00790358362161391,0.355706287547706,0,0,0,0,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0.123063009620071,0,0,0,0,0,0,0,0,0,0,0,0,0.0227625137058875,0,0,0,0,0,0,0,0,0.0296483171745498,0,0,0.22139602119751,0,0.0953655429412255,0,0,0,0.0243399403970827,0,0,2.16840434497101e-19,0,0.0566288381626972,0.136921772751065,0,0,0.0356708340935673,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0535685442355628,0,0,0,0,0,0.13356791742563,0,0,0,0,0,0,0,0.10209455117257,0,0,0,0,0,0,0,0.629471249623093,0,0,0.0480266415582867,0,0,0,0,0,0,0,0,0,0.0662067600843494,0,0,0.0280936667696875,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0.0105374252851564,0,0,0,0.0173964840630631,0,0,0,0.0909260528051182,0,0,0,0.103963861549177,0,0,-0.00659046583824024,0,0,0,0.0652346555332286,0,0,0,0,0,0,0.0126748254662554,0,0.0467968735381405,0,0,0,0.0395646617501741,0,0,0,0,-0.0157810763595924,0,0,0,0,0,0,0,0,0,0,0,0
