,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X002271.SZ,X002460.SZ,X000708.SZ,X600660.SH,X601898.SH,X600547.SH,X600362.SH,X000786.SZ,X600111.SH,X000301.SZ,X600010.SH,X601600.SH,X600886.SH,X600188.SH,X600176.SH,X600011.SH,X600426.SH,X002466.SZ,X000932.SZ,X601991.SH,X600801.SH,X600803.SH,X000027.SZ,X600352.SH,X000898.SZ,X600219.SH,X600795.SH,X600489.SH,X600688.SH,X600157.SH,X600486.SH,X002080.SZ,X000723.SZ,X000807.SZ,X600516.SH,X600027.SH,X000825.SZ,X000883.SZ,X300037.SZ,X601168.SH,X600299.SH,X002353.SZ,X600315.SH,X601992.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.271775528357508,0,0,0,0.0103365649219841,0,0,0,0,0,0,0.00800213751418097,0,0,0.0159860149135188,0.0177135010471657,0.073224403640647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0472956717499138,0,0,0,-0.00106293916702895,4.33680868994202e-19,0,0,0,-0.00679677698153118,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.0599764973045837,0,0,0,0,0,0,0,0.0476977399758944,0.00748969163912477,0,0,0,0,0.106289674152369,0,0,-0.0794949105630256,0,0,0,0,0.115959322460663,0,0,0,0,0,0,0,0,0.0493908129668895,0,0,0,0,0,0,0,0,0,0,0,0,-0.0218828410755786,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.0789871623309286,0,0,0,0,0,0,0,0,0,0,0,0.12721095729695,0,0,0,0.0365144467433071,0,0,0,-0.0465326286594905,0,0,0,0,0,0,0,0,0,0,0,0.0922550941263997,0,0,0,0.0305979699002888,0,0,0,0,0,0,0,0.0142457264723837,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0.165398681366084,0,0,0,0,0.0659339699359056,0.0972439244234651,0,0,0,0,0,0,0,0,0,0.0360394312204931,0,0,0,0,0,0,0,0.0940331825678365,0,0,0,0,0.15687590594714,0,0,0,0,0,0,-0.0240860968065365,0,0,0,0,0,0,0,0,-0.045516895864116,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0.0461073283749255,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242797720786465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0155298399736177,0,0,0,0,-0.0245727884908161,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178704177785123,0,0,0,0,0.128729447536793,0,0,0,0,0.283832190172058,0,0,0.0510476731583149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246591395724616,0,0,0,0,0,0,0,0,0,0.00475463581584113,0,0,0,-0.0101347605892035,0,0
X002271.SZ,0,0,0,0,0,-0.176406840082142,0,0.0598964304140577,0,0.135402136775378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00200699650576216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0381360544305334,-0.0146225507600952,0,0,0,-0.0704365943905837,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0.27602357072237,0,0,0.0964399740675829,0,0.112599976513036,0,0,0,0,0,0,0,0,0.175305898181632,0.10484794785856,0,0,0,0,0.104187136225849,0,0,0,0,0,0,0.284508871220204,0,0,0,0,0,0,0,0,0.128729240888624,0,0,0,0,0,0,0.00251729516693865,0,0,0,-0.00880819571278129,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,-0.0980124075279376,0,0,0,0.224626470596675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224386966527908,-0.365523285916679,0,0,0,0,0,0,0.0789940889566108,0,0,0,0,0,0,0,0.131743174797222,0,0,0,0,0.0833306296144192,-0.154904522775007,0,0,0,-0.0474891530145034,0,0
X600660.SH,0,0,0,0,0,0,0.0398545489212631,0.126888371285951,0,0,-0.0749251160848076,0,0,0.0617478145209743,-0.0265672451649377,0.0740508905069523,0,0,0,0,0,0,0,0,0,0,0,0.000836230903707831,0,0,0,0,0,0,0,0,0.366843948483729,0.145648004150245,-0.0413050733111021,0,0,0,0,0,0.0610738803108502,0,0,0,0,0,0,0,-0.0242344327858896,0,0,0,-0.0417045944259272,0,0
