,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601600.SH,X600547.SH,X601898.SH,X600352.SH,X601991.SH,X600660.SH,X600688.SH,X600362.SH,X600886.SH,X600188.SH,X600795.SH,X601992.SH,X600516.SH,X000723.SZ,X600027.SH,X600111.SH,X002466.SZ,X000898.SZ,X600176.SH,X002460.SZ,X600801.SH,X000709.SZ,X000786.SZ,X600299.SH,X600219.SH,X000990.SZ,X002271.SZ,X000629.SZ,X600808.SH,X000553.SZ,X600489.SH,X000825.SZ,X002110.SZ,X601158.SH,X600157.SH,X600583.SH,X000630.SZ,X000883.SZ,X600985.SH,X600339.SH,X600426.SH,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0.032430404425528,0,0,0,0,0,0,0,0,0,0.127300815140725,0,0,0,0,0,0,0,0.0489343266660554,0,0,0.00139939134579013,0,0,0,0.0497955249742522,0,0,0,0,0,0,0,0,0,0,0,0.00801357031123251,0,0,0,0.0685896566154547,0.0316883335973101,0,0,0,-0.00607791867112985,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.0413996805739941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0550028192804932,8.67361737988404e-19,0,0.0572283946042477,-0.0249267648238841,0,0,0.23908766865756,0,0,0.114032219129662,0,0,0,0,0,0,0,0,0.0433499909162848,0.0132263799865812,0,0,0,0.0210287509133323,0.0163193439395932,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.0145461618624398,0,0,0,0,0,-0.000322949131784403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0785649329389024,0,0,0,0,0,0,0.0545387572029532,0.0876056102384199,0,0,0,0,0,0,0,0.0833103997894899,0,0,0,0,0,0.192427307781279,0,0,0,-0.0162590360104702,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.0216079595649401,0,0,0,0,0,-0.0125912730312577,0,0,0,0,0,0,0,0,0,0,0,-0.00638495175291136,0,0,0,0,0.521370073282084,0,0,0,0,0,0,0,0,0,0,0,0.0796799480552051,0,0.00320989428587876,0,0,0,0,0,-1.73472347597681e-18,0,0,-0.0145866352503181,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0.0266593345768779,0.057123394792657,0,0,0,0,0,0,0,0,0,0,0.0630112229718772,0,0,0,0.116176522281591,0.00868580423434729,0,0.0654320815815212,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192936192134518,0,0.02958109520097,0,0,0,0,0,0.0259890114821389,0,0,-0.00153153644086831,0,0,0,0,0,0,0
X600309.SH,0,0,0,0.366351486144049,0,0,0,0,0,0,0,0.0970398695591862,0,0,0,0,0,0,0,0,0.113311679342616,0.0673446122664297,0,0,0,0,0,0,0,0,0.08154906297977,0,0,0.0246150410800142,0,0,0,0,0,0,0.00368628124564185,0,0.0213278127710366,0,-0.0159839404366508,0,0,0,0.185399002982936,0,0,-0.0199816701880102,0.0177874772991034,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.450297742891285,0,-0.105740815578513,0.0812214257655791,0.511026137403966,0,0,0,0,0,0,0,0.0334243933041175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00207120677802119,0.0390141531870462,0,0,0,-0.0225764869315333,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0508488494071231,0,0,0,0.0789860745500412,0.0451475118127994,0,0,0.344060976830992,0,0,0,0,0,0,0,0,0.277102701232437,-0.0573334581305072,0,0.143790920199729,0,0,0,0,0,0,0.0120291101363722,0,0,0,0,0,0,0,0,0.00841785390162972,-8.67361737988404e-19,0,0,0,2.16840434497101e-19,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150497570124926,0,0,0,0,-2.16840434497101e-19,0.00136826995572594,0,0.0465617217927507,0.0354287088339465,0,0,0.074127724149457,0,0,0,0,0.362523108948259,0,0,0,0,0.0455784112258101,0,0,0,0,0.00859427313418324,0,0,0,0,0,0.201021801437931,0,0,-0.00684964478309697,-0.0247780105110548,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0146706334576711,0,0,-0.0895385997397605,0,0,0,0,0,0,0,0.0622219399797849,0,0,0,0,0,0,0.878655840695047,0,0,0,0.0101292002027654,0,0,0,-0.00509184322045677,0,0,0,-0.0761430530909528,-0.00718814972715203,0,0,0,0,0.0123435895376865,0,0
