,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600011.SH,X600019.SH,X600010.SH,X601898.SH,X601991.SH,X600795.SH,X601600.SH,X600188.SH,X600886.SH,X600362.SH,X600111.SH,X600027.SH,X600688.SH,X600583.SH,X601992.SH,X600309.SH,X600352.SH,X000792.SZ,X601158.SH,X000709.SZ,X000898.SZ,X600157.SH,X600660.SH,X600547.SH,X600008.SH,X600489.SH,X002353.SZ,X000539.SZ,X000027.SZ,X000629.SZ,X600021.SH,X600808.SH,X000831.SZ,X000630.SZ,X000825.SZ,X600549.SH,X600219.SH,X600578.SH,X002470.SZ,X600307.SH,X600315.SH,X000060.SZ,X601699.SH,X002075.SZ,X600098.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601600.SH,0,0,0,0,0,0,0,0.378513482496645,0,0.119037861525037,0,0,0.08308083150169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434161472182785,0,0,0.0104460905584065,0,0.18428461527172,0,0,0,0,0,0,0.0156023411630779,0,0,0,0,0,0,0,0,0,0,0.0123492705045962,0,0,0,0,0,0
X600188.SH,0,0,0.160992625643703,0,0,0,0.117158544226032,0.0771349024002471,0,0,0.0930214311525967,0,0.156809618146075,0,0.105229718062403,0,0,0,0,0,0,0.0837703906739989,0,0,0,0,0,0.0208524999295297,0,0,0,0,0,0,0,0,0,0.150711819259594,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.0570879958155096,0,0,0,0,0,0
X600886.SH,0.0907584396155951,0,0.250574243657027,0,0,0,0,0,0.348197855060582,0.0537837038335237,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0781412440012425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0348168547778578,0,0,0,0,0,0,0,0.0298092325938852,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0.207558751086548,0.0979179028033277,0,0,0,0.065286022340975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0858366373193634,0,0.0161557066932767,0,0.0709241186701145,0,0,0,0.057827895221457,0,0,0,0,0,0,0,0,0,0.00885038705909797,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0.0156437865876548,0,0,0,0.274785418256358,0,0.0248915204479781,0,0,0,0.0468963828851661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00771859588467232,0,0,0,0,0.143651876338566,0,0,0,0,0,0,0.0699310768444638,0.03279518234178,0,0,0.0296276847405669,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.156144267875096,0,8.67361737988404e-19,0,0.016450995130135,0.507661459612171,0.116125588373572,0,0,0,0,0,0.0228985879013627,0,0,0,0,0,0.0370598303200408,0,0,0,0,0,0,0,0,0,0,0,0.0631484960901187,0,0,0,0,0,0,0,0,0.00745516428611181,0,0,0,0.0931938618396264,0,0,0.118204620906651,-0.029586670950249,0,0,0,0,0,0
X600688.SH,0.0660058253400193,0.0611529260095101,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.213233431578317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109310450071781,0,0,0,0,0,0,0,0,0.404084842406952,0,0,0,0.0391117275329229,0,0,-0.0182629484345133,0,0,0,0,0,0,0
X600583.SH,0,0,0,0.0369872060843581,0,1.73472347597681e-18,0.152351695299438,0.0105417473886509,0.0327875663893348,0,0.144054877281226,0,3.46944695195361e-18,0,0,0,0.0590658728905039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238162620752834,0,0,0,0,0,0,0,0.090619098912898,0,0,0,0,0,0,0,0,0
X601992.SH,0.117833339373944,0,0.0364104254332546,0,0,0.157267736349533,0,0,0,0,0,0,0,0.0579188808092337,0,0,0,0.090336860098071,0,0,0.100912342365425,0,0,0,0.172976173708597,0,0,0.00245003427797379,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.00249546820941716,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065506680124048,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0608879598534411,0,0,0,0,0,0,0,0,0,0,0,0,0.149591284554779,0,0,0,0,0.284984497989347,0,0.0943469685443894,0,0,0.0412741768542585,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,-0.0790222951384406,0,0,0,0,0,0.220680826495408,0,0,0,0,0,0,0.0294693627417343,0,0,0.123624241735259,0,0,0,0,0,0.0918757242552685,0,0,0.279988445941007,0,0,0,-0.129205284868446,-0.0240813171442257,0,0,0,0,0,0,0.128293323841978,0,0.0792952192339218,0,0,0,0,0,0.182096046077322,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0.0298497810061785,0,0,0,0,0.0977158006284458,0,0,0,0,0.058562657546206,0.0123124788053494,0,0,0.0961994307353228,0,0,0,0,0,0.0633513514412738,0,0,0,0,0,0,0.145542457086081,0.105942659002167,0.0188339829368614,0,0,0,0,0.0273438471899878,0,0,0,0,0,0,0,0,0,0,-0.0324312136909433,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054369127576503,0,0,0,0,0,0,0,0,0,0,0.114990340947632,0,0.316812231463115,0,0,0,0,0,0,0,0,0,0,0,0.0837781212675908,0.177307742056683,0,0,0,0,0,0.137914514523512,0,0,0.034727336158761,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0.0386614570342591,0,0,0.113093908315594,0,0,0,0,0,0,0.102915058466103,0,0,0,0,0,0,0.0527093160570694,0,0.600968200640304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0598767944571778,0,0,0,0,0,0.05377218137333,0,0,0,-0.0104007959100011,0,0,0,0,0,0
X000898.SZ,0.1006971460938,0.0271179835423597,0,0,0.0192090880928016,0.0554048370530177,0,0,0,0,0,0.00995695948411526,0,0,0,0,0,0,0,0,0,0,0,0.246885425509388,0,0,0,0,0.0339676138627687,0,0,0,0,0,0,0.0301381538187889,0,0,0.348780985300739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0.0272410094109673,0,0,0,0,0,0,0,0,0,0,0.139071653688153,0,0,0,0,0,0,0,0,0,0,0.0859259026320621,0,0,0,0.0827456550798575,0,0,0.0408039945994331,0,0,0,0,0.118649539080236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.0593926752101145,2.16840434497101e-19,0,0,0,0,0,0.165817377590111,0,0,0,0.0332068647576483,0.0290330822894185,0,0,0,0,0.000473165277897175,0,0,0,0,0,0.02290339148182,0,0.0699698631042694,0,0,0,0,0.0515295660958787,0,0,0,0,0,0.207334166582547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0.0828416835425819,0,0,0,0,0,0,0,0,0,0,0,0.0156879821014593,0,0,0,0,0,0,0,0,0,0,0.820777137075836,0,0,0,0,0.0130197508638016,0.0176612670586681,0,0,0,0,0,0.0374224601738024,0.0339295691682186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158620625963465,0,0,0,0,0,0.504950477548886,0,0,0.226405848435106,0,0,0,0,0,0,0,0,0,0,-0.0746394120618291,0,0,0,0.103274209376432,0,0,0.0245424586869181,0,0,0,0,0,0,0,-0.0252565185046791,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.122344925371349,0,0,0.0387844511741342,0,0,0,0,0,0,0,0,0,0,0,0,0,0.535455742788531,0,0,0,0,0,3.26395727406961e-05,0,0,0,0,0,0,0,0,0.021976881107121,0,0,0.0204908862970829,0,0,0,0,0,0,0,0,0,0,0,0
X002353.SZ,0,0,0,-0.0383628758013367,0,0,0,0,0,0,0,0.0259353329362701,0,0,0,0,0,0.286216832886951,-0.0635298759872271,0,0.138856812747961,0.0723008632663723,0,0,0,0,0,0.0619779934057186,0.156853592200172,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14178947866462,0,0,0,0,-0.0225869607106933,0,0,0.00491678477953282,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0.117002163819616,0.264662260642782,0.0284565684079645,0,0,0,0,0.235566366658497,0,0,0,0,0.0116543200709883,0.0123380910159301,0,0,0,0,0,0,0,0,0,0,0,0,0.0393505615575587,0,0,0,0,0,0.0366368607045306,0.0789246781602268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000027.SZ,0,0,0.116681551513388,0,0,0,0.00903285002361094,0.0190217198846867,0.237492120521901,0,0,0,0,0,0,0,0,0,0,0.093419475392395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.193095581977077,0,0,0,0,0,0,0,0,0,0.0405092730531703,0,0,0.011597829456343,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0.150705564051403,0,0.00686753074592318,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362833611885645,0,0,0,0,0,0,0,0,0,0.133861150532365,0,0,0,0,0,0.0563940996354299,0,0,0,0,0.207085004675268,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0.247597334907695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0999477093354716,0,0,0.383509644931779,0,0.060911496258557,0,0,0,0,0,0,0,0,0,0,0,0.111280263582429,0,0,0,0,0,-0.0129981898879523,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0.0869366684970376,0.191168120599827,0,0.0602834371641905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166444261885023,0.115167182434422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000831.SZ,0.0944223493295431,0,0,0,0,0,0.120865700230431,0,0,0,0,0,0,0,0.323203231517547,0,0,0,0.108531440353337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0682966580221633,0,0,0,0,0.135481166208562,0,0,0,0,0.0148796995802424,0,0,0,0,0.0983482406350423,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0.0112801135703472,0,0,0,0,0.0633437216210283,0.0940812327091178,0,0.240441487229638,0.0278510568268396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0975535302648796,0,0,0,0,0,0,0,0,0,0.0338207098796204,0,0,0,0,0.0241149117176839,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0.0624269393837982,0,0,0.223915695418403,0,0,0.00431093373034022,0,0,0,0,0,0,0,0,0,0,0.0733664142715137,0.280473126780269,0,0,0,0,0,0,0,0.0270830688685083,0,0,0,0,0,0,0,0.0348234639638584,0,0,0.13270876431149,0,0,0,0,0.0382842223721695,0,0,0,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0.0787112962414253,0,0,0,0,0.0198332112023068,0,0,0.0995479372342585,0.181026588176105,0,0,0,0.0424457584656628,0,0,0.0172700665670763,0.128290771208388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372521869226873,0,0,0.0386387366130777,0,0,0,0.0170647076867074,0,0,0,0,0,0,0,0,0,0
X600219.SH,0.113352443739524,0,0,0,0,0,0,0,0,0,0.0995524292226508,0,0.125757698110058,0,0,0,0.0491964927778579,0,0,0,0,0,0.211231515526714,0,0,0,0,0,0,0,0,0,0.234137071671965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0203741831231584,0,0,0,0,0,0,0
X600578.SH,0,0,0,0,0.313550026570037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0856975987203952,0.0827388827753129,0,0,0,0,0,0,0,0,0,0.0227320525482673,0.0849824074483096,0,0,0,0,0,0.0284152203364962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.108802999772605,0,0,0,0,-0.0689008196245483,0,0,-0.0258155992011331,-0.0316194426520587,0,0,0,0,0,0,0,0,0,0,0,0.215281035677309,0,0,0,0,0,0,0,0,0,0,0,0.158972730601183,0,0,0,0,0,-0.0236114019181533,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0.185109454413127,0,0,0.0259028385477809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0626688989999251,0,0,0,0,0.0703050286338827,0,0,0,0,0,0,0.00860804417356835,0,0,0.497031577503193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0.060626733435941,0.0137683734594321,0,0,0,0,0.210883847487054,0,0,0,0,0,0,0,0,0.0339994539468126,0,0,0,0,0,0.0245586372719064,0,0,0,0.0162666351825194,0,0,0,0,0,0,0,0,0,-0.0288267155727087,0,0.104292106234089,0,0,0,0,0,0.124734240301299,0,0.0187851972189499,0.0107215233242279,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0.0772900349246938,0,0,0,0.0788145641401797,0.0962396579393851,0,0,0,0,0,0,0,0,0,0,0,0,0.0907900923896854,0,0,0,0.0181725322647349,0,0,0,0,0.17823408040144,0,0,0,0,0,0,0.0547770696568941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0.0842688833116824,0.250092112662032,0.073100788163075,0,0,0.0286892818329825,0.0193263298294442,0,0,8.67361737988404e-19,0,0,0,0.0169021224023871,0,0,0,0.0255277097338262,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.0255988406617886,0.0181241212119444,0,0,0.0504351753051807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002075.SZ,0,0,0,-0.171442000979208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158594780693334,0,0,0,0,0.212945714604351,0,0,0,0.0339396803331033,0,0,0,-0.0580175160224888,0,0,0,0,0,0,0,0,0.333826527581426,0,0,0,0,0,0,0,-0.00117512298594651,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0.0100031390794616,0,0,0.144655608852376,0,0,0,0,0,0,0.138055101217177,0,0,0,0,0,0,0,0,0,0,0,0,0.263020254668668,0,0,0,0,0,0.131013738057519,0,0.00618426684687519,0,0,0,0,0,0,0.00449828543145343,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0683968711280967,0,0.0491681590691433,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,-0.0963051080695561,0.00357552228116283,0,0,0,-0.0655751754067783,0.0552080745781725,0.0481878071027552,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00454444672993257,0,0,0,0,0,0,0
Slope,0,0,0,0.0100821018302203,0,-0.321608734068142,0,0,0,0,0,0,-0.0420743111598437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0376641854252786,-0.416972405652379,0.0593835202296254,0,0,0,0,0,0.167024431648765,0,0,0,0,0.365882723606723,0,0,0,0.0141852488033337,0,0,0,-0.453741008487482,0,0
TED,-0.388836106772279,0,0,0,0,0,0.289658843250461,0,-0.348867474213062,0,0,0,0,0.404745101404842,0,0,0,-0.0824547067719742,0,-0.317972490447199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.649028196787866,0,0,1.37700548537398,0,0,0,0,0,0,0,0,0,-0.0189094236781498,0,0,0.617434395953078,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,-0.223558819100723,0,0,0,0.0315930476656198,-0.0464963749387953,-0.0562744755022688,0,0,0,0,0.125803948125673,0,0,0,0,0,0,0,0.327438733714585,0,0,0,0,0,0,0,0,0.0277274537778121,0.132161461022563,0.0525086516476849,0,0,0.0425506578649329,0,0,0,0,0,0,0,0.0341007787715709,-0.26690764211197,0,0.0698484099706569,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,-0.0163411950178496,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104775496545625,0,0,0,0,0,0,0,0,0.122504785790771,0.153793851813027,-0.205168719982113,0,0,0,0.0134868674811992,0,-0.0952805445411227,0,0,0,0,0,-0.00700523076187323,0,0,0,0,0,0,0,0,0.015785655016816,-0.212179246687638,0,0,0,0,0
MKvol,-0.000737035269870263,0,-0.00353091574720239,-0.00157021752704353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00712313980436566,0,0,0,0,-0.051885643392458,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0111508120270205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0272449047036186,0.0115226713719732,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00705320247565075,0,0,0,0,0,-0.00356607404324152,0,0,0,0,0,0,0,0,-0.00853147717123395,0,0.00570090263714503,-0.0266200631472372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0225051708320977,-1.35525271560688e-20,0,0,0,0.140888453204906,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
