,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600886.SH,X600585.SH,X600019.SH,X600795.SH,X601898.SH,X600688.SH,X601600.SH,X601991.SH,X600027.SH,X002075.SZ,X600362.SH,X600157.SH,X600111.SH,X600583.SH,X600188.SH,X601158.SH,X600309.SH,X000539.SZ,X601992.SH,X000027.SZ,X000898.SZ,X000709.SZ,X000883.SZ,X600352.SH,X600021.SH,X600660.SH,X000792.SZ,X600022.SH,X002470.SZ,X600808.SH,X000629.SZ,X600489.SH,X600863.SH,X600098.SH,X600307.SH,X600578.SH,X600623.SH,X601918.SH,X600612.SH,X600547.SH,X600160.SH,X000825.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600688.SH,0,0,0,0,0,0,-0.0116753734688618,0,0,0,0,0,0,0,0,0,0,0,0.163871526047692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21335892989088,0,0,0,0.134713016172839,0.227128502064268,0,0,-0.0520976887599694,0,0,0.0284518660901015,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.0702797865854416,0.117907926253458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0504036920659578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0858219188715715,0,0.0173676032114932,0,0,0,0.148760902241554,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0.165372302385061,0,0,0,0,0,0.0230595257376288,0,0,0,0.234691239536487,0,0,0,0,0,0.279673071048023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0651985404151209,0,0,0,0,0,0,0,-0.00459160038711579,0,0,0,0,0,0,0
X600027.SH,0,0,0,0.0152485451578426,0,0,0,0,0,0,0.0403553040496182,0,0.208601699031339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.422664523377357,0,0,0,0,0,0,0,0,0,0,0,-0.00605206498479413,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.010670770564242,0,0,0,0.112208501842939,0,0,0,0,0,0,0,0.0281165080733327,0,0,0,0,0.0206949642585036,0,0,0,0.301149338983466,2.16840434497101e-19,0,0.00695758757664851,0,0,0,-0.00274480203261014,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0.00741568695326326,0,0,0,0,0,0,0,0,0,0,0.0266704062096003,0,0,0,0.215859167330895,0,0,0,0,0,0,0,0,0,0,0,0.030747271893979,0,0,0.145848404360931,0,0,0.0452902404735191,0,0,0.00460047600936808,0.12048752012814,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.0179725170345056,0,0,0,0,0.14339350151455,0,0,0,0,0,0.00155797163441161,0,0,0.0192176918480788,0.0653078052021993,0.0205091199100728,0,0,0,0,0,0,0.0874410621431092,0.0783663880899926,0.141175826993715,0,0,0,0,0,0,0,0,0,0,0,0.171476315031691,0,0,0,0,0,0,-0.00301022128429172,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0.0994948504479003,0.427337218326781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127870052069028,-4.33680868994202e-19,0,0,0.0209617035767945,0,0,0,0,0,0,0,-0.0202353255126873,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0.217382635502656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0963396843828434,0,0,0,0.0208088872202507,0,0,0,0,0.0431220054940582,0.0251021044162271,0,0,0,0,0,0.00618875086671449,0,0,0,0,0,0,-0.0142039986963192,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0.0400752594238747,0,0,-8.67361737988404e-19,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0.234891063848262,0,0,0,0,0,0,0,0,0,0.0257618051492857,0,0.0457687395684623,0,0,0,0,0,0,0,0,0,0.243832290508188,0,-0.0044401074767816,0,0,0,0,0,0,0
X600309.SH,0,0,0,0.216923914839507,0,0,0,0.0820231824555678,0,0,0,0,0,0,0,0,0,0,0,0.0376006379522504,0,0,0,0.0400535460230248,0,0.0620085116542573,0,0,0.267696609173206,0,0,0,0,0,0,0,0,0,0,0,0,0.0446278773189592,0,0,0,0,0,0,-0.00557115187654074,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0.32615716962357,0,0,0,0,0,0.0828987001943853,0,0,0,0,0,0,0,0.00804042945122176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0818178056095173,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.0528720249794177,0.00364326220022917,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.423449546695415,0,0.0514459052540411,0,0,0.0683176459543836,0,0,0,0,0,0,0,0,0.144233127656606,0.0533806855721466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152258042224165,0,0,0.0120945543476481,0,0,0,0,2.71050543121376e-20,0,0.00724322903952277,0,0.12998972782377,0.00752701453476394,0,0,0,0,0,0,-0.0005195599498837,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0.125307592627499,0,0.0642796600069304,0,0.105807803894864,0,0,0,0,0,0,0,0.191730787704796,0,0,0,0.1551033700474,0,0,0,0,0,0,0,0,0,0,0.0413236628541545,0.112828525883508,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,-4.33680868994202e-19,0,0,0,0,0,0
X000709.SZ,0.0456652297755242,0,0,0,-0.0468192573800041,0,0,0,0,0,0,0,0,0.251615733559631,0,0,0,0,0,0,0,0,0,-0.114469923884104,0,0.198964691476459,0,0,0,0,0,0,0.00947326528703249,0,0,0,0,0,0,0,0,0,0,0,0,0.363799506315938,0,0,0,0.072885582475555,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0.0265192998592986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.499266488214403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0145703676790782,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325951795553563,0,0,0,0,0,0,0,0.263938022231952,0,0,0,0,0,0,0,0,0,0,0.0428838962916141,0.0473279111317205,0,0,0,0,0,0,0,0,0,0,0,0,-0.0154280625127882,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210365170360293,0,0,0.0101875270833987,0,0,0,0,0,0,0,0.00912574203459085,0,0,0.03708420542679,0,0,0,0.0110275919935318,0,0,0.00630786189715883,0,0,-0.0013818813502703,0,0,0,0,0,0,0
X600660.SH,0,0,0,0.0156281268948194,0,0,0,0,0,0,0,0,0.364529592522917,0,0,0.0145074991253073,0,0,0,0.042961342117957,0,0.210075510919708,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.0138170244092368,0,0,0.0678802291796298,0,0,0,0,-0.00835036944059752,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357662991640312,0,0,0,0,0.179273150746882,0,0,0,0,0.0340816853458429,0,0,0,0,0,0,0,0,0,0.0411079076693438,0,0,0,0.18111467736845,0.0695166908064294,0.0256306936147748,0,0,0,0,0,0,0,0,-0.0229738111154715,0,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0415966188046054,0,0,0,0,0,0,0,0,0,0.0204268118769109,0.144569514655789,0,0,0.222357011781094,0,0,0.190969016267001,0,0,0.0363708769700699,0,0,0,0,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0.227747137240685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166116310366125,0,0,0,0,0,0,0,0,0,0,0.243887606585728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0871021960721679,0,0,0,0.0275683765488469,0,0,0.0677744336993806,0,0,0,0,0,0.115832790772934,0.123283788819112,0,0,0,0.227473169949587,0,0,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0.011155149163845,0,0,0,0,0,0,0,0,0,0,0,0,0.071207357528988,0.0693424679795086,0,0.11335828390235,0,0,0,0,0,0,0.00251762425499512,0,0,0,0.256778877001674,0,0,0,0,0,0,0.00599786557765018,0,0,1.35525271560688e-20,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.184574135452396,0,0,0.0517050645175384,0,0,0,0,0,0,0.0371923559379378,0,0,0,0,0.0717262330044165,0,0,0,0,0.00533790917656907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342251877660393,0,0,0,-0.00387227332726311,0,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0,0,0,0.0113102751599632,0,0.14139924083086,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0.43679437418691,0,0,0,0,0,0,0,0.025788940371242,0,0,0,0,0,0.0560584894765214,0,0,0,0.0146353204303398,0,0,0,0,0,-0.00726580029790717,0,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0783921411541023,0,0,0,0,0,0,0,0,0,0.0503851766633637,0,0.157488502563785,0.269463888789637,0,0,0,0,0,-0.0387994186610223,0,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00472700647641816,0,0,0,0,0,0,0,-2.16840434497101e-19,0.224272756257806,0,0,0.00603273575286375,0.00719428532993412,0,0,0,0,0,-0.000677390724430454,-0.00170392831374957,0,0,0,0,0,0
X600578.SH,0,0,0,0.0650537486156687,0,0,0,0,0,0.168284370222058,0,0,0.00340296015882621,0,0,0,0,0,0,0.0424193278457288,0.00334077063627264,0,0,0,0.250507618686041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0612955820286403,0,0,0,0,0,0,-0.00580031330465134,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0590403553532968,0,0,0,0,0,0,0,0,0,0,0.0547004693912286,0,0,0.24459959321825,0,0,0,0,0,0,0.178758080405555,0,0,0,0.100626679688011,0,0,0,0,0,0,0,0,0,0,0,0
X601918.SH,0,0,0,0,0,0,0,0,0,0,0.0599922580538258,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363518738061999,-0.00612145735342669,0,0,0,0.0473900898483789,0,0,0,0,0,0,0,0,0.0118794025470482,0,0,0.320041927672348,0,0,0,0.11031499883928,0,0,0,0,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0,0,0.000922794946023011,0,0,0,0.0810002181459006,0,0,0,0,0,0,0,0.003508385492284,0.0485117809579397,0,0,0,0.202209053657339,0,0,0,0.212979104144618,0,0,0,0,0.0216778690476358,0,0,0,0.0915624461497673,0,0,0,0,0,0,0,-0.00104092245505225,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000851839594571014,0,0,0,0,0.0144868331530951,0,0,0,0,0,0,0.379494818674976,0,0,0,0,0.319810803367522,0,0,0,0.0226904168995758,0,0,-0.012115570639923,0,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.120702607806597,0,0,0,0.177335129839438,0,0,0,0,0,0.136431439182177,0,0,0.168217873787574,0,0,0,0,0,0,0.223804035484701,0,0,0,0,0,0.00232233069717809,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0.339799742154089,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.132214004987169,0,0,0,0,0.108958005187907,0.154053912807704,0.0314672844023471,0,0,0.0846387366246127,0.0471510677228707,0,0.0262543902334306,0.00433439470825947,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.0428357769111204,0,0,0,0,0,0,0,-0.174351362062963,0,0,0,0,0,0,0,0.000803184261846101,0,0.194752257192154,0,0,0,0.116027537679079,0,0.150577778749315,0,0,0,0,-0.0165756012863236,0,0,0,0,0.0735911770218943,0,0,-0.182167507127106,-0.0522713226411282,0,0,0,0,0,0,-0.0338913156724129,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,-0.0337258439838884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0573947779507375,0,0,0,0,0.0710166491173416,0,0,0,0,0,0,-0.468626836527386,0,0,0,0,0.21216528174972,0,0,0,0,0,0,0,0,0,1.18433324154381,0.234021523546162,0,0,0,0,0
TED,0,0,0.149099418442982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041111786604873,0,0,0,0,0,0,0,0,0,0,0,0,-0.0677906861521988,0.0561351621550722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.667350884296447,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,-0.0772509499318766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0698722459118062,0.319168170013224,0,0,0,-0.183117636897345,0,0,0,0,0.193019687773511,-0.0678970357793234,-0.337190434309725,0,0,0,0,0,0,0,0.0815298713655971,0.0271528805022446,0,0.20106353499585,0,0,0,-0.0164640129102586,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151690432112383,0.189537969435627,0,0,0,0.00293978285916884,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.230411482570781,0,-0.251684308473013,0.162274511536502,-0.00336516723964621,-0.468477827850721,0,0.0511135859722,0,0,-0.00355282489196532,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000567637960866687,0,0,0,0,0,0,0,0,0,0,-0.00123140656231117,0,0,0,0,0,0,0,0,0,-0.00127809693014419,0,0,0,0,0,0,-0.0249016544549084,0.0111134342331785,-0.00694260964202739,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0.00747975278920465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0133917483988354,0,0,0,0,0,0,0,0,-0.0899607635131743,-0.0558663283523562,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00354020865571055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0304285138861726,0.00605773128474993,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00169709798615923,0,0,0,0,-0.00488855333248938,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.013333090696055,-0.00887170765863456,0,0,0,0,0,0,0
