,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600011.SH,X600010.SH,X601898.SH,X300072.SZ,X601600.SH,X600688.SH,X600547.SH,X600795.SH,X601991.SH,X600362.SH,X600309.SH,X600660.SH,X600188.SH,X600886.SH,X601992.SH,X600027.SH,X600157.SH,X600111.SH,X600489.SH,X600339.SH,X000898.SZ,X002466.SZ,X600299.SH,X000709.SZ,X000959.SZ,X601158.SH,X000408.SZ,X000792.SZ,X600583.SH,X000630.SZ,X000883.SZ,X600219.SH,X600352.SH,X000539.SZ,X000983.SZ,X002092.SZ,X000723.SZ,X000027.SZ,X002460.SZ,X000825.SZ,X601699.SH,X600098.SH,X600578.SH,X600021.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.218505674323328,0,0,0.108006886859335,0,0,0,0,0.0254724179172691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0560198594881733,0.00355117901635483,0,0.0305717570224641,0,0.0334407039453298,0,-0.00238915458205304,-0.00197786221534948,0,0,0,0,0,0
X600028.SH,0.137032205382259,0,0,0,0,0,0,0,0.0258855887712238,0,0.37694690318024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296373050021436,0,-0.0473817377076579,-0.0155778251851563,0,0,0,0.0946584854106079,0,0,0.00569878201174981,0,0,0,0,0,0
X601088.SH,0,0.0237011677958122,0,0,0,0.164768479631239,0,0,0,0,0,0,0,0,0,0,0,0.08165984478164,0,0,0,0,0,0,0.0147072561844773,0.10996003638523,0,0,0.00875941160050209,0,0,0,0,0,0,0,0,0,0,0.0332929576869762,0,-0.0216630297048528,0,0,0,0.112516602477263,0,0,0.0297799316353643,0,-0.00381088597232917,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.202609997419802,0,0,0,0,0,0,0,0,0,0,0.571979907793747,0,0,0,0,-0.118262763379314,0,0,0,0,0,0,0,0,0,-0.0151056769372376,0,0,-0.0904503695030012,-0.0992031466825559,0,-0.0128670597111893,0,0.0287826869066566,0.0373016996102916,0.015915195910215,-0.00998899701734653,0.472518621952316,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0.341660738347,0,0,0,0,0,0,0,0,0,0.17132876542533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0952268340142538,-0.0425157006362281,0,0.0511417471231396,0,0,0,0,-0.0504524594205985,-0.0224449120877669,0.00942691007011023,0,0,0,0,0,0
X600011.SH,0,0,0.0530727875778661,3.46944695195361e-18,0,0,0,0,0,0,0,-0.212900685143422,0,0,0,0.102019039365044,0,0,0.0187304743678557,0,0.312100152300244,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170879254543119,0,0,0,0,0,0,0,-0.0821991848580623,0.0426548194264219,-0.0188292695544295,0,0,0,0.119973289747802,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.0173547062991405,0,0,0,0,0.0370274259894809,0,0.0224254174574076,0,0,0,0,0,0,0,0,0.158646374971798,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.028053700670904,0,0,0.0579969775711973,0.0960781596942902,0,0,0,0,0,0,0,0,0,-0.000395606296135474,-0.00376259429964182,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0.00617712454429335,0,0,0,0,0.110038575629147,0,0,0,0,0,0,0,0,0,0.0986542024248931,0,0,0,0,0,0,0,0,0.319084226682129,0,0,0,0,0,0.157231831673205,0.0238129096203941,0,0,0,0,0,0,0,0,0,-0.00314311801987014,0.000381803994133534,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0717059660120446,0,0,0,0,0.0468568751930591,0,0,0,0,0,0,0.136977777984491,0,-0.0139944466483406,0,0,0,0,0,0,0,0.0324454900140227,0,0,-0.0116767087737113,0,0,0,0.00922321900403538,0.139386915589032,0.0376721575871323,0.00384575111086841,0,0,0,0,0,0
X601600.SH,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.19414105456134,0,0,0,0,0,0,0,0,0,0,0.00344988942817326,0,0,0,0,0,0,0,0,0,0,0.561132909955722,0,0,0,0.0412886728382598,-0.00289485469100466,0,-0.0528748838473153,0,0,0,0,0,-0.00480337389448648,0.00772322160165736,-0.00466544612140377,0,0,0,0,0,0
