,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600010.SH,X600585.SH,X601898.SH,X600688.SH,X600547.SH,X601600.SH,X600795.SH,X600362.SH,X300072.SZ,X600188.SH,X601991.SH,X600157.SH,X600027.SH,X601992.SH,X600660.SH,X600309.SH,X600886.SH,X600111.SH,X600489.SH,X600299.SH,X000898.SZ,X601158.SH,X000709.SZ,X000792.SZ,X000959.SZ,X000723.SZ,X600339.SH,X600583.SH,X002466.SZ,X000408.SZ,X600098.SH,X000883.SZ,X000630.SZ,X600352.SH,X600623.SH,X600219.SH,X000539.SZ,X000027.SZ,X000983.SZ,X600021.SH,X002092.SZ,X002470.SZ,X000060.SZ,X000935.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133767366086118,0,0,0,0,0,0,0,0,0,0.0804192852448145,0,0,0,0,0,0,0,0.059238367938125,0,0,0,0,-0.00657753124401401,0,-0.00401252522574719,0.0153201760489894,0,0,0,0,0,0
X601992.SH,0.0758568492328579,0,0.137844080430675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0779990086849371,0,0.0159937705583236,0,0,0,-0.0248757065286372,0,0.026283914867901,0,-0.0858225022207662,0,0,0,0,0,0.28001686952151,0,0,0,0,0.00717277642164276,0,0,0,0,0.147182898755345,0,-0.00118021930514238,0,0,0,0,0,0
X600660.SH,0,0,0.00897410228282054,0,0,0,0.0494726137007036,0.10998558361351,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.278061773869547,0,0,0,0,-0.0330665297245062,0,0,0.0723461514637919,0,0,0,0,0,0,0,0,0,0.106737030444347,-0.125420275647414,0,0,0.171281207256677,0,0,0,0,0.0389908941716047,-0.118401077660364,0.000244290043868596,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0.0955636898294604,0,0,0,0,0.0353732597971814,0,0,0.0576419457958358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0407368581060012,0,0.116899585921878,0,0,0,0,0,0,0,0,0,0,0.245875700522955,-0.0742877171457111,0,0,0,0,0.00527476867689594,0,0.0157157451228188,-0.0216804786704907,0,0,0,0,0,0
X600886.SH,0.196440477075982,0,0,0,0,0,0.054770727321779,0,0,0,0,0,0,0.0588671884699349,0,0,0,0,0,0.0529377489057691,0.0871317768003913,0,0,-0.000899866462361323,0,0,0,0,0,0,-0.0388316561588198,0,0,0,0,0.0789502948726444,0,0,0,0.0665649379554484,0,0,0,0,0,0,0,0,-0.0191096580282024,0,0,0.00426457855684653,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0.139285552224184,0,0,0,0,0,0.145167027783811,0,0,0.0232502820771978,0,0,0,0,0,0.0216210522680535,0,0,0,0,0,0,0,0,0,0,0,0.121302051734563,0,0,0,0,0,0.0678988572380848,0.0389692335769134,0,0,0,1.0842021724855e-19,0,-0.00458536607096936,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,-0.00719986989541733,0,0,0,0,0.700261443805264,0,0,0,0.0254293048712235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0577728541659834,0,0,0,0,0,0,0,0,0,0.123086460468145,0,0,0,0,-0.0873564641918203,0,0,0,0,0,0,-0.00402127516954112,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0.175819388246966,0,0,0,0,0,0,0.0117857979890795,0.060169351854763,0,0,0,0,0,0,0.15768111340572,0,0,0,0,0,0.0551739883786351,0,0,0,0,0.00939490053871609,0,0.0784153030644229,0,0,0,0,0,0,0,0,0,0,-0.0550566577688609,0,0.124334162271617,0.0179344849142927,0,0,-0.00419448006043817,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0.00469010053967518,0,0.02601538673301,0,0,0,0,0,0.108879537970211,0,0,0,0,0,0,0,0,0.583889475115073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196401648783601,0.057328269606468,0,0,0,0,0,0.0232871278635139,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0556380620469227,0,0,0,0,0,0,0,0,0,0,0,0.0552201830837324,0,0,0,0,0,0.131190928413581,0,0.114114010002843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570335936146657,0,-0.0132194446220588,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0.070031426654364,0.0208522224479343,0,0,0.0627599099818536,0,0.0306784973490878,0,0,0,0,0,0,0,0,0,0,-0.0688725544487558,0,0.321108147684167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0608085512004205,0,0.0339008533869853,0,0.0574780246079615,0,0,-0.0369903753089095,0.0129063238040981,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0779370745603953,0.140774477153212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0113503956538562,0,0,0,0,0,0,0,0,0,0,0,0,0.196889458598656,0,0.0397752503640235,0,0,-0.00960740370414767,0,0,-0.00551082423055062,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0.214749124483306,0,0,0,0,0,0,0,0,0,-0.293391067961239,0,0,0,0,0,0.00268816811303604,0,0,0,0,0.31102577144454,-0.0774789902148571,0,0,0,0,0,0,0,0,0,0,0,0,0.210861092211651,0,0,0,-0.0365324248020316,0,-0.079694204460824,0,0,0.0585949936810263,0,0,-0.00614010106430868,0,0,0,0,0,0
X000723.SZ,0,0,0,-0.853121991564503,0,0,0.115332135480532,0,0,0,0,0,0.0608615672750928,0.0340233147489805,0.0553510024216114,0,0,0,0,-0.0968895976446015,0.104801511243426,0,0,0,0,0,0.283499735658229,0,0,0,0,0,0,0,0,-0.198913656616447,0,0,0,0.217671557374869,0,0,0,0,0,0,0,0,0,0.101224588287812,0.0183709037293224,0,0,0,0,-0.0286510727937289,0,0
X600339.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0658919247776044,0.22581279454028,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278851963681672,0,0,0,0.0643195452783028,0,0,0,0,0,0.0239353520097183,0,0,0.0805676831169189,0,0,-0.00462692885356328,0,0,0,0,0,0
X600583.SH,0,0.31635014659566,0,0,0.0175779850282746,0,0,0,0.319080657590613,0,0,0,0,3.46944695195361e-18,0.12489675856147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00318242174583361,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.00963406167976855,0.00752655617388198,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,-0.0640882374140986,0,0,0.0366912952985329,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.072855622235697,0,0,0,0,0,0.235462414954714,0,0,0,0,0,0,0,0.238043323928171,0,0,0,0,-0.0870334937995589,0,0,0,0,0,0,0.0124749268635905,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,-0.0271270176953738,0,0,0,0,0,0.147115359582732,0,0,0.029698420998841,0.0416277643206542,0,0,0,0,0,0.0382491802807632,0,0,0,0,0.0900947333217618,0,0,0,0,0,0,0,0.00791204394417617,0,0,0,0,-0.167982359699954,-0.0740612756033157,0,0,-0.0184353534178554,0,0.0110993563556014,-0.00506993265532955,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0568503269496592,0,0,0,0,0.0260662870512008,0.205953349979183,0,0.103536801703602,0,0.0539361532984367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112368019183178,-0.0353468825498612,0,0,0,0,0,0,0,0,0.0975332840574766,0,-0.00697079549019791,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0263952428988788,0,0,0,0,0,0,0.0332863553711254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155715542242212,0,0,0,0.0485423342651354,0,0.0517661281565657,0.0077730217700312,0,0.0168713670974248,0,2.16840434497101e-19,-0.00914355995871648,0,0,0,0,0,0
X000630.SZ,0,0,0.0769706209387577,0,0,0,0,-0.0384865606579145,0,0,0.325365967125872,0,0.337081043693505,0,0,0,0,0,0,0,0,0,0,0.0481854244419806,0,0,0,0,0,-0.104030179464506,0.173913334190248,0,0,0,0,0,0,0,0,0,0.0399129955987882,0,0,-0.100632338008875,0,0,0,0,0.118427963720576,0.0843675275350156,-0.0256116292858089,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,-0.0353687173244067,0,0,0.0980680172212629,0.0462394372690483,0,0,0,0,0,0,0,0,0,0,0,0,0.0927013808211842,0,0,0,-0.0586822013684624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018282434176878,0,0,0,0,0.00637923468626728,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0137748282263469,0.100227926501019,0,0,0.0864781541365163,0,0.232677072046208,0,0.100690474585398,0,0,0,0,-0.0472934750123173,0,0,0.0432950544556472,0.0299084374072592,0.280296400191063,0.252088040481479,0,0,0,0,0,0,0,0,0,0,0.240418619072425,0,-0.288843104388442,0,0,0,0.0489917104494317,0,0.0528633664653863,-0.0331221087264172,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0.182884881560599,0,0,0.0141955566824231,0,0,0,0.0306532240603466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240441698909874,0,0,0,0,0,0,0,0,0,0,-0.0123545328267917,0,-0.00351581257816985,0,0,0,0,0,0,0
X000539.SZ,0,0.0573358320103641,0,0,0,0.0183766142113359,0,0,0,0,0.0358579350769141,0.070641312295522,0,0,0.00972301935541778,0,0,0,0,0.142286786400616,0.0208279144864036,0,0,0,0,0,0,0,0,0,0,0,0.0489781219838594,0,0,0,0,0,0,0.0992872787959024,0,0,0,0.00877519049378691,0,0,0,0,0.0139125244352495,0,0,-0.00247840210937435,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0.0467953397357715,-0.0173009243422348,0,0,0.0106610260066411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268213178187456,0,0,0,0.0356629809102455,0,0.174365538785192,0,0,0,0.118318362011168,0,0.00672171848281277,0,0,0,0,0,0.00617264482679938,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0.356984914625979,0,0,0,0,0,0,0.414767877994773,0,0,0,0,0,0,0,0,0,0,0,-0.0434316880723997,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11086338654019,0,0,0,0,0,0,0.302302405478976,0,0,0,-0.00814526620258623,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191945380901133,0,0,0,0,0.00815887619613339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00147421739601928,0,-0.0259467305352921,0.0745780285081301,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0,0,0,0.283673666326267,0,0,0,0.127801309706484,0,0,0,0,0,0,0,0,0,0,0,0,0.0723024838517068,0.0388593803055872,0,0,0,0,0,0,0,0,0,0,0,0,0.397462180984647,0,0,0,0,0,0,0.0412768870909591,0.0245370872634811,0,0,-0.0237759749548767,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0.0323610335540607,0,0,0,0.0907129016072974,-0.0679185520033773,0.0568569193870427,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029216744574607,0,0,0,0,-0.0433842513549346,-0.0253893953801063,0,0,0,0,0,0,0.0227525850657642,0,0,0,0,0,0.113176343442866,0,0.0177945614125095,0,0.02541075486295,0,0,-0.0112021336843092,0.0177002864044408,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0.190945101501614,0,0.210481243749433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0701787738206126,0,0,0,0,0,0,0,0,0,0.289922087418145,0,0,0.13525996186394,0,0,0,0,0.0239032146787188,0,0,0.0227849372741183,0,0,0,0,0,0
X000935.SZ,0,0,-0.134099098013849,0,-0.0174370392270362,0,0,0,0,0.40001703914247,0,0,0,0,0,0,0.196215614985267,0,0,0,0,0,0,0,0,0,0.154099912887826,0,-0.644348297799017,0,0,0.122905971993918,0,0,0,0,0,0,0,0,0,0,0,-0.0216678132430147,0,0.666483860584472,-0.637202537850936,0,0,0,0,-0.0355091804948376,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0.106427139318378,0,0.154982220676774,0,0,-0.106635677563371,0,0,-0.0802123923862855,0.0736579642171678,0,0,0,0,0,0,0,0,0,0,0,0.0583567810120045,-0.0282104491589152,0,0,-0.125088160852815,-0.0388008522521778,0,0,0,0,0.00401296169919418,0,0,0,0,0,0,0,-0.0353747911126726,0.155243136640041,0,0,0,-0.00206612231768718,0,0.0187851680274247,-0.00810310075634865,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,-0.228442775359976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295444761045429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.878219278027276,0,0,0,0,0,0
TED,0,0,0.367281901425501,0,0.453323126168712,0,0,0,0,0,0,0,0,-0.554319035246179,0,0,0,0,0,0,0,0,0,0,0,0.0368248649200438,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.313537651857756,0,0,0,0,0,0,0,0,0,-0.0227281237077665,1.26129802763605,0,0,0,0,-3.46780551382246,0,0
RealEstate_excess,0,0,0,0,-0.121623045436531,0,0.0255597641280867,0,0,0,0,0.129362907585372,0.148489949012579,0,0,0,0,0,0,0.0437996478842975,0,0,0,0.0110739698516475,0,0,0,0,0,0,0,-0.0280911123054428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.274208458793119,0,-0.0533456841251209,0,-0.0265053535100741,0.0256188505144225,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109849433438235,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0979111027762123,0,0,0,-0.1117149242219,0,0,0,0,0,0,0,-5.54059479978476e-05,0,0,0,0,-0.127246534797778,-0.0775579765216007,0,0,0,0,-0.019071266758535,0.0201826326572664,0.132034866101684,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0.000663381233239242,0,0.00132076383700475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000760642217454788,0,0,0,0,0,0,0,0,0,0.00019296680396995,0,0,0,0,0,0,0,0,0,-0.00278930615630873,0,-0.000974105461961365,0,0,0,0,0,0.0348463122791685
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.0260301566685577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00464052761984223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00161045879390507,-0.0250120367490795,0,0,0,0,0,-0.545432459585209
CarbonVol_Guangdong,0,-0.00530068702983022,0,0,0,0,0,0,0,0,0,0,0,0,-0.000738198556017538,0,0,0,-0.00271199405110142,-0.00545479817180278,-0.0404900753056181,0,0,0,0,0,0,0,0,0.0116539010049205,0,0,0,-0.00304299338057707,0,0,0,0,0,0,0,0,0,0,0,-0.00201909592516327,0,0,0.0145847382954727,0.0126138252480986,0,-0.00201500298990967,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263855149090912,0,0,0,0,0,0,0,0,-0.0125523890870477,0,0,0,0,0.0170275975742117,0,0,0,0,0,0,0,0,0.00250356842233626,0,0,0,0,0,0.00201225806151219,0,0,0.0101656334710339,0,0,-0.00325993561631691,0,0,0,-0.171100123835917,0,0
