,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X601600.SH,X600011.SH,X600886.SH,X600547.SH,X600585.SH,X600660.SH,X600795.SH,X000792.SZ,X600362.SH,X000708.SZ,X600489.SH,X600010.SH,X600111.SH,X601699.SH,X600027.SH,X002460.SZ,X000983.SZ,X600160.SH,X600426.SH,X002466.SZ,X000301.SZ,X600803.SH,X601991.SH,X000786.SZ,X000933.SZ,X600985.SH,X000630.SZ,X000877.SZ,X002128.SZ,X000807.SZ,X601168.SH,X600176.SH,X600219.SH,X000408.SZ,X600348.SH,X000883.SZ,X600612.SH,X002271.SZ,X600096.SH,X002353.SZ,X000932.SZ,X000027.SZ,X600995.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.65163138106532,0,0,0,0,0.210807655279873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0211818228571792,0,0,0,0,0,0,0,-0.0180863677233508,0,0,0,0,0,0,0,-0.0456906019357335,0,0,0,0,0,0,0,0,0,0,0,0,-0.0370447127729815,0.013504446462438,0,0,0,-0.0362093546139435,0,0
X601088.SH,0.114672196912352,0,0,0,0.117354985855499,0.215266359757645,0,0.0849417438946625,0,0,0,0,0,0,0,0.0127342893756301,0,0,0,0,0.047560519502778,0,0,0,2.71050543121376e-20,0,0,0,0,0,0,0,0,0.0415141975615515,0,0,0,0,-0.0602570637810791,0,0,0,0,0,-0.0270241081596067,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0.414076136415604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0670349507796899,-0.0342290871980833,0,0.00828856338407763,0,-0.0889255122931273,0,0,0,0,0,0,0,-0.0930292198881879,0,0,0,0,0,8.67361737988404e-19,0.0432916689305201,0,0,0,0,0,0,0,0,0,0,0.0685462350353981,0,0,0,-4.33680868994202e-19,-0.0125763246615482,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.017104960154183,0.0955631468326158,0,0,0,0,0,0,0,0,0,0,0.0204845991143384,0,0,0,0.162025517064668,0,0,0,0.0469580397831547,0,0,0,0,0,0.0145221513030062,0,-0.070981163651098,0,0,0.0266791027776242,0,0,0,0,0,0,0.0214814525304992,0,0
X600188.SH,0.014584105059094,0,0,0,0,0.28534178771512,0,0,0,0,0.0699556424934964,0,0,0,0,0,0,0,0,0,0.302372321310589,0,0,0,0,0,-0.0450827175978434,0,0,0,-0.10676761495452,0.0386957690185716,0.0401481128573495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0195093905410976,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.0353445667997685,0,0,0,0.155138328468246,0,0,0,0,0,0,0,0,0,0,0,0.147300021031105,0.0856635605955155,0,0,0,0,0,0,0,0,0,0,0.480462932169071,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108189808291395,0,0,0,0,0,-0.0158357126971336,0,0,0,-0.0496465095955692,0,0
X600019.SH,0,0,0,0.10710097439203,0,0,0,0,0,0.0362776345915174,0,0,0.0935710732916379,0,0,0,0.0122970329014523,0,-0.0241416877646494,0,0,0,0,0,0,0,0,0,0.18357872978851,0,0,0,0.0504006780309144,0,0,0,0,0.0556494583615207,0,0,0,0.0286659227317956,0,0,0,0,0,0.206023218917512,0,0,-4.33680868994202e-19,0,0.0336350688822219,0,0,0,-0.0387578271112377,0,0
X601600.SH,0,0.0838777432623334,0,0,0,0,0,0,0,0,-0.00613419113738653,0,0,0,0,0,0.102265876667722,0,0,0,0,0,0,0,0,0,0,0,0.128299312068309,0,0,0.24673495041207,0,0,0,0,0.150529029753726,0.225141107654568,0.100063585979752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0191153497611536,0.451885806382488,0,0,0,0,0,0,-0.0694836141087454,0.221510942861512,0,0,0,0,0,0,0,0.0280211656608411,-0.0902268940965629,0,0,0,0,0.14529057183322,0,0,0,0,0,0,0,0,-0.0469311096958353,0,0,0,0,0,-0.00698289631533059,0,0.00788548549045178,-0.0823977087044344,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341723907432298,0,0,0,0,0,0,0,0.0784059937108159,0,0,-0.00657281160373981,0,-0.0313342120469386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0846804878800067,0,0,0,0,0,0,-0.00596115080267772,-0.0183222196513335,-0.0263962929464114,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.776547048160327,0,0,0,0,0,0,0,0,0.0188145822338178,0,0,0,0,0.125645499329707,0,0,0,-0.0487332727559113,0,0,0,0,0,0,0,0,-0.00992141815021662,0,0,0,0,0,0,-0.0632314895546207,0.0783851484050167,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.0180607451505014,0,0.0118262126352548,0,0,0.0478397069631705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165647366794559,0,0,0,0,0,0,0,0.0439775041790426,0,0,0,0,0,0.120146182118227,0.0763449013935153,0,0.0171530383980004,0,0,0,0,-0.0296342657682207,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0109059353700715,-0.0298558527006427,-0.0485365772361935,0,0,0,0.0716719028706477,0.0941941546570123,0,0,0,0,0,0,0,0,0,0.0726770371910127,0,0,0.0916699238824079,0,0,0,0,-0.0283690062173615,-0.104424068371705,0,0,0,0,0,0,0.0208110893663437,0.000690277597992066,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0.358573502387134,0,0,0,0,0,0,0,0,0,-0.0327965359349422,0,0,0.323452579918608,0,0,0,0,0,0,0,0.0534363677914187,0,0.0187635547649576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135818732655751,-0.0108213574694846,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282824401336185,0,0,0,0.0702357823386509,0,0,0,0,0,0,0,0,0,0,0.0776156267682255,0,0,0.111662398772899,0,0,0,0,0,0,0,0,0,0,0,0.0375954849981954,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0.206589091665528,0,0,0,0,0,0,0,0,0.126151588249393,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255587978781971,0,0,0.109465050061062,0.190789842945339,0,0,0.0551790183459966,0,0,0.0531186386948981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0.0206759316232235,0,0,0.111869548891801,0,0,0,0,0,0,0,0,0,0,0,-0.0348452468288804,0,0,0,0,0,0.211180678726003,0,0.0278316547211287,0,0,0,0,0,0.105899561332584,0,0,0,0,0.124356456787826,0.21531081414703,0,0,0,0,0,0,0,0,-0.00315188464770105,-0.0040437664241535,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.597334779570271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0552258831354634,0,0,0,0,0,0,0.0263781742535301,0,0,0.136172289390411,0,0,0,0.0052241282750723,0,0,0,0.0110488098579873,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343737774458388,-0.0141895540233105,0,0.0180015908036981,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0716111094064261,0,0,0,0,0,0,0.0371844569518408,-0.0213587375939012,0,0,0,-0.00973761689279109,0,0
X600111.SH,0,0,0,0,0,0,0,0.07706528530034,0,0,0.052143056599108,0,0,0,0,0.0775816187465493,0,0,0.271442203943552,0,0,0,0.167521451687399,0,0,0,0,0,0,0,0,0,0,0,0.0336674393749267,0,0.0548442866841221,0,0,0,0,0,0,0,0.0397631701139845,0,0,0.0714035883985874,0,0,0,0,-0.0149058842473853,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0.255051578946675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0352437063351448,0,0.584150606819211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309231966315482,0,0,0,0,0.0666000196775463,0,0,0,0,0.0921108364287508,-0.0186200867249883,0,0,0,-0.0141424766875451,0,0
X600027.SH,0,0,0,0,0,0,0,-3.46944695195361e-18,0.268584996445415,0,0,0,0,0.194618880514495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.329020324255882,0,0.0670071500354912,0,0,0,0,0,0.106635117801212,0,0,0.0109368102862669,0,0,0,0,0,0,0,0,0,0,-0.0267691552878355,-9.80071731060393e-05,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0542830729686862,0,0,0,0,0,0,0,0,0,0,0,0.806597696129666,0.0326486326932442,0,0,0,0,0,0,0.0317087320178342,0,0,0,0,0,0.0381079101710582,0,0,0,0.0269292911304247,0,0,0.00898673011771699,0,0,0,-0.0199222794556627,-0.0132208139960027,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267926812478638,0,0,0,0,0,0,0,0,0,0,0,0.358746156028205,0.020100586317386,0,0,0,0,0,0,0.0359928918936303,0,0,0,0,0,0,0.116479920124113,0,0,0,-0.016967564452702,-0.0053658312050123,0,0,0,0,0,0
X600160.SH,0,0,0,0.0235136291393158,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197715469276077,0,0,0,0.206727986860964,-8.67361737988404e-19,0,0,-0.0591830821560717,0,0,0,0,0,-0.322537706783546,0,0.0966799126177807,0,0.115104980812532,0,-0.0370346082610716,0,0,0,0,0,0,0.101384502488108,0,0,0.200974084607724,0,-0.0662878067688994,0,0,-0.0296830794048379,0,0,0,0.024520947937542,0,0
X600426.SH,0,0,0,0,0,0.013066582970301,0,0,0,0.0642627019322476,0,0,0.117659061141839,0.00109272793502388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0954052246192876,0,0.0686472355844805,0,0,0.440558649750934,0,0,0,0,0,0,0,0,0,0,0.0853851282876392,0,0.0121914747500547,-0.00155763378404337,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.751086251491479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0347470162524145,0.0277222298787335,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0.0877601434314249,0,-0.059018144633026,0,0,0,0,0,0,0.0260924423078504,0,0,0.12340552984347,0,0,0,0,0,0,0,0,0.010435355483581,0,0,0.0205338843450868,0,0,0,0.0503517095309741,0,0,0.0298457903889357,0,0,0,0,0,0.199423967042673,0,0,0,0,0.0051900872597997,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00528309951905986,0,0,0.147469501057143,0,0,0,0,0.176926581794841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0957339558451642,0.00318684752540207,0,0,0,0.0209231614534689,0,0,0,0,0,0,0,0,0.101390167267029,0,0,0,0,-0.100445296593189,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1364863974001,0,0,0,0,0,0,0,0.275921439562184,0.0440948624195969,0,0,0,0,0,0,0,-0.0648410522124705,0,0,0,0,0,0,0,0,0,0,0,0.211270874042577,0,0,0,0,0,0,0.088527069985072,0,0,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0536327309125582,0.12555307897189,0,0,0,0,0,0,0,0,0,0,0,0.21973561874851,0.107993079231886,0.138739295701519,0,0,-0.056922997514863,0,0,0.0380666418203778,0,0,0,0,0,0.0156811395928802,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.00632103317118266,-0.131067577536181,0,0,0.0394783684391338,0,0
X000933.SZ,0,0,0,0,0.192981775345969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17861136665475,0,0,0,0,0.112983164988256,0,0,0,0,0,0,0,0,0,0.531020175845787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0445326176726538,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,0.281484626806756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298369001005597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0882936898395703,0.0689424337938794,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00718176336765208,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.586112162075208,0,0.0756854597681068,0,0,0,0,0,0.0927974590899034,0,0,-0.0795917360827328,0,0,0,0,0,0,0,0,0,0,0.0646582870151216,-0.00568856973655344,0.180250005174422,0,0,0,0,0,0,0,0,0,0,0,0,-0.0126435787017865,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,0,-0.0757729582256347,0,-0.0291875428468137,0,0,0,0,0,0,0,0,0,0,0,0.0469232949869901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0504822145301052,0,0,0,0,0,-0.321049970601087,0.178704365805577,0,0,0.605562175890738,0,0.156910444533939,0,0,0.0186976147371863,0,0,0,-0.0351371299684421,0,0
X002128.SZ,0,0,0,0,0,0,0,0,0.107622497171918,0,0,0,0,0,0,0,0,0,0,0,0.119963041020243,0,0,0,0,0,0,0,0,0,0,0.285720231163371,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0456180343423728,0,0,0,0,0,-8.67361737988404e-19,0.00708079231956867,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0.429843469110864,0,0,0,0,0,0,0,0.0172895667182061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211472632101347,0,0.0257319214709599,0.0132717793429592,0,0,0.071637109796195,0,0.121901036597319,0,0,0,0,0,0,0.0855136984971972,0,0,0,0,0,0,0,0,0,0.0237736659099726,0,0
X601168.SH,0.147572713728873,0,0,0,0,0,0,0.20777836557053,0,0,-6.7762635780344e-21,0,0,0,0,0.180768516525442,0,0,0,0,0,0,0,0,-0.0905467542559013,0,0,0,0,0,0,0.0333853202306409,0,0.486403380871953,0,0.00492789174858507,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,-0.0164200991364402,-0.0158319658852272,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,-0.0194064741174454,0,0,-0.0849235423189768,0,0,0,0,0,0,0.0416221892412833,0,0,0,0,0.0835940991125487,0,0,0,0,0.0235845632890546,0,0,0,0,0,0,-0.0308597589300284,0,0,0,0,0,0,0.182377364695906,0.447409443537905,0,0,0,0,0,-0.0147421804284565,0.0302580475981473,0,0,0,0,0,0
