,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X601600.SH,X600795.SH,X601991.SH,X600688.SH,X600027.SH,X600886.SH,X600362.SH,X600157.SH,X600111.SH,X002075.SZ,X601992.SH,X600188.SH,X600299.SH,X600660.SH,X000792.SZ,X000709.SZ,X601158.SH,X000898.SZ,X000539.SZ,X000883.SZ,X600309.SH,X002466.SZ,X600583.SH,X000027.SZ,X600623.SH,X600352.SH,X600578.SH,X000630.SZ,X600160.SH,X000629.SZ,X002470.SZ,X600547.SH,X600489.SH,X600098.SH,X600021.SH,X600022.SH,X600176.SH,X300072.SZ,X000060.SZ,X600808.SH,X000825.SZ,X600315.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106039983884157,0,0,0.0329813964062876,0.00673000577865007,0,0,0,0,0,0.00351219244605657,0,0,0,0,0,0,0,0.0426433464259555,0,0,0,0,0.303203184129244,0,0,0,0.0250014195877446,0.143588143627293,0,0,0,0,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0.198428407448498,0,0,0,0,0,0,0,0.145749208041936,0,0,0,0.0102792984988995,0,0,0,0.00827254146149807,0.089333384264727,0,0,0,0,0,0,0,0,0,0,0,0.0282328901891484,0,0,0,0,0.118959446549775,0,0,0,0,0.144765952126508,0,0,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0915337963522564,0,0.055966147770438,0,0,0,0,0,0.0252888827995098,0,0,0,0,0.0212281066547651,0,0,0,0,0.0501103748902476,0.295025171733731,0,0,0,0,0,0.0727483190689747,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261688585174583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00418527020798283,0,0.0385073795185597,0,0,0,0.0330852825880721,0,0,0,0.0259019380791048,0.150053424498035,0,0,0,0,0,0,0,0,0,-0.0036276851713145,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.478542305961405,0,0,0,0,0,0,0,0.077691043706717,0,0,0.125229185896745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095716546371814,0,0,0.018644158026396,0,0,0,0,0,0,0,0.155550177825933,0,0,0,0,0,0.00997820904112327,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0.0930017709477712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0946059882919613,0,0,0,0,0,0,0,0,0.0283277016778413,0.000608688807996575,0,0,0,0,0.220728279222041,0.126391646798815,0,0,0.0558021205723597,0,0,0,0,0.136571406098642,0,0,0,0,0,-0.0177011782320775,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.140763099603506,0,0,0,0,0,0,0,0,0,0.0417963335435438,0,0,0,0,0.0836637575913265,0,0,0,0,0.125915411364227,0,0,0,0,0,0,0,0,0,0,0.123660893770505,0,0,0.035072088916793,0,0,0.0310875723516858,0,0,0.0512484556663668,0,0.278638512031029,0,0,0,0,-0.0039946523439592,0.0258977718648599,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372702245658868,0,0.0313423445648266,0,0,0,0,0,0,0,0,0,0.0480746699818067,0,0.00779917840153756,0,0,0,0,0,0,0,0.0494751184331272,0,0,0,0,0.119729483320977,0.183803315907523,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.401439746367897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0429598087547073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317983597959689,0.0199319744776856,0,0,0,0,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223484109789171,0,0,0,0,0,0,0,0,0.0384131852824245,0,0,0,0.201604828916794,0.206998639963045,0,0,0,0,0,0,0,0,0,0.291997612825128,0,0,-0.0437854734781982,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0687890054889967,0.00219547098241072,0,0,0,0.0711991205619703,0,0,0,0,0,0,0,0.0703937246415824,0.0100484381579624,0.145583756708508,0,0,0,0,0.0504018117446929,0,0,0,0,0,0.0182119838426655,0,0,0,0,0.111206529806157,0,-0.0202512055564674,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170501533153284,0,0,0,0,0,0,0,0.271802301217593,0.174559936562621,0,0.217093972391662,0,0,0,0,0,0,0.0840182793575078,0,0,0,0.0520092193340706,0,0,0,0,0,0,0,0,0.00695847289012048,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.0560724004317612,0,0,0.0368123852699321,0,0,0,0,0,0,0,0,0,0,0.542564203822586,0,0,0,0.0674405148185937,0,0,0,0,0,0,0.0681475389156552,0,0,0,0,0,0,0,0,0,0.0266738904257839,0,0.00575449174055049,0,0,0,-0.0286615423877405,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0.111074534932325,0,0,0,0.0946782392944584,0.0321335093862715,0,0,0.148895770185631,0.112273479497665,0,0,0,0,0,0,0,0,0,0,0.0941949096512093,0,0,0,0,0.0106710081269802,0,0.0319438559074041,0,0,0.10296035150936,0,0,0,0,0,0.0673891436065373,0,0,0,0,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.151015920247298,0,0.12193886631966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523011133793666,0,0,0,0,0,-0.0190024891963744,0,0,0,0,0,0,0.0452021004026536,-0.00914774924941437,0,0,0,0.0160941502454766,0,0,0,0,0.0498777944872658,0,0,0,0,0,-0.0282558412691842,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0391874779102527,0,0,0,0,0.123569486127908,0,0,0,0,0,0,0,0,0,0.00996334546121686,0,0.0858244872346707,0,0.0716909138315777,0,0,0.0446715871704122,0.164193154573729,0,0,0,0.134483796035896,0,0,0,0,0,0,0,0,0,0.00151256431673928,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0716184912216015,0.0866229155560517,0,0.0852649645119957,0,0,0,0,0,0,0,0,0.0699440929790411,0,0,0,0,0,0.148610183810002,0,0,0,0,0.0470089548411689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0.166281538572996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143325854315568,0,0.0489120926674579,0,0,0,0,0,0,0,0,0.155694028147933,0,0,0,0,0.00669239764933678,0,0,0,0,0,0,0,0,0,0,0.115833878601556,0.0913252913668848,0,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0.25865109496316,0,0,0,0,0,0,0,0,0.0919922469125779,0,0.413635939857793,0,0,-0.202778090957431,0,0,0,0,0,0,-0.0995720230778304,0,0,0,0,0,0,-0.246444103018158,0,0.169491510520102,0,0,0,0,0,0,0,0,0,0.162983315191765,0.0758798021603151,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.260305378219083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133880126813444,0.10841907292138,0,0,0,0,0,0.0206130076036295,0,0,0,0,0,0.162412727179525,0,0.0968673142420486,0,0,0,0,0,0.0050125865834695,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262263002637641,0,0.240291755466971,0,0,0,0,0,0,0,0,0,0,0,0.109653914194903,0,0,0,0.0353336022282689,0.0711668288265549,0.0747744294930072,0,0,0.0960351967374548,0,0,0.0304378293555121,0,0,0,0,0,0,0,0.0256636811440035,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,-0.15536861840914,0,0,-0.0590483589757572,0.419819666402109,0,0,0,0,0,0,0,0,0,0,-0.0378859840761453,0,0,0.0169203982093238,0,0.319171416765342,0,0,0,0,0,0,0,0,0,0,0,0,0,0.359050966902042,0,0,0,0,0,0.0755219602328946,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196033233282481,0,0,0,0,0,0.193109505629151,0,0.21109191694412,0,0,0,0,0,0,0,0,0,0,0,0,0.0775327752690428,0,0,0,0,0,0,0.000700743572386534,0,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00141452053518675,0,0,0,0,0,0,0,0,0,0,0,0,0.00219923819033994,0.00206319323011161,0,0,0,0,0,0,0,0.0017090387578009,0,0,0,0,0,0,-0.00301446256837091,-0.00234424172017687,0,0,0,-0.0627373908378491,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141455913060565,0,0.0755163647671425,0,0,1.35525271560688e-20,0,0,0,0,0,0,0,0,0,0,0.0658419237850882,0.131640342680243,0,0.0473576501502713,0,0,0.0803181242999697,0,0,0,0,0,0,0,0,0,0.274198694788689,0,0,0,0,-0.0754773503543028,-0.0182478485155208,0,0,0,-0.289283654289598,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0599523916207191,0,0,0,0,0,0,0,0,0,0,0,0.56796682931174,0,0,0,0,0,0,0.228501666591029,0,0,0,0,0,0,0,0.295105806944637,0,0,0,0.0747794787541822,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0.158571406778864,0,0,0,0,0,0,0,0,0,0,0.209003532307427,0,0,0,0.0968115188603713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00559046328196763,0,0,0,0.139317457318506,0,0.171433651861286,0,0,0.0368132013846024,-0.0745170058147508,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0923233258509748,0.327043165250485,0,0,0,0,0,0,0.204363340641456,0,0.0693673210630702,0,0,0,0,0,0,0,0,0,0,0,0.0125929581680492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0626577626827832,0,0,0,0,0,0,0,0,-0.0484036044438624,0,0,0,0,0,0,0.00292362759866313,-0.016131193202584,0,0,0.916834916013626,0,0,0,0,0.0316197736003192,0.0773858219210826,0,0,0,0,0.0254840019316261,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0.0611501453034509,0,0,0,0,0,0,0.0240657255305838,0,0,0,0,0.0952559423821953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118457967969301,0,0,0.618328502066676,0,0,0,0,0,0,0,0.0565823619639538,0,0,0,0,0,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184869596554932,0,0,0,0,0,0,0.117529422446889,0,0.0235760447124882,0,0,0,0,0.0133685038907209,0,0.0819957687015957,0,0.0566629782344132,0,0,0.209249052639968,1.38777878078145e-17,0.00952616494699829,0,0,0,-1.73472347597681e-18,0,0,0.00662818732702678,0,0,0,0,0,0,-0.0169020172062318,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0619144727840332,1.73472347597681e-18,0,0,0,0.0431953432338013,0,0,0.121600450870886,0,0,0,0,0,0,0.0394065308493852,0,0.00900188332554891,0.0950222290328064,0,0,0,0.0749841183390652,0.113681213365784,0,0,0,0.184823594880267,0,0,0,0,0.0314672705969482,0,0,0,0,0,0,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0.0688079153113319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00156247985922842,0,0,0,0,0,0,0,0.0803732403353898,0,0,0,0,0,0,0,0,0.0658500797896599,0,0.511957383008222,0,0,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19753636319105,0,0.025737084938427,0,0,0.0428176431020959,0.239185223642237,0,0,0,0,0,0,0,0,0.0172978301099452,0,0,0,0,0.0847213454535222,-0.0381273238569152,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277871966959272,0,0,0,0,0.0285111270333499,0,0,0,0,0,0,0,0,0,0,0,0,0.0761014733525501,0,0,0,0,0,0,0,0.158183414030458,0,0,0.17427940244685,0,0,0,0,0,0,0.0403431701524907,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0.0649026434947944,0,0,0,0,0,0,0.0384361497223291,0,0,0.633196301848586,0,0,0,0,0,0.0992350863398065,0,0,0,0,0,0,0,0,0.102006754073106,0,0,0,0,0,0,0,0,0,0.149304832787709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204058706260104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255883157575062,0,0,0,0,0,0,0,0,0,0,0,0.437872145290358,0,0,0,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0.428011893800002,0,0,0,0,0,0,0,0,0,0,0,0.0572007716748457,0,0,0,0.0127686288933144,0,0,0,0,0,0,0,0,0,0,0,0,0.0241522199256914,0,0,0,0,0,0,0.169301302346302,0,0,0.0434761279023327,0.14578039658698,0,0,0,0,0,0,0,0,0,0,0
X600315.SH,0,0,0.0524184330928712,0,0,0.12289384963976,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.129921185979051,0,0,0,0,0,0,0,0,0,0.0769047393933103,0,0,0,0,0.0648629109416229,0.145061668288535,0,0,0.0114044980489209,0,0,0,0,0,0,0,0,0,0,-0.0368760972449429,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0380715743778008,0.140230964951777,0.0372273942193677,0,0,0,-0.0369112886468863,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.085491122573666,0.0101478536884199,0,0,0,0.0788181558099486,0,0,0,0,-0.00643068529808656,0,0,0.068601807646779,0,0,0,0,0.110733633055627,0,0,0,0
Slope,0,0,0,0,0,-0.685217952391672,0,0,0,0,0,0,0,0,0,0,0,0.788295379714146,0,0,-0.282319020644893,-0.330051662208743,0,0,0,0,-0.123906971601698,0,0,0.0179698807844716,0,0,0.0844730856186414,0.312227885023251,0,0,0.0895470221500531,0.598344825887198,-0.390205826664016,0,0,0.081984166081276,0,0,0.0570338356214306,0,0,0,0,0,0,0,0.0838664884582191,0,0,0,1.60311163901502,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0735061411055579,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12528667546101,0,0,0,-0.159757822957365,0,0,0,0,0,0,0,0,0,0,-0.173818196083796,0,0,0,0.231621122717756,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,-0.0041308024233648,0,0,0,0,0,0,0,0,0,0,-0.0749419335314056,0,0,0,0,0,-0.0351954420952413,0,0,0,0,0,0,0,0,0,0,0,-0.00628826144435481,0,0,0,0,0,0,0,-0.00502453538438316,0,0,0,0,0,0,-0.00272342900998511,0,0.1228809614107,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.0633200999599715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0955314914663975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121789477988902,0,0,0,0,-0.284798304459301,0,0,0,0,0,0.101691111395058,-0.0200788627586978,0.555246828869111,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00920292106486952,-0.0133398011050091,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00824095129256409,-0.0169432987076887,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0034935351908035,0,0,0,0,0,0,0,-0.000800211677303613,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216958311506633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00252616010666006,-0.00200963013456102,0,0,0,0,0,0
