,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X601898.SH,X600019.SH,X601600.SH,X600795.SH,X600688.SH,X600585.SH,X601991.SH,X600886.SH,X600027.SH,X600157.SH,X600362.SH,X000709.SZ,X600583.SH,X600188.SH,X600111.SH,X000539.SZ,X601992.SH,X000898.SZ,X600309.SH,X002075.SZ,X601158.SH,X000027.SZ,X600863.SH,X000883.SZ,X600352.SH,X000629.SZ,X600021.SH,X000792.SZ,X002353.SZ,X600307.SH,X600578.SH,X000060.SZ,X600808.SH,X000825.SZ,X601918.SH,X600098.SH,X600489.SH,X600022.SH,X600660.SH,X600547.SH,X000878.SZ,X600008.SH,X002470.SZ,X000959.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.382437385381953,0,0,0,0,0,0,0,0,0,0,0,0,0.0321080766504911,0,0,0,0.0777275407727282,0,0,0,0,0.0230805739485365,0,0,0.114245563240151,0,0,0,0,0,0,0,0,0,0,0.00753667649023069,0,0.0830675224629569,0,0,0,0,0,0,0,0,0,0,-0.000357504499507268,0,0,0,0,0,0,0
X600028.SH,0.105250933634114,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0257998898362138,0,0,0,0,0,0,0,0,0,0,0,0,0.0868661027207652,0,0,0,0,0,0,0.0323479508626319,0,0,0,-0.0160940433474786,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.205136548557476,0,0,0,0,0,0,0,0,0.0110334696557444,0,0,0,0.0787678159926804,0,0,0,0,0,0,0,0,0,0,0.0902073931146845,0,0,0,0,0,0,0.0660214529085888,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0128855802679934,0.0105734646165874,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.110192102605755,0.00291221978010577,0,0,0,0,0.155351096755196,0,0.0909746283105339,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0493290347154355,0,0,0,0,0,0,0,0.36156124844467,0,0.042873216683299,0,0.0128834127058949,0,0,0,0,0,0,0,0,0,0,-0.00753628745440738,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0889705385252694,0,0,0,0,0,0,0,0.175019678372495,0,0,0,0.0633440120365747,0.050268777417021,0,0,0,0,0.0455221814212238,0.204507616394663,0,0,0,0,0.132867023287032,0,0,0,0,0,0,0,-0.00259339155655524,0,0,0,0,0,0,0
X601898.SH,0,0,0.356028205224848,0,0,0,0.153854470238585,0,0,0,0,0.170767227884667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00873175855089328,0,0.115503937688425,0,0,0,0,0,0,0.0547962513600935,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0.0902467988426591,0,0.0844744782131522,0,0,0,0,0,0.0233211697958524,0,0,0.0559498542568872,0,0,0,0,0,0.196128198706702,0,0,0,0,0,0,0,0,0.00440393816331172,0,0,0,0,0,0.0843067422850153,0,0.103751850179475,0,0,0.133920407491187,0,0,0,0,0,0,0,-0.00947566624812149,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0.0145306414265177,0.191096816770468,0,0,0.0497927837835956,0,0.0384808625857569,0,0,0.0911055265939694,0,0,0,0,0,0,0.0724546282454186,0.00676437966580064,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0767095752300956,0.21647328729883,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00777262465288634,0,0,0,0,0,0
X600795.SH,0,0,0,0.142293643227675,0,0,0,0.107927147024032,0,0,0,0.0818404550008166,0,0.0646703374252292,0.129212006983051,0,0,0.0391288968508897,0,0,0,0,0,0,0,0,0,0.158513405645708,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0092995868188802,0.00821059638725516,0,0,0,0,0,0
X600688.SH,0,0.245401712964224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188581119407324,0,0,0,0,0,0,0,0,0,0,-0.0968565021198551,-0.136761910605402,0,-0.0846452037096883,0,0,0,0,0.0365123397239806,0,0,0.46539026440961,0,0,0,0,0,0,0,0,0,0,-0.0258826444508897,-0.00384101712727724,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.00952532265837486,0,0,0,0,0,0,0,0,0,0.0200480567866135,0,0,0,0,0,0.0670729574765234,0.0170459212994331,0,0,0,0,0,0,0.0324717735240579,0,0,0,0,0,0.135713225231787,0.0818469448900043,0.0411961596836489,0,0,0,0,0,0,0,0,0,0,0,0,-0.0284836036602828,-0.0199297351305348,0,0,0,0,0,0
X601991.SH,0,0,0,0.290840586235476,0,0.276625478924151,0,0,0,0,0,0,0,0.149858598076695,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194812381027858,0,0,0.0434962909080051,0.101432077326862,0,0,0,0.0248626179920086,0,0,0,0,0,0,0,0,0,0,0.0715331729014894,0,0,0,-0.00346448878050082,0,0,0,0,0,0,0
