,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X000708.SZ,X002460.SZ,X600660.SH,X601898.SH,X600886.SH,X600010.SH,X601600.SH,X600362.SH,X600801.SH,X600188.SH,X002466.SZ,X600352.SH,X000786.SZ,X002271.SZ,X600795.SH,X601991.SH,X600688.SH,X002353.SZ,X601992.SH,X600111.SH,X600176.SH,X600027.SH,X600583.SH,X600426.SH,X000723.SZ,X600299.SH,X600489.SH,X600516.SH,X000898.SZ,X601158.SH,X000932.SZ,X600219.SH,X000883.SZ,X600612.SH,X000709.SZ,X000553.SZ,X000792.SZ,X600486.SH,X002080.SZ,X000027.SZ,X000630.SZ,X000401.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600660.SH,0,0,0,0,0,0.129396400063334,0,0,0,0,0,0,0,0.141996011508105,0,0,0.0278149745401273,0,0,0,0,0,0,0,0,0,0.167846428734459,0,0,0,0,0,0.0239258233564773,0,0,0,0.017707807150544,0,0,0.0157216775690796,0,0,0,0.0388160952387613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0.0158417297624154,0,0,0,0,0,0,0.0466047483508711,0.468640517582346,0,0,0,0,0,0,0,0,0,0,0.0126113367846846,0,0,0,0,0.0522351317589704,0,0.033956654713933,0,0,0,0,0,0,0,0.0143306757846767,0,0,0,0,0,0,0,0,0.00558266033188267,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,-0.104401328204938,0,0,-0.00906873595510376,0,0.0657372573765848,0,0,0,0,0.0990787593636275,0,0,0.247326760592635,0,0,0,0,0,0,0,-0.0557499995845491,0.0227315643232536,0,0,0,0,0,0,0,0,0,0.0906444463065891,0,0,0,0,0,0.0530036951328363,0,0,0,0,0,0,0,0.00321911545680347,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.291066229712406,0,0,0.0489873328423893,0,0,0,0,0,0.0476610006884134,0,0,0.0512539021964642,0.0505058592584448,0.00303678737141472,0,0,0,0.249462264238821,0,0,0,0,0,0,0,0,0,0,0,0.0437317547483935,0,0,0,0,0,0.0246722478809663,0,0,0,0,0.00375304342973191,0,0,0,0,0,0.0141374944658183,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.00392984551113236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259488482789209,0,0,0,0,0,0,0,0,0,0,0,0.0649505901307299,0,0,0,0,0,0,0,0,0,0,0.0746042721967585,0,0,0.00079310196413289,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.0469983787046454,0,0,0,0,0,0,0,0,0,0,0.00310536174565304,0,0,0,0,0,0,0,0.0959636114936346,0,0,0,0,0.0972012192554183,0,0,0.126403166104765,0,0,0,0.155784541722371,0,0,0,0,0,0,0.0700104573664918,0,0,0,0,-1.0842021724855e-19,-0.0206820715331915,0,0,0,0,0,0
X600801.SH,0,0,0,0.490444126879126,0,0,0,0,0,0,0,0,0,0,0,0.0623867383753948,0,0,0,0.13002143033711,0,0,0,0,0,0,0,0,0,0,0.118523238331662,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.245162122346843,0,-4.33680868994202e-19,0.00340603517555255,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0.547412754366299,0,0.171496250593491,0,0,0,0,0,0.0632097270887018,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0893051094259254,0,0,0,0,0,0.0426328427939557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0
X002466.SZ,0,0,0,0,0.121429430017408,0,0,0,0.230169656901526,0.517452237009322,0,0,0,-0.0940757550740823,0,0,0,0,0,-0.167641138448307,0,0,0,0,0,0,0,0,0,0,0.216772912211732,0,-0.0735766358104745,0,0,-0.00701010355511217,0,0,0,0,0,0,0,0,-0.196532328590742,-0.042012138078334,0,0,0,0,0,0,0,0.425898564891887,0,0,0.0594130786784992,0,0
X600352.SH,0,0,0,0,0,0,0,0,0.0592285645370385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289451576530226,0,0,0,0,0,0.183716333249461,0,0,0.0964817612070036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00521789452400951,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0.0855058729775282,0,0,0,0,0,0.0731685114844975,0,0.0915727729251599,0,-0.00846889991822182,0,0,0.129581590684944,0,0,0,0.0871907844194323,0,0,0,0,0,0,0.107380557024359,0,0,0,0,0,0,0,0,0,0,0,0,0.207524016035385,0.073404491902957,0,0,0,0,0,0.0219217934893335,0,0,0,0.0917038484525981,0,0
X002271.SZ,0,0,0,0,0.11070892951863,0,0,0,0,0.157597918073086,0,0,0,0,0,0,0.119723432403064,0,0.0205389071655258,0,0.174375824982323,0,0,0,0,0,0,0,0.0220424305697823,0,0.0796192334572052,0,-0.0126429017873685,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210756482947363,0,0,0,0,0.0302831463630306,8.67361737988404e-19,0,0,0,-2.16840434497101e-19,0,0
X600795.SH,0,0,0,0,0,0.0877360083355333,0,0.0294286899326473,0,0,0,0,0,0.0528752936128885,0.124910660662372,0,0.00823416813706275,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123566495508324,0,0,0,0,0.106372133575719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00239261917433741,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175697123341911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115198040160463,0,0,0.121911704710891,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145672382478982,0,-0.0169785006827866,0,0,0,0,0,0,0
X600688.SH,0.506935663466292,0,0,0,0,0,0,0,0,0.030321647305597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0267809226152133,0,0,0.0400059861172796,0,0,0,0,0,0,0,0,0,0,0.0428068706045178,0,0.257346444141309,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0.152830266623185,0,-0.0879124109193753,0,0,0,0,0,0,0,0,0,0.193343372140329,0,0,0,0,0,0,0,0,0,0,0,0.0368723510648398,0.257549551163622,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152873768111166,0.0194521782701292,0,0,0,0,-0.033126175341476,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045974435247563,0.202216961278949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109556269348014,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205799525341768,0,0,0.197448648727748,0,0,0.00105588205026922,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.120126442864363,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.424976802710789,0,0,0,0,0,0,0,0,0,0,0,0,0.0554973088968619,0,0,0.145969194109791,0,0,0,0,0,0.0575349833984991,0,0,0,0,0,0,0,0,0,0.0127043619954604,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085197847206487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24991386854366,0,0.187828188291132,0,0,0,0,0.221249939183433,0,0,0,0,0,0,0.100057411548345,0,0,0,0,0,-0.00179309279915828,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.123648887084014,0.115003124989223,0,0,0,0,0,0,0.00166592896886831,0,0.157595125816769,0,0.00926071647090467,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108493433445129,0.0147781374534848,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135120212190864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131519039714105,0,0.282601997064449,0,0,0.228004587181933,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0.0395205724348456,0,0
X600426.SH,0,0,0,0,0,0,-0.0794563285672253,0,0.0286036265706055,0.03433554088874,0,0,0,0,0,0,0.067271662388377,0,0.00218464088777494,0,0,0,0,0,0,0,0,0,0.0949355889203062,0,0,0,0.19747227451495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00681082998068121,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0.1612038008248,0,0,0,0,0,0,0,0,0,0.360650197921791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.453945985943225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104502130115752,0,0,0,0,0,0.0759646143744859,0,0
X600299.SH,0,0,0,0,0,0,0,0,0.078072220123838,0,0,0,0,0,0,0,0,0,0,0.118389304890142,0,0,0,0,0,0,0.272906585806922,0.0424001057897493,0.0436713049913325,0,0,0,0,0,0,0,0,0,-0.0835154847624039,0,0,0.0175739837952218,0,0,0,0,0,0.357652002281259,0,0,0,0.0418088892850265,0,0,0,0,0.0108731560264963,0,0
X600489.SH,0,0,0,0,0,0,0.7005344646329,0,0.0293900018030301,0,0.0807476892732606,0,0,0,0,0,0,0,0.00656667582850476,0,0,0.0824099710731413,0,0,0.0326451037713055,0,0,0,0,0,0,0,0.0862555172424872,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112992733235352,0,0,0,0,0,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,-0.0445354645182518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.620670122797922,0,-0.0228087504335082,0,0.0142914720805029,0,0,0,0,0.181872829651019,0,0,0,0,0,0,0,0,0,0,0.0573167079378956,0,0,0,0,0.0371072055511013,0,0.00464856970075589,0,-0.0122451263937559,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.201742686766066,0,0,0,0,0.0776974959375782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0947021333400893,0,0,0.0423948516300075,0,0,0.377910885088121,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015052816739022,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0.00885149844980484,0,0,0,0,0,0,0,0.0325237997732283,0,0,0,0.0693452990622526,0.012514098767173,0,0,0,0,0,0,0,0,0,0,0,0.0163322522462313,0,0,0,0,0,0,0,0,0,0,0,0,0.0730726685504706,0.0745981327082288,0,0,0,0,-0.00521036197514632,0,0,0,0.00144342008637471,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114902613820042,0,0,0,0.224740154466541,0,0,0,0,0,0,0,0,0,0,0.156854205178217,0,0,0,0,0,0,0,0.359536828057241,0,0,0,0,0,0,0,0,0,0.0574541881817535,0,0,0,0,0,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0.0440183155395709,0,0,0,0,0.228479089578072,0.143296554103895,0.0935705867158406,0.0373073608904094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0319607576651824,0,-0.00721823074780321,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0.120780993175709,0.00049550187307813,0,0,0,0,0,0.109097290451009,0,0,0.0846686785275824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167553049357283,0,0,0,0,0.023247364356434,0,0,0,0,0.0375473252737021,0.173461014489648,0,0,0,0,0.00331721819400718,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0.250952518122854,0.0962525016682102,0,0,0,0,0,0.0880596493595609,0,0,0,0,0,0.0195252578894274,0.0428952090211014,0,0,0,0,0,0,0.170112540539747,0,0.0244032129953267,0.0576811585483126,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.020133484613724,0,0,0,0,0,0,0,0.00482268915373215,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018293262701407,0,0,0.00803041479140201,0.0741085616362441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208062564575022,0,0,0.000882857548272729,0.194376307949169,0,0.180534582334012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,-0.0159085061708211,0,0,0,0,0,0,0,0.0268178404258494,0,0,0,0,0,0,0,0.46997152731562,0,0,0,0,0,0,0,0.136054722417537,0.0897591908148241,0,0.14310207191399,0,0,0,0,0,0,0,0,0.01277353992242,0,0,0,0,0,0.0181576697938263,0.0271692557414885,-0.0236532654473364,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,-0.0432535598937557,0,0,0,0,0,0,0.0270036993897703,0.0628738168084979,0.0573207317347314,0,0,0,0,0,-0.483711839190035,0,0,0,0,0,0,0,0.0526373651184344,0,0,0.117441754436149,0,0,0,0,0,0.463999677447074,0,0,0,0,0,0,0,0.0228762430485006,0,0.0548969265908493,-0.0572359161897331,0,0,0,0,0,0
X600486.SH,-0.438331998466098,0,0,0,0.148487784155828,0,0,0,0.128876042248779,0,0,0,0,0,0,0.0399641831914054,0,0,0,0,0,0,0,0,0,0.109977055371684,0,0,0.166937976721618,0,0.108004185199733,0,0,0,0,0,0,0,0.0823607236493814,0,0,0,0,0,0.073667898457266,0,0.249446136736246,0,0,0,0,0,0.0051514684259568,0,0,0,-0.0138966044884011,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0.04317935316828,0,0,0,0,0,0,0,0,0,0,0,0.112165746605278,0,0,0,0,0.0262117562803139,0,0,0.203924444629657,0,0.136001698873131,0,0.0187406069263375,0.00941708884411237,0,0,0,0,0,0,0,0,0,0,0,0.0831949271068547,0,0,0,0.26700294893103,0,0,0,0,0,0,0.020340716797986,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0.0590401346383702,0,0,0.176224914334218,0,0,0,0,0,0,0,0,0,0,0,0.245663333077713,0,0,0.0448504553098575,0,0,0,0,0,0,0.0554238171233358,0,0,0,0,0,0,0,0,0,0,0,0,0.00652291146149171,0,0,0.0868076262051893,0,0,0.0108804883144485,0,0,0,-5.42101086242752e-20,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0.0375722424272439,0,0,0,0,0,0.225834572404843,0,0.00357201942806343,0,0.00722454051183763,0,0,0,0,0,0,0,0,0,0,0,0,0.0558483778405875,0,0,0.036114502921514,0,0,0,0,0,0,0,0,0,0,0.00565035723584297,0,0,0,0,0,0,0,0,0,0.00806719188100014,0,0
X000401.SZ,0,0,0,0,0,0,0,0,0.0776378773315562,0.032583595674497,0,0,0,0,0,0,0.301796821359029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0960843348923686,0,0,0,0,0,0.0132143476604844,0,0,0,0,0,0,0.0794633280289502,0.294709593309805,0,0,0,0,-0.0163736266603559,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0200417572579511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0732156939574331,0,0,0,0,0,0,0,0,0,0,-0.156532475312862,0,0,0,0,-0.0199854280262883,-0.0860497623674639,0,0.613525562067831,0,-0.0686645152139586,0,0
Slope,0,0,0,0,-0.0423748398031294,0,0,0,-0.114220787305693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164949618560406,0,0,0,0,0,0.228031408468723,0,0.733924585226653,0,0,0,-0.085259983441195,0,0
TED,0,0,0,0.0535148327419758,0,0,0.438165242206149,0,-0.157475519011158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.607306767422011,-0.473726774559171,0,0,0,0,0.253678392308568,0,0,-0.0778223537945582,0,0,0,0,0.0899906605008663,0,0,0,-1.52987895752015,0.362526683311243,0,0,0,0,-1.00857583680938,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00255668163628935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103700679827021,-0.00181238844561839,-0.00774207527546686,0,0.0387920754831786,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315532398676067,0,0,0,0,0,-0.14081779677631,0,0.165324463472442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00925482003084817,0,0,0,0,0,0.259899246893268,0,0,0,0,0,0.0248849849360426,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.3881317890172e-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00381451193008579,-0.00189647992492159,0,0,0,0.00497291020282022,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220452172709318,0.344593858964974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.183716203963279,-0.552969328558952,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0.00462042410070636,0,0,0,0,0,0,0,0,0,0.000529471218203148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00310351192269502,0.0014194888733514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00543856994235577,0.000599724622878949,0,0,0,0.0196271743494422,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,-0.0140565547440548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00160703793625797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00277972623975253,0,0,0,0,0.00243284156840744,0,0,0,0,-0.020273807900582,0,0
