,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X601898.SH,X600010.SH,X601991.SH,X600688.SH,X601600.SH,X600660.SH,X600188.SH,X600795.SH,X600886.SH,X600362.SH,X600547.SH,X000898.SZ,X600027.SH,X002466.SZ,X600516.SH,X601992.SH,X600111.SH,X600299.SH,X600176.SH,X000709.SZ,X300072.SZ,X002460.SZ,X600352.SH,X000825.SZ,X600339.SH,X000553.SZ,X600583.SH,X600808.SH,X002110.SZ,X600801.SH,X601158.SH,X000792.SZ,X000629.SZ,X000883.SZ,X000786.SZ,X000301.SZ,X600219.SH,X000408.SZ,X600426.SH,X000932.SZ,X600489.SH,X000539.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600688.SH,0,0.196452329013665,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.0372342423756765,0,0,0,0.00027503093855719,0,0,0,0,0,0,0.015258466113377,0,0,0,0,0,0.0769634988439722,0.0247816135144411,0.0351810777466348,0,0,0,0,0,0,0,0,0,0.0766234719424272,0,0,0,0,0.00379487934600007,-0.00778993273769013,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142738869888266,0,0,0,0,0.0256123256578076,0,0,0,0,0,0,0.0152869134156254,0,0,0,0,0,0.0331917692580999,0.107360071093701,0.339679814072075,0,0.0261895923606796,0,0,0.048634709563061,0,0,0,0,0.127427539598327,0,0,0,0,0,0,-0.00505465386899907,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0.0459281305029551,0,0,0,0,0,0,0,0,0,0,0,0,0.0439879533023884,0.165131015563434,0,0,0,0,0,0,0,0,0,0,0.141064833783378,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0.0140686266271564,0,0,0,0.0875789710366704,0,0,0,0,-0.00328110963421007,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0.310503604479193,0,0,0,0,0.119381000507001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213283440387416,0,0,0.129905386055472,0.105834415512902,0,0,0,0,0,0.0548342916248816,0,0,0,0,0.17569923984461,0,0,0,0,-0.00836789602073541,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0.0228820292036069,0,0,0.153315769988873,0,0.0429318509290544,0,0,0,0,0,0.0515743786442136,0,0.178354902734186,0,0,0,0,0,0,0,0,0,0,0,0.0200906517377601,0,0,0,0,0,0,0.0539295944438979,0,0,0,0,0,-0.0647554002757401,0,0,0,0,0,-0.00160014744942951,0,0,0,0,0,0,0
X600886.SH,0,0.0819955686446864,0,0,0,0.178151121872729,0,0,0,0,0,0.0993947779201042,0,0,0,0,0,0,1.73472347597681e-18,0.0651673978897178,0,0,0,0,0.0662833018213691,0,0,0,0,0,0.0830757466591313,0,0,0,0,0,0,0,0.0343065871458243,-0.0614567913725521,0,0.0741601560169847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0.122117614064161,0.0805348822590789,0,0.0646328941991681,0,0.113232340181089,0,0,0,0,0.192105112695857,0,0.121104953878881,0,0,0,0,0,0,0,0.0133939641588532,0,0,0,0,0,0,0.00796471726955428,0,0,0.151221690610146,0,0,0,0,0,0,0.0948083664785616,0,0,0,0,0,0.0248672573056158,0,0,0,0,0,0.000527990062308274,-0.00506593116230611,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0600308292688474,0.103352724495916,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.197240678490077,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0691004654291093,0.0291505507617375,0,0.641865330126104,0,0,0.00934884465731563,0.0131994842927063,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107132493039768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.654271678721251,0,0,0,0,0,0,0,0,0,0,0,0.0381660108075787,0,0,0,-0.00108353305378816,0,0,0,0,0,0,0
X600027.SH,0,0,0,-0.0913631427314712,0,0.35352413366828,0,0,0,0,0,0,0,0,0,0,0,0,0.214897308604039,0,-0.0353274463194151,0,0,0,0,0,0,0,-0.0222733188424475,0.177575207860288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00769761983330353,0,-0.0651723391154259,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.0111017368353243,0,0,0,0,0,0,0.196704022971231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.794703434102894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096998300234935,0,0,0,0,0,0.0128544368163598,0.00851133854009555,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.109791766138034,0,0,0,0,0,0,0,0,0,0.207714575037826,0,0,0,0,0,0.171545204449683,0.030309964750868,0,0.045351673013782,0,0,0,0,0,0,0,0,0,0,0.0291217665731401,0,0,0.071887667962977,0.181208730530199,0,0,0,-0.0440545153418987,-0.0945452099028774,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0.0774055422780753,0,0,0,0,0,0,0,0,0,0,0,0,0.230890733802312,0,0.0914812634332593,0,0,0,0,0,0,0.0335157812095608,0.0173006187012618,0.122277123659796,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141217553751804,0,0,0,-0.00923718789781909,-0.00101232288388982,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0.0656068677483039,0,0.0114164717760656,0,0,0.325140338948292,0,0,0,0,0,0,0,0,0,0.0394592424493715,0.133247927889813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.00310069381874103,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0.166896079099156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208239285118685,0,0,0,0,0,0.125997559560376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00802080259269187,0,-0.0036239013064852,0,0,0,0,-0.0784213585581917,0.000999118303584153,-0.0146262075281517,0,0,0,0,0,0
X600176.SH,0,0,0,0.0482314765234513,0,0,0.104408985121358,0,0,0,0,0.196799791702712,0,0,0,0,0,0,0,0,0,0,0,0.0864185346760177,0,0,0,0,0.170057888704944,0,0,0,0,0,0,0,0.00262663942434421,0,0,0,0,0.112672309026377,0.0553396449243733,0,0,0.0404315386552792,0,0,0,0,0.00601515422569387,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0.0911791609703038,0,0,0,0,0,0,0.0520928520454587,0,0,0,0,0.143521523075308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0.0235472368039975,0,0,0.0623433872693746,0,0,0,0,0,0,0,0,-0.00656446232747045,-0.0291388193668717,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,-0.0925466518485026,0,0,0,0,0,0,0,0,0,0.12366548402988,0,0,0,0,-0.0626808187814045,0.270744551627632,0,0.144035317476094,0,0,0,0,0,0,0,0,0,0,0,0.0652452465566284,0,0.05317238873573,0,0,0,0,0,0,0,-0.100843239430875,0,0,-0.0197293552566966,-0.0147387056985018,0.0172228483322307,0,0.129165480038056,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0133357271807239,0.697622814898069,0.327048288802906,0,0,0,0,0,0,0,0,0,-0.0386440205655804,0.0112170620239795,-0.0419515054921583,0,0,0,0,0.0873815304035789,0,0,0.00915522847244665,0,0,0,0,0,0,0,0,-0.0176048677633369,-0.0268920238551608,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0.0951120919918808,0.118476988746463,0,0,0,0,0,0,0,0,0,0,0,0,0.0154270849219266,0,0.0159254623659191,0,0,0,0,0,0,0.127498277383423,0,0,0.053398550356208,0,0,0,0,0,0,0,0,0,0.0130030053750013,0.00938369271434306,0,0,0.0463907666764236,0.0685109245851875,0,0,0,0.0107088097459158,0.00394446811970928,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600339.SH,0.152604246877023,0,0,0,0.021067973602335,0,0,0.152870563830405,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.00116115440952602,0,0.160432010780136,0,0,0,0,0,0,0,0,0,0,0,0.574308328296892,0,0.0122214644074542,0,0,0,0,0,0,0.0269230298029279,0,-0.0377087597158773,0,0,0,0,0,-0.0157295397977366,-0.0259328444428437,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0.0903548983018733,0,0,0,0,0,0.238573363598589,0,0,0,0,0,0,0,0,0,0.0319272226515195,0,0,0,0,0,0,0.0835934820965247,0,0,0,0,0,0,-0.0291370261842033,0,0,0,0,0,0,0,0,0,0.341619933814638,0,0,0,0,-0.00227050015374743,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.0426613397478264,0,0.0749091058088922,0,0.00709798612553745,0,0,0,0,0,0.0339062025607115,0,0,0.0116377225381853,0,0,0,0,0,0,0,0,0,0,0.359080598637471,0.013200597231219,0,0,0,0,0,0.108307891232115,0,0,0,0,0.107250890677605,0,0,0,0,0,-0.118558997449864,0.00643000118048394,0.0177198539150715,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347692937841924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0299823019603216,0,0,0,0,0,0,0,0,0,0,0.176085378985543,0,0,0,0.00291602841645307,0,0,0,0,0,0,0
X002110.SZ,0,0,0,0.065963342165373,0.422210832907635,0,0,0,0,0,0,0.0144219011556759,0,0.136578122901686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405471002795769,0,0,0,0,0,0,0,0.361183707452234,0,0,0,0.012395274917539,0.0391319050688671,0,0,0,0,0,0
X600801.SH,0,0,0,0.572834565763002,0,0,0.0823083270954344,0,0,0,0,0,0,0,0,0,0,0.187568262831853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157579098244946,0,0,0,0,0,0,0,0,-0.00388890994209651,0.0140517310356999,0,0,0,0,0,0
X601158.SH,0,0,0.00778605005821409,0,0,0.0181849780553581,0,0,0,0,0,0,0,0,0,0,0.164431428637435,0,0,0,0.0290494579230317,0.0481907424018503,0,0,0,0,0,0,0,0.032042531783608,0,0,0,0,0,0,0.00560643449507662,0,0.0784501369786865,0,0,0,0,0,0,0,0,0,0,0,-0.00616757848738069,-0.00417725852500874,0,0,0,0,0,0
X000792.SZ,0.397009662767321,0,0,0,0,-0.182813278651517,0,0,0,0,0,0,0,0,0,0,0,0,-0.211379283515463,0,0,0,0.290171539120344,0,0,-0.0735192043959164,0,0.500668868250074,0.192630797206203,0,0,0,0.323221302411123,0,-0.110565044740004,0,0,0,0,0,0.035597217922586,0,0,0,0,0.0770121622035636,0.107740799265178,0,0,-0.0482180045235546,0.0168336604838099,0.0132906646628869,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,-0.0371683662135761,0,0,0,0,0,-0.424827283611277,0,0,0,0,-0.0899382270432603,0,0,0,0.0657280796234467,0,0,0,0,0,-0.0627722045423425,0,0,0,0,0,0,0,0.0979033258912783,-0.0536664613522746,0,-0.0182637751827399,0,0,1.73472347597681e-18,0,0,0,0,0.0793206841276199,0,0,0,-0.0107610580322878,0.0417848728238137,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0.100791600600569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0327622457846442,0,0,0.00887553113551424,0,0,0,0,0,0,0,0,0.13163799710237,0,0,0.0169275035777514,0,0.0754266044081983,0,0,0.00937371401342114,0,0,0,0,0,0,0,0,0.00116913770132913,0.0164715205486867,0,0,0,0,0,0
X000786.SZ,-0.110654402993046,0,0,0.319791637097459,0,0,0.156871545531743,0,0,0,0,0,0,0,0,0,0,0,0.10857395087274,3.46944695195361e-18,0,0,0,0,0,0.19545031595392,0,0,0,0,0,0,0,0,0,0.010197999160742,0.226593502884663,0,0,0,0,0,0,0,0,0,0.0300942506957696,0,0,0,0.0457561333825664,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0.0989650036534585,0,0,0,0,0,0,0,0,0,0,0,0.0125992941415126,0,0,0.145696427476094,0,0,0.00124209695982986,0,0,0,0,0,0,0.0875103897791905,0,0,0,0,-0.120555703820556,0,0,0,0,0.119159060419941,0,0,0,0.222882606198394,0,0,0,0,0.0345932307620196,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0.112220351316557,0,0.084807523273811,0,0,0.140999783451673,0,0,0,0,0,0,0.0676218554217005,0,0.0625377317163476,0,0,0,0,0,0,0,0,0,0,0,0.00279777820955961,0.0806442027775964,0,0,0,0,0.0256416319730251,0,0,0,0,0,0.0314829733132966,0,0,0,0,0,-0.00026303054631507,0.000960289284617675,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0.15707603221074,0.0955980730101825,-0.198247196778897,0,0.198012011665777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178413802835084,0,0,-0.143309484124844,0,0,0,0,0,0,0.118760471745991,0,0,0,0,0,0,0,0,0,0,0,-3.95453541866371e-05,0.0309351149465544,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0.17646402852115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111343454354589,0,0,0,0.0764086171571764,0,0,0,0,0,0,0,0,0,0,0,0,0.008931418530135,0,0,0,0,0,0.0561506527216294,0,0.25350071069198,0,0,0,-0.0109544425675154,0.00960573160891464,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0281715817858857,0,0,0,0,0.0732938293738851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20182841537868,0.520563550944239,0,0,0,0.0386480797572696,0,0,0,0,0,0.036499180880491,0,0,0,0,0,-0.00412253996140439,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0.0308044264280034,0,0.0869460822082211,0,0,0,0.377076063414847,0,0,0,0,0,0,0,0.00220495453934948,0,0,0,0,0,0,0,0.0161075507242334,0,0,0.115539797711795,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00865303607281034,-0.00398094773515402,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0.06610882805443,0,0,0,0.00693376677666414,0,-1.0842021724855e-19,0.00532460573317964,0,0,0.0774031608549307,0,0,0,0,0.0433436238184959,0,0,0,0,0,0,0.0398265699337639,0,0,0,0.0958946216694167,0,0.0938702601686129,0,0,0,0,0.0811304152607181,0,0,-0.0554402032279582,0,0,0,2.16840434497101e-19,0,0,0,0,0.00174222574958887,-0.000805036266178844,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,-0.020666820589439,0,0,0,0,0,0,-0.106344773944466,0,0,0,0,0,-0.30413709283811,0,0,0,0.107622250973908,0,0,0,-0.0610901284362117,-8.67361737988404e-19,0,0,0,0,0,0,0,-0.114560731375647,0,0,0.131575973059192,0,0,0,0,0,-0.0162959550415078,-0.100395201858345,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64370048356707,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.91774061437247,0,0,0,0,0,0,0,0,0.483664508726798,0.530899427950332,0,-0.809967481942897,0,0,0,0,0,0,-1.27411749712127,0,0,0,5.55518408874298,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,-0.434801207481302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0453838329485949,0,0,0,0,0,0,0,0,0,0,0,-0.42832056368901,0,0,0,0,0,0,0
RealEstate_excess,0,-0.0165516943617467,0,0,0,0.0982437186002938,0,0,0,0,0,0,0,0,0,0.0703358127225065,0,0,0,0,0,0,0,0,0.0116985134792353,0,0,0,0,0,0,0,0,0,0,0,-0.139743507028596,0,0.0121856952025976,0,0,0.0262326616208936,0,0,0.0277079826156592,-0.0778462577777633,4.33680868994202e-19,0,0,0,0.00743910810543441,-0.00183432179871631,0,0,0,0,0,0
MKreturn,0,0,0,0,0,-0.0389778644107903,0.0673713401650889,0,0,0,0,0,0,-0.100505193895605,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129029659153263,0.0629402237854334,0,0,0,0,0,0,0,0,0,-0.0394150112489638,0,0,0,-0.0353962675565575,0,0.0452702836670967,0.0309545035534482,0,0,0,0.022457830285901,0,-0.0204504762209151,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00315968995765858,0,0,0,0,0,-0.00226249196309614,0,0,0,0,0,0,0,0,0,0,0,0,0.00126241488622915,0.0015566297626436,-0.000412020376282864,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0265592722210404,-0.0113827192705399,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00665715281656377,-0.00611732706816232,0,0,0,0,0,0,0,0,0,-0.000954705985751649,0,0,0,0,0,0,0.024929718446677,0,0,0.00536846444647203,0,0,0.01260163808835,-0.0153077167438643,0,0,0,0.00320767087470744,-0.00321035421060759,0,0.0123545019273201,0,0,0,0,0
CarbonVol_Hubei,0,0,0,-0.00500857046122663,-0.00407312201822168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00802392174052168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00302284641118123,0,-0.00170310924199059,0,0,0,0.0032077506567491,-0.00691706336761377,0,0,0,0,0,0
