,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X600547.SH,X601600.SH,X601898.SH,X601991.SH,X600688.SH,X600660.SH,X600886.SH,X600362.SH,X600111.SH,X600188.SH,X600795.SH,X600352.SH,X000723.SZ,X600801.SH,X601992.SH,X000898.SZ,X600027.SH,X000786.SZ,X600176.SH,X600516.SH,X002460.SZ,X000709.SZ,X002271.SZ,X600489.SH,X002466.SZ,X000629.SZ,X600299.SH,X000883.SZ,X000553.SZ,X600219.SH,X601158.SH,X600808.SH,X000630.SZ,X600985.SH,X601699.SH,X600583.SH,X000027.SZ,X000401.SZ,X600426.SH,X600339.SH,X600021.SH,X600612.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.0834259284696663,0,0,0,0,0,0,0,0,0.0572171369055801,0,0,0,0,0,0,0,0,0,0,0.0139710270393481,0,0.0258104280748009,0,0,0,0,0.0302004947057548,0,0.0574720916319742,0,0,0,0,0,0,0,0,0,-0.000319860982600711,-0.000989574454562687,0,0,0,0.004751542040321,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0474981663858185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038055585865166,0,0,0,0,0,0,0,0,0,0.178108109690377,0,0,0,0,0,-0.0335455243314314,0,0,0,0.00176935956461109,0,0
X601088.SH,0,0,0,0,0,0,0,0,-0.0162014266323696,0.0674940388111964,0,0,0,0,0,0,0,0.256992902455509,0,0,0,0.0461858500011385,0,0,0,0,0,0.0275252859933139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124233713647926,0,0,0,0,0,0,-0.048459330488507,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.131122365385125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132291027488896,0.458376037206741,0,0,0,0,0,0.0194783650937642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0119847117230495,0,0,0,0,0.015540491030776,0,0
X600019.SH,0,0,0.169094328699163,0,0,0.0280030235516408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0311422744573168,0.152761611209786,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.0371685646588253,0,0,0,0,0,0.0629308135706824,0,0,0,0,0,0,0,0,0,0,0,-0.0206341815345887,0,0,0,0.000431392786032717,0,0
X600309.SH,0,0,0.00215815068356814,0.104000267636966,0,0,0.00567183607050527,0,0,0,0,0,0,0,0,0,0,0,0,0.179811329100174,0,0,0,0,0,0,0,0.0356611376888582,0,0,0,0,0,0,-0.00713038490296465,0,0.130722924262573,0,0,0,0,0,0.0963069750423186,0,0.226982612175346,0,0.206811826870002,0,0,0,0,0,0,0,0,0,0.0189002843183129,0,0
X600011.SH,0,0,0,0,0,0,0,0.0605961595440247,0,0,0,0,0,0,0,0,0,0,0,0.139249183205768,0.0671178374137261,-0.0382469552661266,0,0,0.0224437314690956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.446289834509032,0,0,0.0419337672379186,-0.0227110400828424,0,0,0,0.0376122776202582,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244129188311216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210053178730562,0,0,0,0.121790495698778,0,0,0.184863157249748,0,0,0,0,0,0,0,0,0,0,0.00188680807155738,-0.0100257022521893,0,0,0,-0.00266481779262399,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.799126776188502,0,0,0,0,0.0676723074849823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00786459228155276,0,0,0.0113458597935511,0,0.0225308639400814,0,0
X601600.SH,0,0,0,0,0,0,0,0.104638904302713,0,0,0,0,0,0,0,0.330139184245501,0,0,0,0,0,0,0,0,0,0,0,0.0489575388990955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00143744246528363,0.182185898879827,0,0,0,0,0,0,0,0,0,0,0,0
