,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X601898.SH,X600019.SH,X600660.SH,X600188.SH,X600585.SH,X601600.SH,X600886.SH,X600011.SH,X600547.SH,X000792.SZ,X600010.SH,X600111.SH,X600795.SH,X002460.SZ,X600362.SH,X000301.SZ,X002466.SZ,X600160.SH,X600489.SH,X000708.SZ,X600803.SH,X600027.SH,X601991.SH,X000786.SZ,X000877.SZ,X000807.SZ,X600219.SH,X600426.SH,X600176.SH,X000983.SZ,X002128.SZ,X000408.SZ,X000630.SZ,X601699.SH,X600096.SH,X601168.SH,X600985.SH,X000933.SZ,X600157.SH,X002353.SZ,X002271.SZ,X000831.SZ,X600378.SH,X600995.SH,X600688.SH,X600352.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.444550131287219,0,0,0.0724905149849781,0,0,0,0.0100214109256015,0,0,0,0,0.0906817795298532,0,0,0,0,0,0,0,0.121446750746386,0,0,0,0,0,0.00192253119633623,0,0,0,0,0,0,0.0113757832464884,0.0511164349364879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.037501325752057,0,0
X601088.SH,0,0,0,0,0.290319121443098,0,0,0,0,0.0221819352113388,0,0,0,0,0,0,0,0,0,0,-0.0213819324908867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146571101016014,0.0103078717650178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0256914644925365,0,0
X600028.SH,0.39032839052053,0,0,0,0,0,0,0.0576630970218291,0,0,0,0,0,0,0,0,0,0,0,0,-0.0292653748516888,0,0,0,0,0,0.0688841781031192,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0533095996097064,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030349902448379,0.0903398813292444,0,0,0.0995358740132798,0.0971564410542557,0,0,0,0.00734206921510819,0,0,0.10690717717188,0.0824750039405682,0,0,0,0.20059264289979,0,0,0,0,0,0,0,0,0.0837555852646592,0,0,0,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0.331285435691943,0.193613198545096,0,0,0,0,0,0.0440086285061213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101207630096825,0.135399198341792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0227711407487334,0,0
X600019.SH,0.185402248326203,0,0,0,0,0,0,0,0,0.210105260994825,0,0,0,0,0,0,0,0,0,0.0132836085862316,0,0,0,0,0.135096062706876,0,0,0,0.127082900748777,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0872978224239277,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00894958903872886,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066786246626768,0,0,0,0,0,0.213111198442546,0.134209434205865,0,0,-0.0555683126286376,0,0,0,0.0586821326957253,0,0,0,0,0,0,0,0,0,0,0,-0.186182344974174,0,0,-0.00116502437908104,0,0,0,0,0,0,-0.0172848730682403,0,0,0,0,0.00298430434086524,0,0
X600188.SH,0,0,0,0,0.134592055962722,0,0,0,0,0,0,0,0,0,0,0.0780016170720748,0,0,0,0,0,0,0,0,0.0288039339766166,0,0,0,0,0,0,0,0,0.218197836479007,0,0,0,0.217847020791891,0,0,0,0,0,0,0,0.0741602803412303,0,0.00497709284585973,0,0,0,0,0,0,0,0,-0.00115032536855941,0,0
X600585.SH,0,0,0,0,0.241987045463341,0,0,0.111551132778431,0,0,0,0,0,0,0.0222446296345288,0,0,0,0,0,0.021890260111927,0,0,0.075112962214384,0,0,0,0.0699187735133106,0.243514361414022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,-0.0131558082649765,0,0
X601600.SH,0,0,0,0,0,0.22175357209375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331281911666209,0.324967535398285,0,0,0,0,0,0,0,0,0.388187263101747,0,0,0,0,-0.167656642851961,0,0,0,0,0,0,0,0,0,-0.00497269403274682,0,0.0148469777490575,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0.0930557872758887,0,0,-0.0219623921678947,0,0.49406886323195,0,0,0,0,0,0,0,0,0,0,0,0,0.0701899016320946,0,0,0,0,0.127197283351597,0,0,0,0,0,0,0,0,0,-0.15568559410694,0,0,0,0,0,0,-0.0457850497876555,0,0,0,0,-0.0115056482468028,0,0
X600011.SH,0,0,0,0,0,0.0634685602644739,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0879131092465024,0,0,0,0.0851102843758071,0.0468334598301956,0,0.164605570564625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0981709915956817,0,0.000613344686330279,0,0,0,0,0,0,-0.0314145663058819,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0.0156009112068286,0,0.0165371631879265,0,0,0,0,0,0,0,0,0,0,0.0580877511030628,0,0.565411026778278,0,0,0,0,0,0,0,0,0,0,0,-0.0421546274211082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00728977607937451,0.0465872750527089,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059436055380987,0.127340594046535,0,0.183322462053316,0,0,0.0863706357564158,0.102420169624716,0,0,0,0,0,0.0796009457442471,0,0,0,0,0,0,0,0,0,0,0.0366886817138437,0,0,0,0,0,0,0,0,0,0.103377541694023,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140982283848137,0,0,0,0.0407568549257737,0.0100840755011561,0,0.0270999259633361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.474832901335669,0,0.0924795491516471,0.0677150271140666,0,0,0,0,0,-0.0179499786203585,0,0,0,0,0.068704161536676,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.0599009579149329,0,0,0,0,0.00457056855735709,0,0,0,0,0,0.0579675324199173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0928245870040295,0,0,0.48743796287874,0,0,0,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0.390978941198418,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0758227680633185,0.34826742076125,0.0463121850200544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0237970843302906,-0.0219231973148805,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,-0.102355684381853,0,0,0,0,0,0,0,0,0,0,0.639833924781632,0,0,0,0.100055759403215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168519967914454,0.133608681576512,0.105578382751439,0,0,0,0,0,0,0.00963537944915358,0.108724279409868,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.191930243227921,0,0,0,0,0,0,0,0.111009042543716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354921820933985,0.0528772265440469,0,0,0,0,0,0.00942161610411589,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113669531080485,0,0,0.095755139607146,0,0,0,0,0,0,0,0,0,0,0,0.33680380350798,0,0,0,0,0,0,0,0,0.182189705490642,0,0,0,-0.225821332437668,0,0,0,0,0.218134775544606,0,0.442908800461396,0,-0.212713472785729,0,0,0,0,0.0233878010543089,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.725004981268872,0,0,0,0,-0.0200523435189923,0,0,0,0,0,0,0,0,0,0.0595467260962362,0,0,0,0,0,0,0,0,0,0,0,0.106435186978939,0.0281647668537243,0,0.214481561583131,0,0,0,0,0,0.0707514108970987,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0.118385375644795,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.126768073850483,0.104453464462356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0291562745874464,0,0.0502640599629774,0,0,0.233202713650538,0.16830546220126,0,0,0,0,0.227534046575293,0,0,0,0,0,0,0,0,0,-0.034038264224122,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.816447735389059,0,0,0,0,0,0,0.0541896676342822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0286421320638969,0,0.123262080765692,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0.190529141609329,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100781231354181,0,0,0,0,0,0,0.0593984186751575,0,0,0,0.0374359121193258,0,0,0.0507360339532773,0,0.246675346631952,0,0,0,0.0226683064994388,0,0,0.0590840812660231,0.00456665998337101,0.106051452966882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600803.SH,0.0852482552203001,0,0,0.375229935278546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252046079332469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0587099810838551,0,0
X600027.SH,0,0,0,0,0,0,0,0.0762642997769398,0,0,0,0,0,0,0,0.0188013718193298,0.12777994119281,0,0,0,0,0,0,0,0.00756820113462568,0,0,0,0,0,0.016429973457536,0,0,0,0,0,0,0,0,0,0,0,0.104772141500746,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0129802824046654,0,0
X601991.SH,0,0,0,0,0.0224145204530815,0,0,0,0,0,0,0.42968830646779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0780979325814313,0,0,0.0157621542399498,0,0,0,0,0.0360899096572476,0,0,0,0,0,0.15865679314664,0,0,0,0,0,0,0,0,0.00316297165056078,0,0
X000786.SZ,0,0,0,0,-0.140783235864942,0,0,0,0,0.228268748854332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0707372182245253,0,0,0,0,0,0.0346219865636457,0,0,0,0,0,0,0.151633677534939,0,0,0,0,0,0,0,0,0,-0.218247007683601,0,-0.0993004815421852,0,0,-0.0475829892605271,0,0
