,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600011.SH,X600309.SH,X601898.SH,X601600.SH,X600688.SH,X600188.SH,X600795.SH,X002466.SZ,X601992.SH,X600362.SH,X600660.SH,X601991.SH,X300072.SZ,X600547.SH,X600886.SH,X600111.SH,X000709.SZ,X600157.SH,X600027.SH,X000898.SZ,X002460.SZ,X600516.SH,X000959.SZ,X600339.SH,X600489.SH,X600808.SH,X601158.SH,X600352.SH,X002271.SZ,X000983.SZ,X600219.SH,X000883.SZ,X000630.SZ,X600176.SH,X000723.SZ,X002092.SZ,X600299.SH,X600549.SH,X600578.SH,X601699.SH,X000408.SZ,X000792.SZ,X000539.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.148329212017856,0,0,0,0,0,0,0,0.106078105685632,0,-0.00236484067883889,0,0.0152446824909583,0,0,0,0.0626507556576742,0,-0.0267636456040455,0,0,0,0,0,0,0,0,0,-0.0045781417653408,0,0,0,0,0,0,0,0,0,0,0,-0.0629176091074938,0,0,0,0,0,0,0,0,-0.0103886783654261,-0.0106077530423646,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.179958366589129,0,0,0,0,0,0,0.0424146044405727,0,0,0,0,0,0,-0.0727752710256125,-0.112873815888262,0,0,0,0,0,0,-0.00550487248608006,0,0,-0.032840621127374,-0.111413303082418,0,0,0,0.0144687615044406,0,0,0,0,0.0200053749186002,-0.0561397637308847,0,0,0,0,0,0.00200746347316307,0,0,0,0,0,-0.118047302552345,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244682746433945,0,0,0,0,0,0,0.00340492225810492,0.0127139815121822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0079585588394562,0,0,0,0,0.0841302623536951,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.0554598714372487,0,0,0,0,-0.00400267803219103,0.00050404927022543,0,0.0655173904317254,0,0,0,0,0,0.0488144759889733,0,0,0.267480983438082,0,0,0,0,0,0.340977593844183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0121258379902322,0.0281443994387009,0,0,0,0,0,0
X600585.SH,0,0,0,0.187072518861123,0,0,0,0.188732565137265,0,0,0,-0.119797290807886,0,0,0,0,0.190216397001158,-0.103535056633294,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0524900007136443,0,0.0789230203208383,0,0.1401440183971,0,0,0,0.0940493792211065,0,0,0,-0.0296271200320393,0,0,0,0,0,0,0.00509547454024879,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.0932141109175655,0,0,0,0,0,0,0,0,0.0214981870636041,0,0,0.0388220089801422,0.142682881350573,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.065365959738208,0,0,0,0,0,0.0761945980588837,0,0,0,0,0,0,0,0,-0.00742969701808807,0.0103995433414089,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266705222086141,0,0.00617007031743919,0,0,0,0,0.216644342838411,0,0.0681065364481792,0,0,0.0281257993123812,0,-0.0771862276479102,0,0,0,0,0,0,0,0.0227387319725208,0,0,0,0,0,0,0,0,0.139165230328898,0,0.0203464414049118,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0.323642051031548,0,0.0400599702325574,0,0,0.13590649247796,0,0.186604564302943,0,0,-0.0692951019114625,0,0,0,0,0,0.0245556221179119,0,-0.00185728519735919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00857828051545226,-0.0583337135646561,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0.113333098434766,0,0,0.0224965485534631,0,0,0,0,0,0,0,0,0,0,0.194431730988384,0,0,0,0,0,0.104054830083953,0,0,0,0.202986160715821,0,0,0,0.0930401643350817,0,0,0,0,0,0,-0.0286631554659805,0,0,0,-0.010426760597638,0.00407385867671556,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0.077346409309613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0645511270945394,0,0.0634512608574203,0,0,0.0269680758478208,0.199374427593903,0.0122288180084537,0,0,0,0,0,0.177585914880668,0,0,0,0,0,0,0,0.0357762708086786,0,0.0952322882775408,0,0,0,0,-0.00784019228020323,-0.0169944343110989,0,0,0,0,0,0
X600688.SH,0,0,0,0,0.141538636757584,0,0,0,0,0.0251303136725341,0,0,0,0,-0.00355386917803992,0,0,0,-0.0267929336825796,-0.0897252307146459,0.0494496818689803,0,0,0,0,0,-0.00269908233341616,-0.0273534838801269,0,0,0,0,0,0,0.0465172691013249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0122460659757092,-0.0117524759766762,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0552208072854392,0,0,0,0,0,0,0,0,0,0,0,0,0.04756987848334,0,0,0,0,0,0,0,0.301004747134296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0118764174257119,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0780401653423644,0,0,0.0289680117588988,0,-1.0842021724855e-19,0,-0.0251853947961148,0,0.0937411572919857,-0.0322182883398734,0,0,0,0,0,0.0324190944903158,0,0,0,-0.00373230388485748,0,0,0,0,0,0,0,0,0.0304906460333926,0,-0.0129354110421341,-0.0085077339183307,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.065508991338162,0,0,0,0,0,0,0,0.74278884082363,0,0,0,0,0,0,0,-0.0655351266978323,0.066253665868059,0,0,0,0,0,-0.0986869495466806,0,0,0,0,0,0.163012950971465,0,0,-0.00428739341213923,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.787754855390307,0,0,0,0,0,0.157829476775576,0,0,0,0,0,0,0,0,0,0,0.0735344896483085,0,0,0,0,0,0,0,0,0,0,-0.0289652056306629,-0.0129255994670678,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.192892424500606,0,0,0.0298059642659517,0,-3.46944695195361e-18,0,0,0.0205996191674737,0,0,0,0,0,0,0,0,0,0.0552978254855951,0,0,0,0,0,0,0,0.0192067942130693,0.165350118363375,0,0,0,0,0,0,0,0,0,0.0567875871421322,0,0,0,0,-0.0114982712848849,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.11604935792866,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0320858665778791,0,0,-0.119482691088966,0,0,0,0,0,0.0333632643651641,-0.0163725158919833,0.0174003492622869,0,0,0,0,0.149079010488555,0,0,0,0,0.0719936106552527,0.065245127265014,0,0,0,0,0,0.182609154780308,0,0,0,0.01422310871172,-0.0337140466924304,0,0,0,-0.157101106454778,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102040040680208,0,0,0,0.0381035695470728,0.0438784607351731,0,0,0,0.0837422010500343,0,0,0,0.194932814709019,0,0,0,0,0,0,0.176570279268514,0,0,0,1.0842021724855e-19,0,0,0,-0.0151379867713342,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,-0.29579922506587,0,-0.701643786443574,0.571415496905747,0,0,0,0,0,-0.364602212767084,0.0793137219117776,0,0.357898018445329,0.21307286087619,0,0,0,0.729639702823733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0853056143865128,0,0,0,-0.0544532991865539,0.122445758938457,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0.219548021785599,0,0,0.0808052111527368,0,0,0,0.0106438632676979,0,0,0,0,0.0102559434567176,0,0,0,0,0,0,0,0.0710606021422408,0,0,0,0,-0.0535597631365581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.049538134222011,0,0,0,-0.0556555715228431,0.142596351701297,0,0,0,1.10991677283072,0,0
X600886.SH,0,0,0,0,0.0468695121210638,0,0.0333614909180931,0,0,0,0,0,0,0,-0.0262505346625273,0,0.10661729315984,0,0.0181491996338944,0,0,0,0,0,0.143769672732144,-0.0949798093323105,0,-0.015425026924373,0,-0.024332701377669,0,0,0,0,0.0943735644306476,0,0,0,0,0,0,0,0,0,0,0,-0.0458487577613923,0.0404985363342998,0,0,0.00542340623548753,-0.0211660142948614,-0.0958887286256496,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102401049562352,0,0,0,0,0,0,0,0.171255142239265,0.0999014605074437,0,0,0.255598909499956,0.0213881098113243,0,0,0,0.0191873630295166,0,0,0,0,0,0,0,0.147179818768353,0,0,0,0,0,0,-0.00790947458127169,0.0126121206474004,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0.115826411002276,0,0.110757198332522,0,0.00249604557000748,0.537502227076814,0,0,0.0660605655111355,0,0,0,0,0,0,0,0,0,0,0.101868396113455,0,0,0.200655807307497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0260854913635186,0,0,0,0,-0.0463321814201091,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117961784532327,0,0,0.0516120166480092,0,0,0,0.0900486000816058,0.131475669914642,0,0,0,0,0,0,0,0.0755859947768037,0.0130569427179715,0,0,0,0,0,0,0,0,0.0887633474975028,0,0.0879030973097108,0,0,0,0,0,0,0,-0.00961636771364179,0.004810722922735,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.103658296800126,0,0,0,0,0,0,0,0,0,0,0.0868585321562203,0,0,0,0,0.0671190879406437,0,0,0,0,-0.029935774394605,0.0829477744078693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00832374029815265,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0.0808154217965727,0,0,0,0,0,0,0,0,0,0,0,0,0.0401568121554087,0,0,0,0,0.0403686762563589,0,0,0,0.322744245767308,0,0,0,0.0825004427643398,0,0,0,0,0,0,0,0.0594120126717907,0,0,0,0,0,0,-0.00879760696940043,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.678344347355852,0,0,0,0,0,0,0,0.0538474666243817,0,0,0,0,0,0.156375304452614,-0.0519912458075741,0.0914847043120632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0029551775700919,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0320551911184577,0,0,0,0,-0.179674366224993,0,0,0,0,0,0.304901777864803,0.322516501460528,0,0,-0.0437717981029969,0,0.207169468021638,0,0,0,0,0,0,0,0.0653362646864205,0,-0.0487639889873302,0,0,0,0,0,0,0,0,0,0.0860927512496263,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187062924443087,0,0,0.0873069175525077,0,0.00939902783900804,0,0,0.301370067429238,0,0,0,0,0.107119527928569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193335651076021,0,0,0,0,0.0169110903964223,0,0,-0.0136168658066075,-0.00578682976203903,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104220544614201,0,0,0,0,0.00469171476754543,0,0,0,0,0,0,0.0209916559648141,0,0,0,0,0.399433784294543,0,0,-0.126360210078726,0.00429194354231855,0,0,0,0,0,0,0,0,0,0,0.381111288778324,0,0,0,-0.00155579912970049,0,0,0,0,0.176463283113448,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12924459688032,0,0,0,0,0,0,0,0.0958235938265726,0.00828253091773855,0,0,0,0.0203794677576271,0,0,8.67361737988404e-19,0,0.0797621011737683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0239883550735226,-0.0135214417766912,0,0,0,0,0,0
X600808.SH,0,0,0,0.0540986850182033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0725327852181523,0,0,0,0,0,0.0304663484806429,0,0,0,0.0768957704871945,0,0,0,0,0,0,0,0.115481315372339,0,0,-0.0328448465518461,0.0468680857460019,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.0494232622516961,0,0,0,0,0.0627817102230652,0,0,0,0.0156669641941314,0,0,-0.0892215694722496,0.0396554223783781,0.125117608316643,0,0,0.044677569792737,0,0,0,0,0,0,0,0.0480198769404642,0,0,0,0,0,0,0,-0.00407942032982985,0.00237138402338782,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0.107490014094276,0,0.0519491783168348,0.0119703412004973,0.0159359009624419,0,0,0,0,0.0717320280091986,0,0.0649220991158417,-0.055308084915017,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0209696924005514,0,0,0,0,0,0,0,0,0,0,-0.0071013981420022,0.00038602929522051,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,-0.00905735653154592,0.119157623892108,0,0,0,0,0,0,0.05264583555595,0,0.594815259293018,0,0,-0.0754916229848759,0,0,0,0,0,0,0,0,0,-0.0695526717546516,0,0,0,0,0,-0.164737094582706,0,0,0,0.0164559249590616,0,0,0,0,0,0,0.0484540302446925,0,0,0,0,-0.00487204787893751,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,-0.0553251520680704,0,0,0,0,0,0,0.180251890907387,0,0.141360573143756,0,0,0,0,0,0,0.00744574678018034,0,0,0,0,0.127612085194578,0,0.074099643825126,0,0.365274267562855,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218309333417742,0,0,0,0,-0.0167827934975001,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0219041156620537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0607925950385696,0,0,0,0,0.0575937600159128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0148140237974694,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307298067013351,0.00209138074184793,0,0,0,0,0,0,0.0227153106858615,0,0,0,0,0.00445354559977121,0,0,0.0252975599467157,0.0124866711108534,0.0272727706661686,0,0,0,0,0,0,0,0,0,0.127542272921022,0.0784671492186783,0,0.0388577962885275,0,0,0.0695578610499937,0,0,-0.00908022382166458,-0.0124157505400551,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0.00363043462674112,0,0,0,0,0,0.123739238370796,0,0,0,0.106510695434937,0,0,0,0,0,0,0,0.0581850109548098,0,0.0519739089720201,0,0,0,0.152752718772887,0,0,0,0,0,0.0504953095898812,0,0,0,0,0.056924300002769,0,0,0,-0.0153987212405584,0.00699169814756156,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0.143329043147213,0,0,0,0,0,0,0.186637896563688,0,0,0,0,0,0,0,0,0,0,0,0,0.0448049687242398,0,0,0,0,0,0,0,0.019667647149518,0,0,0,0,0,0.15280557657063,0,0.0992641624275589,0,0,0,0,0,0,0.0122737687701393,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103663230354142,0,0,0,0,-0.0126897283196779,0,0,0,0,0,0,0,0,0,0.0850050327071855,0,0,0,0,0,0,0,0,0,0,0.0593336423467334,0,0,0,0,0,0,0,-0.00633557975792676,0.0317864500372544,0,0,0,-0.010858338726523,0,0
X002092.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0488903445485522,0,0,0,0,0.148441383253451,0,0.0374847943679515,0,0,0,0,0,0.0804444100067703,0,0,0,0.21757168217744,0,0,0.150147165334596,0,0,0,0.148182951368759,0,0,0,-0.0273265446083829,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166767963311412,0,0,-0.0674774932445705,0,0,0,0.169793273288716,0,0,0,0,0,0,0,0,0,0,0.142343809432763,0,0,0,0,0.169770230378013,0.151279987372783,0,0.120680439314986,-0.00247499324678621,0.0539606201071398,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402715157517847,0,0,0,0,0,0.0598915365480961,0,0.0879156742011489,0,0,0,0,0,0.0263999643259806,0,0,0,0.128588906628433,0,0,0,0,0,0,0,0,0,0,-0.0134372188839879,0,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,0,0,0,0.00255502813543701,0,0,0.142772492793814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000599564588185486,0,0,0,0,0,0,0,0,0,0,0,0.0504265759129399,0,0,0,0.237861111486087,0,0,0,0,-0.0136217532312317,-0.043792460004365,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0.116972811668928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180369546451375,0,0.0151920228258864,0,0,0,0,0,0.285560873825856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0124919039364725,-0.0356058745486007,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0.129184424042921,0,0,0,0,0,0,0,0.0707643365165017,0,0,0,0,0,0,0,0,0,0.212330713507041,0.07869160951771,0,0,0,0,0.0605743909362428,0,0,0.0999302304549229,0,0,0,0.129111232667252,0,0,0,0,0,0,0,-0.0130446909551778,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277431853466227,0,0,0,0,0.0289103988334331,0,0,0.090687464002892,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0435694868166373,0,0,0,0,0,0,0.114167810755018,0,0,0.140378995391037,0.0228476747078644,0,0,0,-0.0198988372594923,0.0161149825342785,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00189323452450723,0,0,0,0.0611186448232766,0.111266540932682,0,0,0,0,0,0,0,0.146572564602418,0,0,0,0,0,0,0,0,0,0,0.0430236736789598,0,0,0,0,0.0464384994783431,0,0,0,-0.0129251863919364,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0836493741698916,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0451969855936044,0,0.120428804622382,0,-0.0487465176375268,0,0,0.0457093113714367,-0.0830280421541842,0,0,0,0,0,-0.0903132151312077,0,0,0,0,0,0.081260458190062,0,0,0.0192636684043101,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,-0.556388548414213,0,0,0,0,0,-0.0110222952322918,0,0,0,0.623540131196445,-0.599105962078297,0,2.91578804564657,0,-0.610191344076807,0,0,0,0,0,0,1.19966986510355,0,0,0,0,0,-0.950523082689569,0,0,0,0,0,-0.823830331000209,0,0,0,0,0,0,0,0,0,2.30979045405195,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,-0.210340667961381,0,0,0,0,0,-0.488146384500972,0.0517793858679099,0,0,0,0.954672313327992,0,0,-0.997477395374938,0,0,0,0,0,0.238657185551427,0,0,0,0.377801113672142,0,0,0,0,0,0,0,0,0.242767548659257,0,0,0,0,0,-0.0768870537796881,0,0,0,0.0877148183542642,0,0,0,0,-1.8715333444791,0,0
RealEstate_excess,0,0,0,0,0,0,-0.0281133289107035,-0.0881788153729184,0,0,0,0,0,0,0,-0.00541569263764684,0,0,0,0,0,0,0,0,0,0,0,-0.0840120945060375,0,0.0253296902461749,0,0,0,0,0.167411943429925,-0.0589997372322024,0,0,0,0,0,-0.0146273431285352,0,0,0,0,0,0,0,0,-0.0374406834726784,0.0199215194300583,0,0,0,0,0,0
MKreturn,0,0,0,0,0,-0.0596422520713434,0,0,0,0,0,0.00929140474486838,0,0,0.0074016867515543,0,0,-0.0257072925374374,0,0,0,0,0,0,0,0,5.42101086242752e-20,-0.063978490497449,0,2.71050543121376e-20,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0164460733866113,0,0,0,0,-0.00312287599211974,-0.00595228447555714,0.00549483630932686,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000724194313372494,0,0,6.7762635780344e-21,0.000567052691995132,0,0,-0.000378343064830328,0,0,0,0,0.000721686709830035,0,0,0,0,0,0,-0.000503048737244562,0,0,0,0,0,0,0,0,0.00103263685752251,-1.8814345099607e-05,0,0,-3.3881317890172e-21,0,0,0,-0.000879008774405998,0.00082549851992743,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063738297155783,0,0,0,0,0,0,0,0.113801363542048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0516330253706975,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,-0.00343419085173306,-0.0232844835728975,0,0,0,0,0,0,0,0,0.0103753599450688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00607983767210574,0,0,0,0,0.118004558387287,0,0
CarbonVol_Hubei,0,0,0,0,-0.014315555491175,0,0,-0.00122419425367185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137701066673589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0148950704839731,0,-0.00364916574905656,0,0,0.00343190749185591,0,0,0,0,-0.0876142979156325,0,0
