,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X601600.SH,X601991.SH,X600688.SH,X600027.SH,X600886.SH,X600157.SH,X600111.SH,X600362.SH,X600188.SH,X601992.SH,X600299.SH,X600352.SH,X601158.SH,X000027.SZ,X002466.SZ,X600583.SH,X000539.SZ,X600623.SH,X600309.SH,X000630.SZ,X600098.SH,X000792.SZ,X600660.SH,X000883.SZ,X600021.SH,X000709.SZ,X000898.SZ,X600160.SH,X002470.SZ,X600863.SH,X600578.SH,X300072.SZ,X600315.SH,X000060.SZ,X600489.SH,X600547.SH,X601918.SH,X000629.SZ,X600022.SH,X600008.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.209960115849807,0,0,0,0,0,0.197847705660729,0,0,0,0,0,0,0,0,0,0,0,0.0781658243331183,0,0,0,0,0.0533332772722456,0,0,0,0,0,0,0,0,0,0,0,0.0060217399602218,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0144049127862226,0,0,0,0,0,0,0
X600028.SH,0.210242449323008,0,0,0,0,0,0,0.101537408733604,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166146872748096,0.0153169726448548,0.00511304978203482,0,0,0,0,0,0.0299262313628098,0,0,0,0,0,0,0,0,0,0,0,0,0.0968266153663874,0.0860069065930062,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0.366143205525467,0.0405825135108568,0,0,0,0,0,0,0,0,0,0,0,0,0.0668897653000574,0.225353544051647,0,0,0.0341636744052322,0,0,0.00147847982616812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0.0226418118939576,0,0,0,0,0,0.472807440173467,0,0.0635330803468112,0,0,0,0,0,0.0597802640263562,0,0,0,0,0,0,0,0,0,0,0,0.00659966142132992,0,0.0617289868044435,0,0,0,0,0.0949208441071521,0,0,0,0,0,0,0,0,0,0,0,0,-0.0109265560564037,0.0117066963596067,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0.0281776708562221,0,0,0,0,0,0.176658082758044,0,0,0,0,-8.67361737988404e-19,0.0996719236413402,0,0,0,0,0,0,0,0,0.0148411779502379,0,0,0.315624928556877,0,0,0,0,5.3543209864128e-05,0,0.155203900497812,0,0,0,0,0,0,0,-0.0190057926123984,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0.0368091123656219,0,0,0,0,0,0,0,0,0,0.200822702462049,0.0933870572342674,0,0,0,0,0.00911645015406975,0,0,0,0,0,0,0,0,0,0,0.150614547157481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0190021573466437,0,0,0,0,0,0,0
X600585.SH,0,0,0.334476107010152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189152826555357,0,0,0.0746399134196584,0,0,0,0,0,0.0243335676418113,0,0,0,0,0,0,0,0,0.0212253368026856,0,0,0,0,0,0.0875580987311611,0,0,0.0379699870588422,0,0,0,0,-0.0135802172096102,-0.00257015354379787,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0.398620992464139,0,0.00713045950254259,0,0,0.113139813738368,0,0,0,0,0,0,0.0730430097333035,0.111641487254575,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0.253765802797564,0,0,0,0,0,0,0,0,0,0,0,0.0518289228668977,0,0,0,0,-0.0157591072444452,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148118242193031,0,0,0,0,0,0,0.220097701255809,0,0,0,0,0,0,0,0,0,0,0.00676386367397302,0.0124798936646867,0,0,0,0,0.022242591724971,0,0,0.0152344858976654,0,0,0,0,-0.0109071178208495,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.0785171497696205,0,0,0,0,0,0,0.248451925422205,0,0,0,0,0.0120454014923234,0,0.0427011159930767,0.0162918018113224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251289637334805,0.0540537948802701,0.112988651609803,0,0,0,0,-0.00809488664598109,0,0,0,0,0,0,0
