,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601600.SH,X601898.SH,X600352.SH,X000723.SZ,X600547.SH,X600660.SH,X601991.SH,X600688.SH,X600188.SH,X600886.SH,X600362.SH,X600795.SH,X600516.SH,X601992.SH,X600027.SH,X600801.SH,X600111.SH,X000898.SZ,X600176.SH,X002466.SZ,X000709.SZ,X002460.SZ,X600299.SH,X000786.SZ,X000629.SZ,X600219.SH,X002110.SZ,X000990.SZ,X002271.SZ,X601158.SH,X600489.SH,X600157.SH,X000553.SZ,X600808.SH,X000883.SZ,X000825.SZ,X600985.SH,X000630.SZ,X600583.SH,X600339.SH,X601699.SH,X600426.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0.0117121022442016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179985077585988,0,0,0,0,0.272198555385739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0917044884320067,0.162781636182107,0,0,0,-4.33680868994202e-19,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336464354869093,0.197023567615735,0.0516000405403775,0,0,0,0,0.339711202494549,0,0,0.22483182990742,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0208642584226239,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0356596813938556,0,0,0,0,0,0,0,0,0,0,0,0,-0.0343289956628578,0,0,0,0,0,0.0740281757883325,0,0,0,0,0,0,0,0.74538404266203,0.022731659185346,0,0,0,0,0,0,0,0,0,0,-0.0522448873150377,-0.00731738690511972,0,0,0,0,0.00671421214532543,0,0
X600660.SH,0,0,0,0,0,0.0661175145960293,0,0,0,0,0,0.0473283967290132,0,0,0,0,0,0,0,0,0,0.0528808498186795,0,0,0.058207323143808,0,0,0,0,0,0,0.0872103035566859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0294722643784573,0.0209116694618161,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.0139077768376887,0,0,0,0,0,0,0,0,0,0,0.103975736169124,0,0,0,0,0,0.0729522601374711,0,0,0,0,0,0,0,0.145603151335339,0.0615771424566049,0,0,0,0,0,0.036801726944804,0,0,0,0.0848762180286603,0,0,0,0,0,0,0,-0.0151972662884975,-0.00924902181613895,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0.158095113410889,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116681169169806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183779783076564,0,0,0,0,0,0,0,-0.00648882693519488,-0.0108687567852558,0,0,0,-0.0142779845713173,0,0
X600188.SH,0,0,0,0,0,0,0,0,0.00815533290158548,0,0,0.0186532126766405,0,0,0,0,0,0,0,0,0,0,0,0.0259118671039693,0,0,0,0,0,0.0281204353313519,0,0.1077064604713,0,0,0,0.00645319624803696,0,0,0,0.0975208139579667,0,0,0,0,0.0173655798974766,0,0,0,0,0.227154154439774,0,-0.00527338998478824,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0.011840151114777,0,0,-0.00307063938555368,0,0,0,0,0,0,0,0,0.113128171028347,0,0,0,0,0.036929546521584,0,0.0673918412542842,0,0,0.0094714461338336,0,0,0,0,0,0.0587401785144469,0,0,0,0.0248381122530001,0,0,0,0,0.0632446903534561,0,0,0,0,0,0,-0.0106409355298936,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.214559065468006,0,0,0,0.0481928340669082,0,0,0,0,0,0,0,0,0,0,0,0.0362960303111529,0,0,0,0.0134822058524052,0,0.0236190818761817,0,0,0,0,0.0439236054786877,0.000785375018615659,0,0,0,0.0608964541928448,0,0,0,0,0,0,0,0.124527425682503,0,0,0,-0.0257480700663288,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0.061159103859264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2566440438778,0,0,0,0,0,0.0898151921477495,0,0,0.12431820678225,0,0,0,0.0363123999697384,0,0,0,0,-0.0151808263197057,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0.0048010276586545,0,0,0,0,0,0,0,0,0,0,0.172403090491688,0,0,0,0,0,0,0,0.302230384279847,0,0,0.0527309315300361,0,0.132468064314816,0,0,0,0,0.0118684545506613,0,0,0,0,0,0,0,0,0.0849706937451424,0.0790690417636669,0,-0.0417185502461145,0.111866542377195,0,0,0,2.16840434497101e-19,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0.00558765916814012,0,0,0,0,0.184075238042821,0,0.143073505242852,0,0,0,0,0,0.0812718560881236,0,0,0,0,0,0,0,0,0,0,0.0456237830621729,0,0,0,0.0681358061020908,0,0,0,0.196039675282138,0,0,0.051332410320285,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0
X600027.SH,0,0,0,0,0,-0.0459419366580444,0.734504590549751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0408836369443659,0,0,6.93889390390723e-18,0,0.038033332451588,-0.00169470401032193,0,0,0,0,0.0939518294446529,0.270907508462691,0,0,0,0,0,0,0,0,-0.0129833806024202,-0.00906199411759246,0,0,0,8.67361737988404e-19,0,0
X600801.SH,0,0,0,0.49985499113847,0,0,0,0,0,0,0.0138380356665409,0.0168208486723547,0,0,0,0,0,0,0,0,0.192745332934393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082805738852479,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0974536202553712,0,0,0.0402292339872257,0,0,0,-0.0340128826696486,0,0
X600111.SH,0,0,0,0,0,0,0,0.227023240482951,0,0,0,0.0509142628396034,0,0,0,0,0,0,0.149617402479576,0,0,0,0.069003470837396,0,0,0,0,0,0,0.273345519602079,0,0,0,0,0,-0.0293454215717155,0,0,0,0.0191027784936807,0,0.142033733615733,0,0,0,0,0,0,0,0,0,-0.0160318828648921,0,0,0,0,-0.0653254936123675,0,0
X000898.SZ,0,0,0,0,0,0.022373628928987,0,0.0967724862038529,0.01101538881904,0,0,0.0155247730993249,0,0,0,0,0,0,0,0,0,0,0,0,0.0584493471675547,0,0,0.227654557116774,0,0,0,0,0,0,0.0328571230248941,0,0.120973463605962,0,0,0.0213222887097467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0.160050242010343,0,0,0,0,0,0.0303506374366974,0,0,0,0,0.0688882871859003,0,0,0,0,0,0,0,0,0,0,0,0,0.127969516677052,0,0.148022868605827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0425638189693262,0,-0.0046856408764317,0,0,0,0,-0.0111178507004291,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0.0149179024193378,0,0,0.0698854922773753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611294652654221,0,0,0,0,0,-0.0075115041218424,0,0,0,0.0162538990234967,0,0,0,0,0.0135127230340733,0,0,0,0,0,-0.0268500206737225,-0.0138314501579984,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0.131216940960506,0,0,0,0,0,0,0,0,0,0.0637254631756615,0,0.0655001070161567,0,0,0,0.0458454274186754,0,0,0,0,0,0,0,0,0.00311568662954564,0.0530903544979569,0,0,0,0,0,0,0.0582344800191186,0,0,0.0127363522084284,0,0,0,0,0.00721201749944179,0,-0.0219509374628562,-0.00668913331017852,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416317401451786,0,0.0836322250645846,0.742138221478205,0,0,0.023620501848051,0,0.125380980306693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0482798153335519,0,0,0,0,-0.0171282378188467,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0.0427894222823748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107362656639477,0,0,0,0.10782998897146,0,0,0,0.181979410370921,0,0,0,0,0,0.11603291619981,0,0,0,0,0,-0.0624072182919017,-8.67361737988404e-19,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0.368445813222867,0,0,0,0,0,0.0360452332899839,0,0.244394348667208,0,0,0,0,0,0,0.0687486322014567,0,0,0,0,0,0.00860663780412729,0,0,0,0,0,0,0,0,-0.108799350022783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0113450462719794,1.73472347597681e-18,0,-0.146392258624705,0,-0.0529583257587109,0,0
X000629.SZ,0,0,0,0,0,0,0,0.141465269659877,0.234620505185435,0,0,0,0,0,0,0,0,0,0,0,0.0760123195645691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121137805509151,0,0,0,0.0810653571713223,0,0,0,0,0.0697238685649496,0,0,0,0,0,0,0.0208843031254103,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0.0298513085931935,0.250523025833327,0,0,0.00266484449437991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0738936940142451,0,0,0,0,0,0,0.0673800511099176,0,0,0,0,0,0,0,0,0,0,0,0,-0.0428084822177868,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0,0.219922387746776,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0496525444839445,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349316831273011,0.053115092374248,0,0,0,0.00661808091353062,0.0754802957459365,0,0.0130802974811661,0,0,0,0,-1.6940658945086e-21,0,0
X000990.SZ,0,0,0,0,0,0.0736541098701811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.464904534840053,0,0,0.314887257824569,0,0,0,0,0.0860113371398529,0,0,0,0,-0.278373689041509,0,0,0,0,0,0,0,0.248062006183123,0,0,0,0.0940482365297079,0.0692918595891949,0,0,0,-0.338095260717995,0,0
X002271.SZ,0,0,0,0.141839206728035,0,0,0,0,0.090702846215792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0553260548283008,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219665167908671,0,0,0,0,0.254041725154411,0,0,0,0,0,0,-0.0498465981407927,0,0
X601158.SH,0,0,0,0,0,0,0,0,0.0442170902466255,0,0,0,0,0,0,0,0,0,0,0,0.0696396690885247,0.0714463060317533,0,0,0.0340073149253259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0836601163517025,0,0,0,0,0,0,0,0,0,0,0,-0.00699046721280886,-0.0306681406192932,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.0097862039104373,0.0394643638185369,0.317354417560328,0,0,0,0,0,0,0,0.0727188995325097,0,0,0,0,0,0,0,0,0,0,0,0,0.043857523149735,0,0.00852132631263895,0,0,0,0.116763933818434,0,0,0,0,0,0,0,0,0,0,0,-0.00967738885309014,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,-0.0168304517870747,0.180452809016674,0,0,0,0,0,0,0,0,0,0,0,-0.242146264448409,0,0,0,0,0,0,0.217593556572516,0.254035644472435,0.237534771121719,0,0,0,-0.092771973615816,0,0,0,0,0,0.251397980751808,0,0,0.321838013545777,0,0,0,0,0,0.0805349456331172,0,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0.126188815024622,0,0,0,0,0,0,0,0,0,0.312936553953456,0,0,0.0107212098743801,0,0,0,0,0,0,0,0,0,0,0.0381686902417545,0.0623656057417089,0,0,0,0,0,0,0,0,0.202941840782122,0,0,0,0,0,0,-0.0194631598053484,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0.0822295860941252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208234839364867,0,0,0,0,0.0646510133517727,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.0355178207784386,0,0,0,0.0973474235801286,0,0,0,0,0,0,0,-0.00958904086001173,-0.0393204819783731,0,0,0,-0.0345052520427221,0,0
X000883.SZ,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.00468678449610655,0,0,0,0,0,0,0.188121877357237,0,0,0,0,0,0.0125497338926711,0,0,0,0,0,0,0,0,0.233132944679686,0,4.33680868994202e-19,0,0,0,0.0754033585282745,0,0,0,0.0412727495222972,0,0,0,0,0,0,0,-0.0221937241552308,0,0,0,0,-0.00736139955320977,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0167918982692326,0,0,0,0,0,0,0,0,0.0153195242968236,0,0,0.0207874816225625,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.183357551732721,0.057958878082962,0,0,0,0,0.0824595558788577,0,0.337987961004924,0,0,0,0,0,0,0,0.123388538164814,0,-0.000328874584481799,0,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,0,0.064240338498622,0,0,0,-0.128920252664598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146880794251461,0.186928785806821,0,0,0,0.113689045867072,0,0,0.0845392866305031,0.44794408415375,0,0,0,0,0,0,0,0,0,-0.0512486019693094,-1.73472347597681e-18,-0.0210409700431514,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205943303015374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324519686991053,0,-0.0275410713200084,0.059234337333869,0,0,0.0827470004267641,0,0,0,0,0.0929419380366325,0,0,0,0,0,0,-0.00929366091656571,-0.0288646014795263,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0.1037311506923,0,0.131376224528157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00784767180716247,0,0,0,0,0,0,0,0,0.0167011516898052,0,0.0813882774557399,0,0,0,0,0,0,0,0,0,0,0,0.195924435433119,0,0,0,-0.0123168787567704,-0.0393100605243715,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301569216447854,0,0,0,0.220141428904763,0,0,0,0.0657135703965541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000282658951245922,0,0,0,0,-0.00774244127479091,0,0
X601699.SH,0,0,0,0,0,0,0,0.0537601368761905,0,0,0,0,0,0,0,0,0.0904263167670774,0,0.129275764246353,0,0.00842367861605362,0,0,0,0.134522321719089,0,0,0,0,0,0,0,0,0,0.0941952459471374,0,0,0,0,0.0545481896455437,0,0.0618435943953841,0,0,0.0389367375069019,0,0,0,0,0.0449484979855518,0,-0.0111506036324817,0,0,0,0,-4.33680868994202e-19,0,0
X600426.SH,0,0,0,0,0,0,0,0,0.0921570063821435,0,0.0522735748746668,0,0,0,0,0,0,0,0,0,0.189973891613091,0,0,0,0,0,0,0,0,0,0,0.00810462269700791,0,0,0,0,0.238693773713934,0,0,0,0.104223058475121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0261580456046269,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.00448442951493884,-0.0800122565564235,0,0,0,0,0,0,0,-0.0237094731658083,0.0878235121403599,0,0,0,0,0,0,0,0,0,-0.250488543199615,0,0,0,0,0,0,0,0.14725172333552,-0.0551868748824945,0,0,0,0,0,0,0,0,0,0,-0.0972150599019219,-0.143427915595602,0,0,0,0.0857370271532665,0,0
Slope,0,0,0,0,0,0,0,0,0,0,-0.647091198389605,-0.0921098393271325,0,0,0,0,0,0,0,0,0.127806372172207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101996084519559,0,0,0,0,0,0,0,0,0,0,0,0.367730813582258,0,0,0,0,0.789757644438417,0,0,0,0.882881541677743,0,0
TED,0,0,0,0,0,0,0,0,0,0,0.127305100753479,-0.0234967750534224,0,0,0,0,0,0,0,0,0,0,0,0,0.326082526753719,0,0,0,0,0,0,-0.346554046731482,0,0,0,0,0,0,0,0.046297581417898,0,0,0,0,0,0,0,0,0,0,-0.478524518293595,0.280586252430023,0,0,0,0,-0.556903527529208,0,0
RealEstate_excess,0,0,0,0,0,-0.0375185007473304,-0.065392168817388,-0.0699834112497396,0,0,0.0210118676592514,-0.0146827464356322,0,0,0,0,0,0,0,0,0.112805245118173,0,0,0,-0.00619013316273188,0,0,0,0,0,0,-0.220268696231961,0,0,0,0,-0.0482681336536076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0298983205532312,0.0451016094100207,0,0,0,0,0,0
MKreturn,0,0,0,0,0,-0.0812280083138409,-0.0351497303021764,0,0,0,0.0637645165710025,0.0216201490659897,0,0,0,0,0,0,0,0,0,0,0,-0.102952823661494,0,0,0,0.105236869129209,0,0,-0.165610859725784,0,0,0,0,0,-0.0614025137897612,0,0,0.0624216835751774,0,0.137334951562335,0,0,-0.0476052654437677,0,0,0,0,0,0,-0.00884367226728814,-0.0229541042808851,0,0,0,-0.0270608394885167,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0.00105818660923791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00471652114122456,0,0,0,0,0,0,0,0.00293642084422493,0,0,0,-0.00210681950135587,0,0,0,0,0,0,-0.00436509614718378,0,0,0,0.000512709695105464,0,0,0,0,0,0.018707205035623,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169020539164436,-0.132242920657656,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0.000460852260451595,0.0108081665736132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00514045658362566,0,0,0.0108735055828151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00465257407758281,0.00397626923004629,0,0,0,-0.0563124805491201,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,-0.000881066905118176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023610503060894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00511803769438061,0.00486414616106004,0,0,0,0,0,0
