,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X600585.SH,X600011.SH,X002460.SZ,X002466.SZ,X600547.SH,X601898.SH,X000792.SZ,X601600.SH,X600111.SH,X600660.SH,X600886.SH,X000301.SZ,X600010.SH,X000708.SZ,X002271.SZ,X600362.SH,X600795.SH,X000877.SZ,X600426.SH,X600803.SH,X600027.SH,X601991.SH,X600176.SH,X600489.SH,X601699.SH,X000983.SZ,X000807.SZ,X600995.SH,X000786.SZ,X600160.SH,X600219.SH,X000933.SZ,X600688.SH,X300037.SZ,X000932.SZ,X600378.SH,X000629.SZ,X000630.SZ,X000408.SZ,X000723.SZ,X600096.SH,X002080.SZ,X600352.SH,X000831.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.237609923444892,0,0,0,0.00275881458780261,0,0,0,0,0,0,0,0.0966939843993384,0,0,0,0,0,0,0.00492584825832281,0.0662552897373126,0,0,0,0,-0.0437409403640029,0,0,0,0,0,0,0,0.116720567052181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0663903102919669,-0.0636888480618796,0,0,0,0,0,0
X600028.SH,0.381315161300838,0,0.161449020279971,0,-0.10947517814883,0,0,0,0,0,0,0.149209889096552,0,0.042695459632178,0,0,0,0,0,0,0,0,0,0,0.129756092082549,0,0,0.0692336053907624,0,0,0,0,0,0,0,0,0,0,0,0.0696754479034066,0.00817954253405338,0,-0.0763605462402636,0,0,0,0,0,0,0,0,0.020255689255831,-0.0479306241749499,0,0,0,0,0,0
X601088.SH,0,0.0314694495096337,0,0,0,0,0,0,0,0,0,0.139245956606561,0,0.0978296922496152,0,0,0,0,0,0,0,0,0.0266402179771137,0,0,0,0.0355450239303387,0,0,0,0.105503885491557,0,0,0,0,0,0,0.0241064087877083,0,0,0,0,0,0.0297826216595963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0.0183443948072569,0,0,0,0.0435277012965094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158286565987468,0,0,0,0,0,0,0,0.0461114203144937,0,0,0.0197662339781505,0,0,0,0,0,0,0,0,0,0,0,0,0.0263266693505678,0,0,0.00332642697806205,0,0,0,0,0,0,0
X600188.SH,0,0,0.318835225830641,-0.0146385558188601,0,0,0,0,0,0,0,0.123912313316427,0,0,0,-0.460646644077146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0872044892811707,0.127134025065307,0.111055722987279,0,0,0,0,0.182669541636479,0,0,-0.034492088560045,0,0,0,0,0,0,-0.0237075827188504,0,0,0,-0.0152658059321855,0,0,0,0,0,0,0
X600019.SH,0.30522564132977,0,0,0,0.0870811107390691,0,0,0,0,0,0,0.0322327328117823,0,0.132007985931397,0,0,0,0,0,0.136314582761034,0,0,0,0.157860280294293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0303225043507559,0,0,0,0,0,0,-0.0208044745667052,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,-0.0128392233114255,0,0,0.0245812056551909,0,0,0,0,0,0,0.138991131716597,0,0,0.403030640820423,0,0,-2.16840434497101e-19,0.0224376108222022,0,0,0,0,0,0,0,0,0,0.00466639144665092,0,0,0,0,0.0343804295955002,0,-0.0269375617108817,0,0,-0.0125679752845655,0.0877135013316684,0,0,0.00732115609616602,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0.00626707394879249,0,0,0,0,0,0,0,0,0,-0.0756167994176797,0,0,-0.202565679497707,0,0.0372359467960962,0.494729251997325,0,0,0.0212783254726725,0,0,0,0,0,0,0,0,0,0,0,0.108889387646169,0,0,0,0,0,0.0436015624036118,0,0,0,0.00186191601207455,0,0,0,0,0,0,0
X002460.SZ,-0.0720874206107241,0,0,0,0,0,0,0,0,0.675129748161087,-0.0228879124872322,0,0,0,0,0,0,0,0,0,0,0,0,0.145393621524238,0,0,0,0,0,0,0,0,0.0259131975467084,0,-0.0703685025682074,0,0,0,0,0,0,0,0.0332133447809164,0,0.0816330524734073,0.0443113248932837,0,0,0,0,0,-0.012143301023771,1.73472347597681e-18,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0.550134842212431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0605183025378265,0,0,0,0.00345883811957542,0.105687095639309,0,0,0,0,0.104155865398138,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0
X600547.SH,0,-0.0392335413293132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0826560741957476,0,0,0,0,-0.0372852687838127,0,0,0,0.507323024028018,0,0,0,0,0,0,0,0,0,0,0,0.0108583262545373,0,0,0,0,0,0.0252576244207409,0,0,0,-0.0170733416917371,-0.00441654862990666,0,0,0,0,0,0
X601898.SH,0,0.136274345173959,0.0511799299669604,0,0.149244088781714,0.164997841655612,0,0,0.00809354357703491,0,0.0347173298682638,0,0,0.0782373886528415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0332221920898272,0,0,0.0354976005049862,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0568762877942897,0.12007509480988,0.0562779955675085,-0.0766629984450265,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0.284410279861838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0733734085730937,0,0,0,0.0677627678441679,0,0,0.0288457124751659,0,0,0,0,0,0,0,0,0.0172451697970426,-0.0152267329202266,0,0,0,0,0,0
X601600.SH,0.000407650496686382,0.183573006413906,0,0,-0.063538096311411,0.171565513802726,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438972177625128,0.0611674064402999,0.0318784102107472,0,0,0.0526088728939805,0,0,0,0,0,0.285788822309718,0,0,0,0,0,-1.73472347597681e-18,0,0.0101804588293735,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.0205135397908279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0454594572999209,0,0,0.00431196416154165,0,0,0,0,0,0,0,0,0.0807631173522922,0,0,0,0,0.0592297529716071,0,0,0,0,0,0,0.446491342374619,0,-0.0230901872467259,-0.00397551236892733,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0.15064468938535,0,0,0,0,0,0,0,0,0.00246926126034722,0,0,0.116457119783081,0,0,0,0,0,0,0,0,-0.0895745616156341,0,0,0,0,0,0.0929544392770766,0,0.0530832400564877,0,0,0,0,0,0,0,0,0,0.0603311068621819,0,0,0,-0.007795625108729,0,0,0,0,0,0,0
