,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X601600.SH,X600585.SH,X600547.SH,X600886.SH,X600660.SH,X600795.SH,X000792.SZ,X600362.SH,X000708.SZ,X600010.SH,X600489.SH,X600111.SH,X601699.SH,X002460.SZ,X600027.SH,X600160.SH,X000983.SZ,X600426.SH,X000301.SZ,X002466.SZ,X600803.SH,X000786.SZ,X601991.SH,X000877.SZ,X000933.SZ,X600985.SH,X002128.SZ,X000630.SZ,X600176.SH,X000807.SZ,X601168.SH,X600219.SH,X000408.SZ,X002271.SZ,X600612.SH,X600348.SH,X000883.SZ,X600096.SH,X000932.SZ,X000027.SZ,X600995.SH,X002353.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.696006614188341,0,0,0,0,0,0.160353134258628,0,0,0,-0.0244062086733083,0,0,0,0,0,0,0,0,-0.03047582896397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.021453563429447,0.0469886695776678,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034832623085621,0.0106392030237288,0,0,0,0,0,0
X601088.SH,0.155419125067939,0,0,0,0.141429732477649,0.0844612526716942,0,0,0.0342079220040383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101225344427234,0,0,0,0,0,0,0,0,0.131940102927949,0,0,-0.0130391272293465,0,0,0,0,-0.0242719605277883,0,0,0,0,0,0,0,0,0,-0.0101557600877049,0,0,0,0,0,0,0
X600028.SH,0.35602622621448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0265114888870567,0.0679914062235087,0,0.0155914696680584,-0.112513316253248,0,0,0,0,0,0,0,-0.100449145854147,0,0,0,0,0,0,0,0,0.0616777237461992,0,0,0,0,0,0,0,0,0.0832762429545762,0,0,0,5.42101086242752e-20,0,-0.00478245960285487,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0779374212439259,0,0,0,0,0,0,0.0676347717492901,0,0,0.0272593400421222,0,0.103953124571558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0159231440553976,0,0,0,0,0,0,0
X600188.SH,0.0290812245541548,0,0,0,0,0.300071480747847,0,0,0,0,0.0632171010590694,0,0,0,0,0,0,0,0,0,0.327433242897157,0,0,0,0,0,0,-0.0569077985417509,0,-0.0834921159926605,0,0,0.0307504713652276,0,0.0108699697806169,0,0,0,0,0,0,-0.00369199807905831,0,0,0,0,0,0,0,0,0,0,-0.0181946742173668,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.0208047220472307,0,0,0.169219248377988,0,0,0,0,0,0,0,0.0316957262779838,0,0,0,0,0.135085090663202,0,0.0609446292179354,0,0,0,0,0,0,0,0,0,0,0.489897291793076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107018781758688,0,0.0259856050531476,-0.0175329448463197,0,0,0,0,0,0
X600019.SH,0,0,0,0.0537693566523209,0,0,0,0,0,0,0,0.0260555678354092,0.0831607361048957,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0.0549858051987091,0,0,0.157644983523233,0,0,0,0,0,0,0,0,0,0.0439627250037019,0,0,0,0,0.061669429738625,0,0,0.243531468468178,0,0,0,-0.0051383868863614,0.00916311098945237,0.024737924737859,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48623735140579,0,0,0,0,0,0,-0.0368163366059868,-0.0586419200738461,0.216031161326583,0,0,0,0,0,0,-0.026397831474075,0.0547139587772513,0,0,0,0.0646846806022006,0,0,0,0,0,0,-0.0157292314668192,0,0,0,0,0,0,0,0.0462956729842993,-0.0142469740306388,-0.00998969076604123,0.00667887374522863,-0.0687470357263897,0,0,0,0,0
X601600.SH,0,0.0710630945516137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100586563636863,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.117311617474411,0,0,0,0.249155832072115,0,0,0,0.0965362356139911,0.148357902573497,0.227765345452866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00105903584190757,0,0
X600585.SH,0,0,0,0,0,0.0404886806583105,0,0,0,0,0.102105224143903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106720963521404,0,0.00995653651687428,0,0,0,0,0.0683675331793588,0,0,0,0,0.152472020460516,0,0,0,0,0.00890441195057382,0,0,0,0,-0.0173404013745493,-0.0141253616762099,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.753789094114903,0,0,0,0,0,-0.0263031654204989,0,0,0,0,0,0,0,0.111523610640663,0,-0.0341774675890221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0516914377208149,0.0766604236703957,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.322126710643761,0,0,0,0,0,0,0,1.73472347597681e-18,0.011758900831176,0,0,0,0,-0.0645257742458446,0,0,0,0,0,0,0,0,0,0,0.0499625136813987,0,0,-0.0535715942762809,0,0,0,0,0,0,0,0,0,-0.00177569213966376,-0.00684564165091885,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0293973151100349,0.0594879908428813,-0.0058569284354671,0,0,0,0.0394927787287078,0,0.113152633439413,0,0,0,0,0,0,0,0,0.100778728841435,0,0.11852523407744,0,0,0,0,-0.111438365855198,-0.110122718383129,0,0,0,-0.0304878291677827,0,0.0402245987151645,0,0,0,0.016681559799948,-0.00608601569623659,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.40810091547402,0,0,0,0.137546636411192,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.254221578410403,0,0,0,0,0,0,0,0.0833329530894325,0,0.0581245277097581,0,0,-0.0106501339554715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333682494806036,-0.0059747060590659,-0.0326242305104278,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0.0707087169292501,0,0,0,0,0,0,0,0,0,0,0.263075911948999,0,0,0,0,0,0.072924598914259,0,0,0,0,0,0,0,0,0,0,0.0395598984018874,0,0.084297499368027,0.0351648399432502,0,0,0,0,0,0,0,0,0,0,0.0209676354385539,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0.153056907784304,0,0,0,0,0,0,0,0,0.218117611042715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242909099229996,0,0,0.248176631375923,0,0.0275755526213229,0,0.0490849872985272,0,0,0,0,0,0,0,0,0,0.00759480690031106,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0.0196646626355618,0,0.124807669257404,0,0,0,0,0,0,0,0,0,0,-0.0362725784059996,0,0.0193982078256276,0,0,0,0,0.226306281824062,0.0199535979495026,0,0,0,0,0,0,0,0.114333386639277,0,0,0,0,0,0.121672657906355,0.154408505220329,0,0,0,0,0,0,0,-0.0055023571734282,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.0126545088194333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395626856654215,-0.0298884834527617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000440125694703619,0,0,0,0,0,0.0744064581421216,0,0,0,0,0,0,0,0,0,0.0409966519606247,-0.0210476102036078,-0.00548034981248397,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.597445560541828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544732662406768,0,0,0,0,0.0267816118899962,0,0.137303180039605,0,0,0,0.00574820483351556,0,0,0,0,0.0116018845362094,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0.0483823523236517,0,0.114987644620479,0,0,0,0.0524579617747508,0.0641140411039509,0,0.488710198647636,0,0,0,0.140600225515125,0,0,0,0,0,0,0,0,0,0.0674693667107653,0,0,0,0,0,0.10202004974992,0,0,0,0.0426065448202669,0,0,0,0,0.00197786358807091,0,0,0,0,-1.73472347597681e-18,-0.00837361385116376,0,0,0,0,0,0
