,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002466.SZ,X002460.SZ,X600585.SH,X000792.SZ,X601898.SH,X600011.SH,X000301.SZ,X600019.SH,X600111.SH,X600660.SH,X600010.SH,X000708.SZ,X000877.SZ,X600886.SH,X600547.SH,X601600.SH,X600795.SH,X002271.SZ,X600803.SH,X600426.SH,X600362.SH,X600176.SH,X600027.SH,X601991.SH,X000983.SZ,X000629.SZ,X601699.SH,X000723.SZ,X600096.SH,X600348.SH,X000408.SZ,X600141.SH,X000786.SZ,X600160.SH,X600219.SH,X300073.SZ,X000933.SZ,X002353.SZ,X002080.SZ,X600549.SH,X600157.SH,X000807.SZ,X600985.SH,X600295.SH,X600378.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000983.SZ,0,0.223007925070962,0,0,0.0742814132545451,0,0,0,0,0.47599873004946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.435749912622715,0,0,0,0,0,0,0,0,-0.0385129458204458,0,0,0,-0.00284859806669229,0,0,0,0,0,0,0.0534106844661333,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0752526521552002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262828159927515,0,0,0,0,0,0.0470747648487939,0,0.116365295931401,0,0,0,0.269197497068756,0,0,0.0897627380269243,0,0,0,0,0.18452512081333,0,0,0.0155960138752976,0,0,0,0,0.0872730021191406,0,0
X601699.SH,0,0,0,0,0.22580386209896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388978325637625,0,0,0,0.0565649812501636,0.091686843898534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0106366148763018,-0.0554126667292352,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0.0269541639631566,0.0658847327531381,0,0,0,0,0,0,0.160559720910741,0,0,0,0,0,0,0.20313989308342,0,0,0.038074286369018,0,0,0,0,0,0,0,0,0,0.156100022947072,0,0,0,0,0.0413067814434501,0,0.0205767184849559,0,0,0.0868197220401765,0,0,0,0,0.147490771980509,0,0,0,-0.0552225827919782,0,0,0,0.0231604924146845,0,0
X600096.SH,0,0,0,0,0.0575144118573087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0583684007307341,0,0,0,0.00256513118601543,0,0.737131089018463,0,0.0653547203704644,0,0,0,0.21131082557854,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0341774728300138,0,0
X600348.SH,0,0,0,0,0.374854287435862,0.0280826143217639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0925620487703188,0,0,0,0,0,-0.0499829342681598,0,0,0,0,0,0.00630876385461029,0,0,0,0,0.363718738680089,0,0,0,0.0931092736593174,0,0.0853049255978771,0,0,0,0,0,0,0,0.00273253530720044,0,0,0,-8.67361737988404e-19,0,0
X000408.SZ,0,0,0,0,0,0.36013188024228,0,0,0.235895727841157,0,0,-0.0557257880644901,0,0.172402273176424,0,0,0,0,0,0,0,-0.0321372494332246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180350084319051,0,0,0,0,0,0,0,0,0.034352626063119,0,0,0,0,0,0,0,0,0
X600141.SH,0,0,0,0,0,0,0.116499920482674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0649604417663912,0,0,0,0,0,0.635619619426741,0.0077740416017051,0,0,0,0,0,0,0,0,0.0305276573042354,0.08263476219297,0,0,0,0,0,0,0,-0.0391940907830351,0,0,0,0,0,0
X000786.SZ,0,0,0,0.164607412335305,0,-0.00950133879383948,0,0,0,0,0.087571318458756,0,0,0,0,0,0,0,0,0,0,0,0.416453585481379,0,0,0,0.203790001033364,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,-0.00468466129740497,0,-0.0168651943721051,0,0,0,0,0,0,0,0,0,0,-0.0111318345530862,0,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0.0108968403386713,0,0,0,-0.0072158517166559,0,0,0,0,0,0,0,0.122225862429455,0,0,0,0,0,0,0.0301201312740458,0,0,0,0.182832530080331,-0.029619010218063,0,0,0,0,0.0899760843245625,0,0,0,0.260727265555536,0,0,0,0,0,0,0,0.0916453705623855,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0.0145244014781654,0,0,0,0,0.0717982619378236,0.0850117426464677,0,0,0,0,0,0,0,0.262823789650736,0.248667333225996,0,0.0622845340721347,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0277747770755212,0,0,0.0024877808439621,0,0,0,0.0297629429921136,0.0750099985160125,0.0955724741466201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300073.SZ,0,0,0,0,0,0,0.00274430695971713,0,0,0,0.142760793555218,0,0,0.0134047888552339,0.128083472501937,0,0,0,0,0,0,0,0,0,0,0,0,0.0941988051327999,0,0,0.0710407490734558,0,0,0,0,0.205753425282984,0,0,0,0,0,0,0,0.0316960024980558,0,0,0,0,0,0,0,0,0.0844837813366706,0,0,0,0,0,0
X000933.SZ,0,0.245034445985883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222077850562563,0,0,0,0,0,0,0.12914993236009,0,0.0345552321364348,0.0628709811659762,0,0.0271196262805036,0,0,0,0,0.0298170263347302,0,0,0,0,0,0,0.0955420145521033,0,0,0,0,0,-0.0181928997704499,0,0,0,-0.00481189611900531,0,0
X002353.SZ,0,0,0,0,0.132145785442249,0,0,0,0,0.0191820103819095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0582597382944465,0,0,0.0262417362886657,0,0,0.0230646558096514,0.0806563775423402,0,0,0,0,0.104851751334614,0,0.142195880478475,0,0,0.136271393366683,0,0.0236794317182734,0,0,0,0,0,-0.06275846378979,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,-3.46944695195361e-18,0.202716336896469,0,0,0,0.0416748840755907,0,0,0,0.0278834744990989,0.00991725225944462,0,0,0,0,0,0,0,0.168082272946578,0,0,0,0.0268724575719597,0.0814081148012322,0,0,0,0,0,0.0157661132755671,0,0,0,0.0844791755062069,0,0.272669835159721,0,0,0,0,0,0,0,0.00531355320403941,0,0,0,0,0,0,0,0.0377746978863056,0,0
X600549.SH,0,0,0,0,0,0.271087528838331,0,0,0,0,0,0.0666989589942081,0,0.0782940029547399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179511803489266,0,0,0,0,0,0.153009015762951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600157.SH,0,0,0,0.0436295554874003,0,0,0,0,0,0,0.0212410957436345,0,0,0,0,0.0408715427070929,0,0,0,0,0,0,0,0,0,0,0,0,0.0415168906377578,0,0,0,0.0106236446024423,0,0.0657252772070396,0,0,0,0,0,0,0,0,0,0.0100165175544617,0,0,0,0.037172979423464,0.00346520985838385,0,0,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.506799909400123,0,0,0,0,0,0,0,0,0.13988586289361,0,0,0,0,0.0267995452755724,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0641851074460053,0,0,0,-0.019408063431508,0,0,0,-0.0100681846297255,0,0
X600985.SH,0,0,0,0,0.0364072871214968,0,0,0,0,0.326497159096489,0.00926621519393645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103626194927118,0,0.0874314092789618,0,0,0,0,0,0,0,0,0,0.0368871507701039,0,0,0,0,0,0,0,0,0,0,-0.0146248727890308,0,0,0,0,0,0
X600295.SH,0,0,0,-0.0291318661902657,0,0,0,0,0,0,0,0,0,0.038081069727261,0,0,0,0,0,0,0,0,0.0241275943570025,0,0,0,0,0,0,0.183235154492851,0,0,0,0,0.0916627599154833,0,0,0,0,0,0,0,0,0.193111976088899,0,0,0.336292930454483,0,0,0,0,0,0,0,0,0,-0.017016907401667,0,0
X600378.SH,0,0,0,0,0,0,0,0,-0.0469177317450498,0,0,0,0,0.18868954621214,0,0.0640496665179994,-0.0285878784095528,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108671711345513,0,0,0.052995814061587,0,0,0,0,0.0243580604826214,0,0,0,0,0,0.0324631162041325,0,0,0,0,0,-0.0214975507532951,0.0200046785853626,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0.0143428575688753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0261609065718141,0,-0.0337974862167215,0,0,0,0,-0.244328304660416,0,0,0,0,0,0,0,0.0761008552458995,0,0,0,0,0,0,0,-0.180408202097847,-0.0225969558079958,0,0,0,0.0318585602829303,0,0
Slope,0,0,0,0,0,0.0510440172509141,0,0,0,0,-0.100159372970778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0807030841296153,0,0,0,0,0,0,0,0.139241951690385,0,0.0897953155728621,0,0,0,0,0.000987318706554643,-0.0982058526631617,0,0.240863151469325,0,0,0,-0.263872314245746,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0.0884225239746496,0,0,0,0,0,0,0,0,0,0,0,-0.145423095076968,0,0,0,-0.278187500307473,0,0,0.191265736192657,-0.00372175028336995,0,0,0,0,-0.607355249885349,-0.120800525170792,0,0,0.179503307086942,0,0,0,0,0,0,0,0,0.524296380019987,0,0.253094460081202,0,0,0,0,1.04876371698224,0,0
RealEstate_excess,0,0,0,0,0,0.00756479479029139,0,0,0,0,0.029045398195177,0.0496194702566538,0,-0.0313602147697009,0,0,0,0,-0.0579251721245686,0,0,0,0,0,0,0,0,0,-0.080831156753483,0,0,0,0,0,0.0497698379360255,0,0,0,0,0,0,-0.0947516846775679,0,0.0239571613077669,0,0,0,0,0,0,0,-0.00205997209265916,-0.0203225393456817,0,0,0,0,0,0
MKreturn,0,-0.126739899507186,0,0,0,0.0416112213708291,0,0,0,0,0,0,0,-0.0512299420459393,-0.0452081513631554,0,-0.0138672919556274,0,0,0,0,0,-0.00132172309014242,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,-0.0205384555761987,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,-0.0130578842201385,0,0,0,0.0402159859651848,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00115871261651616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00384447903147243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00156316102097362,0.00484003924768886,0,0,0,0.0213147274076534,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208643461531208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.305227374216467,0.265868865090525,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,-0.000581744266819062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000513052885399247,0,0,0,0,-0.000702410914983172,0.00142983530741979,0,0,0,0,0,0,0,-0.000359586364166821,0,0,0,0,0,0,0,0.00139342586001971,-0.00358348232143716,0,0,0,0.0183805510206293,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0.00174926611095048,0.000448583774800962,0,0,0,0,0,-0.00132705243218253,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000505976962950041,0,0,0,-0.000433052925936324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00647846761144369,0,0,0,0.0138781655319071,0,0
