,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X000708.SZ,X601898.SH,X600010.SH,X600886.SH,X601600.SH,X600660.SH,X600362.SH,X600801.SH,X600188.SH,X600352.SH,X601991.SH,X600795.SH,X600688.SH,X002460.SZ,X000786.SZ,X000723.SZ,X600111.SH,X600027.SH,X601992.SH,X600176.SH,X002271.SZ,X002466.SZ,X002353.SZ,X600516.SH,X000898.SZ,X600426.SH,X600583.SH,X600299.SH,X600489.SH,X000883.SZ,X000709.SZ,X601158.SH,X600219.SH,X000629.SZ,X000027.SZ,X600612.SH,X000553.SZ,X000630.SZ,X000825.SZ,X600808.SH,X600985.SH,X000792.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.00252561505962728,0.153751002938567,0,0,0,0,0,0,0,0.237871069118064,0,0,0,0,0,0.0154461344757915,0,0,0,0,0.0556538581590311,0,0,0.0116354301327539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108235634060488,0,0,0,-0.0254185971879396,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.0224630160844935,0.103536665778756,0,-0.0281758836334558,0,0,0,0,0,0,0,0,0.00790830159756345,-4.33680868994202e-19,0,0,0,0,0,0,0.121159784349244,0,0.0318333878998349,0,0,0.021157069641565,0,0,0,0,0,0,0,0,0,-0.013972196138166,0,0,0,0.0383622145035385,0,0,0,0.0103902001643704,0.0463523280336564,0,0,0,0.0191955565721383,0,0
X601088.SH,0,0,0,0.100297244292519,0,0.0362142475812562,0,0,-4.33680868994202e-19,0,0,0.0363633353596603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0415004736173468,-0.0412563386776558,0,0,0,0,0.0737208929359406,0.0102433696322445,0,0,0,0,0,0,0,0.0643388185855165,0,0,0,0.153129463941212,0,0,0,0,0,0,0,-0.00889614184533396,0,0
X600585.SH,0,0,0,0,0.0604780135405223,0,0,0,0,-0.0172209027452014,0,0.0188507650995469,0,0,0,0.369121364633207,0,0,0,0,0,0,0.0687543319914351,0,0,0,0,0,0.0152033991909222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296038242946698,0,0,0.00560978203368939,-0.0264371581597733,0,0,0,0,0,0
X600309.SH,0,0,0,0.207039124080052,0,0,0.067419396362896,0,-0.0519271105938924,0,-0.124377285214282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0734645279171885,0.111117824273697,0,0,-8.67361737988404e-19,0,0,0,0.0597809380969123,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.113731482842638,0,-0.0302183088176695,0.0149308637093891,0,0,0,0,0,0
X600019.SH,0,0,0.193442808252655,0,0,0,0,0,0.029621883270161,0,0.0368447800084746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128681249995089,0,0,0,0,0,0,0,0,0,0,0,0,0.0263425945899647,0,0,0,0,0.00971820881548531,0,0
X600547.SH,0,0,0,0,0,-0.0436254903187178,0,0,0,0,0,0,0,0,0,0,-0.0376497990558601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10657336338378,0,0,0,0,0,0,0.000139351709363606,0,0,0,-0.025900337667359,0,0.138116487627436,0,-0.0310439017166729,0.0205089948523625,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,-0.093832389415206,0,0,0.0532763748496761,0,0,0,0.0531941575220801,0.0549041586635654,0,0,0,0,0.0439711603089858,0.0156927055802582,1.0842021724855e-19,0,0.176719103675142,0,0,0.014876862847358,0,0,0,0,0,0.0710535709638983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00073977724308992,0,0,0,-0.0149762438477858,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0.235668274783357,0.287620470386415,0,0,0,0,0,0,0.301885703593691,0,0,0,-0.0969256473825961,0,0,0,0,0,0,0,0,0,0,0,0,-0.00290841517471996,0.170940564946566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.137208578610507,-0.0426262050373241,0,0,0,0,0,0
X601898.SH,0.463628722524996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28175453001784,0,0,0,0,0,0,0,-0.0268705838811079,0,0,-0.0152658477639326,0,0.129282918005769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00435622901710317,0.0396280656767146,0,0,0,0,0,0
