,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600309.SH,X600011.SH,X601898.SH,X600660.SH,X600188.SH,X600362.SH,X600688.SH,X300072.SZ,X600795.SH,X002466.SZ,X601992.SH,X600547.SH,X601991.SH,X002460.SZ,X600111.SH,X600516.SH,X600886.SH,X600176.SH,X000898.SZ,X600157.SH,X000709.SZ,X000786.SZ,X000792.SZ,X600352.SH,X000553.SZ,X600027.SH,X000408.SZ,X002271.SZ,X600489.SH,X600219.SH,X601699.SH,X600339.SH,X000983.SZ,X600808.SH,X000959.SZ,X601158.SH,X000630.SZ,X000883.SZ,X002470.SZ,X002092.SZ,X000723.SZ,X000825.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.423597137457022,0,0.00636090527751979,0,0,0,0,0,0,0,0,0,0.0133444191469087,0,0,0,-0.0761989699138412,0,0,0,0,0,0,0.0617120368831508,0,0,0,0,0,0,0,-0.0309779772860363,0.0761561699731461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0034684506198386,0,0,0,0,0,0,0
X600028.SH,0.450031885337166,0,0.00394355289647869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0619216447285008,0,0,0,3.46944695195361e-18,0.0285887391204761,0,-0.0205411122943232,0,0,0,0,0,0,0,0,-0.0665600764631272,0,0,0,0,0,0,0,0,0,-0.00452474425657981,0.0161439427469341,0,0,0,0,0,0
X601088.SH,0,0,0,0.0448645477962342,0.111767950172358,0,0,0,0,0,0.189566420524581,0,0,0,0,0.0306255532052734,0,0,0,0,0,0.0549480357147632,0,0,0,0,0,0.0965411323359454,-0.0529846241733423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0289511106001679,0,0,0,0,0
X600019.SH,0,0,0.13021110554509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0622507581015261,0,0.154900248767435,0,0,0.358790017811448,0,0,0.0457828979088176,0,0,0,0,0,0,0,0,0,0,0,0.168816755001851,0,0,0,0,0,0,0,0,0,0.0210867252557288,0,0.019443946544611,0,0,0,0,0
X600585.SH,0,0,0.375646898824952,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.209795807698362,0,0,0,0,0,0,0,0.126427787511216,0,0,0,0.111687152402501,-0.0975426205530071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787906362450349,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0466073196607552,0,0,0,0,0,0,0,0.0106488388671433,0.157879469794973,0,0,0.0275984652922454,0,0,0,0.025276148919191,0,0,0.0444466087544473,0,0,0,0,0,0,0,0,0.312817395585112,0,0,0,0,0,0.0176565135706912,0,0,0,2.16840434497101e-19,-8.67361737988404e-19,0,0,0,0,0,0
X600309.SH,0,0,0.107598432256997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0715815806430223,0,0,0,0.100804777938112,0,0,0,0,0,0,0,0,0,-0.052192883119442,0,0,0,0,0,0,0,0,0,0,0,0.228439562975325,0,0,0,-0.0595508140608493,-0.00233999859547282,0,0,0,0,0,0
X600011.SH,0,0,0,-0.0264265161306626,0,0,0,0,0.103233227885261,0,0,0,0,0.0174156527825166,0,0,0,0,0,-0.0110302800644414,0,0,0,-0.0406434908991167,0,0,0,0.0206181411645886,-0.0156239250101784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00480959589535438,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0.17396840739643,0,0,0,0,0,0,0,0,0,0,0.0267431279816961,0,0,0,0,0,0,0.00816858838248112,0,0.0372949877528125,0,0,0,0,0,0.0529961203445536,0,0.0881291891746752,0,0,0,0,0,0,0,0,0.0722603742186289,0,-0.00191176063940014,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0.0122584016154176,-0.0638374199656755,0,0,0,0,0,0.234837418157825,0,0,0,0,0,-0.0208186063137137,0,0.0503692323897089,0,0.130768814276919,0,0,0,0.0299892284082952,-0.00606194386179358,0,0,0,0,0.115183967823835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0161780760368315,0.00741250114361566,0,0,0,0,0,0
X600188.SH,0,0,0,0,0.102341303334561,0.156609227788997,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0739102410343992,0,0,0,0.0616122356803764,0,0,0,0,0,0.0915834814332336,0.0128887046974553,0,0.0474535736657123,0,0,0,0.158199343689603,0,0.300145606195036,0,0,0,0,0,0,0,0,0,0,0.0368489927051862,-0.0501574634805156,0,0,0,0,0,0
X600362.SH,0,0,0,0.131636712520168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444218045967492,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135664363422977,0,0,0.0732507982469765,0,0,0,0,0.0477569922021934,0,-0.00502512452323162,0.010252497890358,0,0,0,0,0,0
X600688.SH,0,0.146836472192957,0,0,-0.0577258174468304,0,0,0,0,0,0,-0.0498364879284764,0,0,0,0,0,0,0,0,0,0.0618279731652546,0,0.0622997564386425,0,0,0,0,0,-0.0707709173240413,0.103439748623247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0401860651574413,0,0,0,-0.0015707911746643,0.00212188642764106,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152413324392105,0,0,0,0.118027273774864,-0.0601066167890955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0218644417042507,0.014005982804205,0,0,0,0,0,0
X600795.SH,0,0,0,0.0857906676685368,0,0.318520143274526,-0.103924918664351,0,0,0,0,0,0,0,0,0,0,0,0,0.0581316649874533,0,0.065138090496077,0,0,0,0,0,-0.0305102454147865,0,0,0,0,-0.0674007262719992,0.0592649536366457,0,0,-0.0334118910455371,0,0,0,0,0,0,0,0,0,0,0,0,-0.00595945829658107,0.02054250343629,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,-0.0421532323913616,0,0,0,0,0,0,0,0,0,0,0,0,0.693945115803561,0,0.0660354137659218,0,0,0,0,0,-0.0308418528694372,0,0.0551853140274595,0,0,0.108302720121815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0255681953886391,0.0727412199747196,0,0,0,0,0,0
X601992.SH,0,0,0,0,-0.0318995175733959,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,-0.0533068869174239,0,0.0234808737424446,0,-0.008597100381521,0,0,0,8.67361737988404e-19,0,-0.0847901359769399,0.181690671645996,0,0,-0.0649312213985292,0.278667739911854,0,0,0,0.107032171666058,0.0610670730826658,0,0,0,0,0,0.0764066988370238,0,0,0,0.000956807139662403,0.00821123221908336,0,0,0,0,0,0
X600547.SH,0,0,0.0512234751552023,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.117645845522591,0,0,-0.062570474136384,0,0,0.0765218432164693,0.0295572121553493,0,0,0,-0.0765565061946783,0,0,0,0,0,0,0.612669824309698,0,0,0,0,0,0,0,0,0,0,0,0.0627507165236045,0,0,0.00338073488507087,-0.00585640819154686,0,0,0,0,0,0
X601991.SH,0,0,-0.0256463747775036,0,0,0,0.113726734338981,0,0,0,-0.0426898481216044,0,0.0685577887827914,0,0,0.0249154975923749,0,0,0,0,0,0,0,0.0402086291947774,0,0,0,0,-0.0305852760691459,0,0.0249850408919232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0157277177304203,0.00869599131121466,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.698987260179353,0,0,0,0,0.0577329443241641,0,0,0,0,0,0,0.0714252257222697,0.177785986804336,0.0802197186698421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0144039267810501,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0.355963642716654,0,0,0,0,0,0,0,0,0,0.00920037297059683,0,0,0,0,0,0,0.223326640750981,0,0,0,0,0,0,0,0,0.0206465056446131,0,0.0017433471404648,0,0,0,0,0,0.212734127175012,0,0,0,-0.00788901641753215,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0.122439384142459,0,0,0.0143258634170629,0,0.182030557927564,0,0.205062019496685,0,0,0,0,0,0,0.112971320832752,0,0,0,0,0,0,0,0,0,0.0650398755600801,0,0,0,0,0.42798364176285,0,0,0,0,0.449720026190827,0,0,0,0,0.200093912186214,0,0,0,-0.0555332385480655,0.0383638113561899,0,0,0,0,0,0
