,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X600011.SH,X002460.SZ,X002271.SZ,X600801.SH,X600660.SH,X600886.SH,X601898.SH,X600010.SH,X601600.SH,X000792.SZ,X600362.SH,X600688.SH,X600188.SH,X600489.SH,X000786.SZ,X600352.SH,X601991.SH,X600795.SH,X600027.SH,X600111.SH,X601992.SH,X600176.SH,X600299.SH,X002075.SZ,X600426.SH,X000401.SZ,X600486.SH,X600529.SH,X002353.SZ,X000723.SZ,X600315.SH,X002466.SZ,X601158.SH,X600219.SH,X600126.SH,X000898.SZ,X000932.SZ,X600612.SH,X600516.SH,X000883.SZ,X000553.SZ,X600583.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600299.SH,0,0,0,-0.0201618641284465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.434468584892896,-0.13731804643862,0,0.199457828091483,0,0,0,0,0,0,0,-0.0639042137989855,0,0,0,0,0.00799150593834634,0,0.1641950913871,0.147426978907522,0,0,-0.0635307034591516,0,0,0,0,0,0.032523150508567,0,0,-0.00848318618594432,0.000968282995986095,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141224488415592,0,0,0,0,0,0,0,0,0,0,0,0,-0.492517266565559,0,0,0.187175268127033,0,0,0,0.212234555013365,0,0,-0.0610162239308947,0,0,-0.166394590128096,0.264762513699011,0,0.0917335563202682,0.105958311943841,0,0.0328512418726614,0.130766336991497,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0.028564795527825,0.0313028916158645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146195067491073,0.169789540967736,0.029176811049254,0.186790999653444,0.0475055412637888,0,0,0,0,0,0,0,0,0,0,0,0.0091280526792441,0.00273447328537033,0,0,0,0,0,0
X000401.SZ,0,0,0,0,0,0,0,0,0,0,0,0.582869432420994,0,0,0,0,0,0,0,-0.0269199332005218,0,0,0.0784162457554189,0,0,0,0,0,0,0,0,0,0.0117372251869146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00309032527706226,0.029846559099873,0,0,0,0,0,0
X600486.SH,0,0,0,0,0,0,0,0,0,0,0.0139448323268688,0.0968676989699771,0,0,0,0,0,0,0,0.0273014775196064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119758801368985,0.193990514217973,0,0,0,0,0,0,0,0,0,0,0,0.127218806804843,0,0,0,-0.0631086386977503,0,0,0,0,0,0
X600529.SH,0,0,0,0,0,0,0,0,0,0,0.216983084630954,0,0,0,0,0,0,0,0,-0.0158778340096572,0,0,0.0487743699499231,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.261656004923095,0,0,0.0360815494022502,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108860438370591,-0.0116491229326603,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,-0.0331617227229433,0,0,0,0.0850596836096261,-0.192859515614054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110869099816713,0.0363452465545038,0.414199714466731,0,0,0,0,0.112032401009873,0,0,0,0,0.0506908313042302,0,0,0,0,0,0,0.400196649374456,0,0.0101452464967916,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141818695323278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349373399199373,0,0,0.212832317145619,0,0,0,0,0,0,0.0716279516836491,0,0.0407936973833666,0,0,-0.00717103386875194,0,0,0,0,0,0,0
X600315.SH,0,0,0,0,0.127142377557566,0,0,0,0,0.00666947613709642,0,0,0,0,0,0,0,0,0,0.0074040708879366,0,0,0,0,0,0,0,0,0,0,0.0173697783022587,0.0275789619494663,0.171398947144826,0,0,0.0710499015267725,0.00358758126613446,0,0,0.0315743687142236,0,0,-0.0424248662636591,0,0,0,0,0,0,0,0,0,-0.0367485243989053,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0.0347003868095957,0,0.345112633994084,0,0,0,0,0,0,0,0.257132958096592,0,0,0,0.244612333704603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124170398151724,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0266734990680645,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0.0165794125981721,0,0,0,0,0.0631478734262392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0524601775828037,0.0790868105264065,0,0,0,0.0355382927562739,0.002024112932923,0,0.024571946377193,0,0,0.0103499467382324,0,0,0,0,0,0,0,0,0,-0.00183359544955564,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00414775479032041,0,0.105710265030366,0.0842301735225344,0.0278765579885435,0,0,0,0,0.0341945524542129,0,0,0,0,0,0,0,0,0,0.0572697829356781,0,0,0.0352697536917644,0,0.00832852245582081,0,0,0,0,0,0,0
X600126.SH,0,0,0,0.140377601487459,0,0,0,0.499901704536168,0,0,0.160662042349464,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0314587220976493,0,0,-0.02510329812423,0,0,0,0,0,0,0,0,0.0900298398579877,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.182911498870673,0,0.0323349052158443,0,-0.0561303535132423,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0.0130711347662681,0,0.117445355835516,0,0,0,0,0,0,0,-0.0383294767786486,0,0,0.0296661402555527,0.030198147046286,0,0,0,0,0,0,0,0,0,0,0,0,0.0473532832105561,0.0121085155328884,0,0.0209655643112658,0,0,0,0,0,0,0.0860841558079074,0,0,0.00607125028184363,0,0.00483249576017422,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0.114674369179701,0,0,0,0,0,0.00798841659474421,0,0,0,0,0,0.144164112634956,0,0,-0.0253137764975514,0,0,0,0.0437096145077066,0,0,0,0,0,0,0,0.00696010192890831,0.0177850849633256,0.0426724397855365,0,0,0.0810739030830484,0,0,0.00243211473871088,0,0,0,0,0,0,0,0,0,0,-0.0676803660869904,0.00826933339431581,0,0,0,0,0,0,0
X600612.SH,0,0,0,0,0.0459021475894139,0.0896998288555315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0844923635461697,0.00718253407948758,0.0727365228736881,0,0,0,0,0,0,0,0,0,0,0,0,-0.0341459684240369,0.0272709943361759,0.00679364787350657,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0.199657664898081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0533237933689323,0.145916669297903,0.0205802919850559,0.0276587419901781,0,0,0,0,0,0.101247334487335,0,0.0754275484449325,0,0,0,0,0,0,0,0,0,0.0832628711895391,0,-0.00795147147144737,-0.029337419659563,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212473189723722,0,0,0,0,0,0,0,0,0,0.13599503172609,0,-0.0272471459900955,0.0304024548952332,0,0,0.0704611649276091,0,0,0,0,0,0,0,-0.0769266556915997,0.00439527252258386,0,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0.444142178245523,0,0,0,0,0,0,0,0,0.0211861471872494,0,0.121491950556504,0,0,0,0,0,0,0,0.281034902993988,0,0,0.186587376842313,0.0216307354452207,0.142437465640361,-0.0706795367678256,0.14561244226996,0,0,0,0,-0.156551647715488,0,0,0,0,0,0,0,0,0,0.0901960562735593,0,-0.023462409219322,-0.0761045643007137,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0.0584529061426151,0,0,0,0,0.0541403972712234,0,0,0,0,0,0,0,0,0.0526537721540898,0,0,0,0,0,0,0,0,0,0,0,0.028820468334682,0,0,0,0,0.401083474916124,0,0,0.0832315904526417,0,0,0,0,0,0,0,0,0,0,0.0769207634244103,-0.0218404481562072,-0.0208867398907162,0,0,0,0,0,0
Change_TY3M,0,-0.437035476740843,0,0,0,0.176067728561027,0,-0.124013823553997,0,0.113916636215689,0,0,0.45484692801161,0,0,0,0,0,0,-0.136289598649752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.199188326997072,-0.00560482613412116,-0.200379457686362,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.040010170411404,0,0,0,0,0,0,0
Slope,0,0,0,0,0,1.71622356181989,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.249417683903505,0,0,0,0,0,0,0,0,0,0,-0.200396453662648,-0.902460932897218,0,0,0,0,0.00516564436113045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.233176838118912,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,-0.36595176796553,-0.157159065388807,0,0,0,0,0,0,0.173794979079262,0,0.0374080113369989,0,-0.0692123279952368,0,0,0,0,0,0,0,0,0,0,0,0.692765259853043,0,0,0,0,0,0,0,0,0,0,0,0.941897605082973,0,0,0,0,-0.170693205547119,-0.241831610833855,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,-0.0201269186281825,0,-0.0653887093094163,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0195833521636716,0,0,0.0560519361280596,0,0,0,0,0,0,-0.0458336621661328,0,-0.0254678811830609,0,0,0,0,0,0.0598302095674697,-0.00985952130397808,0.0220397613246853,0,0,0,0,0,0,0,0,0,0,0.0595450748352835,0.0107035800240742,-0.00118301379860678,0,0,0,0,0,0
MKreturn,0,0,0,-0.144956407851784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.051597517497275,-0.018983589491966,0,0,0.0347999950488873,0,-0.0898478790664975,0.0131252398791315,0,0,0,0,0,0,0,0,0,-0.0381820057562486,0,0.0289225835376261,0.0658475269937677,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00141806205215637,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,4.33680868994202e-19,0.00466760330366954,0,0,0,-0.00468708301147357,0,0,0,0,0,0,0,0,0,-0.00555982066886755,0,0,0,0,0,0,0,0,0,0,0,-0.00410687251263458,-0.0041540582669473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0185519811843007,0.0149548758873273,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,-0.00642232424071898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00366133665092436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00305950308537675,0,0,0,0,0,0,0,0,0,0,0,0,-0.000193549885213659,0,-0.0194573684758953,-0.00630789790636252,0.00275269360889606,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00101457401222228,-3.49666542788111e-05,0,0,0,0,0,0
