,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600585.SH,X600019.SH,X601898.SH,X601991.SH,X600795.SH,X601600.SH,X600886.SH,X600010.SH,X600188.SH,X600362.SH,X600111.SH,X600027.SH,X601992.SH,X600309.SH,X600688.SH,X600583.SH,X000898.SZ,X601158.SH,X000709.SZ,X000792.SZ,X000883.SZ,X000539.SZ,X600489.SH,X600808.SH,X000629.SZ,X600352.SH,X000825.SZ,X000630.SZ,X000027.SZ,X000831.SZ,X002353.SZ,X600578.SH,X600547.SH,X600549.SH,X601699.SH,X600863.SH,X600307.SH,X600008.SH,X000983.SZ,X600660.SH,X600098.SH,X600315.SH,X000937.SZ,X601168.SH,X000959.SZ,X600348.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.639389840346466,0,0,0,0,0,0,0,0,0,0,0.0193911147767131,0,0,0,0.0789106609368361,0,0,0,0,0,0,0,0,0,0,0,0,-0.0310167668276643,0,0,0,0,0,0.00251102355867764,0,0,0,0,0,0,0.0784234515421032,0,0,0,0.0397910032913142,0,0,0,0,-0.0371407149759958,-0.00643499639525829,0,0,0,0,0,0
X600028.SH,0.61315289814205,0,0,0,0,0,0,0,0,0,0,0,0.0282627011499837,0,0,0,0,0,0.120422311584091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0266267267313392,0.00213807414058419,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.262874209048007,0,0,0,0.168846055751429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125967923673963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0352154920280167,-0.00460330820233112,0,0,0,0,0,0
X600011.SH,0.0878281270211297,0,0,0,0,0.141054516177748,0.0465294740299671,0.113941862621261,0,0,0.126023838749372,0,0.0457270122766743,0,0,0.137720702796587,0,0,0,0,0,0,0,0,-0.0324912913814335,0,0,0,0,0,0,0.00310429746948631,0.154610346746569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,-0.0276818847545159,0,0,0,0,0,0,0,0,0.00645319875553664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0135651835263978,0,0,0,0,0.0120899812543834,0,0,0,0.0381039173590796,0,0,0,0.034770803538869,0,0,0,0,0,0.137450483891285,0,0,0,0.111512028771016,-0.0208305667298074,0,0,-0.0472184884657443,0.000548540288002291,0,0,0,0,0,0
X600019.SH,0,0,0.138512015591797,0.222441795984625,0,0,0,0,0,0,0,0,0.00109759113557308,0,0,0,0,0,0,0,0.353162028486305,0,0.141592716058975,0,0,0,0,0,0,0,0,0,0.0635398399857873,0,0,0,0,0,0,0,0,0,0,0,-0.0332056721387563,0,0,0,0,0,0,0,-0.00179003786800922,-0.0421134887249578,0,0,0,0,0
X601898.SH,0,0,0.046556848318245,0,0,0,0,0.111640482162762,0,0.142319273080183,0,0,0,0,0,0,0.0363616482126271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0400895838497568,0,0,0,0,0,0,0.397593660185129,0,0,0,0.04576672535587,0,0,0,0,-0.0252296234137102,-0.0194375676509451,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0.0367776705950241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122095521609527,0,0.0104117993886624,0,0,0,0,0.124997774434142,0,0,0.0314464737603384,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0189391450587162,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.0724051754273931,0,0,0.123256977278574,0,0,0,0,0.257903887751853,0,0.00376351528087551,0,0,0.0105643895997045,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104042156828334,0,0,0,0,0.102032569311687,0,0,0,0,-0.0133477739711517,0,0,0,0,0,0,0,-0.00583457995965591,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0.0846068096579685,0.0523311440355433,0,0,0,0,0,0,0,0.189017103661464,0,0,0,0,0,0,0.0626337201627147,0,0,6.93889390390723e-18,0,0,0,0,0.0434630147745488,0,0,0,0,0,0.0204320013706865,0.0706333635798989,0,0,0,0,0.21644094185681,0,0,0,0,-0.00887201816093557,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0516959148343711,0,0,0,0,0,0,0,0,0,0.0913590222374576,0,0,0.148732158137171,0,0,5.42101086242752e-20,0,0,0,0.0846166370418754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
