,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X002460.SZ,X002271.SZ,X600660.SH,X000708.SZ,X601898.SH,X600547.SH,X601600.SH,X600362.SH,X000301.SZ,X002466.SZ,X600111.SH,X000786.SZ,X600010.SH,X600011.SH,X600886.SH,X600188.SH,X600176.SH,X600426.SH,X000027.SZ,X601991.SH,X600803.SH,X600795.SH,X600219.SH,X600352.SH,X600801.SH,X600489.SH,X000807.SZ,X000932.SZ,X000898.SZ,X600688.SH,X600315.SH,X002353.SZ,X000825.SZ,X000408.SZ,X600157.SH,X002080.SZ,X000959.SZ,X300037.SZ,X600027.SH,X000966.SZ,X600486.SH,X000883.SZ,X600516.SH,X601168.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.285460370555694,0.0686025432941724,0,-0.0578944119053079,0,0,0,0.0118288021834767,0,0,0,0.154513650582454,0,0,0,0,0,0.0169576727945669,0,0,0,0,0,0,0,0,0,-0.00583170680835563,0,-0.0511931797798977,0,0,0,0,0,-1.0842021724855e-19,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198149774096144,0,0,0,0,0,0,0,0.0651837372121937,0,0,0,0,0,0,0.019737443726139,0,0,0.0184011190603855,0,0,0.0369196351717838,0,0,0,0,0,0,0,0,0,0.0291984770954264,0.0284991575540375,0.0831708918966463,0,-0.0102111793256864,0,0,0,0,0.00523242694787956,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144028301695095,-0.0174844700576218,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0435271820181902,0,0,0,0.411738805786717,0.0797488841458195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0267863917305391,0,0
X600362.SH,0,0,0,0,0,0,0,0.172180214053993,0,0,0,0,0.0592165037665578,0,0,0,0,0,0,0,0,0.0228706534176622,0,0,-0.0733430894363252,0,0,0,0,0,0,0,0.106305887418702,0.0194817531094934,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.557823789112818,0,0,-0.0171750813510781,0,0,0,-0.0133408920178911,0,0
X000301.SZ,0,0,0,0,0,0,0.0577953246105818,0,0.166457638973252,0,0,0,0,0,0,0.0719959359861942,0,0,0.0108922532693242,0,0,0,0.227207786193698,0,-0.0299073488227303,0,0,0,0,0,0,0,0.102669797941198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0146749054841829,0,0
X002466.SZ,0,0,0,0,0,0,0.440526455081485,0,0,0,0,0,0,0,0.0737887059316733,0,0,0,0,0,0,-0.00828852289931341,0,0,0,0,0,0,0.254218770497235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0628913560326949,0,0,0.137029701592212,0,0,-0.0841955232964353,0,0,0,0,0.00326121245938513,0,0
X600111.SH,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0.363797990534669,0.165664318638149,0,0,0,0,0,0,0,0.160934411046296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,-0.0241351996735597,0,0,0,0,-0.0607386422426921,0,0
X000786.SZ,0,0,0,0.375648268433434,0,0,0,0,0.107326545917694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110932145687686,0,-0.067510384363156,0,0,0,0,-0.00842108268424029,0,0
X600010.SH,0,0,0,0,0,0,0.242205414508216,0,0,0.0394691898322435,0.0845047143640897,0,0,0,0,0,0.0138527732574502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143322736360683,0,0,0,0,0,0,0,0.0799691104631567,0,0,0.0573620862353914,0,0.0702286926662731,0,0.137868635943572,0,0,0,0,0,0,-0.0258556992026508,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399732405132967,0.145225779877485,0,0,0,0,0,0,0,0.0573679849807033,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0404906174227271,0.054261343116647,0,0,0,0.00534809459333612,0,0,0,-0.0297559094890538,0,0
X600886.SH,0,0,0,0,0,0,-0.073429956038743,0,0,0,0,0,0,0,0,0,0,0,0.0149478717269484,0,0,4.33680868994202e-19,0.11043541838919,0,0.0933087128022789,0.0699372774892301,0,0,0.0230277478554553,0,0,0.0178783653136611,0.08636478707818,0.0151244761690728,0,0,0,0,0,0,0,0,0,0,0.0527999996138773,0,0,0.0368151337343585,0,0,0,0,0.0183096394668484,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,-0.264530051382535,0,0.351402331314731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153955613433141,0,0,0,0,0,0,0,0,0.197738353989792,0,0,-0.0693933127712003,0,0,0.0997370952643359,0.444267301621351,0,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.0884438635403445,0.116250308192842,0,0,0,0,0,0,0,0.100218280365475,0,0,0,0,0,0,0,0,0,0.145243637108861,0,0,0,0,0,0,0,0.346421915003731,0,0,0,-0.0273258866092229,0.0470250112992717,0,0.147979516456743,0,0,0,0,0,0,0,-0.0166100669411501,0,0
X600426.SH,0,0,0,0.131802551141088,0,0,0,0,0,0,0,0,0,0.151257990157296,0.0334208722164282,0,0.11772539082735,0,0,0,0,0,0.16129836817118,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00878508121989214,-0.0248859786788733,0,0,0,-0.0265803539927269,0,0
X000027.SZ,0,0,0,0,0,0,0.0313853569294067,0,0,0,-0.223460426665614,0.126914324815654,0,0,0,0,0.18120478800831,0,0.238362608500283,0,0,0,0,0,0,0.410103415967729,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0.267479482916895,0,0.123227797411671,0.0107522078959781,0,0,0,0.0117039150777563,0,0,0,-0.0431082811309046,0,0
X601991.SH,0,0,0,0,0,0,0,0,-0.0785210462731761,0,0,0,0,0,0,0,0,0,0,0,0,0.0029716156757994,0,0,0.253081446749242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0677268652072552,0,0,-0.0258191856477719,0,0.126554144064361,0,0,0.0146225440540977,0,0,0,0,-0.0363275385580639,0,0
X600803.SH,0,0,0,0,0,0,0.108950046013373,0,0.124384294483793,0.052815239873809,0,0,0,0,0.0211447648224862,0,0,0,-0.104596605722205,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130020950977413,-0.0396814937357376,0,0,0,0.0654079141114324,0,0,0,0.219865048248791,0,0,0,-0.0202315817126892,0,0.107796138146456,0,0,0,0,0,0,0,0,0.00226095636292774,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,-0.0033913092723483,0,0,0,0,0,0,0,0,0.0673871198019824,0,0,0,0,0,0.285784542964923,0,0,0,0,0,0,0.125175560735897,0.0205310901685342,0,0,0,0,0,0,0,0,0,0,0,-0.0381857248455886,0,0.1067508934581,0,0,0,0,0,0,0,0,-0.00691706588720026,0,0
X600219.SH,0,0,0,0,0,0,0.0141335173120145,0,0,0,0.00539805130085279,0,0.0827900227183806,0,0,0,0,0,0,0,0,-0.0603805521921184,0,0.160764116968329,0,0,0,0,0,0,0,0,0.477442080365562,0,0,0,0,0,0,0,0.152420487009598,0,0,0,0,0,0.0545297961862145,0,0,0,0,0,-0.0287363078843746,0,0,0,-0.0274681909984878,0,0
X600352.SH,0,0,0,0.00787051596544108,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0684240239965124,0,0,0,0,0.0991376626056718,0,0,-0.099129831694349,0,0,0,0,0,0,0.112187662949247,0,0,0,0,0.0563303622854092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0321273502266321,0,0
X600801.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.235737609261034,0,0,-0.039566630292612,0,0,0,0,0,0,0,0.0847033495871989,0.0205924841592452,0,0,0,0,0,0,0,0,0.10123061094859,0,0,0,0,0,0,0,-0.0032461361316097,0,0,0,0.0337671311993369,0,0,0,0,0,0,0.0128069032036247,0,0,0,0,0,0
X600489.SH,0,0,0,0.0305506521148275,0,0,-8.67361737988404e-19,0.0463307880679763,0,0,0,0.244694068332278,0,0,0.0850414679634474,0,0,-6.93889390390723e-18,0,0,0,0,0.031359714493842,0,0,0,0,0,0.0985816294801222,0,0,0,0,0,0,0,0,0,0,0.00609163038938207,0,0,0,0,0,0,0,0,0.0156509863335324,0.171697892489587,0,0,-0.0180340060285457,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0.168171910451411,0,0,0,0,0,0,0.704777825851422,0.136623969579237,0.135304050897278,0,0,0,0,0,0,0,0.0237002303181542,0,0,0,0,0,0.149027896682985,0,0,0,0,0,0,0,0,0,0.0359195114064451,0,0,0,0,0,0,0,0,0,0.0482852694610155,0,0,0,0,0,0,0,-0.0124773846458266,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.016410285314024,0,0,0.0999591680651593,0.054797990647949,0,0,0,0,0.178702354179687,0,0,0.0302223561478736,0,0,0,0,0,0,0,0,0,0.616056070509118,0,0,0,0,0.0132289552105596,0,0,0,0,0,0,0,0.0461759511202931,0.0675965271217293,0,0,0,0,0,0,0,0.00587413895152891,0,0
X000898.SZ,0,0,0,0,0,0.188890739752833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0815989557105249,0,0,-0.0240114622556453,0,0,0,0,0,0,0,-1.38777878078145e-17,0.175507505115985,0,0,0,0,0.077557187749076,0,0,0,0,0,0,0,0,0,0,0.275830989293379,0,0,0,0,0,0,0.0107344999956377,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0.0110766879838271,0,0.043346175965788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024307702279247,0,0,0,0,0,0,0,0,0,0,0.139710767121928,0.0201737655285666,0,0,0,0,0,0,-0.0173721854008872,0,0
X600315.SH,0,0.0261250828030785,0,0.0808264946761616,0,0,0,0,0,0.164677414977276,0,0,0,0,0,0,-0.0714276771949428,0,0,0,0,0,0,0.0409183132139784,0,-0.100601246094823,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0222168493800984,0,0,0,0,0,-0.077789001805773,0,0,0,0,0,0,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,-0.0564309245985479,0,0,0.14786091554203,0,0,0,0,0,0,0.0361417341817914,0,0.36404481326756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0317637975378938,0,0,0,0,0,0,0,0.178949519382824,0,0,0,-0.0697425791322737,0.287384481804828,-0.0618354596934011,0.0197816101489332,0,0,0,0,0,0,0,-0.064698485796824,0,0
X000825.SZ,0,0,0,0,0,0.244010616233615,-0.0968360248443445,0,0,0,0.157588369995452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293369055940656,0,0,0,0,0,0,0,0.163761028228479,0,0,-0.018173951878733,0,0,0.194319905302329,0,0,0.0318278719653684,0,0,0,0,-0.0309812254855237,0,0
X000408.SZ,0,0,0,0,0,0,0.0155506462232948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164942508331389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198850331310587,0,0,0,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00445372531336733,0,0,0,0,0.0639713560033386,0.0219466279765245,0,0,0,0,0,0.0702719262380279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218656671655462,0,-0.0035747965360562,0,0,0,0,0,0,0,0,0.0431856201031653,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0.157972168381469,-0.0155865151456287,0,0,0,0,0,8.67361737988404e-19,0.0391295239892042,0,0,0,0,0.205326932865891,0,-0.0136352094560993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0914779399343347,-0.0112642097436665,0,0,0,0,0,0,0,0,-0.0254332474079348,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21011371323859,0,0,0,0,0,0,0,0,0,0,0.0457397721043927,0.0612072528186694,0.145261538625115,0,0,0,0.015175278050585,0,0,0,0,0,0,0.0224031362712711,0,0,0,0,0,0,0,0,0,0,-0.00858992862915624,0,0
X300037.SZ,0,0,0,0.093569714567332,0,0,0,0,0.0818556234558607,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.0739435873604002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.195305322744118,0,0,0,0,0,0,0,0.0723460568590302,0,0.056930078807883,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.321956915735521,0.0146901063012221,0,0,0,0.0421706396339967,0,0,0,0,0,0,0,0.0280904441700927,0.0153169784299288,0,0,0,0,0.0250223024462236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000966.SZ,0,0,0,0.0922418050303898,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.758782357847213,0,0,0,0,0,0,0,0,0.192858661503447,0.0381093487192509,0,0,0,0,0.0979789273474934,0,0,0.0109458255212101,0,0,0,0,0,0,0,0,0.0947917103417872,0,0,0,0,0.0314505429991136,0,0
X600486.SH,0,0,0,0.162952253405204,0,0,-6.93889390390723e-18,0,0.17484161299497,0,0.165875391458879,0,0,0,0,0,0,0,0.0690870625742473,0,0,0,0.431002393456711,0,-0.0747354567917116,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.245941375280931,0,0,0,0,0,0,0,0,-0.021258033945017,-0.0684078217321731,0,0,0,0,0,0,0,0.0427227518336705,0,0
X000883.SZ,0,0,0,-0.0870536645362633,0,0,0,0,0,0,0,0,0,-0.0527096896312311,0,0,0.0226898910137487,-0.0229536081711946,0.0676325406038267,0,0,0,0,0,0.386516508026869,0,0.0380751398225816,0.972113729351918,0,0,0,0,0,0,0,0,0,0,0.0038945025786436,0,0,0,0,0,0,0,0,0,0.150268594944938,0,0,0,0,0,0,0,-0.0410743005610988,0,0
X600516.SH,0,0,0,0,0,0,0,0.228750000709317,0,0,0,0,0,0,0,0.0829367805027902,0.236373884295329,0,0,0.204057157417573,0,0.19425418111743,0.168768464047677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0425894612147072,0.125116146068142,0,0,0,0,0.060335995881889,0,0,0,0.0649306858054134,0,0,0,0,-0.0443506542323949,0,0
X601168.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50835796437647,0,0,0,0,0,0,0,0,0,0,0.0640358994779491,0,0,0,0,0,0,0,0.0341903014517513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102883401906675,0,0,-0.00609783061769762,-0.130054028904717,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0.0305869611568037,-1.73472347597681e-18,-0.00794683019602575,0,0,-0.102830720207348,0,0,0,0,0,0,0,0,0,0,-0.00100371740189363,0,0,0,0,0,0,-0.0616083063859371,0,0,0,0,0,0,0,0,0,0.0493985334294366,0,0,0,0.0182998885088521,0,0,0,0,0,-0.0582204531261414,0,0,0,0,0.00374040313082931,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.08796163763534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0718781780159025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.717074442333831,0,0,0,-0.0847073153505019,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0591399659595049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69647963074504,0,0,0,0,0.122828961911622,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238917294592427,0,0,0,0,-0.00262375281390625,0,0,0,0,0,0,0,0,0,0,0,-0.0577925935867355,0,-0.0300751160555581,0,-0.0391386601486813,0.00881432956161364,0,0.047077058336518,-0.0169095462288495,0,0,0.114070904428846,0,0,0.115972502904281,0,0,0.0653405450363153,0,0.0160105587026849,0,0,0,0,0.00371428083901717,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013402525662188,0,0,0,0,0,0,0,0,0,0,-0.0270334708049873,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00059417267464408,0,-0.000819851554840977,0,-0.00240944282622212,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000567177510213005,0,0,0,0,0,0,0,0,-0.00112552998905072,0,0,0,0,0,0.00268658694896912,0,0,0,0,-0.00540152917539225,0,0,0,0.000920452391887727,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.164818122682685,-0.0181309653953277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.14097444186902,1.33480011347494,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00236129416127272,0,0,0,0,0,0,0,0.00222598815982637,0,0,0,0,0,-0.00107493876197722,0,0,0,0,0,0.00155763619393989,0,0,-0.00151361580661957,0,-0.000348130618591933,0,0,0,0,0,0,0,0,-0.00177040279383399,0,0,0,0.00392394923474982,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00837637575424896,0,0,0,0,0,0,0,0.0254079294115698,0,0,0,0,0,-0.0147635570857508,0,0,0,0,0,0.00495096246118008,0,0,-0.00588240648371638,0,0,0,-0.00482412591607654,0,0,-0.00477880291153963,0,0,0.0127554184460019,-0.0380035727362078,0,0,0,-0.0219987448859901,0,0
