,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X601600.SH,X600010.SH,X600309.SH,X600011.SH,X601898.SH,X600688.SH,X600188.SH,X600795.SH,X600660.SH,X600362.SH,X601992.SH,X300072.SZ,X002466.SZ,X601991.SH,X600547.SH,X002460.SZ,X600111.SH,X600886.SH,X000898.SZ,X600516.SH,X000709.SZ,X600157.SH,X000786.SZ,X000553.SZ,X600176.SH,X600027.SH,X000792.SZ,X000408.SZ,X600808.SH,X600352.SH,X600219.SH,X000959.SZ,X600489.SH,X002271.SZ,X600339.SH,X601699.SH,X601158.SH,X002092.SZ,X000883.SZ,X000983.SZ,X000723.SZ,X600299.SH,X000825.SZ,X002110.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.433654342920924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014471308269471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222442456743446,0,0.0578903371970436,0,0,0,0.00391271414618168,0,0.0016801154558878,0,0,0,0,0,-0.000686957917523911,0.00310801209527756,0,0,0,0,0,0
X600028.SH,0.447980347727981,0,0,0,0,0,0,0,0,0,0,0,0.0232028124103013,0,0,0,0,0,0,0,0,0,0,0.0243197336917067,0,0,0,0,0,-0.0659733916963024,0,0,0,0,0,0,0,-0.130217054103774,0,0,0,0,0,0,0,0,0,0,0,0,0.00862858516607326,0,0,0,0,0,0,0
X601088.SH,0,0,0,0.0151621213680572,0,0,0,0,0,0,0,0.18798817085807,0.48739611111837,0,0,0,0,0,0,0,-0.0755212828647456,-4.33680868994202e-19,0,0,0,0,0,0.0973651732478743,0,0,0,-0.0521969923950971,0,0,0.062896281201413,0,0,0,0.0223691660387512,0,0.0854232759585894,0,0.0741908435061724,0,0,0,0,0.085909225723481,0,0,0.0364496359078967,-0.0215372538844659,0,0,0,0,0,0
X600019.SH,0,0,0.146030831638366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00259604216851755,0.0849066190017836,0,0.284211415938399,0.0207567005303761,0,0,0,0.111821060889722,0,0,-0.0497062253135434,0,0.251444934966699,0,0,0,0,0,0,0.0170680407042096,0,0,0,0,0,0,0,0,-0.13123441161418,0.0317077050913462,-0.0211315744527192,0.0850090370401457,0,0,0,0,0
X600585.SH,0,0,0.0675381402317525,0,0,0,0,0,0,0,0,0.0203627070815169,0.0248394304081812,0,0,0,0,0,0,0,0.0891632745986322,0,0,0,0.0562788606945197,0,0,0,0,0,0,-0.125400067760071,0,0.302085303238598,0,0,0,0,0,0,0,0,0,0,0,-0.206344989212772,0,-0.257839174366948,-0.0558372155566395,-0.104920983484964,0,0.0287790913887666,-0.0626246833936021,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00583745240869358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00425216151666118,-0.0273910445613026,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.0428602246135481,0,0,0,0.0437779488117186,0,0,0,0,0,0.0030965553102953,0,0,0,0.0223012366287918,0,0,0,0,0,0,0.0222400979323236,0.0122545746359442,0,0,0,0.244903294476876,0,0,0,0,0,0,0,0,0.0835582534710611,0,0.0353468625409228,0,0,0,0,0,0,0.0042106759338593,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.195771431528761,0,0,0,-0.05012593278497,0,0,0,0,0,0,0,-0.102793521975225,0,0,-0.0329895905832429,0,0,0,0,0,0,-0.0423788081086858,0,-0.11129463793638,0,0.618639848393377,0,0,0,0,0,0,0,0,0.0116958620447582,0,0,0,0,0,0
X600011.SH,0,0.04223931541118,0.0109413858157154,0,-0.0143325939023463,0,0,0,0,0.113941627558834,0,0.0275780408165541,0,0,0,0,0,0,0,0,-0.0031313644447712,-0.0709138090543848,0,0,0,0,0,0,0,-0.0359756634662735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00482455295535212,0.071909318329348,0.0202041768605711,0.0456166827833486,0,0,0,0.00637812501457288,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0.269913185653009,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0.047333545551518,0,0,0.0318551158158629,0,0.0634706190606701,0,0,0,0,0,0,0,0,0,0,0.112750400792484,0,0,0,0,0,-0.00619987314476246,0,0,0,0,0,0,0
X600688.SH,0,0.231479612633993,0,0.122631517283796,-0.0208514936434276,0,0,0,0,0,0,0,0,0,0,0,0,0.0125543326704048,0.0602894370365354,0,0,0,0,0,0,0,0,-0.0409215814259996,0.141891754327568,0.0363965146474439,0,0.0432625201155271,0.0242093348439446,0,0,0,0,0,0,0,0,0,0,0.026564264687289,0,0,0,0,0,0,0.0127376573678834,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0750607417308097,0,0,0.0542079342724124,0,0,0.0823321382130067,0.0962884018412719,0,0,0,0,0,0,0.0168186993898931,0,0,0,0,0,0,0,0,0,0.0570718881736564,0,0,0,0,0,0.312706367925961,0,0.147327451069723,0,0,0,-0.000579025612082286,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12800998673032,0,0.0180470892662884,0,0,0,-0.047106221946132,0,0,0.104761722814567,0.0106647944785619,0,0,0,0,0,0,0,0,0,0,0.0551068169249721,0,0,0,-0.120828805380565,0.249157410376567,0,0,0,0,0,0,-0.0840524428158325,-0.240040414900566,0,0,-0.0254931876373832,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0.0185551148148924,0,0,0,0,-0.0159965863144076,0,0,0,0.30183658523115,0,0,0,-0.0630512284547374,0,0,0,0.0414193248378424,0,0,0.0244736500411293,0,0.0419963147197895,0,0.0562629844489837,0,0,0,0,0,0,0.0913335733778656,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.0287304866904341,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0400141211372147,0.302187327414266,0,0,0,0,0,0,-0.0307870728621948,0,0,0.0060980751063799,0,0,0,0,0,0,0,0,0,0,0,0,0.0373386549798614,0,0,0,0,0,-0.0411935828918401,0.00039550809703887,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0.0441609142461462,0,0,0,0,0.0200227202926599,0,0,0.0631481971326333,0,0,-0.0172055803775356,0,0.0243738250496544,0,0,0,0,0.0208363525012236,0,0,1.73472347597681e-18,0.198199876699023,0,0,0,0,0,-0.042039592072843,0,0,0,0,0,0,0,0,0,0.0840448669120042,0,0,0,0,0,0.00631744272347715,-0.0121879899086786,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,-0.0963597696651848,0,0,0,0,0,0,0.052583780087257,0,0,0,0,-0.0112270682916173,0,-0.0583198828681063,0,0,0,0,-4.33680868994202e-19,0,0,0.0365117143678853,0.071843732108482,0.139668641760013,0,-0.155554779254713,0.0766500802518977,0,0,0,0,0,0.078601197393163,0,0,0,0,0,0,0,0,0.0986179658658082,0,8.67361737988404e-19,-0.0708939305544107,0.084564972256776,-0.0867726557049757,0,0,0,0,0
X002466.SZ,0,0,-0.0454827710410882,0,0,0,0,0,0,0,0,0.0261225009921578,0,0,0,0,0,0,0,0,0.677308917524126,0,0,0,0,0,0,0,0,0.12894256517327,0,0,0.0725943192735148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.127773957772686,0,0.0017749668268646,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.0488905575668678,0,0,0.0443717121366994,0,0,0,-0.0382769653260035,0,0,0.0405228817900249,0,0.029780111711792,0,0,0,0,-0.000181348592297027,0,0,0,0.024354327062131,0.0125746303856729,0,0,0,0,0,0,0,0,0,0.0957277163194092,-0.0213476968329238,0,0.00561612598747096,0,0,0.0693357698436876,0,0.00293495630684363,0,0,-0.0336603323326084,0.00103441799640902,0,0,0,0.157795803781082,0,0
X600547.SH,0,0,0,0,-0.0116908833948334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.013293683670063,0,0.0346073854868965,0,0,0,0,-0.0229446912319931,0,0,0,0.030511672666221,0,0,0,0,0,0.788033555256656,0,0,0,0,0,0,0,0,0,-0.0610581115638105,0,0,0.0636844481835772,-0.0390792204390786,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0098315777559667,0,0,0.777622608906267,0,0,0,0.0248758648477756,0,0.0687356150219788,0,0,0,0.0509989499462405,0,0,0,0.028896409283882,0.12980350879734,0,0,0,0,0,0,0,0.0359023975386312,0,0,0,0,0,0,0.11307229162351,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0.117939338911214,0,0,0,0,0,0,0,0.142248502955219,0,0,0.0769911989464477,0,0,0.0285784269230147,0,0,0.312250709712246,0,0,0,0,0,0,0,0.0898179490653631,0.00819379579383006,0,0,0,0,0,0,0,0.0401066890926364,0,0.20132665570615,0,0.125932496018065,0,0,0.166682804413702,0,0,0,-0.0158790356955759,0,0,0,0,0,0
X600886.SH,0,0,0,0,-0.0283915710431402,0,0,-0.157481065100851,0,0,0,0,0,0,0,0,0,0,0,0.0893508919473354,0,0,0,0,0,0,0,-0.0364933559421946,0.0699025198611466,0,0,-0.0191338925776607,-0.0040683564958176,0,0,0.039512944803343,0,0,0,0,-0.0239401061799778,0,0,0,0,0,0,0.00568454573503902,0,-0.10323082082064,0.00615827057728246,0.00241476832112033,0,0,0,0,0,0
X000898.SZ,0,0,0,0.157272299725639,0,0,0,0.0993176902464538,0,0,0,0,0,0,0,0,0,0.129087752490645,0,0,0,0.0657265752736978,0,0,0,0,0,-0.000970412475341905,0,0,0,0.0881939695138381,0,0.497097001491119,0,0,0.0666777378803249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00665928782504985,0,0,0,0,0,0
X600516.SH,0,0,0,0.0590922764312629,0,0,0,0.213463447426549,0,0,0,0,0,0,0,0.294105530951828,0.0955071282414583,-0.0342482443946574,0,0,-0.0371568376692046,0,0,0,0,0,0,0,0,-0.0310416921031903,0,0,0,0,0,0,0.179597457805078,0,0,0,0.209933599419876,0,0.503104435533342,0,0,0,0,0,0,0,0,0.0366960291079822,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0287178133930607,0,0,0,0,0,0,0,0.014322962430679,0,0.0449273068004749,0,0,0.0910306399120947,0,0,0,0,0,0,0,0.0844319717275354,0,0,0.162458130093848,0,0,-0.00119100961410164,-0.00136141190728308,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00582028751930381,0,0,0,0,0,-0.015091232022286,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0398010297735444,0,0.161351629701035,0,0,0,0,0,-0.0042123342659739,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0.0505459614397249,0,0,0,0,0,0,0,0,0,0,0,0,-0.0150912860498405,0,0,0,0,0,0,0,0,0.567379865077358,0,-0.216018496392244,0,0.00966468135132748,0,0,3.46944695195361e-18,0,0.0403578986300882,0,0,0,0,0,0,0,0,0.258700110949236,0,0,0,0.018778906463957,0,0,0,0,0,0
X000553.SZ,0,0,0,0,-0.0363991602414242,-0.0344606303305032,0,0,0,0,0,0,0,0,0,0,0.0427319646130135,0,0,0,0,0,0,0,0.0524777854172943,0,0,0.167957091184916,0,0,0,0,0,0,0,0,0,0,0.048398744429261,0,0,0,0.0916624704149534,0,0,0,0,0.0701332860066595,0,0,-0.0296719010815256,0.0498841937244603,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0.0389720946898864,0,0,0,0,0,0.0696975497798765,-0.0856405908296119,0,0,0,0,0,0,0,0,0,0.0691464369293398,0,0,0.0787879196095365,0.0499825271492766,0,0,0.0752604662949198,0,0,0.120499163232195,0,0,0,0,0,-0.138165789088239,0,0,0,0,0,0,0,0,0,0.00521469802449926,0.0232533414396043,0,0,0,0,0,0
X600027.SH,0,0,0,-0.083164272651589,0.0286410118717966,0,0,0,0,0,0,0.030359000331608,0,0,0,0,0,0,0,0,0.00533717045316061,0.0324080552207042,0,-8.67361737988404e-19,-0.0554420968099974,0,0,0.00186127820388516,0,0,0,0,0.0616918830013702,0.0319309982372751,0,0,0,0,0,0.0400950627225347,0,0,0,0,0,0,0,0,0,0,0,0.00772333532216562,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0784359167354437,0,0,0,0.461614784141889,0,0,0,0,0,0,0,0,0,0,0.13005774515067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122010029585513,0,0,0,0,0,0
