,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X600585.SH,X600011.SH,X002460.SZ,X002466.SZ,X000792.SZ,X600547.SH,X601898.SH,X601600.SH,X600111.SH,X000708.SZ,X600660.SH,X600010.SH,X000301.SZ,X600886.SH,X002271.SZ,X000877.SZ,X600362.SH,X600426.SH,X600795.SH,X600803.SH,X600176.SH,X601699.SH,X600027.SH,X601991.SH,X600489.SH,X000983.SZ,X000807.SZ,X600160.SH,X600995.SH,X000786.SZ,X000933.SZ,X002080.SZ,X000629.SZ,X600219.SH,X300037.SZ,X000932.SZ,X000723.SZ,X600688.SH,X600378.SH,X000408.SZ,X600096.SH,X000630.SZ,X600352.SH,X000831.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000792.SZ,0,0,0,0,0,0,0,0,0.108473861178274,0.101181457417027,0,0,0,0,0,0,0,0,0.00872870398640634,0,0.0782067140760512,0,0,0,0,0,0,0.014527407772142,0,0.165533204445545,0,0,0,0.0434830884577363,0,0,-0.0818433959099576,0,0,0,0.0519022529192984,0,0,0,0,0,0,0,0,0,0,0.00618633625749104,0.00721889074100974,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112720976158265,0,0,0,0,-0.0627084622903938,0,-0.012682008507121,0,0,0.495817236086403,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110117107450196,0,0,0,0,0,0,-0.0111563495343049,-0.00387618069549707,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.101160128645217,0.0425347949143859,0,0,0,0,0,0.0206973486437589,0,0.184486917771402,0,0,0,0,0,0,0.00680230048775199,0,0,0,0,0,0,0,0,0,0,0.0567705018882326,0,0,0,0.129902443520943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195033405053627,-0.038799830481041,0,0,0,0,0,0
X601600.SH,0,0.0373492694303441,0,0,-0.0641268414780251,0.376878654721544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.560685563308188,0,0,0.0922731271349228,0.0268044079308933,0.0898470310637508,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0609042888462333,0,0,0,0.01412550243538,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00710774713721101,0,0,0,0.0483929162248853,0.0482379428109221,0,0,0,0,0,0,0,0,0,0.0916506313244419,0,0.0936200080400797,0,0.0628230485774888,0,0,0,0,0,0,0,0,0.426571902866225,0,-0.00109256256903269,-0.0427924564888778,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0.0552048030982156,0.0224839778803807,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255704221421081,0,0,0,0,-0.000319087751243725,0,0,0,0,-0.0195509367238996,0,0,0,0,0.0281333400647576,0,0,0,0,-0.105028579259526,0,0,0,0,0,0.103150658794131,0,0,0.131783763605851,0,0.02677537843462,-0.0314508468006741,-0.142240678969469,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0.177421314103243,0,0,0,0,0,0,0,0,0,0.0610735016499984,0,0,0,0,0,0,0,0,0,0,0,-0.0315118091732984,0,0.0248126984352127,0.108629791429234,0,0,0.0261931090018106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0329990590824535,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.0517592658410293,0,0,0,0,0,0.0098093737061701,0,0,0,0,0,0.100975403686155,0,0.0565780093109163,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046388658454162,0.0295192194639737,0.0329782456025962,0,0,0,0,0,0,0,0,0.0183836274868504,0,0.0888868723290365,0,-0.00536385259376187,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0817208425739448,0,0,0,0,0,0,0.00149488594746582,0,0,0,0,0,0,0,0,0,0,0,0.0518486589405408,0,0,0,0,0.0898633043000526,0,0,0,0,0,0,0,0,0.298578124770286,0,0,0,0,0.0372534586392762,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.076654992772954,0,0,0.0369375624757102,0,0,0,0,0,0,0,0,-0.184586356886407,0,0,0,0,0,0,0,0,0.0596126055048817,0,-0.0344894216613084,0,0,-0.0368665585341578,0,0.00936870074429634,0,0.0666568972419243,0.0203711614979825,0,0.00338021596292607,0,0,0,0,-0.0237892942570265,0,0,0,0,0,0,0,0,-0.0187161340318699,0.0306064112481193,0,0,0,0,0,0
X002271.SZ,0.0399253905042656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121158471212636,0,0,0,0,0.168905623958048,0,0,0,0.113491481011136,0,0.218606242319437,0,0,0.159786280582651,0,0,0,0,0,0,0,0,0.0969253354734485,0,0.0184435566447275,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0.204735053805458,0.271959339530587,0,0,0,0,0,0,0.0399799409613366,0.00437660485971906,0,0,0,0,0,0.143737997874184,0,0,0,0,0,0,0,0,0,0,0,0.0174184300356963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0327007043938121,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0.0290515747389856,0,0,0,0,0,0,0,0,0.413163730343897,0,0,0,0,0,0,0.0427183966868173,0,0,0,0,0,0,0,0,0,0,0.117235984986179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600426.SH,0,0,0,0.551318223649375,0.125643609512409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00729810433869845,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,-0.213654826120328,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243310101628929,0.0327797018361066,0.00733378052207635,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.0224216791108985,0,0,0,0,0,0,0,0.0469160770904709,0,0,0,0,0,0,0,0.0877281911240721,0,0,3.46944695195361e-18,0,0.0353816780969219,0,0.0413639937834358,0.171176567819626,0,0,0,0,0,0,0,0.000292018652779669,-0.0824253758318805,0,0,0,0.124797308262509,0,0,0,0,0,0,0,0,0,-0.0181727997561586,0,0,0,0,0,0,0
X600803.SH,0,0,0,-0.110096694369105,0.132104197496433,0,0,0.0409099727566535,0,0,0,0,0,0,0.253849184762479,-9.07289066750084e-05,0,0,0,0,-0.0906772183176421,0,0,0.308741676362128,0,0,0,0.0183198704545702,1.73472347597681e-18,0,0,0,0,0,0,-0.00798079535918952,0,0,-0.0578537409922019,0,0,0,0,0,0,0,0,-0.067575486571701,0,0,-0.00417272648137148,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0.0386139780323186,0,0,0,0,0,0.0309989640609361,0,0.0248486793606465,0,0,0,0,0,0,0.0520448990903336,0.259077619492578,0,0,0,0,0,0,0,0,0.00494978455348828,0,0,0,0,0,0.0431589711432375,0,0,0,0,0,0,0,-0.0329290178566607,0,0,0,0,0,0,0.0321458847000212,0.000443734718849681,0,0,0,0,0,0
X601699.SH,0,0.0538654843088773,0,0,0.239724577025721,0,0,0,0,0,0,-0.0429644271258613,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108681002963395,0,0,0,0,0,0.458046379246977,0,0,0,0,0.161757252728293,0,0,0,-0.071894893690271,0,0,0,0.127912015833746,0,0.307494238574265,0,0,0,0,-0.0518082346253898,-0.00630369470426469,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.357545296361415,0,0,0,0,0,0,-0.161804249323474,0,0,0,0,0,-0.134086658263937,0,0,0,0.684318994956707,0.1057935225811,-1.73472347597681e-18,0,0,0,0,0,0.109436032110935,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.180720578162915,-0.00105375557890218,0.00855569062595607,0,0,0,0,0,0
X601991.SH,0,0,0,0,-0.0981103918761602,0,0,0,0,0,0,-0.0555930915546026,0,0.109280447484244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155102561631887,0,0,0,0,0,0,0,0.157551475997896,0,0,0,0,0,0.0209104895663792,0,-0.000492513262397811,0,0.0229047567372129,0,0,0,0,0.0101818987791788,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0.0124323325726294,0,0,0,0,0,0,0.699649324787156,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.022473918418394,0,0.0525388026375446,0,0,0,0,0.0849912663061651,0,0,-0.0367344768546865,0,0,0,0,0,0,0,0,0,0,-0.0192788156334896,0,0,0,0,0.0307544860692199,-0.0549828563012733,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.136024898184864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0365429677957689,0,0,0,0,0,0,0.312809887086535,-0.113923175992979,0,0,0,0,0,0,0.0572900387720356,0,0,0,0,-0.0741416158105134,0,0,0,0,0,0.0838354844174445,0,0,0.0657568605187375,0,0.0131962184610522,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,-0.0937902920196456,0,0,0,0.493287868935555,0,0,0,0,0,0,0,0,0,0,0,0.206376293425996,0,0,0,0,0,0,0,0,0,0,0.274463645953544,0,0,0,0,0,0.0384958940199063,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.00950568271853126,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00651561833940201,0,0,0,0,0,0,0,0,0,0.0665990580505073,0,0,0.163410094346385,0,0.0231163671134565,0,0,0,0,0,0,0.0977953080145663,0,0,0.358730296627719,0,0,0,0,0,0,0,0.114781023241096,0,0,0,0,-0.0342990291879245,-0.0236377867641894,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114544809034041,0,0,0,0,0,0,0.0608375573305976,0,0,0,0,-0.0491216249377188,0,0,0,0.145689317866366,0,0,0.0485274328467878,0.104127259147763,0,0,0.0766186568783305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00746493347738193,0.0465007380965576,0,0,0,0,0,0
X000786.SZ,0.180692800600381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0769161832776215,0,0,0.0533123307273721,0,0,0,0,0,0.407289034929023,0,0,0,-0.0991550013752242,0.0639973211805617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333015159296959,0.0890362717656042,-0.0694128139386451,0,0,0,0,0,0
X000933.SZ,0,0,0.0447333871368523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0588209777558951,0.121866278737493,0.194031281807962,0,0,0,0,0.569642485398175,0,0,0.017634824544419,0,3.46944695195361e-18,0,0,0,0,0,0,0.102458126248327,0,0,0,0,0,0,0.0176798438851854,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102401729642149,0,0,0,0,0,0.337398724075107,-0.0593055029955185,0,0.170156705100426,0,0,8.67361737988404e-19,0,0,0,0,0,0.150838477180748,0,0,0,0,0.0243751477832544,0,0,0,0,0,0,0,0.0116480641518618,-1.73472347597681e-18,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0.0931280589991147,0.0649049155766913,0,0,0,0,0.206919519754323,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00358189667156341,0,0,0,0.0166970114272909,0,0.0721381762779603,0.119211657337759,0,0.047625780404612,0,0,0,0,0,0,0,0,0,0,0,0.064682575133488,0,-0.0225023233127317,0.00638378036920381,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0.0387066432786379,0,0,0,0.0301766634667843,0.071378208653139,0.0252694127205126,0,0,0.0013082633213411,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227694668395659,0.0515214844434655,0,0,0.026451122181038,0,0,0,0,0,0,0,0,0,0,0,0,0.00333152924225898,0,0.0037620234904312,0,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0,0,0,0,0,0.192712870398177,0,0,0,0,0,0,0,0,0,0.13903422084141,0,0,0,0,0,0,-0.00493940107149871,-0.10155321201023,0,0,0,0,0.0788426867773278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0227157819866925,0.0184793165963316,0,0,0,0,0,0
X000932.SZ,0.0255697336864246,0.112295788190941,0,0,0,0.112857355089685,0,0,0,0,0,0,0,0.0842056561789854,0,0,0,0,0,0,0.0462914954593265,0,0,0,0,0,0,0,0,0,0,0,0.0313697379740953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0550554223486702,-0.0242328298131038,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.00157928738069629,0,0,0,0,0,0,0,0,0.0542546127891836,0,0,0.102870083578986,0,0,0,0,0,0.0784166711828751,0,0,0,0,0,-0.0172044154375094,0,0,0,0,0,0,0.0112790812376592,0,0,0,0,0,0,0
X600688.SH,0,0.166782749366403,0,-0.0180171666063692,0.0722829038305472,0.0430609459273864,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0334664421781868,0,0.300071915657169,0,0,0.0113971128679703,0,0.0384636806211343,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197971387357249,0,0,0,0,0,0,0,0,0,0.0280247778247151,0,0,0,0,0,0,0
X600378.SH,0,-0.0285958627677804,0,0,0,0,0,0.192154617760501,0,0.0790665929204827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0207409403373172,0,0,0,0.17261972733926,0,0,0,0,0,0,0,0,0,0,0.0823910984406003,0,0,0,-0.141860538056315,0,0.013935450646743,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0.354497304723852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0396569788431048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0157892527375507,0,0,0,0,0,0,0,0,0.0597025684709714,0,0.0594561699887022,-0.0157934898380092,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0247217983614254,0,0,0,0,0,0,0.0922684575765949,0.0160050258896639,0,0,0,0,0,0.172615304628886,0,0,0,0,0,0.255920999732478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0613361239562485,0,0.0189638696962989,-0.0125719118126245,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0.0687386816782143,0,0,0,0,0,0,0,0,0.103518335307665,0,0,0,0,0,0,0.0475205060804634,0,0.406794657167103,0,0,0,0,0,0,0,0,0,0.0345495417231819,0,0,0,0.0934044480426014,0,0,0,0,0,0,0,0,0,0,0,0,-0.0213693660246249,0,-0.0114345389478252,0,0,0,0,0,0,0
X600352.SH,0,0,0,0.119644432843661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359054946304708,0,0,0.0344756049667988,0,0,0,0,0,0,-0.0103888829862275,0,0,0.0585268741191925,0,0,0,0,0,0,0,-0.0314963755912142,0,0.27060441893893,0.0606466139545604,0,-0.0525321101491136,0,0,0,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0.0411836717097109,0,0,0,0,0,0,0,0,0,1.09930768902472,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139436569283049,0,0,0,0,-0.192773009252925,0,0,0,-0.00626233412164366,0,0,0,0,0,0,0,0,0,-0.0746651760981858,0,0,0,0.0214898207438563,0.0378249571650069,0,-0.0919708322478117,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,-0.207419515955736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139775656336465,0,0,0,0,0,0,0,0,0,0,0,0.0729797048121991,0,0,0,0,0,-0.0755234525499779,0,0,-0.120339362729577,0,0.0203728589757129,-0.0576878467637106,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0506887959767369,0,0,0,0,0,0,0.151884104036667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.346716530555757,0,0,0,0,0,0,0,1.22219754709424,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.117022419940649,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0571766037291134,0,0,-0.0569103339233079,0.201288946112232,0,0,0,0,0,-0.0183229365691077,0,0,0,0,0,0,0,0,0,0,-0.0870185916829399,-0.071162512630885,0.809495213070008,0,0,0,0,-1.755236632024,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0412364927374799,0,0,0,0,0,0,0.0924583622907381,0,-0.139398553048058,0,0,0.0593130531550587,0,0.0377255588996538,0,0,0,0,0,0,0,-0.00661021522627173,0,0,0.0331652210628325,0.0206234134936588,-0.030814199718011,0,0,0,0,0,0.0399242509740452,-0.0967020774727945,0,0,0,0,0,0
MKreturn,0,-0.0825085348023196,0,0,0,0,0,0,0,0.00966780202558023,0,0.00822472107384244,0,0,-0.00111315596353604,0,0,0,0,0,0,0,0,-0.0550730383025721,0,-0.138342450990531,0,0,0,0.0355526179499609,0,-4.33680868994202e-19,0,0.0092403421259066,0,0,0,0.0473685609991349,-0.0542942765071554,0,0,0,0,0,-0.00266873834287433,0,0,0,0,0,0,0.0133480320929165,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000872893950006057,0,0,0,0,0,0,0,0,0,0,0,0.000716332599365245,0,0,0,0,0,-0.00145682612376653,0.00363969670369554,-0.00484281433524118,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0061293230373963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103856629455709,-0.141577975190621,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,-0.000906999675476979,0,-0.00282662848531618,0,0,-0.0162447039631571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00390742407692208,0,0,0.00242622365209276,0,0,0,-0.00447295610188723,0,0,0,0.00809532077621021,0,0,0,0,0,0,0.0335461073521316,-0.0412669788328406,0,0,0,0.0841379666222848,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00311275991095735,0,0,0,0,0,0,0
