,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600011.SH,X600188.SH,X600585.SH,X600019.SH,X002460.SZ,X002466.SZ,X601898.SH,X600547.SH,X000792.SZ,X601600.SH,X600886.SH,X600660.SH,X600111.SH,X600010.SH,X000708.SZ,X000301.SZ,X002271.SZ,X000877.SZ,X600795.SH,X600027.SH,X600426.SH,X600362.SH,X601991.SH,X600803.SH,X601699.SH,X000983.SZ,X600176.SH,X600489.SH,X000807.SZ,X000786.SZ,X000408.SZ,X600160.SH,X000539.SZ,X300037.SZ,X600219.SH,X600995.SH,X000629.SZ,X600688.SH,X600378.SH,X000932.SZ,X002080.SZ,X600985.SH,X600612.SH,X600157.SH,X002409.SZ,X600096.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601898.SH,0,0.0552872974343568,0.370093596422227,0,0,0.228832245144264,0,0,0.0864352214255581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.137787796815435,0,0,0,-0.0139263558381956,-0.087714602407741,0,0,0,0.0276503690291322,0,0,0,0,0,0,0,0,0,0.0352892238297503,0.022020252756263,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208401183344871,0,0.0274517003968943,0,0,0,0,0.0251367447187133,0,0,0,0,0,0.619436485543078,0,0,0,0,0.103875126175479,0,0,0,0,0,0,0,0.0169265999560863,0,0.00822244524755901,0,0.0401670114798002,0,0,-0.0143295403255503,-0.00865372830275934,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0.116080858231866,0.206211660411559,0,0,0,0,0,0,0,0,0,0.0517583273180958,0,0,0,0,0,0,0,0,0.0420806999446904,0,0,-0.00619320301492675,0,0.119534917950523,0,0.203306517242543,0,0,0,0,0.0493099668183025,0,0,0,-0.037024070486948,0,0,0,0,0,0,-0.0591606456824467,0,0,0,0,0,0,0
X601600.SH,0.163230449754064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199047316155238,0.551032002431868,0.127954992092814,0,0,0,0,0,0.023700271662656,0,0,0.0821167356847512,0,0,0,0,0,0,0,0,0,0.0853621026988504,-0.0636256616804334,0,0,0,0,0
X600886.SH,0.101341677247864,0,0,0,0.0637909667477914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0094680240195014,0.0311957067353421,0,0,0,-0.0732011246618536,0,0,0,0,0,0,0,0,0,0,-0.0496728000169888,0.0590549302366638,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0.112845976746282,0,0,0,0,0,0,0,0,0,0,0.0451040288325583,0,0,0,0,0,0,0,0,0,0,0,-0.0451123871393941,0,0,0,0.000339837247534463,0.0146836296286066,0.0289688964901509,0,0,0,0,0,0,0,0,0,0,0,0.170818944636195,0,0,-0.00379690680712611,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0705465211996822,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294747699527248,0.0140565076772618,0,0,0,0,0,0,0,0,0,0.0658226882861354,0.262911795408286,0,0.0530736570713737,0,0,0,0,0,0,0.135060115628145,0,0.0195054533863767,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.0585529557012167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0381927405042088,0,0,0.00582435764984184,0.0388528209939639,0,0,0,0,0,0,0.0171039409702018,0,0,0.0689644167554507,-5.42101086242752e-20,0,0,0,0.0707830881699408,0,0,0,0.0253441224815117,0.132494165916719,0,0,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0.020476914439614,0.077315321264449,0,0,0,0.132734948335257,0,0,0,0.0499049453352,0,0,0,0,0,0,0,0,0,0,0.17305871880842,0,0,0,0.183030070137873,0,0,0,0,0,0,0,0,-0.0332152219512222,0,0,0,0,0,0,0.0641741080723224,0,0,0,0.0713480450110263,0,0,0,0,-0.12005357288312,0,0,0,0,0
X000301.SZ,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123369061842588,0,0,-0.00608829233300423,0.0246590308144208,0.186735699711357,0,0,0,0.13518320978852,0,0,0,0,0,0,-0.0525634840797143,0,0,0,0,0,0,0,0.0471485045477326,0,0,0,0,0,0,-0.00579415732585808,-2.16840434497101e-19,0,0,0,0,0,0
X002271.SZ,0,0,0,0.119962471266659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.383755574171516,0,0,0,0,0,0,0.0577346768695574,0,0.0934625188985137,0,0,0,0,0.400083471238462,0,0,0,0.184912857362428,0,-0.114129359617835,0,0,0,0,0,0,0,0,0.0161921964775083,0,0,0.0660650610646074,-0.0583129758459035,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,-0.067362907996541,0,0.0413948554572667,0,-0.0034300812683182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.043601532646839,0,0,0,0,0,0.127403587138975,0,0,0,0,0,0,0,0,0.0556612799409945,0.56328231896294,0,0,0.151594978461264,0,0,0,0,0,0,0,0,0.0276425325789881,0,0,0,0,0,0
X600795.SH,0,0.0841959332233034,0,0,0.250129368455529,0.0629681290253651,0,0.0567883603459704,0,0,0,0,0,0,0,0,0,0,0,0,0.056221741282871,0,0,0,0,0,0.287564442722545,0.0978655832211363,0,0,-0.148177137513768,-0.077232041996433,0,0,0,0.0598045740922239,0,0,0,0.0417727321298927,0,0,0,0,0,0,-0.12540303534254,0,-0.0667513303764277,0,0,-0.00370085692814306,0,0,0,0,0,0,0
X600027.SH,0.0534264617134473,0,0,0,0.427672526523784,0.0369525350881711,0,0,0,-0.0818261687488601,0,0,0,0,0,0,0,0,0,0,-0.0679723821908123,0,0,0,0.113527759495444,0,0,0,0,0,0,0,0,0,0,0,0.444085991548813,0,0,0,0,0,0,0,-0.0113800550157468,0,0,0,0.0221420825749322,0,0.0452439062152702,0.0425837838653054,0,0,0,0,0,0,0
X600426.SH,0,0,0,0.562901352823614,0,0,0,0,0,0,0.0569727330837606,0.0244688197863339,0,0,0,0,0,0,0,0,0,0,0,0.108117195297019,0,0,0,0,0,0.138666872847241,0,0.155214588807932,0,0,0,0,0.00289985300261239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0312210765997332,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0.010452917930185,0,0,0,0,0,0.106155962682652,0,0.13837384684553,0,0,0,0,0,0.127683072549346,0,0,0,0,0,0,0,0,0,0,0,0,0.249847993872999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0383438006033524,0,0.0392367892930801,0,0,0.00575363143360576,0,0,0,0,0,0,0
X601991.SH,0,0,0.00285880375637244,0,0,-0.0993188317643776,0,0,0,0,0,0,0,0,0,0,-0.0314959518563142,0,0,0,0,0,0.539379715823672,0.173471809167082,0,0,0,0,0,0,0,0,0.00560855458396218,0,0,0,0,0,0,0,0,0,0.0550119483698287,0,0,0,-0.0358116765853695,0,-0.0343924739594182,0,0,0,0,0,0,0,0,0,0
X600803.SH,0.0210445222910636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139370509763945,0,-0.065509771414254,0,0,0,0.28340388125958,0,0.129373935665453,0,0,0,0,0,0,0.22898740643467,0,0.303534580909537,0,4.33680868994202e-19,0,0,0,0.063406956459989,0,0,0,0,0,0,-0.191360674100078,0,-0.012704194959176,0,0,-0.0438815163897311,-0.00724080549094039,-0.118630703479191,-0.331867791455119,0,0,0,0
X601699.SH,0,0,0,0,0,0.27681164457695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00182262724718775,0,0,0,0,0,0,0,0,0,0,0,0.0461597150004189,0,0,0,0,0,0,0,0,0,0,0,0.000253831930389326,0,-0.126706953331197,0,0,0.243894372248678,0,0,-0.0364972166786188,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0.32093911672906,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066414222359689,0.0910276844174651,0,0,-0.0428968150512062,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0578771258982203,0,0,0,0,0,0,0,0.216203212517947,0,0,-0.0414064927933993,0,0,0,0.0386689783099597,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0901917629841104,0.191709157602225,0,0,0,0,0,0,0.0143248781011637,0,0,0,0,0,0,0,0.0666383405874151,0,0,0,0.0740634655164189,0,0.0118339032396058,-0.0479616116068877,0.0174179396011869,0,0,0,0,0,0,0.0827168184477926,0,0.111868757063342,0,0,0,0,0.0236296282932001,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0.621426153170497,0,0.0796385058042994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0729463914791283,0,0,0,0,0.0475105354041208,0,0,0,0,0,0,0,0,0,0,0.0271339405385063,0,0,0,0,0,0,0,0,0,0
X000807.SZ,0.182831284265981,0,0,0,0,0.0985246566957822,0,0,0,0,0,0.0362586292030133,0,0.162672604921012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0970631731733923,0,0,0,0,0.0378620307090625,0,0,0,0,0,0,0,0,0,0,0,-0.0825329138773431,0,0,0.0685122644025407,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0.0953768010027287,0,0.087935529084073,0,0,0,0,0,0,0,0,0,0.183434066435604,0,0,0,0,0,0,0,0,0,0.462858850123436,-0.0657743657227558,0,0,0,0,0.0169483786737295,0,0,0,0,0,0,-0.0294228240430196,0,0,0,0,-0.154024741867938,0,0.0119726329813302,0.0317797836921564,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0.492723376287742,0,0,0,0,-0.0764417949546955,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0269333484772975,0,0,0,0,0,0,0,0,0,-0.0480437623800087,0,0,0.201509059643642,0,0,0,0.0220892874122003,0,0,0,0,0,0,0.0343957791084113,0,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.185158264016685,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.0221885952820235,0,0,0,0,0.118229803187511,0,0,0,0,0.305431740662473,0,0,0,0,0,-0.103359390324785,0,0,0.0371886676609235,0,0,0,0,0,0,0
X000539.SZ,-0.00870818564857747,0,0,0,0,0,0,0,0,0,0,0,0,-0.141588849667282,0,0,0,0,0,0,0,0.0131832590072474,0,0.571227839428727,0,0,0,0,0,0,0,-0.0974535777891909,0,0,0,0.193884404474016,0,0.00519986905131636,0,0,0,0,0,0,0,0,0,0,-0.0749528601294579,0,0.0539989830552832,-0.0468773408073722,0,0,0,0,0,0,0
X300037.SZ,0.0430664210592524,0,0,0,0,0,0,0,0,0,0,-0.304967621034672,0.0987831263612123,0,0,0,0,0,0,0,0,0,0,-0.151270835429031,-0.00128820793828659,0,0,0,-0.09138383487445,0,0,-0.0803786214789968,0,0,0,0.399374123181185,0,0,0,0,0,0,0,0,0.057968545485552,0,0.379674134728907,0,0,0,0,0.044478200756128,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0.021461740411428,0,0.0272331729033269,0.126218596232538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164795631036832,0,0.0251723136694847,0,0.200526123873304,0,0,0.0116899591676322,-0.0164173982649496,0,0,0.0458517910799713,0,0,0,0.146291529337702,0,0,0,0,0.0144416739625615,0,0,-0.0270408840820741,0,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214224989775392,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0364805135719622,0,0,0,0,0,0,0,0,0.122964384611515,0.115394310965022,0,0,0.0987383511376194,0,0.113076582036797,0,0,0,0,0,0.0527191486866068,0,0,2.16840434497101e-19,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0.0946154068009472,0,0,0.23032101813349,0.0773449228288918,0,0,0,0,0,0,0,0,0,0,0.0524029678675767,0.279406615782174,0,0,0,0,0,0,0,0,0,0,0.014677423412955,0,0,0,-0.000513084619658126,0.0338801685747481,0,0,0,0,0,0,0,0,0.0195653195181082,0,0,0,0,0,0,0,0,0,0,0,0
X600688.SH,0.0972878541231859,0,0,0,0.0139967849377071,0,0,0.137857714470229,0,0,0,0.0426882471350893,0,0,0,0,0,0,0,0.0236699357245804,0,0,0,0.0470897053760577,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0215725263822075,0,0,0,0,0,0,0.0883214761230063,0,0,0,0,0,0,0.035432462526861,0,0,0,0,0,0,0
X600378.SH,0,0,0,0,0,-0.0506496064478054,0,-0.0420724325030452,0.0572454950187749,0,0,-0.0415445732641534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0526382140732859,-0.199759275489689,0,0,0,0,0,0,0.111147919378281,0.0657010523473152,0,0,0.398864149259344,0,0,0,0.110338524032938,0,0,0,0,0.110446491980986,0,0,0.0997311664514858,-0.194547325507133,0,0,0,0,0,0
X000932.SZ,0,0.0778520384321141,0,0,0,0.00411380445737441,0,0,0.0406238105893793,0,0.0856883325525547,0,0,0.0725798959188549,0,0,0,0,0,0,0,0.084318589944953,0,0.028449120884158,0,0,0,0.0359877850268193,0,0,0,0,0.0327266474499704,0,0,0,0,0,0,0,0,0,0.0877033358284742,0,0,0,-0.107688287474828,0,0.0900216894322674,0,0.055580698306199,0.0443721369063162,-0.0219687278589164,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0.145050597752227,0,0,0.10224919340217,0,0,0,0.0302182788510958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.575609294328504,0,0,0,0.00360584591243471,0,0,0.146500840144935,0,0.0165830580937797,0,0,0,0,0,0,0,0,0,0,0,-0.0195198007807311,0,0,0,0,0,0,0
X600985.SH,0,0,0.0377787876738275,0,0,0.16781090739594,0,0,0,0.0215907318401646,0.0927655180564996,-0.0358608031850449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142236573716536,0.221519493016465,0,0,0.128857056776276,0,0,0,0,-0.0119411766797529,0,0,0,0,0,0,0,0,0,0,-0.0211210067902618,0,0,-0.0244104840833667,0,0,0,0,0,0,0
X600612.SH,0.0768769146412071,0,0,0,0,0,0,0,0,0,0,0.332726190517549,0,0,0,0,0,0,0.173636243032067,0,0,-0.041782628073379,0,0,0,0,0,-0.0352125500897922,0,0,0,0.0185694281342662,0,0,0,0,0,0.1487544712198,0,0,0,0,0,0,0.0200286093683115,0,0,0,0,0,0,0.0906164510888365,-0.180578757660428,0,-0.271802138154401,0,0,0,0
X600157.SH,0.0270449143521885,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212015652734586,0,0,8.67361737988404e-19,0.0078549472105152,0,0.0776481492962417,0,0,0,0.00473672844231099,0,0.0305496737756471,0,-0.0262348197906464,0,0,0,0,0,0.184891984591234,0,0,0,0,0,0,0,0,0,0,-0.00539233773811624,0,0,0,0,0,0,0
X002409.SZ,0,0,0,0,-0.0716301985869381,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.225164217412054,0,0,0,0.0605294250057942,0,0,0,0,0,-0.039865334076588,0,0,0,0,0.274422038601604,0.265004021327981,0,0,-0.0654146001814719,0,0,0,0,0.0540786132873471,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,-0.0308673867410874,0,0,0,0,0,0,-0.050747431955018,0,0,0,0.150960303763664,0,0,0,0,0.0851729592815871,0,0,0,0,0,0,0,0.117125323298722,0,0,0,0.172937764879215,0,0,0,0,0,0,0,0.0728139416781524,0,0.17690393515368,0,0,0,0,0,-0.040169512933526,0,-0.0436402112911843,0.00992885777841179,0,0,0,0,0,0,0
Change_TY3M,0,0.0980130926937477,0,0,0,0,0,0,0.0732576471386854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0760611732646749,0,0,0,0.0328838805124293,0,0,0,0.103832636747465,0.0960384915455552,0,0,-0.132454343910015,0,0.142081600120919,0,-0.098387313645057,0,0,0,0,0,0,0,0,-0.0665729059038369,0,0,-0.00695362452095709,-0.109542679713841,0,0,0,0,0,0
Slope,-0.00662656438492945,0,-0.25901418294989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224943883461232,0,0,0,0,-0.0590895581317837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.968729511554535,0,0,0,0,0,0
TED,0.0668199688892597,0,0,0,0,0,0,0,0,0.198391391148261,0,0,0,0,0,0,0,0,0,0,0,0.316222724004712,0,-1.0842021724855e-19,-0.186297919969953,0,-0.00653580580469859,0,0,0,0,0.215484784236517,0,0,0,0,0,0,0,0,0,0,-0.327051434999898,0,0,0,0,0,-0.149980481246451,0,0,0.5468254669736,0,0,0,0,0,0,0
RealEstate_excess,0.128386977452315,0,0,0,0,0,0,0,0,0,-0.0774852327428299,0,0,0,0,0,-0.143187359565431,0,0,0,0,-0.0152948987764747,0,0,0,0,-0.0342857577440195,0,-0.0263566595544981,6.93889390390723e-18,0,-3.46944695195361e-18,0.0466138682890545,-0.0299859038318141,0,0,0,0,0,0,0,0,0,0,0.071048087111808,0,0.121417328518594,0,-0.00416790635620965,0,0,0.0153597112784809,0,0,0,0,0,0,0
MKreturn,0,-0.0459806036330858,0,0,0,0,0,0,0,0,0,0.0165014417536254,0,0,0,0,0,0,0.189143434013744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,-0.0219829455248665,0,-0.0925268015650224,0,0,0,0,0,0,0,0,0.0325816124360178,0,0.0783912595856483,0,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00185608762035463,0,0,0,0,0.000531325249857598,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000515625737272635,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00406424651713419,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00469898992576025,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
