,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X600010.SH,X601898.SH,X601600.SH,X600886.SH,X600660.SH,X600188.SH,X600362.SH,X601991.SH,X000708.SZ,X600795.SH,X600352.SH,X600688.SH,X600801.SH,X600111.SH,X601992.SH,X000723.SZ,X600027.SH,X000786.SZ,X002271.SZ,X600516.SH,X002353.SZ,X600176.SH,X600489.SH,X002466.SZ,X000898.SZ,X600299.SH,X002460.SZ,X601158.SH,X000709.SZ,X000883.SZ,X600426.SH,X600612.SH,X600583.SH,X600219.SH,X600315.SH,X000629.SZ,X000792.SZ,X000027.SZ,X000630.SZ,X000553.SZ,X600985.SH,X000825.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00376472592383232,0.0956141787391462,0,-0.00796476047327022,0,0.0372552922542302,0,0,0,0.0318531884768935,0.100642106060404,0,0,-0.0181501549084507,0,0.0265338061995377,0,0,0,0,0.0335199765643999,0,0,0,0,0,-0.000184062729237997,0,0,0,0,0,0,-0.0226497161301187,0,0,0,0,0.00949269424587327,0,0
X600028.SH,0,0,0.0372932218988214,0,0,0,0,0,0,0,0,0,0,0.031117320166106,0,0,0,0,0.11154782652472,0,0,0,0,0.104201662271602,0,0,0.0147203204121495,0,0,0,-0.0129664091697235,0,0,0,0,0,0,0,0.0193333960579393,-0.0230785421810869,0,0,0,0,-0.0187316587132442,0,0,0,0,0,0,-0.00805919366079362,0.0192952206419609,0,0,0,0,0,0
X601088.SH,0,0,0,0.24921151800557,0,0.244467878415318,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0.077546649035096,0,0,0,0,-0.0626288493625313,0,0.0345149247102096,0,0.16227912188707,0,0,-0.0646334994796735,0,-0.022479360909532,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0852685718717829,0.0431920119513677,0,0,0,0,0,-0.00667368766269195,0,0,0,0,0.0166683872948273,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54829087762652,-0.0140031934810541,0,-0.0233537572043688,0,0,0,0,0,0,0,0,0,0,-0.0318497957215142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00258927043132505,0,0,0,0,-0.00468273867512805,0,0
X600309.SH,0,0,0,0,0,0,-0.0790850230497171,0,0,0,0,0,0.00459755010740103,0.118549988929738,0,0,0,0,0,0,0,0,0,0.0306159254556513,0,0,0,0,0,0,0,0.112602214815594,0,0,0.0300810549373542,0,0,0,0.0464729568287392,-0.0301419855451454,0,0,0,0,0,0,0,0,0,0,0,-0.0106319751506996,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0682691568683538,0,0,0,0,0.0792135625050754,0,0,0,0,0,0,0.0140548658951466,0,0,0,0,0,0,0,0.0275781832373402,0,0,0,0,0.0218110763961265,0,0.0859686983944375,0,0,0,0,0,0,0,0.111314410212821,0,0,2.16840434497101e-19,0,0,0,0,-0.0103510851256166,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0311404218755772,0,0,0,0,0,0,0,0,0,0,0,0,0,0.656299025446076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00165982780843863,0,0,0,0,0.0258787598031639,0,0
X600011.SH,0,0,0,0,0.101289377426577,0.0451970522371107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0364617603658827,0,0,0,0.333352173695069,0,0.0368947416830477,0,-4.33680868994202e-19,0,0,0.0446677617766182,0,0,0,0,0,0,0,-0.036462528970765,0,0,0.0767566087150468,0,-0.00270864255665907,0,0,0,0,0,0,0.0104467669132889,0,0,0,0,0.00402367400523185,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128789727854085,0,0,0,0,0,0,0,0,0,0.0945003515944485,0,0,0,0.0266324419934256,0,0,0,0.0258711858926123,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0573930249989336,0,0,0.248392881460093,0,0,0.00719658118392057,0,0,0,0,-0.0208504284097646,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226948122080487,0,0,0,0,0.014062140025727,0,0,-0.0396483188087527,0,0.01514173074009,0,0,0,0,0,0,0,0,0,0.168678664813761,0,0,0,0,0,0,0,0,0.0458513358866599,0,0,0,0,0,0.0702993269426315,0,0,-0.00964647948376263,0,0,0,0,0.0319453735102471,0,0
