,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X600547.SH,X601600.SH,X600585.SH,X600660.SH,X600886.SH,X000792.SZ,X600362.SH,X600795.SH,X000708.SZ,X002466.SZ,X002460.SZ,X600010.SH,X600111.SH,X600027.SH,X601699.SH,X000301.SZ,X600489.SH,X000983.SZ,X600160.SH,X600426.SH,X600803.SH,X000877.SZ,X601991.SH,X600985.SH,X000630.SZ,X000786.SZ,X000933.SZ,X000807.SZ,X601168.SH,X000408.SZ,X600176.SH,X002128.SZ,X600612.SH,X600219.SH,X000932.SZ,X600096.SH,X000883.SZ,X600348.SH,X600295.SH,X601666.SH,X002353.SZ,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.21018695362653,0,0,0,0.113745050076545,0,0,0,0.166002998500695,0,0,0,0,0,0,0,0.0227315346548086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144163818711194,0,0,0,-0.0652969253726073,0,0,0,0,0,0,0,0.116514377136333,0,0,0,0,0.00910774528625676,0,0.0725779331759012,0,0,0,0,0
X601088.SH,0.0190581916659557,0,0,0,0.19033754513287,0,0,0.150949092194377,0,0,0,0,0,0,0,0,0,0,-0.0145326002619033,0,0,0,0,0,0,0.20629850541948,0,0,0,0,0,0.0453291450252235,0.022851333023812,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06545248223501,0,0,0,0,0,-0.0275164631492402,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0.105880771691726,0,0,0,0.038269530667725,0,0,0,0,0,0.00969673126295171,0,0,-0.134003845851168,0,0,0,0,0,0.0964153219297244,0,0,0,0.144255681865369,0,0,0,0,0,0,0,0.0310177550610725,0,0,0.132028251057857,0,0,0,0,0,0,0,0,0.0229514347458723,0,0,0,0.0105271661641938,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109457850683024,0,0.0473020047037387,0.0337703288566121,0,0,0,0,0,0,0.16451417076062,0,0,0,0,0,0,0,0.00427791868504917,0,0,0.274391814008848,0,0,0,0,0,0,0,0,0,0,0,0,-0.0535732157274173,-0.00807583194429731,0,0,0,0,0,0
X600188.SH,0,0.00934204105190577,0,0,0,0.197959183309135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30348170242123,0,0.017203304340719,0.122718522614631,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179223936242856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.140452130037637,0,0,0,0,0,0.132761586941272,0,0,0,0,0,0,-0.0579789098975744,0,0,0,0.249108680456334,0.132253158525693,0,0,0,0,0,0,0,0,0.271141044638968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19786312367658,0,-0.0186937663387732,0.197905325885992,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.112469787583422,0,0,0,0,0,0,0.00418524346583303,0,0,0,0,0,0,0.0231432426813743,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0258051359466329,0,0,0,0,0,0.0754591641602216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600011.SH,0.0655162610895623,0,0,0,0,0.0689998116456906,0,0,0,0,0,0,0,0,0,0.346426311254443,0,0,0,0,0,0.173603868563511,-0.0300446551166506,0,0,0,0,0,0,0,0.163891047642865,0,0,0,0,0,0,0,0,0.0604136428234093,0,0,0,0,0,0,0,0,0,0,0,0,-0.0158830256925857,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,-0.0968048139624721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0253902044526694,0,0,0.735473311017066,0,0,0,0,0,0,0,0,0,0.0576318718812147,0.049086257863449,0,0,0,-0.0270696407949469,0,0,0,0,0,0,0,0,0,0,-0.0628056006225489,0.0174817726950962,0,0,0,0,0,0,0
X601600.SH,0.105190277895164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186848695779966,0,0,0,0,0.0120169170550954,0,0,0,0,0,0,0,0.129938487383898,0.199082730791988,0.158054909800463,0,0.0369442708805467,0,0.0227156915437059,0,0.0839822379112969,0,0,0,0,0,0,0,0,-0.00251035903464761,0,0.240950033898901,0,0,0,0,0
