,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X000708.SZ,X601898.SH,X600010.SH,X601600.SH,X600660.SH,X600886.SH,X600362.SH,X600188.SH,X601991.SH,X600795.SH,X600352.SH,X600801.SH,X600688.SH,X600111.SH,X000786.SZ,X002271.SZ,X600027.SH,X601992.SH,X600176.SH,X002466.SZ,X002460.SZ,X000723.SZ,X002353.SZ,X600299.SH,X600516.SH,X000898.SZ,X600489.SH,X600583.SH,X601158.SH,X600426.SH,X000883.SZ,X000709.SZ,X600612.SH,X600219.SH,X000792.SZ,X000027.SZ,X000553.SZ,X000629.SZ,X000630.SZ,X000825.SZ,X000539.SZ,X600315.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.0243670303199109,0.116432651844107,0,0,0,0,0,0,0,0,0.0907595474935965,0,0,0,0,0,0.0932039776181307,0,0,0,0,0,0.055888754331213,0,0.00467611448257707,0,0,0.0657738945678916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0161437096072952,0,0,0,0,0.0135212109971889,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.0341565576308153,0,0,0,0,0,0,0.0696927139534307,0,0,0.0647150050949115,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.103540167918274,0.0169851298637432,0,0,0,0,0,0,0,0,0,0,0,-0.0137350346111278,0,0,0,0,0,0,-0.0435994415836881,0,0,0.00132169754036404,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0.0291603772445517,0,0,0,0,0,0,0,0,0,0,0.0270936101373627,0,0,0,0.192773750630856,0,0,0.0240434367890595,0,0,0,0,0.032848563385505,0,0,0,0,0,0,0,0,-0.0551392287096366,0,-0.0200913043030426,0,0,0,0,0,0,0,0,0,-0.0444034417887971,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0.040569534614789,0,0,0,0,0.00467569409429149,0,0,0,0,0,0.299324734121334,0,0,0.038275148278172,0,0,0,0.0362177327437272,0.0226752360504069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.06996473647117e-05,-0.00689147935044501,0,0,0,-0.00569183087058513,0,0
X600309.SH,0,0,0,0,0,0,0,0.0426172876864172,-0.0531805404671334,0,-0.0959998516013374,0,0,0,0,0,0,0,0.0322510432998565,0.108159960471304,0,0,0,0,0,0,0.0960430184273388,0.029138830820962,0.116624143367192,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0399081141382222,0,0,0,0,0,0,0,0,-0.034692624190024,0,0,0,0,0,0,0
X600019.SH,0,0,0.248551266728325,0,0,0,0,0.0113956992836862,0.0226371984105046,0,0,0,0,0,0,0,0,0,0.0277602261918006,0.0607029166792268,0,0,0.0032911996677602,0,0,0,0,0,0,0.00828848145097673,0,0,0,0,0,0.053762274871311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00651853707234845,0,0,0,0,0.0174174338578187,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182061184732276,0,0,0,-0.0780974740816066,0,0,0,0,0,0,1.02688950353207,0,0,0,0,0,0.219300786286936,0,0.036557809366284,0,0,0,0,0,0,0,0,-0.0437546282464193,0.0169666471222078,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,-0.0555233861296101,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.112704247853654,0.278127428470004,0,0.0738489101751555,0,0.0382091225217239,0,0.0114659167376976,0,3.46944695195361e-18,0,0,0.101278547153463,0,0,0,0,-0.00421767156659129,0,0.074372698187465,0,0,0,0,0,0,0.0791902349164333,0,0,0,0,0,0,-0.02936318645345,0,0
X000708.SZ,0,0,0.265536811107744,0,0,0,0.10217015568546,0,0,0.129937905441365,0,0,0,0.0769724712386901,0,0.23003717242263,0,0,0.0359420586359626,0.0450144343638946,0,0,0,0.135798837634986,0,0.409342291774869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00980171630492773,0,-0.0720595244557201,0.0443940125882993,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0368164366243944,0,0,0.121461826191164,0,0,0,0,0,0,0,0,0,0,0,0.0268007223887829,0,0,0,0.140217143622418,-0.00601473915577999,0,0,0,0,-0.0298112832841999,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0223380713459397,2.16840434497101e-19,-0.0835565415300764,0,0,0.0637600216132904,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.143670044944589,0.0151435941132497,0,0,0,0,0,0,0,0,0,0.028587227311056,0,0,0,0,0,0,0.0543087859021499,0.0446018042511307,0,0.106487635876833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03233663884405,0,0,0,0,0.0722318761054023,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.0126961339329344,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0334535370450684,0,0.0628403558905995,0,0.0297663267892893,0.00295904302353312,0.122921620723077,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251492409397818,0,0,0,0,0.0306957991653775,0,0,0.00845952025726768,0.00297636599940407,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.212758108037402,0.0104395752644146,0,0,0,0,0,0,0,0,0,0.0766591955696759,1.73472347597681e-18,0,0.041776668966728,0,0,-0.0453639146042731,0,0,0,0,-0.00809767631980884,0,0,0,0,0,0,0,0,0,0,0.0113805404690389,0,0,0,0,0.0238363436595738,0,0
X600886.SH,0,0,0,0,0,0,-0.151850744597229,0,0.120646783129506,0.111846883185263,0,0,0,0,0,0,0,0,0,0.144844096287307,0,0,0,0,0,0,0.0853899126133672,0.0575873334845055,0,0.0801968259940548,0,0,-0.199039907317563,0,0,0.0562922929260452,0,-0.0401716824634894,0,0,0,0,0,0,0,0,0,0,0,0.227407267189339,0,-0.0227517284896638,-0.0277547211287171,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.0440019021269847,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0336643607361267,0.0165970425079942,0,0.202074122284684,0,0.0179598779716195,0,0.06813214040259,0,0,0.111115082333876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00858582897333998,0,0,0.00093015567011612,0.000281197961542388,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0.156292221822799,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140091203478348,0.048400723155661,0.0633953681685122,0,0,0.0365850598490388,0,0,0.0770697566746435,0,0,0,0,0,0,0,0,0,0,0,0.167622166768943,0,0,0,0,0,0,0.100507018076955,-0.00433396359872293,0,0,0,0,0.0240622201101579,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.0709943842371399,0,0.100582271417333,0,0,-0.0376266509215519,0,0,0,0,0,0,0,0,0,0.048050040669139,0,0,0.0596663981910215,0.0727745780049325,0,0,0.0924543492342983,0.0842712301924922,0.034720935434304,0,0,0,0,0.0243229453058407,0,0,0,0,0.0235301685045137,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159353462209106,0,0
X600795.SH,0,0,0,0,0,0,0,0,0.0232028804542635,0,0,0,0,0.0421523499633648,0,0,0,0,0,0,0,0,0,-0.00192964801054893,0,0,0.029501650364849,0,0,0.0859294840246043,0.0527814668412518,0,0,0,0,0,0,0,0,0,0,0,-0.00832500970522885,0,0.0400549277069429,0,0,0,0,0,0,0.0167439866447917,-0.0475067807264944,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0.0278499759091938,0,0,0.0390265205169226,0,0,0,-0.154177508305958,0,0,0,0,0,0,0,0,0,0.0427255999319608,0,0,0.0674189649218298,0,0.0101622972402691,0.305322873012464,0.0693536747566651,0,0,0,0.136321586901051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0190247982274173,0,0,0,-0.0370193202310656,0,0
X600801.SH,0,0,0.0810184914338178,0,0,0,0,0,0.0062389144195989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0900553916916958,0,0,-6.93889390390723e-18,0,0.0365875249066222,0.140360424178295,0,0,0,0,0,0,0,-0.0027097505071476,0,0,0,0,0,0,0,0,0.0754374553642808,0,0,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0155149360526939,0,0,0,0,0,0,0,0,0,0,0,0,0.0364273061324272,0.0427871191950713,0,0.089835766327452,0,0,0.0333691857547254,0.140890424049013,0,0,0,0.0835633272060775,0,0,0,0,0,0,0.00897339841258425,0,0,0,0,0,0,0.010085908060534,0.0208674393926516,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0.0393541626285983,0,0.0756475312945239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0916978775599383,0,0,0,0,0.154973871027105,0.17849653650416,0,-0.0755070908114579,0,0,0,0,0,0,0,0,-0.0245860793262448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121930262393267,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.154728845442679,0,0.154904070520528,0.111283876522732,0.038945446059949,0,0,0,-0.019309180678857,0,0,0.0575426925155419,0,0,0,0,0,0,0.04469317348642,0,0,0,0,0,0,0,0,0.00310004776654,0.0165020352754051,0,0,0,0,0,0
X002271.SZ,0,0,0,0.408129082052183,0,0,0.0510533973957084,0,0,0,0,0,0,0,0,0,0,0,0,0.199346375496818,0,0.072120046139856,0,0,0.291527029998886,0.187786315156327,0.092160118304009,-0.0223419959964095,0,0,0,0,0,0,0,0,0,0,0,0,-0.00567778510672403,0,0,0,0,-0.146130060754578,0,0,0,0,0,0.0270784534735122,0,0,0,0,-0.00818795840697683,0,0
X600027.SH,0,0,0,0,0,0,0,0.260769243675444,0,0,0,0,0.0438870660440318,0,0,0,0,0,0,0,0,0,0,0.0523802684035977,0,0,-0.0931422148224917,-0.106794445363336,0.158471581075807,0.213989073881796,0,0,0,0,0,0,0,0.0648645212617054,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268476549306977,0,0,0,0,-8.1919971015568e-05,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0.130313083013705,0,0,0,0,0,0,0,0,0.183984657698246,0,0,0,0.00885100738019437,0,0,0.0362138113632251,0,0,0.0634240716609143,0.0523553786467244,0.0802313358658109,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356326206734029,0,0,0,0,0,0,0,0.0316221700910113,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168458012321444,0.256415930836526,0,0,0,0,0.0171403346995403,0.0746033143589962,0,0.0242453386534291,0.0139576131789219,0,0,0,0,0,0,0,0,0,0,0,0.277541349777633,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.0939086063428709,0,-0.0195416092422143,0,0,0,0,0,0,0.132507895936302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617324849869275,0,0,0,0.0848024811615204,0,0,0,0,-0.02303725777818,0,0,0,0,0,0,0,0,0,0.120040402130439,0,0,0,-0.0616800862944052,0,0,0,0,-0.0416019226734855,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.355256673566762,0,0.054162236085643,0.0936989772871036,0,0.384941015204412,0,0,0,0,0,0,0,-0.0428085485339991,0,0.0705485475954918,0,0,0,0,0,0,0,0,0,0.000336560235423413,0,0,0,-0.0295083149016235,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019343753604916,0,0,0,0,0.115009664139154,0,0,0,0,0,0,0.147865371893438,0.221370254369205,0,0,0,0,0.0773550001156609,0.735637023303107,0.348398868194691,0,0,0,0,0,0,0.0912292420334125,0,0,0,0,0,0,0,0,0,0,-0.000183975560833483,0.0928455455773648,0,0,0,0.0139052799362175,0,0
X002353.SZ,0,0,0,0,0,0,0.0649310324140958,0.153976222026006,-0.106751887871546,0,0,0,0,-0.154963202875911,0,0,0,0,0.255979611383407,0,0,0,0,-0.185606765768099,0,0,0,0,0,0,0,0,0,0,0,0.51196335922312,0.124610802113978,0.126236340945078,0,0,0,0,0.019823962150093,-0.0709924464657411,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0.0186647407890053,0,-0.107744419888315,0,-0.106661475868097,0,0,0,0,0.197089997582336,0,0,0.0828230984132945,0,0,0,0,0,0,0,0.122490839349069,0,-0.0374282358533205,0.0532264987851002,0,0,0.159796174084786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104982159979205,0,0,0.0088200904809422,-0.0113491495556257,0,0,0,3.46944695195361e-18,0,0
