,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X600019.SH,X002271.SZ,X600660.SH,X000708.SZ,X601898.SH,X600547.SH,X601600.SH,X600362.SH,X002466.SZ,X000301.SZ,X600111.SH,X000786.SZ,X600010.SH,X600188.SH,X600426.SH,X600886.SH,X600176.SH,X600011.SH,X000027.SZ,X600795.SH,X600803.SH,X601991.SH,X600219.SH,X600352.SH,X600489.SH,X600801.SH,X000932.SZ,X000807.SZ,X600688.SH,X000408.SZ,X000898.SZ,X002353.SZ,X300037.SZ,X000825.SZ,X002080.SZ,X600315.SH,X601699.SH,X600157.SH,X000959.SZ,X600486.SH,X000830.SZ,X600299.SH,X600027.SH,X002409.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0.566557021270287,0,0.0301504720505961,0.0562485511255143,0,0,0.0210707447190642,0.040750322465372,0,0,0,0.0406990861821857,0,0,0,0,0,0,0,0,0,0,0,0,0.0340702439219466,0,0,0,0,0,0.0486249276912085,0,0,0,0,0.0159434521350717,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.00495041322892366,0,0
X600801.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0869386872043337,0,0,0,0,0,0,0,0,0.0798793672908666,0,0,0,0,0,0,0,0.0594335064768937,0.114299671323556,0,0.0191890245326925,0.173019507034805,0,0,0,-0.0542030205195326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0.030494661755125,-0.111736617483651,0,0,0,0.0791850598758095,0,0.215482130178816,0,0,0.158294454295083,0.210781348311408,0.225245021689177,0,0,0,0,0,0.0470179700632191,0,0,0,0,0,0,0,0,0.620936111383832,0.0223819433496038,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0350499780245011,0,0,0,0,0.0262563963632005,0,0
X000807.SZ,0,0,0,0,0,0,0.0568904781551936,0,0,0,0,0,0.713777936063666,0.220311042163074,0.0255949215005734,0.142990179143172,0,0,0,0,0,0,0,0,0,0,0.0207884843061441,0,0.091658875545525,0,0,0,0,0,0,0,0,0,0,0.102224091141675,0,0,0,0,0,0,0,0,0,0,0,0.0139380347923039,0,0,0,0,-0.00757307622235628,0,0
X600688.SH,0,0,0,0,0,-0.0950216549143698,0,0,0,0.164174070527026,0,0,0,0,0,0,0,0,0.0103280539919043,0.0446745972160534,0,0,0,0,0,0,0,0,0,0,0.029650863754322,0,0,0,0,-8.67361737988404e-19,0,0.0555192983952603,0,0,0,0,0,0.00624302703849512,0.089516645277534,0,0.122091664471249,0,0,0,0,0,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0.328630287391983,0,0,0,0,0,0,0.126222537888537,-0.0849150027534841,0,-0.176828626314731,0,0.00671127699036101,0,0,0,0,0,0,0,0,0,0,0,0.110239510206561,0.172151160443833,0,0,0,0.217729368601229,0,0,0,0,0.0232615506380172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00994308875263623,0,0
X000898.SZ,0,0,0,0,0,0,0.370909944065857,0,0,0,0,0,0,0.132870983835386,0,0,0,0,0.0596772145538869,0.0168395064280077,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.023086839293301,0,0,0,0,0.298159926391213,0,0,-0.0253980392834628,0,0,0,0,-0.017496388868832,0,0,0,0.0265969972395349,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0.106095508377485,0,0,0,0,0,0,0.242716980580002,0,0,0.00622523178729669,0,0,0,0,0,0,0.236209749751804,0,0,0,0,0,0,0,0.293739113755572,0,0,0,0,0,0,0,0,0,0,0.0482423477506964,0.0577024777939201,0,0,0,0,0,-0.0779937656056014,0,0,0,-0.0613836679013657,0,0
X300037.SZ,0,0,0,0,0,0.363447924460477,0,0.124183799376814,0,0,0,0,0,0,0,0.0298156516971088,0.150943295447747,0,0,0,0,0,0.0126182639709014,0,0,0,0,0,0,0,0,0,0,-0.324328568533573,0,0.0634071760107359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0.472289572695147,0,-0.00607815529648167,0,0.219556290372685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0901875757627866,0,0,0.258127486258057,0,0,0,0,0,0,0,0.158684517614734,0,0,0,0,0,0,0.0573465219487099,0,0,0,0,4.33680868994202e-19,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0.229359484062575,0,0,0,0,0,0,0.0451385950877047,0.0209259546017115,0,0,0,0,0.10419753760971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0726701849646633,0,0,0,0,0,0,8.67361737988404e-19,0,-0.0682846043781102,-0.0336147142780611,0,0,0,-0.0425621337878466,0,0
X600315.SH,0,0,0,0,0,-0.0226906384095517,0,0.143083952281959,0,4.33680868994202e-19,0,0,0,0,0,0,-0.0273295739993621,-0.106481710376949,-0.0278484982402177,0,0,0,0,0,-0.028872849696181,0,-0.111874619519259,-0.163408092965602,0,0,0.0692070385952745,0,0,0,0,0,0,0,-0.0714176095614993,-0.0760504062749254,-0.0342080074312441,0,0,0,0,0.148197107880268,0,0.116981929150093,0,0,0,0,0,0,0,0,0.0129643671492732,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0.114667219271478,0,0.241332597492165,0,-0.0742478259484687,0,0,0,0.101515468853269,0.0334882101272942,0,0,0,0,0,0,0,0,0,0,0,0,0.0542215085934666,0,0,0,0.0124620660917661,0,0,0.00135087429687824,0,0,0,0.01729350263354,0,0,0,0,0,0,0,0,0,0,0,0,0.00904939826882934,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0.0908819997677136,0,0,0,0,0,0,0.0348403634348746,0.0884456365215853,-0.0395877570968746,0,0.0594530250177316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0557779278529804,0,0.0302825845168308,0,0,0,0,0,0,0,0,0,0,0,0.0396136645364912,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0.0385308276499152,0,0,0,0,0,0,0.0251807790073853,0,0,0.267674844442665,0,0,0,0,0.0402685586011694,0,0,0,0,0,0,0,0.031382107044253,0.0670486034712948,0,0,0.102470978048463,0,0,2.71050543121376e-20,0,0,0.0398666259545364,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0249946553872033,0,0
X600486.SH,0,0,0,0.273734813716505,0,8.67361737988404e-19,0,0,0.0324706606168269,0,0.0563230119952272,0.0984254178970801,0,0,0,0,0,0,0,6.76573799471801e-06,0,0,0.0582378938432532,0,-0.105482115058849,0,0,0,0,0,0,0,0,0,0,0,0,0.0160836032318484,0,-0.15097127360734,0,0.165444926511067,0,0,0,0,0,0,0,0.394486329027324,0,-0.0316430641929553,0,0,0,0,0.0123712791269694,0,0
X000830.SZ,0,0,0,0,0,0.0317529740906664,0,0,0,0,0,0,0,0.0293659877175968,0.103286806642831,0,0.0524396341014458,0,0,0,0.183691600976546,0,0,0,0,0,0,0,0.0866106631215223,0,0,0,0.0764493377118985,0.00955398905394944,0,0,0,0,0,0.00500978412111816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600299.SH,0,0,0,0.00649422739664252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0838467329275164,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0428303932718289,0,0.00608135306035957,0,0,0,0,0,0,0.0111487761254547,0.0758785814801492,0,0,0,0,0,-0.0712962394405522,0,0,0,-0.0273499134493229,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0603600475983816,0,0,0,0,0,0.0367278356012824,0,0.336190706771034,0.0114288110266013,0,-3.46944695195361e-18,0,0,0,0,0,0,0.00325315157060504,0,0.0193061990744216,0,0,0,0.0612394522610415,0,0,0,0,0.0182982041203583,0,0,0,0,-0.00209547444144405,0,0,0,0,0,0,-0.010725581436947,0,0
X002409.SZ,0,0,0,0,0,0,0,0.209284923442688,0.148827174020496,0,0,0,0,0,0,0.0937432725821867,-0.0338175348527802,0,-0.0530217238809746,-0.101363654198822,0,0,0.158509193486074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032813984129242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0153055250030133,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.145907865956041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0477775663800497,0,0,0,0.0679055400481244,0,0,-0.111673224488832,-0.037463870833244,0,0,0,0,0,0,0,-0.0302253257911711,-0.0846802304200941,0,0,0,0.00866153498794828,0,0
Slope,0,0,0,0,0,0.0436628758660932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0664390404164628,0,0,0,0,0,0,-0.0241523114410186,-0.00473560605946482,0,0.0381741818907968,0,0,0,0,0,0,1.0590319230135,0,0,0,-0.17173551409813,0,0
TED,0,0,0,0,0,0,0,0,0,0,0.0185447839282574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0632565036628896,0,0,-0.0174000751389902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.712892527422593,0,0,0,0,0.123186897810082,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0448129675015327,0,0,0,0,0,0.0513599851188942,-0.0303899102863786,0,0,0,0,0,0,0.0123668454388783,0,0,0,0,-0.0279744823201576,0,0,-0.0388629121966033,0,0.0790554465664482,0,0,-0.0595971914451661,0,0,0,0.111764806255048,0,0,0,0,0,0.00804844597674966,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0134469633320847,0,0.0629787153570518,0.0260045040580506,0,0,0,0,0,0,0,-0.00617608561408306,0,0,0,0,0,0,0,0,-0.00778054844495124,0,0.0151546019202271,0,0,0,0,0,0,0,0.0298761500099854,0,0,0.00101640624932268,0,0,0,0,0,-0.0065789784674353,0,0,0,-0.0211723567160584,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0.00115350363876443,0,0.00110889920489413,0.0022616202095257,0,0,-0.00176361230641889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000821531219881556,0,0,0,0,-0.00106900179689286,0.00436324957920651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00121075123705399,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0.348161242156456,0,0,0,0,0,0,0,0,0,0,0,-0.144464068364062,-0.302040975423228,0,0,0,0.0887100974334278,0,0,0,0,0,0,0,0,0.179297215560904,0,0,0,0,-0.0322152036481803,0,0,0,0,0,0,0,0,0,0,0,0,-1.11785912982671,1.25238765754023,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0.00521034201430615,0,0.00156042475871615,0,0,0,0,0,0,0,0,0,0.00199461046910011,0,0,-0.00225789218821619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00338600316887325,0,0,0,0,-0.00400645125071469,0,0,0,0,0,0,0,0,-0.00266134373664338,0,0,0,0,0,0,0.00510708091937033,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0.00702020107395281,0,0,0.00188856790252693,0,0,0.00285685833248205,0,0,-0.0171500121593067,0,0,0,0,0,0,0,0,0,0,0,0,0.0184914261729454,0,0.00133861994804571,0,0,0,0,0,0,-0.00693042811004024,0,0,0,0,0,0,0,0,0,0,0.0136131188559029,-0.00933002409280954,0,0,0,-0.0226367256056668,0,0
